Date,Commercial and health care,Computers and peripheral equipment,"Entertainment, literary, and artistic originals",Equipment,Industrial equipment,Information processing equipment,Intellectual property products,Manufacturing,"Mining exploration, shafts, and wells",Multifamily,Nonresidential,Nonresidential structures,Other,Other equipment,Other structures,Permanent site,Power and communication,Private fixed investment,Private fixed investment in information processing equipment and software,Private fixed investment in new structures,Private fixed investment in structures,Research and development,Residential,Residential structures,Single family,Software,Structures,Transportation equipment
2006-01-01,102.482,55.735,89.298,60.715500000000006,85.99,45.517,55.358,55.762,139.68,106.592,68.485,92.845,42.133,98.555,91.4045,187.483,58.725,82.757,42.811,121.941,121.102,64.503,141.101,147.381,205.563,39.996,116.753,74.028
2006-04-01,105.812,58.127,88.791,60.652,91.288,45.847,56.313,59.59,141.482,105.703,69.683,95.663,41.751,98.465,92.5085,174.766,57.728,82.31,43.197,119.207,118.046,66.359,134.041,139.831,190.257,40.466,114.5195,72.97
2006-07-01,108.709,62.315,88.201,60.653000000000006,90.585,47.288,58.094,62.401,139.783,103.937,70.878,97.413,42.279,96.522,91.7135,161.229,59.884,81.782,44.39,115.836,114.364,69.729,126.62,131.959,174.11,41.349,111.57999999999998,74.251
2006-10-01,107.951,62.95,88.16,60.287,90.841,47.447,59.753,58.514,137.662,107.157,71.629,97.376,42.294,96.809,92.71950000000001,147.947,62.603,81.201,45.003,111.634,110.896,72.236,120.729,124.051,157.164,42.572,108.5805,75.185
2007-01-01,113.115,66.152,87.056,61.043000000000006,89.134,50.651,60.26,60.36,137.109,103.996,72.919,100.962,45.498,94.883,91.943,138.243,70.325,81.135,47.57,110.306,109.19,71.496,115.289,118.273,145.97,44.325,107.533,75.179
2007-04-01,116.738,65.563,86.641,61.214,94.942,51.476,60.666,63.732,137.941,95.521,74.537,106.462,46.77,97.737,94.3185,132.025,79.642,81.517,48.179,111.118,108.894,72.152,110.746,114.772,140.246,44.658,107.923,71.16
2007-07-01,118.654,68.804,86.707,61.3095,95.444,53.205,60.875,74.776,138.365,89.648,75.706,111.431,48.029,96.823,94.78200000000001,121.919,87.693,81.052,49.479,110.022,106.956,71.691,103.707,108.034,129.204,45.428,106.77850000000001,69.351
2007-10-01,118.889,72.487,85.384,61.3065,90.631,56.611,62.162,80.411,136.009,85.704,76.874,114.098,51.331,96.231,94.5335,107.574,95.066,80.274,51.882,106.766,103.188,73.615,95.083,99.208,112.52,46.614,103.7295,68.3
2008-01-01,117.782,75.124,83.999,61.1565,90.79,56.855,63.322,81.149,135.433,84.42,77.179,114.512,50.833,94.344,93.5865,95.058,97.005,79.03,52.882,102.569,99.073,74.306,87.519,90.591,97.449,48.584,100.0805,67.314
2008-04-01,116.345,75.98,82.503,61.0415,90.044,57.481,63.94,87.492,145.238,85.25,77.335,116.349,51.383,95.99,94.487,89.008,92.369,78.383,53.442,101.16,97.635,75.491,83.555,86.025,89.782,49.087,98.952,61.251
2008-07-01,112.868,73.995,80.36,58.9885,88.364,56.453,63.195,89.654,152.659,83.268,75.892,115.505,50.652,95.496,94.64699999999999,79.348,87.175,76.401,53.054,97.904,94.96,73.723,79.316,80.407,78.263,49.47,96.45349999999999,54.772
2008-10-01,103.339,69.303,79.206,53.607,85.595,52.655,62.747,91.643,156.467,76.712,71.472,112.725,47.159,81.003,90.1045,68.363,89.284,71.357,50.622,92.871,89.503,73.902,71.596,73.105,66.169,48.635,91.2175,39.26
2009-01-01,90.059,69.797,77.847,49.786500000000004,74.039,51.037,61.033,100.239,135.891,69.027,66.087,104.257,44.934,75.538,84.68199999999999,54.651,90.811,65.683,49.695,84.526,81.901,70.274,64.654,64.866,50.939,48.505,83.56299999999999,25.429
2009-04-01,81.984,72.496,78.371,48.262,69.592,51.067,62.563,98.054,103.387,57.619,64.077,96.189,44.174,71.583,83.2595,46.267,93.269,63.302,50.228,77.924,76.109,72.468,60.679,59.744,43.305,49.618,77.615,22.732
2009-07-01,74.006,75.091,77.795,49.479,67.193,53.518,63.204,90.096,89.701,46.401,63.704,89.635,46.55,72.27,80.858,49.088,97.734,63.537,51.984,75.363,74.761,72.975,63.498,61.176,49.673,50.578,75.851,25.34
2009-10-01,66.139,82.189,79.215,51.0715,66.247,56.584,65.125,79.319,92.277,36.667,64.13,82.126,48.4,73.117,75.89099999999999,49.044,89.134,63.857,54.722,70.858,71.317,74.422,63.367,59.642,52.12,52.952,72.06,30.659
2010-01-01,61.43,85.945,81.909,53.891999999999996,64.587,59.28,64.026,75.636,107.549,28.965,64.587,76.802,50.748,78.39,70.0255,48.796,70.63,63.834,55.821,67.833,67.723,72.148,61.323,58.876,53.831,52.213,68.3185,40.52
2010-04-01,58.903,88.928,85.524,57.06700000000001,68.694,61.256,63.707,72.369,122.055,25.979,66.714,79.086,52.398,83.118,71.2875,50.364,78.227,66.163,56.496,70.232,70.47,71.577,64.509,61.389,56.612,51.397,71.0195,47.125
2010-07-01,57.372,88.132,87.107,58.55799999999999,70.132,63.368,64.943,63.721,130.82,25.133,68.53,78.032,55.35,83.037,66.20349999999999,46.84,76.481,66.527,58.043,68.106,66.772,73.076,58.793,58.209,52.402,52.307,67.546,57.427
2010-10-01,57.001,84.425,88.438,59.905,73.345,63.981,66.159,55.937,133.081,25.263,69.874,79.524,57.241,84.804,67.0295,45.039,88.162,67.797,58.857,68.447,67.98,74.419,59.766,57.414,50.099,53.358,68.7825,58.234
2011-01-01,55.219,81.091,85.569,61.517,77.84,62.789,66.832,54.335,139.978,24.982,69.795,73.834,56.688,87.81,63.7295,45.194,66.832,67.693,58.974,65.305,65.281,74.768,59.563,56.801,50.36,54.969,65.845,61.745
2011-04-01,57.964,86.426,84.322,62.459500000000006,78.973,64.754,67.926,61.882,148.7,25.929,71.614,78.943,57.635,88.346,66.045,45.018,72.569,69.288,60.914,68.111,67.96,75.416,60.238,57.32,49.888,56.893,68.717,61.114
2011-07-01,59.903,90.078,84.584,64.9425,84.807,66.072,69.303,69.136,160.839,28.705,74.982,83.691,58.249,94.785,67.068,46.422,77.276,72.21,62.673,70.612,70.689,76.042,61.324,57.57,50.936,59.157,71.592,67.521
2011-10-01,60.526,89.36,85.774,66.429,90.329,66.357,70.89,72.218,173.718,30.365,76.91,86.645,58.82,93.78,68.7465,47.607,77.18,74.068,63.793,73.188,72.881,77.192,62.915,59.76,51.998,61.208,73.8315,70.786
2012-01-01,62.037,97.246,86.73,67.976,89.549,70.159,71.037,70.651,178.301,33.672,78.887,90.652,61.37,95.753,71.612,51.556,89.53,76.391,66.309,76.753,76.855,76.175,66.721,62.871,56.112,62.309,77.8145,73.808
2012-04-01,63.419,96.601,86.667,68.939,91.56,71.48,71.946,73.892,180.235,38.313,80.67,92.93,63.261,98.484,72.0455,54.619,92.17,77.94,68.014,78.06,78.191,75.996,67.293,63.163,58.759,64.442,79.195,77.413
2012-07-01,64.175,92.882,86.465,69.2935,88.378,70.165,72.085,75.21,172.242,42.288,80.404,91.904,62.679,102.996,72.4925,58.491,90.865,78.058,67.395,78.499,78.651,76.196,69.021,65.119,62.598,64.59,79.5645,77.585
2012-10-01,63.514,95.689,86.627,70.5925,90.321,72.204,73.499,77.054,166.335,46.927,81.279,90.142,64.47,101.983,73.364,64.044,87.509,79.459,69.306,79.285,79.801,77.474,72.617,68.539,68.378,66.367,80.535,80.407
2013-01-01,64.817,97.89,86.612,72.8375,89.779,75.285,75.94,76.766,173.078,51.363,82.532,88.265,67.793,101.753,73.98349999999999,68.352,72.123,81.009,72.011,79.486,80.435,80.521,75.378,70.857,72.648,68.666,80.99549999999999,83.436
2013-04-01,63.079,92.466,87.324,74.155,89.233,75.344,75.638,74.062,178.366,54.663,82.958,90.501,69.524,100.787,76.21600000000001,71.622,80.363,81.855,71.372,81.715,82.857,81.138,77.923,73.076,75.907,67.259,83.40299999999999,85.199
2013-07-01,65.237,93.381,86.755,75.532,90.032,76.343,77.216,80.423,177.792,57.56,84.484,94.67,70.545,98.793,78.1335,73.205,91.886,83.359,72.868,84.762,85.571,82.655,79.335,74.992,77.151,69.303,86.23400000000001,85.514
2013-10-01,69.051,96.617,86.396,77.5695,89.603,77.606,77.948,80.15,164.717,63.638,86.512,95.36,71.186,110.061,77.1985,73.257,100.667,84.723,74.267,85.03,85.28,82.787,78.075,74.832,75.683,70.856,86.03399999999999,89.536
2014-01-01,69.01,93.268,87.81,78.75399999999999,91.713,78.218,78.711,79.062,171.235,67.39,87.911,98.819,73.052,109.394,76.7225,74.906,112.37,85.765,75.189,87.229,86.653,82.94,77.74,75.769,76.81,72.116,87.5755,91.139
2014-04-01,72.692,95.335,89.005,82.211,94.336,81.281,80.71,81.635,187.328,73.412,90.429,102.371,76.421,109.632,79.26050000000001,77.804,106.464,88.287,77.691,90.471,89.605,85.174,80.291,78.707,78.936,74.02,90.5735,94.184
2014-07-01,75.754,94.37,90.27,84.3865,96.393,81.248,82.455,87.681,187.277,77.341,92.385,102.636,76.689,115.589,80.65350000000001,78.727,98.603,90.087,78.64,90.972,90.412,86.757,81.51,79.45,79.117,76.019,91.3445,99.676
2014-10-01,78.593,96.616,91.776,85.16900000000001,94.266,83.515,84.327,105.67,187.624,80.1,93.192,104.354,78.949,112.805,83.638,84.07,86.763,91.333,80.143,93.45,92.798,89.816,84.432,82.712,85.103,76.711,93.6855,98.33
2015-01-01,78.9,94.901,92.189,86.8715,94.707,84.371,83.819,114.967,163.904,82.193,93.236,103.004,80.658,108.898,84.1625,85.451,97.085,91.713,81.048,93.619,93.207,87.752,86.096,84.43,86.306,77.665,93.9855,103.928
2015-04-01,84.278,95.222,92.56,88.499,95.296,86.054,84.279,123.36,131.491,84.204,93.884,104.081,82.795,104.656,89.0315,86.585,112.541,92.707,82.433,95.191,95.101,87.662,88.394,86.498,87.214,78.736,95.842,106.086
2015-07-01,83.705,96.923,93.521,90.20949999999999,94.773,88.621,85.615,121.709,115.24,89.85,94.457,101.206,85.65,103.954,91.237,90.381,111.915,93.749,84.204,95.338,95.402,89.424,91.181,89.64,90.514,79.679,95.88,109.911
2015-10-01,85.137,92.662,94.129,90.49950000000001,95.654,89.878,87.93,119.093,102.546,93.404,94.039,97.684,88.836,101.406,90.424,92.724,107.497,93.726,86.002,95.007,94.667,92.018,92.602,92.444,92.531,82.045,94.90350000000001,105.186
2016-01-01,90.67,95.819,95.198,92.441,94.023,90.784,90.627,113.85,78.592,99.406,94.118,94.081,88.942,101.079,92.21950000000001,95.838,104.553,94.415,87.97,94.649,94.77,94.693,95.497,95.237,94.857,85.109,94.679,104.483
2016-04-01,94.305,94.681,95.511,92.4525,95.186,91.155,92.904,117.35,68.016,101.559,94.921,96.012,89.858,99.753,95.8615,95.994,109.079,95.113,89.347,95.484,95.898,97.234,95.795,94.982,94.474,87.521,95.8945,100.125
2016-07-01,100.41,92.238,97.829,93.979,94.367,92.641,94.774,116.92,72.231,102.745,96.351,99.749,92.775,98.077,96.9355,93.986,114.658,96.176,91.435,97.125,97.414,98.246,95.536,94.595,91.609,90.224,97.63499999999999,99.702
2016-10-01,102.196,94.152,98.953,95.0875,95.529,94.482,95.83,111.054,73.096,101.697,97.125,100.569,94.595,96.742,97.84299999999999,95.659,118.385,97.052,93.628,98.362,98.503,97.929,96.774,96.236,94.018,92.773,98.71000000000001,99.262
2017-01-01,100.641,94.525,99.353,96.91149999999999,97.232,95.814,97.921,102.606,91.855,99.597,98.096,100.528,96.291,98.583,99.667,96.859,108.796,98.309,95.709,99.199,99.704,99.684,99.039,97.927,96.11,95.604,99.783,97.172
2017-04-01,101.084,98.704,99.497,98.62049999999999,99.748,99.487,98.614,102.275,100.139,100.57,99.199,100.71,99.778,99.923,100.142,99.775,99.692,99.288,98.83,99.914,100.11,98.816,99.594,99.163,99.556,98.17,100.179,96.532
2017-07-01,98.695,103.956,99.938,100.6545,100.532,100.64,100.737,97.072,100.695,99.148,100.156,98.49,99.389,99.604,99.422,101.187,95.173,100.046,101.083,99.521,99.166,100.188,99.668,100.505,101.746,101.529,99.1045,101.052
2017-10-01,99.58,102.815,101.212,103.814,102.487,104.059,102.728,98.047,107.311,100.685,102.549,100.272,104.541,101.89,100.769,102.179,96.338,102.357,104.378,101.366,101.02,101.312,101.698,102.406,102.588,104.697,100.93350000000001,105.244
2018-01-01,102.552,111.128,102.18,104.9645,104.178,107.04,104.917,97.148,115.837,97.15,105.418,106.29,105.461,102.184,100.167,101.809,113.768,104.128,107.622,103.556,102.478,102.628,99.773,101.028,103.1,108.208,102.904,106.95
2018-04-01,102.863,114.933,103.101,103.798,103.425,107.428,107.901,97.363,125.9,97.004,106.612,106.897,104.512,103.81,100.16749999999999,103.39,107.25,105.205,109.666,104.592,103.092,105.405,100.456,102.447,105.167,111.923,103.491,106.491
2018-07-01,101.92,114.465,103.562,102.73849999999999,104.618,108.774,109.738,99.732,135.702,96.617,107.27,107.192,106.572,102.449,99.021,102.503,101.876,105.487,111.913,104.606,102.628,106.418,99.504,102.203,104.146,115.08,103.10249999999999,104.958
2018-10-01,98.126,111.867,104.589,102.30850000000001,106.886,108.727,112.857,99.04,130.517,101.088,108.241,104.081,107.539,105.431,97.577,99.237,99.122,105.759,113.346,102.373,100.202,110.096,97.506,100.769,98.709,118.006,100.6035,106.137
2019-01-01,99.058,112.065,103.8,102.617,106.289,110.628,114.036,104.457,128.197,103.787,108.971,104.212,110.123,106.55,98.9345,95.685,95.539,106.059,114.069,101.479,99.722,112.981,96.407,98.945,93.419,117.545,100.2305,105.684
2019-04-01,100.465,118.096,103.573,103.96549999999999,107.641,112.805,116.492,105.058,128.915,102.969,111.043,107.55,110.757,109.762,99.729,97.005,110.67,108.028,116.32,103.395,102.098,116.045,98.042,99.557,95.342,119.877,102.726,103.519
2019-07-01,105.24,111.988,104.871,104.55199999999999,108.768,111.107,118.781,104.277,133.326,101.489,112.115,112.169,110.812,108.32,100.6575,98.398,121.949,109.175,116.878,106.453,104.717,118.115,99.448,101.171,97.534,122.674,105.54400000000001,99.579
2019-10-01,106.832,115.631,106.37,104.532,104.002,109.969,121.66,101.556,116.182,100.324,111.619,110.405,107.776,105.325,99.446,99.09,127.463,108.865,118.584,105.919,104.053,119.937,99.764,101.777,98.734,127.206,104.7375,97.897
2020-01-01,109.885,107.07,105.935,100.9455,99.763,103.685,123.453,99.212,121.415,105.669,109.498,109.069,102.389,102.147,99.30199999999999,102.715,117.448,108.043,117.51,107.262,105.445,120.334,103.111,105.602,101.882,131.32,105.8145,89.455
2020-04-01,106.716,123.692,100.301,94.54599999999999,92.416,108.638,120.401,92.607,62.067,106.366,100.696,95.596,102.705,90.827,92.5465,95.79,111.422,99.58,119.763,98.443,95.741,115.775,95.747,101.074,92.887,130.893,95.753,56.089
2020-07-01,104.696,130.03,97.412,104.044,96.88,116.583,122.644,92.43,58.7,117.902,105.1,93.559,111.292,100.859,100.9145,102.687,110.22,106.064,124.819,101.027,102.517,119.019,108.706,107.85,98.533,133.073,101.464,70.663
2020-10-01,103.516,136.555,97.787,104.1225,99.815,119.375,125.7,91.726,69.808,121.595,107.912,93.882,112.584,103.79,100.873,116.555,110.361,110.07,128.856,105.363,107.234,120.927,116.304,115.731,115.091,138.345,105.5805,77.739
2021-01-01,104.561,144.147,96.081,109.6545,99.261,122.808,129.984,95.455,80.442,126.532,110.401,95.84,114.336,104.547,99.40950000000001,123.806,110.558,112.581,134.384,109.101,109.472,123.883,118.761,120.96,122.947,145.966,107.7475,78.689
2021-04-01,103.717,138.097,97.08,111.75649999999999,103.608,122.639,134.255,95.31,92.317,128.606,112.789,96.188,116.544,103.279,95.1115,126.569,110.148,114.106,137.134,109.558,108.876,127.711,117.656,121.459,125.882,151.671,107.233,84.931
2021-07-01,103.054,138.858,99.711,106.8075,105.283,121.267,137.052,97.66,95.751,126.709,112.291,95.509,114.291,102.599,92.3845,126.956,106.845,113.494,138.282,108.375,107.97,129.876,116.628,119.82,126.821,155.377,106.309,73.94
2021-10-01,97.805,148.71,102.848,107.28899999999999,106.584,129.386,141.127,99.79,100.129,123.174,113.237,93.154,121.714,102.028,93.078,124.823,100.65,114.305,144.667,106.477,107.212,133.741,116.977,118.298,125.007,159.943,105.30250000000001,64.703
2022-01-01,98.541,156.695,101.597,109.72049999999999,108.227,135.348,145.361,107.168,105.995,121.72,116.897,95.689,126.854,106.734,92.3,126.905,100.621,116.648,151.768,108.147,107.384,136.201,115.64,119.27,127.898,168.178,105.8365,67.65
2022-04-01,99.637,147.19,105.35,110.327,106.767,132.646,149.759,115.612,106.884,121.413,118.968,97.735,127.005,107.982,90.8075,125.051,100.714,117.218,153.24,108.084,106.105,139.668,112.137,117.435,125.646,174.035,105.071,72.456
2022-07-01,99.253,155.822,108.409,111.851,105.428,135.131,152.669,123.835,116.94,121.706,121.194,99.973,126.9,107.392,89.221,112.579,99.761,116.689,156.512,105.328,102.308,141.718,104.286,110.384,110.186,178.112,102.156,78.33
2022-10-01,100.293,144.739,107.703,111.1775,107.378,129.104,155.613,135.509,118.499,132.64,122.881,102.308,122.975,107.12,87.90899999999999,104.524,97.58,116.119,155.958,103.337,99.443,143.756,97.756,104.617,97.712,183.387,100.0375,84.977
2023-01-01,98.814,137.385,107.88,113.5865,107.921,127.917,157.33,152.64,122.018,139.361,124.491,105.841,124.374,105.742,89.108,102.141,102.362,116.997,155.87,104.027,100.286,146.154,96.676,102.786,93.181,184.486,101.259,87.993
2023-04-01,99.728,139.762,108.692,115.47999999999999,108.155,126.602,158.857,176.263,122.161,143.555,127.45,109.846,121.502,107.091,90.888,104.981,100.304,119.446,156.231,106.872,102.645,147.372,97.742,104.587,95.671,186.644,103.851,100.558
2023-07-01,100.219,138.468,108.918,116.4505,107.541,125.884,159.964,180.358,113.745,143.444,127.799,110.211,121.012,106.755,91.21000000000001,109.865,102.361,120.201,157.231,108.844,103.908,147.486,99.578,107.981,101.723,189.488,105.005,101.036
2023-10-01,98.53,146.047,107.454,117.695,107.792,128.951,162.02,189.757,112.338,138.027,129.003,111.78,122.223,107.553,92.05850000000001,110.485,107.953,121.25,160.866,110.46,104.996,148.783,100.206,109.639,103.766,193.702,106.1875,97.491
2024-01-01,97.322,155.71,107.645,116.61449999999999,109.927,130.061,164.966,203.011,112.581,134.607,130.434,113.276,119.819,108.118,94.08850000000001,112.736,109.946,123.186,163.856,112.474,107.666,150.884,103.473,112.111,107.361,198.701,108.725,94.277
2024-04-01,94.038,162.928,107.081,120.4,108.78,132.582,165.264,213.242,114.121,131.462,131.68,113.545,120.423,108.012,93.724,110.317,109.413,123.894,165.723,112.37,107.213,150.804,102.752,111.683,105.118,199.836,108.344,102.806
2024-07-01,92.266,176.845,106.954,122.342,110.287,138.172,166.538,211.979,107.894,126.799,132.983,112.201,122.637,106.616,93.991,106.748,110.018,124.534,169.218,111.405,105.941,152.371,101.632,111.044,101.815,201.052,107.045,108.063
2024-10-01,92.984,167.359,106.992,121.30699999999999,110.006,135.584,166.313,213.192,107.456,120.607,131.991,113.003,122.84,104.311,95.3,106.562,112.626,124.189,168.471,112.09,107.085,151.146,103.0,111.629,103.079,202.273,108.1395,103.081
