Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1981-07-01,12.7,9.4,-8.2,-1.6,0.2,-3.3000000000000007,-1.4,4.9,24.5,-4.5,7.9,1.8,-8.5,0.9,9.6,1.9,-27.6,-2.5333333333333337,-1.1,10.5
1981-10-01,-25.8,-4.8,1.8,7.4,-1.3,2.9666666666666663,5.2,-4.3,-13.4,12.0,10.2,10.8,0.2,1.5,9.6,-2.7,-35.7,1.5333333333333334,3.2,32.8
1982-01-01,13.4,-8.8,-16.3,0.3,-10.6,-9.4,-0.5,-6.1,-32.8,-10.9,6.4,4.2,-8.0,0.7,-8.1,3.0,-21.2,0.4666666666666668,-1.1,-12.1
1982-04-01,1.5,-15.8,2.4,1.7,-12.0,-2.0333333333333328,1.5,1.8,-0.3,-6.4,4.0,7.6,-11.1,-0.7,-11.9,1.2,-12.3,4.699999999999999,1.4,-12.4
1982-07-01,3.3,-7.6,-16.6,6.7,-9.2,2.5666666666666664,3.2,-1.5,-3.6,19.9,3.0,8.7,2.3,1.7,-11.0,2.7,-0.4,-1.1333333333333335,0.0,-20.3
1982-10-01,19.5,-7.3,-17.1,9.8,0.2,-9.866666666666665,6.3,0.2,-27.5,-14.8,0.3,8.8,12.1,4.2,-6.7,7.2,35.6,1.9000000000000001,3.1,-8.8
1983-01-01,4.1,-2.7,6.6,6.5,9.3,7.533333333333334,3.9,5.4,14.6,9.5,7.6,3.9,12.9,1.3,-5.8,4.0,88.6,1.3,1.5,-15.4
1983-04-01,32.5,21.7,1.2,7.7,16.0,15.766666666666667,3.3,9.4,40.4,34.5,13.7,8.8,4.9,4.8,5.7,8.4,55.4,13.733333333333334,-0.8,-17.7
1983-07-01,16.3,24.6,6.2,10.7,24.4,18.566666666666666,7.1,8.2,27.5,35.0,14.6,4.1,28.0,6.2,17.9,7.4,45.2,8.200000000000001,3.5,9.7
1983-10-01,21.2,40.0,8.3,-12.3,24.2,15.233333333333334,-6.3,8.6,45.0,21.1,16.2,9.3,-49.8,5.0,26.5,6.5,18.0,2.6666666666666665,0.2,11.6
1984-01-01,16.0,7.2,8.6,3.4,13.2,12.933333333333335,4.3,8.1,44.6,36.3,13.2,1.4,9.3,1.0,13.3,3.4,12.5,32.733333333333334,5.2,24.8
1984-04-01,9.6,21.3,10.3,12.7,16.6,11.566666666666665,9.0,7.1,13.7,17.8,13.2,4.9,36.2,9.0,20.0,5.7,7.2,13.633333333333335,5.4,21.6
1984-07-01,0.1,13.1,9.1,-0.4,8.2,7.966666666666666,3.3,3.9,8.9,10.8,11.3,-0.5,-0.1,0.3,12.8,3.0,-4.6,6.166666666666667,7.0,13.2
1984-10-01,13.6,12.3,8.4,13.4,7.3,9.366666666666667,8.7,3.3,-5.1,12.2,12.7,17.4,3.7,3.1,9.7,5.3,0.4,8.133333333333333,4.1,4.2
1985-01-01,14.6,-3.5,1.1,3.7,3.7,-2.1,4.4,3.9,-10.5,-8.5,6.0,2.7,6.5,2.5,4.6,7.0,1.0,7.766666666666667,5.1,18.1
1985-04-01,4.9,9.0,-0.9,11.0,5.2,8.9,9.2,3.6,7.0,21.2,8.5,12.6,6.7,3.2,5.9,3.7,3.4,3.6666666666666665,7.4,-0.2
1985-07-01,28.2,-5.4,-5.7,12.5,-1.6,1.3999999999999997,9.4,6.3,-2.7,-3.8,5.5,15.6,4.6,3.3,-4.5,7.8,7.7,-5.0,6.5,-8.0
1985-10-01,-13.1,7.7,12.5,0.2,7.8,9.966666666666667,1.7,3.0,15.6,16.6,11.0,2.6,-6.0,3.6,7.4,0.9,9.0,5.866666666666666,3.1,5.1
1986-01-01,8.4,-3.9,13.1,-1.1,1.1,1.1333333333333333,3.2,3.8,-0.1,-0.4,7.0,-2.1,1.6,5.2,-3.9,3.5,17.3,23.766666666666666,7.6,-9.6
1986-04-01,14.9,5.0,4.4,13.6,0.1,14.866666666666667,8.6,1.8,-6.8,18.1,6.4,16.9,5.1,3.6,-7.9,4.4,25.0,-7.433333333333334,4.0,-32.7
1986-07-01,38.7,-2.3,9.5,14.6,-1.8,9.700000000000001,9.0,3.9,-10.3,11.5,4.0,16.0,10.9,0.8,-4.5,7.3,5.6,14.733333333333334,3.8,-13.5
1986-10-01,-6.2,4.6,15.8,-4.6,3.1,8.2,-1.6,2.2,1.2,3.1,4.2,-9.5,10.2,3.3,3.9,2.5,1.1,3.4666666666666663,1.4,2.5
1987-01-01,-21.7,-13.1,0.3,2.6,-6.7,-5.566666666666667,2.4,3.0,11.2,-2.3,2.6,6.8,-7.9,0.5,-9.1,0.4,-0.7,10.666666666666666,2.1,-9.0
1987-04-01,17.4,12.2,17.5,5.6,6.3,12.266666666666666,3.1,4.4,0.2,10.4,3.2,9.0,-3.5,3.1,8.3,5.6,1.4,11.299999999999999,0.9,4.8
1987-07-01,17.6,11.0,18.5,-0.5,7.1,12.633333333333333,0.4,3.5,0.1,8.0,4.7,4.6,-14.2,0.3,11.6,4.6,-3.3,4.566666666666667,1.4,17.7
1987-10-01,-10.4,-7.2,15.8,6.9,-0.2,6.533333333333334,6.1,7.0,30.2,9.5,6.5,1.1,25.6,0.5,-0.5,0.8,0.7,13.166666666666666,5.4,7.8
1988-01-01,20.3,13.1,24.2,-11.0,0.2,12.333333333333334,-3.3,2.1,-17.9,-1.9,6.1,-5.9,-24.3,4.4,3.2,7.3,-6.9,4.566666666666666,4.5,-14.3
1988-04-01,0.2,10.3,11.7,-3.0,8.1,3.3666666666666667,1.2,5.4,9.9,-4.5,7.4,-2.2,-5.2,3.2,9.3,3.0,5.0,2.466666666666667,5.1,8.6
1988-07-01,-5.1,4.4,8.1,-1.9,1.9,5.5,0.0,2.4,2.2,9.8,9.2,-3.1,1.7,2.8,2.5,3.6,0.2,9.033333333333333,1.8,-5.3
1988-10-01,10.8,5.2,12.8,11.5,4.8,12.066666666666668,8.0,5.4,6.2,12.8,16.8,8.4,21.2,4.2,5.7,4.6,2.6,5.1000000000000005,4.9,-1.0
1989-01-01,-1.8,4.9,12.5,-7.1,3.6,3.4,-1.8,4.1,14.3,1.9,11.0,-10.5,3.2,1.8,6.6,1.9,-3.8,10.933333333333332,3.3,6.6
1989-04-01,5.4,8.9,18.7,8.4,0.5,9.1,6.3,3.1,-3.8,1.9,10.9,7.1,11.9,0.6,5.5,1.9,-12.0,3.6,4.5,-4.4
1989-07-01,9.4,8.1,4.1,3.3,7.2,2.2333333333333334,3.6,3.0,-3.5,-0.5,11.6,4.1,1.3,4.1,10.6,3.9,-1.8,6.0,3.9,14.8
1989-10-01,-11.6,-10.5,6.2,-1.8,-5.1,3.6666666666666665,2.0,0.8,-2.9,7.4,11.7,-5.0,7.2,4.6,-4.0,1.7,-8.2,6.566666666666667,5.5,-2.4
1990-01-01,18.0,1.9,18.5,6.8,4.8,12.733333333333334,6.6,4.4,4.0,13.3,8.6,4.8,12.4,-0.5,5.2,3.4,3.6,11.033333333333333,6.3,9.1
1990-04-01,-12.6,-11.6,5.1,0.5,-7.7,-0.5666666666666668,0.6,1.5,0.1,-0.7,7.1,-2.3,8.4,0.4,-5.1,1.2,-14.9,5.3,0.7,-1.9
1990-07-01,-4.0,5.8,3.1,-1.7,-3.2,0.03333333333333336,0.6,0.3,-7.5,-1.6,1.7,-4.5,5.5,0.7,2.9,1.6,-19.8,2.6,2.7,-1.4
1990-10-01,-10.6,-5.8,3.6,0.5,-9.9,-5.8999999999999995,2.7,-3.6,-20.6,-10.3,7.6,2.4,-4.2,-4.0,-6.1,-3.0,-21.2,2.4333333333333336,4.6,-16.8
1991-01-01,-10.6,-13.6,2.5,4.6,-10.6,1.5666666666666664,2.4,-1.9,-12.7,-4.5,6.7,6.1,1.1,0.2,-7.8,-1.5,-19.5,-9.633333333333335,0.6,-8.3
1991-04-01,2.0,-2.5,15.4,1.6,1.2,6.0,1.6,3.2,0.0,7.3,9.3,0.2,5.5,2.4,-2.0,3.4,12.9,16.03333333333333,1.6,-10.5
1991-07-01,6.3,6.2,9.8,-5.2,0.5,9.566666666666668,-1.1,2.0,8.2,11.7,1.4,-8.2,2.6,0.7,-3.4,2.0,14.2,1.833333333333333,2.3,-23.6
1991-10-01,-6.4,-1.9,9.3,-9.6,1.7,4.866666666666666,-2.9,1.4,15.0,9.1,11.4,-16.1,7.9,-3.4,-0.2,-0.2,8.2,5.966666666666666,2.9,-8.0
1992-01-01,16.6,-3.1,7.4,1.5,4.4,8.333333333333334,3.6,4.9,-7.2,2.9,5.1,-2.2,10.4,6.1,-1.6,7.7,24.9,-0.06666666666666643,5.3,-5.1
1992-04-01,2.8,25.2,0.2,-1.0,13.8,4.066666666666667,-0.8,4.4,24.6,6.7,5.1,-1.9,1.0,1.7,13.6,2.7,14.4,-1.0,-0.6,0.1
1992-07-01,8.8,9.4,8.8,5.7,4.7,8.5,2.6,4.0,3.2,6.5,2.4,7.0,3.0,2.4,6.3,4.4,0.2,0.6333333333333333,0.2,3.7
1992-10-01,8.2,15.6,2.0,0.3,12.2,6.400000000000001,0.0,4.2,12.8,9.9,6.7,-4.2,10.9,4.1,10.9,4.9,16.2,3.4666666666666663,-0.3,5.4
1993-01-01,3.9,7.8,0.9,-12.5,3.0,3.733333333333334,-4.9,0.7,9.8,8.9,5.1,-14.8,-7.2,0.4,4.0,1.5,0.3,2.8000000000000003,1.4,-5.2
1993-04-01,13.6,17.0,4.9,-4.1,7.4,7.066666666666666,0.0,2.3,2.3,8.5,4.1,-5.2,-1.9,3.2,8.1,3.7,5.4,3.5,3.3,-6.5
1993-07-01,4.5,4.7,-1.1,-1.5,6.4,2.1,0.6,1.9,-2.7,5.4,2.3,-1.9,-0.7,4.0,3.3,4.5,15.8,5.033333333333333,2.1,1.0
1993-10-01,10.0,23.9,13.5,0.7,17.0,13.566666666666668,1.4,5.6,22.7,17.1,0.1,1.1,-0.2,2.8,15.2,3.6,22.1,6.733333333333334,2.0,12.7
1994-01-01,9.9,11.8,4.0,-13.3,4.8,5.8,-4.9,3.9,16.1,9.6,3.8,-18.0,-2.7,5.5,4.3,4.7,6.1,8.066666666666668,1.7,-12.0
1994-04-01,4.4,2.4,14.2,-1.7,8.3,13.033333333333333,2.0,5.5,21.2,15.8,5.9,-0.1,-4.7,3.2,6.4,3.1,13.6,4.4,4.6,17.7
1994-07-01,4.3,10.8,15.8,10.0,3.4,13.666666666666666,6.9,2.4,-6.4,11.7,7.8,13.3,3.6,3.5,7.0,3.1,-5.8,0.5000000000000001,4.8,-2.7
1994-10-01,14.8,26.3,9.6,-10.1,10.0,10.766666666666666,-3.4,4.7,17.5,11.7,5.6,-18.3,8.5,4.3,16.5,4.4,-6.0,3.0,1.5,5.7
1995-01-01,-8.0,22.1,7.9,-1.1,8.7,5.466666666666666,1.4,1.4,4.3,9.1,5.0,-0.8,-1.7,1.4,15.6,1.0,-8.8,6.466666666666666,3.2,11.6
1995-04-01,4.1,-0.6,5.7,-1.3,-0.3,4.566666666666666,1.4,1.2,-8.1,3.8,9.6,-0.7,-2.5,2.0,3.9,3.6,-11.8,1.9000000000000001,3.2,10.0
1995-07-01,11.8,0.7,18.5,-3.2,5.7,7.966666666666666,-1.0,3.5,-2.4,1.4,8.3,-5.5,1.5,1.4,2.6,3.7,15.7,8.9,0.4,1.3
1995-10-01,7.1,11.8,5.8,-12.9,8.0,4.466666666666666,-4.1,2.7,10.3,5.2,10.3,-12.6,-13.7,2.1,8.0,2.8,8.0,6.266666666666666,2.1,-3.4
1996-01-01,4.4,10.4,4.9,8.1,10.6,8.666666666666666,2.7,3.0,6.6,13.7,13.4,8.0,8.4,2.6,10.5,3.7,10.8,2.8333333333333335,-0.7,7.6
1996-04-01,13.3,12.2,6.7,3.8,13.0,7.833333333333333,5.1,6.8,20.6,9.3,10.3,4.8,2.1,5.2,11.1,4.4,18.6,5.533333333333334,5.9,9.0
1996-07-01,2.9,17.0,3.3,-5.2,9.4,8.666666666666666,0.0,3.6,19.4,13.6,12.2,-6.7,-2.3,2.9,13.2,2.4,-0.8,0.8333333333333336,3.4,4.9
1996-10-01,8.0,5.0,27.4,-1.9,6.5,13.066666666666665,2.8,4.2,-0.5,8.1,12.7,-4.3,2.6,3.3,10.5,3.2,-4.5,12.266666666666666,5.8,23.0
1997-01-01,11.3,8.1,7.8,-5.5,7.7,12.299999999999999,-2.1,2.6,8.3,18.2,20.1,-11.9,7.0,2.4,9.6,4.3,2.1,5.466666666666666,0.1,2.4
1997-04-01,-1.3,13.9,17.0,9.2,7.8,12.6,5.3,6.8,26.9,14.1,8.5,11.9,4.4,0.2,8.6,1.8,5.7,3.9333333333333336,3.0,-3.6
1997-07-01,19.1,23.2,9.6,-1.7,15.0,12.566666666666668,1.9,5.1,5.7,15.6,10.5,-3.8,2.2,6.6,18.8,7.0,3.9,8.666666666666666,4.1,17.9
1997-10-01,10.6,-0.9,-0.6,-0.6,3.0,4.866666666666667,2.0,3.5,6.0,8.9,10.8,2.2,-5.5,2.8,2.6,4.9,4.3,3.4333333333333336,3.6,2.2
1998-01-01,3.3,22.6,1.9,-9.6,12.3,7.0,-1.4,4.1,18.7,15.9,11.0,-19.2,9.7,2.9,13.6,4.1,8.6,7.466666666666666,3.7,-3.0
1998-04-01,21.8,12.2,-4.3,8.0,14.3,3.3666666666666667,7.2,3.8,-2.5,9.5,10.8,12.1,1.5,5.0,14.2,7.2,14.6,9.266666666666667,6.7,23.6
1998-07-01,11.9,6.2,-1.8,-1.5,7.9,3.6666666666666665,3.0,5.1,10.8,5.5,13.6,7.0,-14.8,2.9,6.5,5.3,12.2,2.5,5.7,-0.6
1998-10-01,25.8,19.0,15.7,2.5,11.6,15.733333333333334,2.4,6.6,12.7,13.6,10.5,-6.4,20.0,5.6,12.2,5.9,9.7,4.633333333333333,2.3,-0.8
1999-01-01,0.9,12.3,-1.3,-0.6,7.2,4.0,2.9,3.8,11.5,11.8,11.5,-2.1,1.9,7.6,9.2,4.2,1.6,7.033333333333334,4.9,-0.8
1999-04-01,20.5,15.0,5.1,-0.6,9.9,9.966666666666667,1.5,3.4,0.2,12.0,16.3,-0.9,-0.1,3.8,11.0,6.3,6.4,2.8666666666666667,2.6,-3.9
1999-07-01,9.9,14.2,12.6,6.4,9.6,10.766666666666666,4.9,5.4,11.5,15.3,17.4,9.9,0.8,1.9,12.0,4.6,3.0,10.233333333333334,4.1,0.1
1999-10-01,4.9,-2.6,8.8,8.4,2.1,10.200000000000001,6.4,6.7,11.1,10.6,8.5,9.0,7.3,8.4,1.8,6.0,3.0,4.666666666666667,5.3,4.5
2000-01-01,24.3,19.3,5.9,-12.6,12.0,10.033333333333333,-2.8,1.5,-2.8,16.0,13.4,-19.1,-0.6,-3.5,15.5,6.2,2.0,7.3999999999999995,2.9,9.1
2000-04-01,-7.2,15.6,12.8,13.1,9.1,8.700000000000001,4.0,7.5,25.9,13.4,5.0,15.6,9.1,8.2,13.1,3.8,-2.0,13.4,-0.6,18.1
2000-07-01,7.0,1.4,9.9,-7.4,1.8,11.566666666666668,-1.7,0.4,-3.8,15.2,2.3,-9.9,-3.1,2.7,4.4,3.9,-6.1,5.7,1.5,15.0
2000-10-01,2.8,-0.7,-3.9,1.1,1.2,-0.6333333333333332,2.5,2.4,0.8,0.6,5.8,3.9,-3.2,3.9,1.5,3.5,0.4,1.8,3.2,1.5
2001-01-01,6.7,-3.0,-4.9,9.1,-2.3,-3.733333333333333,6.4,-1.3,-17.0,-5.1,1.4,5.6,14.9,-2.4,-3.5,1.5,1.7,0.49999999999999994,5.0,-10.5
2001-04-01,-0.3,-15.6,-11.2,5.9,-4.6,-9.833333333333334,7.1,2.5,0.6,-12.2,-2.0,4.6,8.1,1.9,-8.0,0.8,6.3,2.0,7.7,2.5
2001-07-01,4.7,-10.0,-19.0,2.4,-2.8,-8.433333333333335,-0.4,-1.6,-8.4,-8.8,-1.6,2.7,1.8,1.9,-4.6,1.4,2.5,-9.5,-1.8,3.2
2001-10-01,37.7,-1.6,-13.2,4.9,-8.8,1.1666666666666663,6.8,1.1,-18.4,-4.1,-5.8,6.0,3.0,3.4,-11.0,6.6,-2.5,-10.466666666666667,7.8,-32.7
2002-01-01,-4.3,-9.0,9.0,13.8,-3.4,2.3000000000000003,7.2,3.4,12.5,11.9,-1.4,14.5,12.7,1.7,-9.3,0.9,13.8,24.5,3.8,-19.3
2002-04-01,2.5,-1.9,12.4,8.0,-0.4,11.233333333333334,3.1,2.5,6.7,14.1,4.2,6.9,9.8,0.3,-4.4,2.0,10.3,1.866666666666667,0.5,-20.0
2002-07-01,12.5,3.9,1.3,4.0,-0.6,5.1000000000000005,2.1,1.6,-0.5,5.2,2.9,3.0,5.6,0.7,-1.3,2.8,1.2,-2.4,1.0,-17.5
2002-10-01,-3.6,-7.4,-5.8,7.0,-1.7,-0.8333333333333336,3.0,0.5,-0.4,7.4,-1.8,8.4,4.9,4.9,-5.3,2.2,7.4,8.366666666666667,0.8,-5.2
2003-01-01,0.4,1.5,-1.2,4.7,3.7,2.2333333333333334,0.3,2.1,3.3,-1.7,6.1,7.0,1.1,3.3,2.0,2.0,7.6,-6.933333333333333,-2.1,-2.5
2003-04-01,19.4,16.7,0.7,14.6,10.0,6.733333333333334,3.7,3.6,2.6,6.0,4.0,20.1,5.7,3.2,11.5,4.7,6.5,-3.9666666666666663,-2.2,11.3
2003-07-01,18.9,13.7,11.4,-0.1,13.6,8.066666666666666,0.9,6.8,15.3,6.4,8.3,-1.9,3.1,7.6,8.8,5.8,25.0,14.933333333333332,1.5,-1.4
2003-10-01,5.9,7.2,19.2,7.6,7.5,12.200000000000001,2.4,4.7,14.4,13.3,4.8,12.0,0.5,2.3,5.1,2.8,12.4,11.0,-0.6,0.8
2004-01-01,7.2,-5.0,9.4,4.4,-1.1,7.966666666666666,1.8,2.3,0.7,11.7,0.7,5.9,1.9,3.1,-3.9,3.8,4.7,9.233333333333333,0.3,-7.8
2004-04-01,1.0,18.2,8.6,2.4,11.4,8.966666666666667,1.1,3.1,16.9,16.7,3.9,1.8,3.5,1.6,10.4,2.2,13.3,8.333333333333334,0.3,2.6
2004-07-01,10.7,14.6,1.3,4.5,8.8,5.333333333333333,0.7,3.8,6.5,5.7,11.3,8.9,-2.9,2.9,11.9,4.8,2.9,1.4999999999999998,-1.5,6.8
2004-10-01,7.8,12.8,9.8,-0.7,7.5,7.7,-0.2,4.1,8.6,9.7,7.4,-4.9,7.1,4.1,8.5,4.6,5.6,8.700000000000001,0.1,0.3
2005-01-01,1.9,3.7,7.7,4.5,7.2,5.166666666666667,2.0,4.5,11.7,3.5,10.0,7.2,-0.1,3.8,5.9,2.6,9.8,2.533333333333333,0.5,5.5
2005-04-01,11.1,10.3,9.2,-0.4,7.0,8.333333333333334,-0.2,2.0,-5.1,5.5,6.8,1.2,-3.2,3.2,6.6,4.5,7.6,2.5,-0.1,-1.6
2005-07-01,8.1,15.3,-0.1,3.1,7.2,2.033333333333333,1.3,3.2,5.4,2.3,5.7,2.0,5.2,1.5,8.6,3.4,4.5,2.3000000000000003,0.2,-1.7
2005-10-01,-11.4,5.7,13.0,0.1,1.8,8.700000000000001,0.3,2.2,13.4,13.5,-1.7,-3.0,6.0,5.7,3.1,0.7,-0.8,8.233333333333334,0.4,4.2
2006-01-01,16.9,19.0,17.2,10.8,7.7,11.233333333333334,5.2,5.5,6.0,8.5,5.1,9.2,13.7,4.2,14.1,4.4,-3.7,12.333333333333334,1.8,15.8
2006-04-01,0.2,4.7,7.6,-2.7,-2.1,4.1,-0.1,1.0,-2.3,4.0,7.1,-0.6,-6.4,0.8,7.2,2.1,-18.6,4.233333333333333,1.5,13.0
2006-07-01,5.9,3.3,-0.5,-3.6,-2.5,3.5,-0.6,0.6,-1.5,4.1,13.3,-7.8,4.4,2.3,7.0,2.6,-20.4,-1.9666666666666668,1.2,7.8
2006-10-01,5.8,2.2,16.1,5.9,-2.8,5.066666666666666,3.3,3.5,-7.2,-0.5,11.9,12.8,-5.2,5.7,4.3,3.9,-17.4,14.066666666666665,1.8,0.1
2007-01-01,5.5,5.7,8.2,-2.4,-0.3,4.066666666666666,0.5,1.2,-2.6,6.0,3.4,-3.3,-0.7,1.4,7.4,2.5,-16.8,10.033333333333333,2.3,15.8
2007-04-01,4.3,5.7,6.2,6.7,1.9,2.766666666666667,3.7,2.5,3.9,2.1,2.7,9.3,2.1,-0.8,9.2,1.1,-14.9,4.266666666666667,1.9,24.1
2007-07-01,5.0,2.1,13.1,3.5,-2.3,5.133333333333334,1.8,2.3,-4.5,2.3,1.4,2.5,5.4,1.3,6.4,2.7,-23.1,8.766666666666667,0.8,20.6
2007-10-01,3.0,2.4,9.5,6.9,-3.8,1.9333333333333336,3.2,2.5,-4.5,-3.7,8.7,7.4,5.9,-0.3,6.3,1.6,-29.3,3.3333333333333335,1.1,10.6
2008-01-01,-12.3,-2.2,6.5,6.2,-6.1,0.3666666666666665,0.9,-1.7,-10.5,1.5,7.7,6.7,5.3,-3.1,1.6,-0.5,-28.2,5.8,-2.2,1.8
2008-04-01,-2.8,-4.7,12.3,8.8,-3.2,3.5,3.5,2.4,-6.6,-3.7,4.0,7.4,11.5,0.6,0.8,1.1,-16.9,1.1666666666666667,0.3,6.8
2008-07-01,-12.8,-12.0,-1.8,5.3,-9.7,-5.033333333333333,3.2,-2.1,-7.7,-5.0,-4.6,9.4,-2.0,-5.7,-7.3,-3.0,-18.8,0.43333333333333357,2.0,-2.4
2008-10-01,-26.3,-39.0,-21.5,5.3,-23.9,-19.3,2.8,-8.5,-33.4,-13.7,-2.8,6.1,3.8,-3.8,-21.3,-3.5,-33.6,2.9666666666666663,1.2,-8.9
2009-01-01,0.7,-37.7,-28.3,5.4,-28.2,-24.366666666666664,4.6,-4.5,-38.3,-32.9,-10.5,1.2,13.6,-0.2,-26.9,-1.0,-33.5,-7.099999999999999,4.1,-26.6
2009-04-01,-2.9,-14.9,2.7,9.8,-13.7,-7.866666666666666,6.0,-0.7,-21.3,-15.3,10.4,10.7,8.3,-2.4,-11.6,-2.0,-22.4,3.7000000000000006,3.5,-27.4
2009-07-01,20.9,10.5,15.6,3.7,1.5,16.566666666666666,1.1,1.4,-1.2,17.6,4.2,3.1,4.8,1.3,-2.3,2.7,19.9,3.5666666666666664,-0.6,-24.5
2009-10-01,-9.1,19.8,23.9,6.1,2.0,17.8,0.8,4.4,42.9,20.9,12.7,4.6,8.9,1.3,2.7,-0.4,-0.8,6.1000000000000005,-2.7,-29.8
2010-01-01,5.0,31.4,9.3,4.5,-0.1,9.366666666666667,-1.7,1.9,8.9,10.5,-6.6,2.2,8.8,2.1,2.9,2.3,-12.3,2.1333333333333333,-5.8,-24.0
2010-04-01,13.2,28.7,9.1,5.3,15.4,13.866666666666665,1.2,3.9,22.7,19.5,-2.0,2.9,9.8,2.2,13.8,3.6,22.5,2.6666666666666665,-1.5,12.2
2010-07-01,6.4,23.3,11.9,-1.8,2.2,9.6,-2.8,3.1,19.0,14.7,8.0,-0.8,-3.5,1.5,11.3,2.9,-31.0,9.633333333333335,-3.5,-5.5
2010-10-01,11.7,8.4,11.4,-0.6,7.9,6.666666666666667,-2.5,2.1,-1.1,1.5,7.7,1.0,-3.5,3.0,8.1,2.5,6.8,3.133333333333333,-3.8,8.2
2011-01-01,3.5,10.3,3.5,-5.5,-0.6,3.4333333333333336,-4.8,-0.9,-7.2,2.0,4.1,-7.1,-2.7,1.3,-0.5,1.5,-1.4,-1.3,-4.3,-26.0
2011-04-01,-2.8,5.6,6.9,-1.5,9.8,1.5333333333333334,-2.7,2.7,17.4,1.5,6.7,1.7,-7.0,-0.8,10.8,0.4,4.6,6.533333333333334,-3.5,31.3
2011-07-01,3.6,26.3,5.6,-8.4,18.0,2.6666666666666665,-5.6,-0.1,1.8,4.5,8.4,-5.4,-13.7,-1.4,20.2,1.2,7.4,5.966666666666668,-3.5,26.4
2011-10-01,9.9,9.6,3.1,1.5,10.7,6.266666666666667,-0.3,4.6,34.6,5.4,9.5,-3.4,11.0,-0.1,10.7,0.7,10.8,-3.9,-1.5,14.9
2012-01-01,10.1,13.1,5.0,0.0,13.1,3.1333333333333333,-1.7,3.4,9.2,2.0,0.8,-2.6,4.6,3.0,10.7,2.9,26.5,5.066666666666666,-2.9,20.7
2012-04-01,0.8,11.8,4.0,-3.1,8.4,2.1,-2.1,1.8,9.3,1.5,5.2,-4.8,-0.2,-0.5,9.4,0.7,3.5,1.7000000000000002,-1.3,10.1
2012-07-01,5.3,-1.2,2.5,0.8,0.6,2.233333333333333,-0.6,0.6,1.1,2.2,0.8,1.0,0.5,0.2,-1.3,0.8,10.7,1.1333333333333333,-1.6,-4.4
2012-10-01,9.4,8.2,0.4,-7.7,7.4,-1.6333333333333335,-3.9,0.5,-3.3,-3.7,8.1,-11.9,-0.2,0.0,4.4,1.6,22.5,2.8333333333333335,-1.1,-7.5
2013-01-01,10.4,8.6,2.1,-8.7,8.0,4.066666666666666,-3.7,4.0,16.9,-0.3,14.0,-9.3,-7.8,6.2,6.3,2.6,16.1,-3.266666666666667,-0.1,-8.1
2013-04-01,2.0,0.7,3.7,-3.0,4.2,4.666666666666667,-0.5,1.1,5.3,5.9,-1.6,-2.2,-4.5,0.4,2.1,1.1,14.2,0.46666666666666673,1.2,11.0
2013-07-01,3.7,1.1,3.5,-5.5,7.6,3.0,-1.9,3.5,17.2,2.9,8.6,-7.6,-1.8,3.1,7.6,1.6,7.4,2.433333333333333,0.4,20.8
2013-10-01,4.2,17.4,12.0,-6.6,6.7,7.7,-3.1,3.5,3.9,3.2,3.8,-6.2,-7.4,3.9,10.0,3.6,-6.2,3.9,-0.7,4.0
2014-01-01,6.9,4.1,-3.8,-0.3,5.0,0.4000000000000001,-1.7,-1.4,-3.9,5.3,4.0,-4.9,7.4,1.3,6.6,1.4,-1.7,3.366666666666667,-2.6,15.6
2014-04-01,15.8,11.2,8.9,-2.3,12.3,10.1,0.5,5.3,17.5,9.4,10.6,-2.4,-2.0,4.1,12.0,3.9,13.8,2.033333333333333,2.4,15.2
2014-07-01,7.1,13.1,1.7,4.7,8.4,3.1999999999999997,2.7,5.0,9.5,0.8,8.9,5.4,3.6,3.4,8.9,4.0,6.2,0.06666666666666667,1.5,1.3
2014-10-01,8.0,-1.9,3.4,-5.9,5.6,6.633333333333333,-0.3,2.0,1.3,10.9,9.4,-10.9,2.5,4.9,3.5,4.7,15.1,6.733333333333333,3.3,7.1
2015-01-01,7.9,4.3,-3.1,1.6,1.7,2.333333333333333,2.4,3.6,14.7,6.1,-2.4,-1.2,6.0,4.0,0.2,3.1,8.1,0.5,3.0,-4.0
2015-04-01,8.3,1.7,1.1,1.2,4.4,3.3333333333333335,4.0,2.5,1.6,3.2,2.2,1.0,1.6,2.4,2.8,2.8,11.1,1.3333333333333333,5.7,5.7
2015-07-01,5.3,6.8,-3.2,-0.4,4.6,0.8999999999999999,2.1,1.6,0.9,2.8,6.5,-3.8,5.0,4.3,2.5,2.8,13.2,2.1666666666666665,3.7,-10.2
2015-10-01,2.6,-4.3,-0.5,3.0,-0.1,-0.39999999999999997,1.7,0.7,-2.4,1.1,11.3,3.1,2.9,1.5,-1.8,1.6,6.4,4.9,0.9,-12.8
2016-01-01,5.4,-1.0,-1.1,0.3,3.0,2.1,3.7,2.3,-1.7,-0.5,12.8,-1.5,2.9,3.8,0.3,3.1,13.1,-2.233333333333333,5.8,-13.0
2016-04-01,3.4,-4.1,3.1,-2.0,3.0,1.2666666666666666,-0.3,1.3,-1.7,0.5,10.4,-3.9,0.9,3.6,3.5,2.0,1.3,3.9333333333333336,0.7,9.5
