Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1955-10-01,5.001,4.563,3.291,41.913,10.188,6.567333333333333,30.186,15.96,10.343,3.275,1.826,62.522,13.78,22.77,6.63,14.158,32.381,7.904,20.519,37.035
1956-01-01,4.773,4.337,3.447,41.655,10.018,6.641666666666667,30.179,15.898,10.048,3.412,1.911,62.294,13.488,23.027,6.549,14.181,31.553,8.077666666666666,20.734,38.184
1956-04-01,4.779,4.346,3.679,42.671,10.121,6.6883333333333335,30.789,16.029,9.969,3.394,1.985,63.838,13.79,22.97,6.666,14.229,31.39,8.325333333333333,20.994,39.545
1956-07-01,4.695,4.39,3.802,41.975,10.126,6.7076666666666656,30.518,16.015,9.879,3.424,2.031,63.657,12.373,22.985,6.733,14.261,30.797,8.523,21.096,39.795
1956-10-01,4.846,4.379,3.972,43.407,10.079,6.840333333333334,31.295,16.279,9.788,3.267,2.076,65.594,13.118,23.169,6.734,14.457,30.338,8.195,21.31,39.701
1957-01-01,4.935,4.458,4.231,44.259,10.072,6.998,31.966,16.383,9.636,3.527,2.055,66.188,14.346,23.309,6.769,14.558,29.922,8.772333333333334,21.837,39.359
1957-04-01,4.818,4.441,4.105,43.704,9.985,6.9446666666666665,31.8,16.347,9.626,3.554,2.059,66.729,12.243,23.397,6.756,14.583,29.214,8.785666666666666,22.014,39.332
1957-07-01,4.785,4.598,3.991,43.934,10.087,6.919999999999999,32.071,16.507,9.847,3.486,2.084,67.343,11.949,23.722,6.892,14.699,28.829,8.748666666666667,22.327,39.338
1957-10-01,4.729,4.416,3.872,44.452,9.919,6.835999999999999,32.598,16.336,9.09,3.497,2.094,66.566,14.281,23.567,6.733,14.705,28.791,8.695666666666666,22.878,39.114
1958-01-01,4.415,3.947,3.488,43.134,9.361,6.587666666666666,32.316,15.912,8.476,3.549,2.1,66.064,11.833,23.355,6.305,14.501,27.659,8.831666666666667,23.526,38.381
1958-04-01,4.347,3.745,3.504,44.491,9.13,6.607333333333333,33.122,16.017,8.306,3.701,2.13,66.799,14.047,23.566,6.073,14.621,27.758,9.218333333333334,23.857,37.108
1958-07-01,4.437,3.706,3.515,44.34,9.267,6.711333333333333,33.312,16.387,8.943,3.645,2.185,66.792,13.688,23.997,6.009,14.864,29.759,9.081333333333333,24.365,36.261
1958-10-01,4.6,3.906,3.502,45.307,9.816,6.856000000000001,33.983,16.77,9.706,3.837,2.261,67.28,15.306,24.327,6.234,15.066,32.856,9.173333333333334,24.789,36.821
1959-01-01,4.85,4.121,3.756,44.404,10.394,6.955333333333333,33.636,17.092,10.234,3.938,2.33,65.18,16.011,24.643,6.429,15.342,36.565,9.776333333333334,24.934,36.691
1959-04-01,5.032,4.245,3.726,45.227,10.715,7.127,34.05,17.477,11.03,4.129,2.371,64.31,19.099,24.848,6.614,15.579,37.842,9.732,24.991,37.827
1959-07-01,5.13,4.383,4.085,45.832,10.829,7.289000000000001,34.34,17.489,10.318,4.169,2.359,65.357,19.108,24.943,6.792,15.741,37.134,9.967333333333334,25.005,38.952
1959-10-01,4.884,4.374,3.883,45.376,10.703,7.151,34.06,17.539,10.654,4.063,2.377,64.826,18.759,25.097,6.773,15.759,36.082,9.927666666666667,24.876,38.656
1960-01-01,5.041,4.526,4.383,43.671,11.06,7.412333333333333,33.48,17.934,11.725,4.216,2.415,63.921,15.971,25.16,7.008,15.91,37.19,10.282333333333334,25.293,40.269
1960-04-01,5.156,4.602,4.509,43.775,10.859,7.564333333333334,33.857,17.837,10.632,4.248,2.446,63.492,16.811,25.435,7.111,16.111,34.145,10.270999999999999,25.924,40.746
1960-07-01,5.115,4.403,4.607,45.125,10.626,7.498666666666668,34.686,17.925,10.605,4.123,2.548,65.481,17.29,25.286,6.986,16.046,33.125,10.391333333333334,26.31,40.824
1960-10-01,4.987,4.248,4.632,45.303,10.605,7.421666666666667,34.927,17.695,9.43,3.928,2.605,64.827,18.584,25.304,6.97,16.067,33.09,10.317333333333334,26.614,42.378
1961-01-01,4.713,4.11,4.6,45.456,10.516,7.374333333333333,35.446,17.814,9.675,3.909,2.68,66.554,16.622,25.454,6.87,16.061,33.225,10.302666666666667,27.473,42.185
1961-04-01,4.81,4.307,4.386,45.858,10.688,7.363333333333333,35.535,18.116,10.353,3.957,2.766,66.305,17.883,25.794,7.024,16.3,33.357,10.436,27.285,41.482
1961-07-01,4.928,4.365,4.584,47.239,10.944,7.572333333333333,36.295,18.464,11.158,4.219,2.818,68.356,18.349,25.814,7.092,16.379,35.177,10.468666666666666,27.514,41.506
1961-10-01,5.167,4.628,4.659,48.119,11.29,7.7363333333333335,37.092,18.827,11.342,4.319,2.85,69.643,18.672,26.165,7.308,16.709,36.374,10.661,28.255,41.288
1962-01-01,5.279,4.748,4.632,49.907,11.507,7.819,37.808,19.162,11.954,4.451,2.854,72.154,19.468,26.382,7.454,16.886,37.008,10.799000000000001,28.049,42.063
1962-04-01,5.42,4.868,4.898,50.108,11.833,8.002333333333334,38.0,19.336,11.86,4.548,2.885,71.465,20.839,26.488,7.656,17.093,38.154,10.954333333333333,28.239,43.596
1962-07-01,5.46,4.885,4.889,51.612,11.928,8.066666666666666,38.879,19.574,12.061,4.605,2.918,72.685,22.691,26.694,7.751,17.231,38.124,10.986666666666666,28.589,44.745
1962-10-01,5.7,4.9,4.731,51.854,11.892,8.065666666666667,39.149,19.638,11.708,4.662,2.984,72.739,23.173,26.843,7.722,17.475,38.064,11.248333333333335,28.886,43.662
1963-01-01,5.814,4.99,4.803,50.099,12.047,8.105333333333332,38.618,19.852,12.324,4.554,3.081,70.118,22.598,26.99,7.74,17.597,39.407,11.213333333333333,29.418,42.143
1963-04-01,5.939,5.09,5.187,49.876,12.584,8.345666666666666,38.647,20.075,12.52,4.661,3.187,69.703,22.632,27.082,7.981,17.763,42.233,11.312666666666667,29.667,44.14
1963-07-01,6.012,5.31,5.161,52.697,12.894,8.461666666666668,40.363,20.517,12.906,4.779,3.244,72.497,25.425,27.33,8.2,18.004,43.041,11.354999999999999,30.453,44.446
1963-10-01,6.107,5.518,5.362,51.326,13.28,8.557,39.946,20.651,13.063,4.764,3.283,70.521,24.879,27.295,8.44,18.154,44.392,11.444666666666668,30.859,45.354
1964-01-01,6.345,5.653,5.634,51.077,13.739,8.755,40.071,21.087,13.551,4.759,3.27,69.455,25.717,27.763,8.617,18.511,47.12,11.716666666666669,31.316,46.529
1964-04-01,6.51,5.77,5.611,51.049,13.714,8.916333333333334,40.431,21.316,13.503,4.866,3.302,68.599,26.776,28.292,8.818,18.838,44.775,11.765333333333333,32.029,48.104
1964-07-01,6.725,5.974,5.786,50.764,13.937,9.152000000000001,40.48,21.649,13.818,4.997,3.363,68.45,26.321,28.845,9.102,19.186,44.059,11.942666666666668,32.374,49.683
1964-10-01,6.519,6.151,5.903,50.346,14.059,9.193666666666667,40.463,21.716,13.949,5.132,3.435,67.481,26.634,28.901,9.296,19.241,43.277,12.110333333333335,32.712,50.077
1965-01-01,7.125,6.619,5.216,49.914,14.694,9.040666666666667,40.417,22.242,15.279,4.947,3.586,66.308,27.179,29.177,9.888,19.67,43.489,12.095999999999998,33.005,52.646
1965-04-01,7.137,6.738,6.089,49.996,15.11,9.603333333333333,40.895,22.523,15.319,5.531,3.704,66.005,27.766,29.456,10.252,19.887,43.869,12.525,33.841,56.315
1965-07-01,7.381,7.099,5.954,51.849,15.519,9.683666666666667,42.252,23.024,15.853,5.554,3.827,68.016,29.369,29.897,10.624,20.229,44.077,12.592333333333334,34.794,56.907
1965-10-01,7.692,7.374,6.317,53.008,15.878,10.161333333333333,43.052,23.554,15.957,5.825,3.957,69.959,29.471,31.006,11.056,20.797,43.213,12.855666666666666,35.297,59.526
1966-01-01,8.058,7.78,6.162,54.266,16.47,10.306333333333333,43.854,24.127,17.232,5.975,4.093,72.383,29.165,31.231,11.52,21.104,44.297,12.852666666666666,35.715,60.939
1966-04-01,7.736,8.054,6.347,55.754,16.309,10.267333333333333,44.682,24.21,16.977,6.124,4.214,73.96,30.504,31.527,11.709,21.158,40.851,13.505333333333333,35.986,59.763
1966-07-01,7.99,8.09,6.271,57.925,16.327,10.480333333333334,45.9,24.415,16.852,6.467,4.328,78.386,29.651,31.754,11.864,21.4,39.494,13.558666666666667,36.403,61.095
1966-10-01,7.987,8.206,6.427,58.577,15.893,10.532,46.692,24.615,16.951,6.54,4.437,80.404,28.478,31.666,11.863,21.489,35.351,13.755,37.333,59.017
1967-01-01,7.836,7.88,6.506,62.369,15.593,10.547666666666666,48.665,24.833,16.535,6.642,4.515,84.971,31.158,32.021,11.671,21.613,34.378,14.164000000000001,37.789,59.63
1967-04-01,8.172,7.965,6.42,61.687,15.978,10.604666666666667,48.464,24.848,15.937,6.589,4.547,85.101,29.417,32.26,11.643,21.908,38.341,14.301333333333334,37.99,57.936
1967-07-01,8.107,7.856,6.368,62.707,16.17,10.563666666666666,49.002,25.083,16.404,6.676,4.625,87.063,29.162,32.23,11.623,22.021,40.38,14.558,38.131,58.548
1967-10-01,8.128,8.106,6.488,62.742,16.656,10.797000000000002,49.374,25.273,16.758,7.028,4.706,86.272,30.3,32.376,11.857,22.155,42.719,14.507,38.793,58.642
1968-01-01,8.633,8.415,6.67,63.842,17.028,11.239333333333333,50.256,25.788,17.094,7.442,4.793,88.197,30.281,33.013,12.206,22.686,42.845,14.687333333333333,39.504,59.786
1968-04-01,8.817,8.212,6.782,63.493,16.986,11.429,50.516,26.219,17.748,7.555,4.915,88.112,29.587,33.419,12.056,23.032,43.891,14.819,40.278,59.276
1968-07-01,9.213,8.415,7.264,63.13,17.25,11.902,50.667,26.422,17.264,8.01,4.998,86.61,30.741,33.951,12.222,23.463,44.778,15.278666666666666,40.862,58.891
1968-10-01,9.159,8.707,7.103,62.823,17.657,11.798333333333334,50.711,26.526,17.451,7.942,5.07,85.878,31.004,33.958,12.555,23.569,45.398,15.376333333333333,41.202,60.093
1969-01-01,9.332,9.024,6.277,62.62,18.148,11.298,50.825,26.94,18.479,7.193,5.105,85.159,31.49,34.335,12.876,23.831,46.923,15.267000000000001,41.58,61.022
1969-04-01,9.306,9.118,7.653,61.836,18.244,12.349000000000002,50.665,27.022,18.37,8.612,5.204,83.546,31.82,34.411,13.017,23.984,46.483,15.778,41.932,61.507
1969-07-01,9.28,9.237,7.525,61.949,18.505,12.247666666666667,50.767,27.201,18.743,8.5,5.242,83.536,32.095,34.54,13.313,24.101,46.115,15.912,42.024,64.407
1969-10-01,9.244,9.159,7.721,60.539,18.093,12.295000000000002,50.083,27.068,17.838,8.407,5.298,81.944,30.955,34.771,13.243,24.294,42.944,16.158666666666665,41.933,63.956
1970-01-01,9.102,9.094,7.823,59.516,18.003,12.348666666666666,49.841,27.027,17.306,8.38,5.272,79.889,31.319,35.069,13.15,24.445,42.969,16.182333333333332,42.334,63.453
1970-04-01,9.208,9.055,8.126,57.947,17.633,12.458666666666668,49.261,27.066,17.344,8.545,5.236,76.506,32.164,35.047,13.064,24.555,40.339,16.704666666666665,42.565,62.804
1970-07-01,9.241,9.111,8.159,57.233,17.931,12.501666666666665,49.469,27.315,17.626,8.526,5.2,75.429,31.945,35.299,13.109,24.771,42.666,16.832,43.535,63.033
1970-10-01,8.627,8.63,8.176,57.018,17.927,12.521,49.492,27.022,16.69,8.658,5.116,74.899,32.147,35.711,12.66,24.703,46.965,16.692333333333334,43.755,62.295
1971-01-01,9.553,8.776,8.251,55.185,18.295,12.705333333333334,48.769,27.756,18.636,8.556,5.121,71.806,32.013,35.857,12.764,25.178,49.403,16.855999999999998,43.938,62.14
