Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Recreation services,Recreational goods and vehicles,Services,Transportation services
2005-01-01,0.0,-0.1,-0.09,0.18,0.37,-0.07,0.23,0.03,-0.18,-0.25,0.49,0.67,2.42,0.43,0.55,0.31,1.72,1.88,0.11,-0.15,-0.03,0.1,0.37,2.51,2.08,2.08,0.09,-0.21,2.59,0.14
2005-04-01,-0.06,-0.07,0.49,0.01,0.27,0.31,0.16,0.05,0.25,0.52,0.27,0.44,2.03,0.36,0.63,0.27,2.18,1.38,0.08,0.59,-0.04,0.09,0.31,1.75,1.39,1.43,0.08,-0.15,2.03,0.13
2005-07-01,-0.09,-0.37,2.95,0.01,0.32,0.04,0.1,-0.1,2.61,2.37,0.28,0.38,2.01,0.38,0.74,0.27,4.05,1.06,-0.14,2.74,0.03,0.18,0.18,1.4,1.02,1.3,0.15,-0.16,2.02,0.14
2005-10-01,-0.03,-0.11,0.71,0.04,0.35,0.17,0.24,-0.02,-0.09,0.15,0.43,0.57,3.03,0.4,1.23,0.38,2.75,1.86,0.12,0.27,0.02,0.21,0.23,2.34,1.94,1.88,0.17,-0.23,3.07,0.25
2006-01-01,-0.05,-0.21,-0.06,0.08,0.24,0.15,0.24,0.0,-0.2,-0.11,0.35,0.37,2.13,0.49,0.67,0.27,1.71,1.62,0.04,0.1,-0.02,0.2,0.38,2.01,1.51,1.58,0.1,-0.23,2.21,0.13
2006-04-01,0.14,-0.23,0.75,0.02,0.64,0.01,0.23,-0.01,0.98,1.09,0.34,0.5,2.44,0.69,0.49,0.32,2.83,2.08,-0.04,1.32,0.05,0.19,0.34,2.8,2.11,2.01,0.13,-0.23,2.47,0.12
2006-07-01,-0.04,-0.22,0.82,0.02,0.07,0.2,0.18,0.0,0.78,0.83,0.34,0.52,2.07,0.7,0.78,0.33,2.68,1.66,-0.03,1.05,0.03,0.11,0.34,1.89,1.19,1.34,0.13,-0.23,2.08,0.06
2006-10-01,-0.01,-0.32,-2.3,-0.03,0.35,0.14,0.18,0.0,-2.23,-2.41,0.23,0.35,1.78,0.61,0.58,0.26,-0.99,1.17,-0.08,-2.09,0.03,0.02,0.27,1.5,0.89,1.2,0.06,-0.28,1.75,-0.01
2007-01-01,0.01,-0.25,0.85,0.11,0.18,0.4,0.27,-0.03,0.64,0.99,0.39,0.97,2.6,0.55,0.79,0.28,3.27,2.02,-0.03,1.25,0.07,0.19,0.21,2.46,1.91,1.96,0.12,-0.26,2.72,0.07
2007-04-01,-0.12,-0.23,1.54,0.0,0.27,0.42,0.26,-0.01,1.42,1.52,0.22,0.32,1.92,0.38,0.54,0.22,3.07,1.11,0.01,1.75,-0.02,0.03,0.34,1.48,1.1,1.42,0.14,-0.22,1.92,0.05
2007-07-01,-0.13,-0.34,0.23,0.1,0.33,0.34,0.3,-0.08,0.27,0.3,0.32,0.39,1.88,0.4,0.4,0.22,1.75,1.18,0.02,0.63,0.02,0.16,0.28,1.72,1.31,1.62,0.03,-0.3,1.98,0.15
2007-10-01,0.07,-0.2,1.37,-0.14,0.4,0.32,0.19,-0.07,1.29,1.71,0.29,0.66,2.56,0.53,0.65,0.44,3.91,2.22,0.02,1.91,0.03,0.23,0.33,2.43,1.91,1.81,0.17,-0.18,2.42,0.17
2008-01-01,-0.03,-0.13,1.05,0.08,-0.06,0.4,0.26,0.04,0.93,1.41,0.25,0.35,1.81,0.43,0.58,0.17,3.33,1.88,-0.11,1.54,0.07,0.23,0.39,1.85,1.42,1.35,0.14,-0.13,1.89,0.16
2008-04-01,-0.07,-0.29,1.86,0.07,-0.26,0.62,0.18,-0.06,1.28,1.7,0.29,0.34,2.18,0.37,0.98,0.22,3.97,1.49,-0.13,2.0,0.08,0.17,0.55,1.48,1.11,1.3,0.13,-0.18,2.25,0.27
2008-07-01,0.08,-0.13,1.84,0.08,-0.15,0.7,0.3,0.06,1.47,2.29,0.26,0.35,1.97,0.38,0.81,0.19,4.39,1.86,-0.11,2.42,0.02,0.18,0.31,1.8,1.42,1.29,0.16,-0.11,2.05,0.19
2008-10-01,-0.1,-0.29,-6.38,-0.15,-1.17,0.36,0.22,0.0,-6.04,-5.87,0.05,0.37,-0.21,0.38,0.09,0.21,-4.82,1.21,-0.15,-5.59,-0.01,0.19,0.22,-0.21,-0.58,-0.39,-0.05,-0.12,-0.36,0.12
2009-01-01,0.09,-0.21,-2.59,-0.19,-1.22,-0.1,0.13,0.04,-2.4,-2.25,0.06,0.52,-0.23,0.34,0.18,0.25,-1.25,1.44,-0.03,-2.04,-0.01,0.38,0.12,0.02,-0.32,-0.57,0.03,-0.21,-0.42,0.01
2009-04-01,0.09,-0.1,0.51,-0.07,-0.16,-0.29,0.04,0.02,0.9,1.42,0.13,0.4,0.25,0.29,-0.05,0.2,1.84,1.62,0.07,1.52,0.01,0.82,0.11,1.38,1.08,0.28,-0.01,-0.2,0.18,-0.08
2009-07-01,0.03,-0.31,1.71,-0.02,0.34,-0.18,0.0,-0.14,1.83,1.6,0.24,0.42,1.2,0.04,-0.02,0.26,2.39,0.86,0.14,1.92,-0.03,0.24,0.19,1.26,1.21,1.26,0.15,-0.28,1.18,0.13
2009-10-01,-0.02,0.15,0.92,-0.12,0.86,0.0,0.16,-0.11,0.81,1.06,0.26,0.63,2.18,-0.11,0.05,0.39,2.27,1.35,0.4,0.92,0.05,0.12,0.32,2.19,2.3,2.05,0.01,-0.2,2.06,0.15
2010-01-01,0.0,-0.22,0.24,-0.01,0.68,0.13,0.05,-0.09,0.2,0.2,0.19,0.39,1.37,-0.08,0.01,0.19,0.87,0.5,0.13,0.41,-0.07,0.09,0.21,1.19,1.27,1.4,-0.03,-0.19,1.36,0.06
2010-04-01,-0.08,-0.36,-0.41,-0.08,0.5,0.1,0.11,-0.12,-0.43,-0.75,0.11,0.35,1.45,0.02,0.08,0.19,0.27,0.59,-0.03,-0.39,0.01,0.02,0.24,0.93,0.92,1.33,0.1,-0.22,1.37,0.07
2010-07-01,-0.05,-0.3,0.2,0.03,0.04,0.03,0.1,-0.12,0.2,-0.03,0.16,0.29,0.77,0.09,0.12,0.13,0.77,0.53,0.04,0.27,-0.01,0.09,0.18,0.53,0.44,0.71,0.06,-0.21,0.8,0.0
2010-10-01,-0.04,-0.12,1.35,0.06,0.35,0.12,0.12,-0.09,1.41,1.46,0.2,0.28,1.07,0.15,0.12,0.14,2.06,0.59,0.09,1.58,0.06,0.09,0.13,1.11,0.97,1.04,0.01,-0.17,1.13,0.06
2011-01-01,0.05,0.01,1.37,0.09,0.18,0.47,0.13,-0.01,1.36,2.05,0.29,0.25,1.26,0.25,0.31,0.21,3.02,1.17,0.14,2.04,0.08,0.15,0.11,1.55,1.3,1.08,0.08,-0.2,1.35,0.2
2011-04-01,0.1,0.11,1.45,0.01,0.35,0.47,0.21,0.04,1.35,2.24,0.25,0.41,1.74,0.23,0.37,0.25,3.58,1.65,0.19,2.13,0.07,0.21,0.21,2.06,1.83,1.42,0.11,-0.19,1.75,0.09
2011-07-01,0.24,-0.06,-0.11,0.0,0.1,0.38,0.28,0.01,-0.15,0.46,0.19,0.29,1.41,0.36,0.43,0.2,1.74,1.47,0.12,0.52,-0.01,0.05,0.21,1.58,1.23,1.0,0.05,-0.19,1.41,0.04
2011-10-01,0.13,-0.16,-0.12,-0.02,-0.03,0.21,0.13,-0.05,-0.06,0.29,0.15,0.24,1.05,0.35,0.33,0.18,1.46,1.37,0.03,0.46,0.02,0.18,0.18,1.24,0.89,0.74,0.09,-0.17,1.03,0.11
2012-01-01,0.1,-0.06,0.31,0.05,0.61,0.17,0.17,0.04,0.45,0.83,0.22,0.31,1.8,0.34,0.24,0.17,2.09,1.61,0.02,0.88,0.01,0.17,0.21,2.21,1.86,1.65,0.17,-0.13,1.85,0.09
2012-04-01,0.13,-0.24,-0.52,-0.01,0.25,0.05,0.21,-0.02,-0.44,-0.43,0.22,0.32,1.41,0.34,0.31,0.23,0.71,1.18,0.03,-0.18,-0.07,0.07,0.21,1.43,1.09,1.14,0.06,-0.19,1.4,0.05
2012-07-01,-0.05,-0.24,0.13,-0.03,0.25,0.03,0.14,0.0,0.13,-0.02,0.19,0.33,1.22,0.32,0.36,0.23,1.02,0.86,0.01,0.22,-0.06,0.11,0.08,1.0,0.69,0.88,0.11,-0.18,1.18,-0.04
2012-10-01,0.14,-0.14,0.58,0.12,0.44,0.13,0.11,-0.04,0.49,0.6,0.26,0.16,1.55,0.38,0.51,0.14,1.6,0.89,0.05,0.74,-0.01,-0.01,0.2,1.55,1.17,1.19,0.08,-0.15,1.66,0.05
2013-01-01,0.05,-0.11,-0.08,-0.07,0.29,0.13,0.12,-0.02,-0.13,-0.16,0.2,0.4,1.64,0.34,0.42,0.27,1.12,1.08,0.05,-0.05,0.0,-0.1,0.29,1.36,1.02,1.18,0.06,-0.12,1.57,0.05
2013-04-01,-0.09,-0.28,-0.8,0.15,0.51,0.03,0.19,-0.07,-0.94,-1.21,0.15,-0.07,1.26,0.37,0.53,-0.01,-0.42,0.34,-0.01,-0.93,-0.01,0.06,0.14,0.97,0.6,0.91,0.01,-0.2,1.42,-0.05
2013-07-01,0.06,-0.23,0.23,0.02,0.38,0.05,0.13,-0.1,0.23,0.16,0.19,0.23,1.47,0.37,0.4,0.17,1.36,1.08,0.07,0.39,-0.06,0.05,0.11,1.37,1.0,1.12,0.1,-0.14,1.49,0.13
2013-10-01,0.02,-0.22,-0.01,-0.05,0.55,0.0,0.04,-0.08,-0.03,-0.2,0.16,0.3,1.74,0.42,0.47,0.21,0.87,0.88,0.06,0.01,-0.08,0.03,0.21,1.5,1.07,1.24,0.09,-0.12,1.69,0.07
2014-01-01,0.01,-0.35,0.59,0.09,0.34,0.16,0.18,-0.08,0.32,0.21,0.22,0.16,1.55,0.45,0.74,0.13,1.42,0.67,-0.06,0.56,-0.1,0.07,0.08,1.1,0.65,0.93,0.1,-0.13,1.64,-0.04
2014-04-01,0.03,-0.28,-0.05,0.05,0.4,0.33,0.26,-0.11,-0.11,0.14,0.17,0.2,1.61,0.44,0.53,0.13,1.31,1.03,-0.02,0.42,-0.06,0.17,0.06,1.52,1.08,1.15,0.07,-0.09,1.66,0.1
2014-07-01,-0.01,-0.15,-0.41,0.04,0.32,0.21,0.21,-0.04,-0.4,-0.26,0.17,0.21,1.32,0.42,0.45,0.13,0.75,0.96,0.05,-0.11,-0.03,0.11,0.07,1.3,0.88,0.94,0.03,-0.14,1.36,0.03
2014-10-01,-0.05,-0.32,-1.62,0.26,0.17,0.14,0.23,-0.06,-1.55,-1.64,0.23,-0.02,0.85,0.42,0.4,-0.04,-0.94,0.53,-0.03,-1.32,-0.08,0.13,0.01,0.94,0.52,0.75,0.0,-0.15,1.11,0.06
2015-01-01,-0.09,-0.31,-2.42,0.05,0.15,0.05,0.18,-0.08,-2.41,-2.69,0.21,-0.05,0.85,0.47,0.49,0.16,-1.95,0.42,-0.04,-2.38,-0.06,0.07,0.07,0.59,0.12,0.45,0.07,-0.13,0.9,-0.05
2015-04-01,-0.02,0.02,0.53,0.09,0.36,-0.09,0.1,0.01,0.66,0.68,0.26,0.21,1.25,0.5,0.4,0.17,1.6,1.17,0.13,0.65,-0.07,0.11,0.03,1.57,1.07,0.96,0.14,-0.05,1.34,0.0
2015-07-01,0.0,-0.26,-0.24,0.06,0.25,0.15,0.16,-0.11,-0.19,-0.33,0.2,0.22,1.31,0.51,0.5,0.14,0.75,0.85,-0.01,-0.07,-0.04,-0.02,0.1,1.13,0.62,0.9,0.08,-0.1,1.37,0.0
2015-10-01,-0.02,-0.26,-1.16,0.08,0.07,-0.02,0.24,-0.06,-1.09,-1.32,0.12,0.09,0.94,0.45,0.4,0.05,-0.46,0.72,-0.1,-1.06,-0.06,0.07,0.12,0.88,0.43,0.64,0.03,-0.03,1.02,-0.02
2016-01-01,-0.05,-0.21,-1.18,0.09,0.47,-0.1,0.19,-0.03,-1.1,-1.34,0.21,0.14,1.44,0.47,0.42,0.12,-0.33,0.95,-0.03,-1.14,0.03,0.12,0.04,1.48,1.0,1.14,0.1,-0.18,1.54,0.09
2016-04-01,0.06,-0.13,0.79,0.1,0.55,-0.18,0.13,-0.06,0.76,0.57,0.27,0.24,1.89,0.54,0.6,0.17,1.92,1.32,0.05,0.7,0.04,0.06,0.13,1.96,1.42,1.43,0.19,-0.15,1.99,0.05
2016-07-01,-0.04,-0.44,0.01,0.06,0.42,-0.16,0.17,-0.14,-0.12,-0.5,0.27,0.33,1.83,0.55,0.7,0.21,0.98,1.14,-0.06,-0.06,-0.07,0.26,0.11,1.54,0.98,1.2,0.08,-0.16,1.89,0.01
2016-10-01,0.05,-0.39,0.7,0.13,0.29,-0.08,0.18,-0.06,0.67,0.3,0.29,0.26,1.42,0.59,0.65,0.16,1.45,0.83,-0.09,0.69,-0.01,0.05,0.03,1.23,0.64,0.92,0.04,-0.23,1.55,-0.02
2017-01-01,-0.04,-0.03,0.62,0.12,0.32,0.07,0.14,0.03,0.58,0.68,0.25,0.18,1.55,0.5,0.57,0.13,1.86,1.17,-0.02,0.71,-0.01,0.1,0.05,1.67,1.16,1.14,0.2,-0.03,1.67,0.1
2017-04-01,-0.06,-0.25,-0.45,0.04,0.55,0.07,0.12,-0.11,-0.56,-0.78,0.19,0.25,1.55,0.44,0.57,0.15,0.09,0.47,-0.04,-0.53,-0.02,0.02,-0.06,1.19,0.75,1.04,0.08,-0.08,1.59,0.05
2017-07-01,-0.02,-0.37,0.32,0.04,0.35,0.03,0.06,-0.14,0.29,0.04,0.18,0.19,1.34,0.52,0.57,0.14,0.99,0.64,-0.15,0.41,-0.06,0.12,0.05,1.07,0.55,0.83,0.14,-0.02,1.38,-0.01
2017-10-01,-0.05,-0.12,0.79,-0.09,0.46,0.04,0.26,-0.07,0.81,0.61,0.21,0.44,1.91,0.55,0.56,0.31,2.12,1.29,0.05,0.72,0.02,-0.07,0.03,1.59,1.03,1.27,0.06,-0.13,1.81,0.09
2018-01-01,0.08,-0.06,0.5,0.1,0.58,0.06,0.14,0.03,0.47,0.69,0.3,0.28,2.04,0.5,0.56,0.2,2.06,1.5,0.05,0.74,-0.01,0.14,0.32,2.27,1.76,1.6,0.11,-0.12,2.14,0.05
2018-04-01,0.14,-0.11,0.23,0.04,0.36,-0.02,0.22,0.07,0.25,0.34,0.22,0.39,1.74,0.5,0.52,0.18,1.89,1.67,-0.02,0.44,-0.03,0.07,0.11,1.91,1.4,1.29,0.06,-0.12,1.78,0.08
2018-07-01,-0.22,-0.21,0.15,0.07,0.33,0.07,0.08,-0.08,0.2,-0.22,0.23,0.2,1.5,0.49,0.47,0.17,0.94,0.73,0.01,-0.01,-0.07,-0.06,0.22,1.13,0.64,1.13,0.11,-0.07,1.57,0.11
2018-10-01,0.04,-0.05,-0.22,0.12,0.27,0.09,0.13,0.07,-0.27,-0.25,0.33,0.36,1.66,0.5,0.59,0.21,1.07,1.2,0.06,-0.2,-0.1,-0.05,0.09,1.66,1.16,1.22,0.06,-0.08,1.77,0.15
2019-01-01,-0.07,0.1,-0.83,0.1,-0.03,0.22,0.33,0.08,-0.84,-0.54,0.29,0.23,1.26,0.51,0.53,0.19,0.62,1.23,0.15,-0.65,-0.05,0.05,0.11,1.42,0.92,0.83,0.09,-0.08,1.36,0.0
2019-04-01,-0.04,-0.22,0.81,0.03,0.41,-0.06,0.23,-0.02,0.85,0.61,0.18,0.33,1.62,0.58,0.57,0.16,1.92,1.17,-0.06,0.83,0.07,0.08,-0.04,1.51,0.93,1.1,0.08,-0.21,1.65,0.04
2019-07-01,0.06,-0.26,-0.36,0.13,0.16,0.02,0.13,-0.01,-0.34,-0.44,0.26,0.29,1.28,0.5,0.5,0.13,0.7,1.05,-0.06,-0.18,-0.03,0.08,0.13,1.31,0.81,0.93,0.04,-0.16,1.41,0.02
2019-10-01,-0.15,-0.19,0.25,0.02,-0.05,0.1,0.05,-0.09,0.24,0.18,0.3,0.45,1.38,0.44,0.48,0.28,1.39,1.04,0.04,0.37,-0.02,0.19,0.14,1.23,0.79,0.94,0.18,-0.13,1.4,0.13
2020-01-01,-0.06,-0.1,-0.49,0.03,0.23,0.25,0.19,0.04,-0.51,-0.35,0.23,0.3,1.56,0.51,0.54,0.2,1.0,1.24,0.09,-0.25,-0.08,0.07,0.25,1.48,0.97,1.06,0.1,-0.15,1.59,-0.06
2020-04-01,-0.59,-0.39,-2.0,-0.05,-0.5,1.09,-0.1,0.02,-1.99,-1.85,0.33,0.64,0.32,0.43,0.44,0.38,-0.93,-0.03,-0.11,-1.46,-0.05,0.02,0.04,-0.68,-1.11,-0.15,0.07,-0.25,0.27,-0.28
2020-07-01,0.13,0.5,0.73,0.04,0.6,-0.14,0.27,0.19,0.71,1.33,0.28,0.5,1.91,0.32,0.37,0.24,2.39,1.8,0.29,0.83,-0.02,0.13,0.18,2.7,2.38,1.62,-0.01,0.03,1.95,0.0
2020-10-01,0.03,0.37,0.31,0.08,0.23,0.02,0.21,0.09,0.2,0.45,0.26,0.25,1.42,0.23,0.37,0.18,1.22,0.88,0.4,0.08,-0.08,-0.18,0.07,1.62,1.39,1.15,0.13,-0.04,1.5,0.16
2021-01-01,0.1,0.2,1.4,0.27,0.68,0.12,0.22,0.03,1.32,1.86,0.62,0.93,2.45,0.31,0.41,0.35,3.46,1.94,0.0,1.66,0.01,0.12,0.13,3.07,2.77,2.34,0.02,0.16,2.73,0.06
2021-04-01,0.16,1.7,0.85,0.36,0.74,0.28,0.5,0.28,0.66,2.96,0.53,0.27,3.06,0.48,0.68,0.17,4.96,3.83,1.17,1.26,0.11,0.16,0.2,5.25,4.77,2.76,0.22,0.14,3.42,0.45
2021-07-01,0.09,1.16,0.74,0.35,0.49,0.55,0.72,0.21,0.6,2.47,0.5,0.23,2.82,0.56,0.73,0.15,4.49,3.21,0.83,1.31,0.05,0.07,0.27,4.34,3.78,2.46,0.17,0.06,3.16,0.2
2021-10-01,0.23,1.13,1.35,0.46,0.39,0.71,0.57,0.29,1.1,3.52,0.62,0.26,2.79,0.74,1.01,0.16,5.65,3.59,0.8,2.39,-0.01,0.35,0.25,4.71,3.96,2.26,0.2,0.05,3.24,0.1
2022-01-01,0.23,1.07,1.47,0.2,0.48,0.87,0.43,0.42,1.24,3.99,0.61,0.67,3.54,0.83,1.09,0.41,6.8,4.45,0.56,2.92,0.03,0.57,0.33,5.38,4.55,2.68,0.21,0.06,3.74,0.32
2022-04-01,0.07,0.15,2.2,0.34,0.25,1.1,0.51,0.2,1.77,3.52,0.52,0.23,3.7,1.0,1.45,0.18,6.88,3.59,0.01,3.37,0.0,0.43,0.29,4.27,3.26,2.61,0.18,-0.06,4.04,0.79
2022-07-01,0.08,0.33,-0.75,0.26,0.25,0.97,0.42,0.09,-1.09,0.85,0.6,0.53,3.61,1.27,1.65,0.34,4.04,3.82,0.15,0.51,0.08,0.56,0.36,4.5,3.23,2.26,0.16,0.02,3.87,0.25
2022-10-01,0.04,-0.16,-0.56,0.35,0.4,0.5,0.64,-0.06,-0.57,0.08,0.49,0.3,3.58,1.28,1.32,0.14,3.11,3.18,-0.01,0.25,0.05,0.27,0.4,4.08,2.8,2.64,0.24,-0.13,3.93,0.28
2023-01-01,0.12,-0.05,-0.49,0.3,0.24,0.31,0.52,0.05,-0.56,0.26,0.53,0.28,3.38,1.25,1.36,0.23,3.34,3.52,-0.13,0.31,0.06,0.44,0.37,4.13,2.88,2.37,0.31,-0.02,3.68,0.31
2023-04-01,0.1,-0.03,-0.49,0.15,0.35,0.04,0.36,-0.14,-0.26,0.19,0.48,0.55,2.58,1.02,0.82,0.32,2.28,2.73,0.24,0.22,0.03,0.34,0.45,3.37,2.35,1.95,0.09,-0.16,2.73,-0.03
2023-07-01,0.04,-0.49,0.47,0.23,0.38,0.14,0.2,-0.07,0.46,0.17,0.41,0.31,2.3,0.89,0.93,0.19,2.22,1.61,-0.15,0.66,-0.01,0.02,0.12,2.08,1.19,1.63,0.19,-0.26,2.53,0.15
2023-10-01,-0.07,-0.37,-0.23,0.1,0.01,0.1,0.24,-0.12,-0.32,-0.51,0.38,0.43,2.06,0.84,0.96,0.28,1.63,1.76,-0.04,-0.14,-0.04,0.16,0.09,1.78,0.94,1.22,0.17,-0.17,2.16,0.15
2024-01-01,-0.02,-0.05,-0.05,0.11,0.76,0.16,0.31,-0.02,-0.22,-0.16,0.46,0.64,3.47,0.87,1.09,0.35,2.44,2.33,-0.09,-0.11,-0.06,-0.03,0.37,3.31,2.44,2.54,0.21,0.13,3.58,0.1
2024-04-01,0.17,-0.28,0.09,0.23,0.46,-0.03,0.18,-0.14,0.1,0.23,0.42,0.32,2.08,0.76,0.78,0.19,1.82,1.75,-0.15,0.51,0.05,0.27,0.32,2.47,1.7,1.55,0.01,-0.03,2.31,0.0
2024-07-01,-0.01,-0.26,-0.51,0.2,0.42,0.12,0.18,-0.04,-0.47,-0.5,0.39,0.26,1.84,0.71,0.7,0.19,1.1,1.5,-0.16,-0.24,0.03,0.12,0.13,1.93,1.23,1.37,0.1,-0.09,2.04,0.04
2024-10-01,-0.02,-0.01,-0.16,0.12,0.45,0.2,0.27,0.0,-0.22,-0.11,0.36,0.44,2.37,0.64,0.75,0.24,1.78,1.73,0.14,-0.1,0.05,-0.06,0.02,2.34,1.69,1.78,0.15,-0.21,2.49,0.29
