Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1976-10-01,4.5,74.9,2.8666666666666667,6.5,14.0,11.8,4.1,0.9,1.9,7.5,20.4,3.3,-1.6,11.0,11.0,9.1,-0.2,2.9,-4.866666666666666,3.3,3.0,3.8,5.7,6.6,14.0,2.4,39.6,7.8,3.7,3.2,-1.4,5.8,4.3,8.0,34.0,0.7,-9.1,2.0,10.5,5.3,8.0,10.5,2.8,57.9,2.1999999999999997,18.8,-1.2,1.3,22.3,6.4
1977-01-01,0.7,0.0,1.5666666666666667,16.0,15.0,28.3,-6.3,2.8,-1.2,7.1,14.5,1.1,17.8,12.8,-7.3,6.8,3.4,4.8,7.966666666666666,4.3,19.8,4.3,5.2,0.8,20.1,9.2,9.1,4.5,6.1,40.7,3.7,0.8,-0.3,15.4,9.1,-23.8,42.2,0.9,3.5,4.8,-1.8,1.0,5.4,12.4,2.966666666666667,-11.6,4.0,-1.4,60.0,13.1
1977-04-01,8.0,63.3,4.133333333333334,9.8,3.7,10.6,11.2,5.2,0.1,3.4,22.5,-2.5,-5.9,8.5,-0.5,5.6000000000000005,3.7,8.0,7.7,6.2,31.9,9.3,1.5,-2.0,3.9,0.5,26.3,6.8,8.2,0.8,3.5,8.7,0.0,11.5,21.4,47.0,9.6,-1.4,2.4,2.2,7.7,15.0,9.4,51.7,7.466666666666666,1.6,2.5,15.8,9.6,6.6
1977-07-01,6.5,54.8,3.966666666666667,6.0,3.7,10.3,3.1,4.1,3.7,6.9,5.2,-0.9,-6.5,5.7,4.7,0.16666666666666666,1.6,7.4,-1.6666666666666672,-0.5,21.8,4.2,4.4,6.7,-5.4,20.3,19.8,4.1,-1.8,1.9,2.2,8.0,2.0,8.2,14.2,19.5,5.9,2.3,4.7,3.8,9.7,8.1,5.7,-1.2,1.333333333333334,-1.1,-0.4,6.2,-2.2,8.2
1977-10-01,21.4,88.9,2.933333333333333,8.7,-3.7,20.3,-12.2,-2.7,17.5,8.7,7.1,6.6,-1.7,10.9,1.9,-0.29999999999999954,-1.0,0.0,-5.566666666666667,7.9,-9.7,1.2,3.4,2.7,5.8,15.5,33.3,3.8,5.0,3.2,-8.5,9.9,8.9,12.7,23.1,23.9,15.3,7.6,8.7,6.2,8.4,9.2,6.0,-4.7,3.966666666666667,6.7,0.6,2.9,19.1,0.5
1978-01-01,4.3,73.1,-0.1333333333333333,-10.2,-15.1,5.8,9.8,0.3,0.1,1.4,3.7,-2.2,9.9,-6.8,3.4,11.700000000000001,0.1,1.3,-2.833333333333334,6.5,8.0,7.3,6.6,8.0,29.6,5.2,27.2,3.2,8.6,-15.3,1.0,-1.2,1.7,3.5,16.5,-19.3,-1.5,6.3,8.3,2.3,2.0,2.1,6.2,3.8,17.666666666666668,23.2,-0.1,-0.8,-3.7,-0.9
1978-04-01,15.7,192.4,4.066666666666666,33.3,-1.0,35.3,48.7,8.0,3.8,10.2,30.3,-6.4,11.7,20.2,3.2,25.8,10.4,16.4,41.36666666666667,9.4,28.6,6.4,6.2,4.5,1.2,15.8,48.9,12.6,11.2,65.1,6.4,11.1,3.1,34.8,28.3,9.4,27.9,12.2,3.7,8.8,0.9,9.6,13.7,20.6,2.3,31.0,12.6,45.2,52.1,7.1
1978-07-01,6.2,91.6,0.20000000000000004,-5.3,11.7,8.0,4.4,2.6,-1.4,-1.3,11.3,1.3,9.1,-0.3,-4.5,2.3666666666666667,3.7,4.1,12.266666666666666,1.1,12.2,0.7,3.0,3.3,5.3,13.1,26.1,11.2,1.9,-13.0,2.0,3.9,3.1,14.3,13.7,6.0,3.5,8.9,3.0,1.7,7.4,-0.5,6.5,4.7,8.833333333333334,31.1,4.7,29.1,-6.9,0.4
1978-10-01,9.7,85.3,3.533333333333333,3.2,21.2,11.1,16.8,3.4,8.9,0.1,9.1,4.2,2.6,5.4,-2.2,8.8,3.6,5.5,11.333333333333334,3.2,9.6,2.6,1.9,4.9,5.6,1.4,23.4,14.5,1.5,-1.5,2.3,5.7,5.3,13.6,12.5,-2.1,17.3,7.9,-2.5,3.3,1.1,14.1,7.7,-0.8,9.166666666666666,33.7,3.8,17.8,5.2,-2.9
1979-01-01,0.0,39.0,1.0999999999999999,-4.7,36.9,15.2,0.3,-0.6,13.9,-0.4,3.6,-0.5,5.0,-1.5,11.1,-0.6333333333333333,-3.9,0.7,-16.133333333333333,3.3,0.7,2.3,3.9,5.4,-1.1,19.5,19.6,14.9,0.1,-7.4,0.4,-2.5,1.8,9.5,16.9,-16.4,-3.7,2.2,0.8,2.1,8.3,3.8,6.8,-9.4,2.3666666666666667,18.5,-6.6,-2.2,26.4,10.7
1979-04-01,2.5,35.5,0.8000000000000002,-8.7,10.6,-5.6,1.0,4.1,-0.9,16.6,-2.3,0.8,-5.8,6.5,-17.5,0.13333333333333344,4.0,0.4,14.933333333333332,3.8,-0.4,5.8,2.6,1.3,2.2,-4.4,5.8,9.2,5.3,-29.7,6.1,0.3,-0.8,-0.4,-1.0,11.2,-0.8,5.4,-0.6,-0.3,4.4,10.9,5.2,-6.9,1.1666666666666667,23.1,3.8,5.9,-19.8,4.3
1979-07-01,14.4,65.5,-3.4333333333333336,11.6,1.9,9.1,15.2,0.9,-16.1,1.4,7.2,4.4,1.5,12.1,-5.9,6.533333333333334,1.2,3.0,21.599999999999998,-3.0,-6.6,4.2,2.1,0.9,-6.0,-1.5,22.9,8.6,1.5,20.4,0.2,2.4,4.8,12.3,15.2,8.2,0.6,5.6,4.4,4.0,4.7,-2.5,8.2,-4.8,-0.9,20.1,1.4,20.0,16.5,-1.4
1979-10-01,2.3,68.8,2.966666666666667,-9.9,-16.5,-6.1,27.7,0.4,12.6,-4.9,-3.7,4.9,9.0,-4.5,-6.8,13.566666666666668,2.7,1.0,-2.9,6.2,-6.9,3.6,3.1,4.3,9.0,13.5,24.2,5.0,4.2,-14.9,3.0,-4.5,2.1,1.1,13.6,-11.0,-27.0,3.7,2.3,1.0,3.7,-7.0,9.7,-15.1,4.8999999999999995,20.8,4.6,12.8,-27.0,-2.0
1980-01-01,-2.4,16.0,6.333333333333333,-6.1,-5.0,3.0,11.6,11.1,6.8,4.8,-5.1,4.3,-3.6,-9.1,-10.0,4.866666666666667,6.0,1.3,15.933333333333332,2.0,-2.7,0.6,0.5,4.7,0.3,-9.2,19.6,5.8,0.6,0.3,9.8,13.8,-0.2,4.4,20.5,-11.5,27.7,1.5,-4.3,-0.6,3.5,-10.9,7.6,-27.4,-2.5,13.3,1.9,6.3,-17.5,-10.3
1980-04-01,-1.9,83.3,15.433333333333332,-36.7,-17.8,-25.7,7.8,8.1,2.1,-9.3,-29.0,-2.9,-5.1,-16.5,-12.6,-12.733333333333334,0.8,-8.0,-10.533333333333333,-1.4,-29.9,-3.0,-2.6,3.3,-26.0,-15.0,5.3,-0.3,-2.5,-58.7,-1.0,28.7,-5.3,-17.3,-9.5,-30.1,-43.6,-6.3,-3.0,-8.7,-3.0,-12.9,1.9,-56.0,1.3666666666666671,15.0,-5.2,-8.5,-44.9,-15.0
1980-07-01,10.7,126.3,-7.566666666666666,19.0,-16.4,3.0,-0.9,-4.5,20.6,9.8,4.9,-5.5,0.9,0.6,-6.1,-9.433333333333332,-5.3,-0.5,-5.533333333333334,12.0,-23.9,10.0,4.2,3.7,-25.8,-9.7,23.7,3.1,9.5,50.5,0.8,-14.2,-1.0,2.6,5.0,0.0,-10.4,3.1,-2.0,4.5,5.8,11.8,4.7,12.9,3.733333333333333,21.4,-6.1,2.0,10.8,1.3
1980-10-01,8.2,34.3,-1.0999999999999999,12.8,-3.2,5.9,-2.4,2.0,11.5,12.0,16.0,-4.0,6.5,13.6,-0.1,8.933333333333334,-0.1,7.7,3.4666666666666663,5.3,42.8,8.5,6.1,3.3,23.2,6.9,4.9,10.6,3.4,5.6,5.7,-5.0,1.6,8.6,-2.5,23.2,18.3,8.5,7.2,5.5,13.5,19.0,11.7,42.9,6.633333333333333,22.0,-1.9,12.3,-5.4,-3.6
1981-01-01,11.1,59.8,5.166666666666667,11.9,96.8,11.2,7.7,8.1,2.0,-11.9,3.8,1.3,4.0,-3.0,2.7,9.0,5.5,8.1,10.833333333333334,1.5,42.5,4.0,-2.4,-4.0,18.2,-1.3,21.3,21.2,1.4,45.3,9.3,5.7,3.6,8.4,11.8,-1.1,10.8,2.6,-8.9,1.3,6.2,-9.6,6.9,-9.4,15.9,12.4,3.2,-0.2,16.1,-1.2
1981-04-01,2.0,15.6,8.933333333333334,-14.7,29.8,3.4,2.2,10.7,-2.3,-1.9,3.2,4.5,-1.2,-5.1,-1.1,-0.4000000000000001,0.8,-2.9,-3.599999999999999,4.5,-15.6,7.3,2.9,6.3,0.6,-0.6,13.7,9.6,6.7,-33.6,10.1,11.8,1.8,8.4,13.1,3.4,14.6,-0.8,-1.9,0.0,14.2,4.6,3.1,-12.1,3.133333333333333,11.4,-7.4,15.9,-14.1,-9.1
1981-07-01,4.9,58.4,-1.9333333333333336,12.7,-1.7,9.4,-8.2,-1.6,17.9,-1.7,0.2,-0.9,-4.6,-5.5,-0.7,-3.3000000000000007,-1.4,4.9,-5.233333333333333,2.5,24.5,1.0,-0.5,-0.4,-4.5,0.9,18.7,7.9,-1.8,34.2,1.8,-8.5,0.9,9.6,8.9,2.3,6.8,2.3,-2.2,1.9,10.2,11.0,8.9,-27.6,-2.5333333333333337,16.0,-1.1,10.5,12.0,1.5
1981-10-01,-1.0,119.5,3.033333333333333,-25.8,24.0,-4.8,1.8,7.4,24.1,9.8,-1.3,4.7,-2.4,-12.3,-0.3,2.9666666666666663,5.2,-4.3,10.633333333333333,3.9,-13.4,-3.7,0.2,2.0,12.0,-3.1,20.9,10.2,-1.5,-44.0,10.8,0.2,1.5,9.6,-1.8,-11.6,-18.7,-0.5,-0.6,-2.7,0.6,-11.5,2.8,-35.7,1.5333333333333334,22.3,3.2,32.8,-21.1,-5.0
1982-01-01,4.3,29.6,0.7333333333333334,13.4,-13.2,-8.8,-16.3,0.3,19.8,12.6,-10.6,-0.7,-0.4,-8.2,4.6,-9.4,-0.5,-6.1,-8.866666666666667,3.5,-32.8,-2.5,1.6,2.0,-10.9,-13.2,13.1,6.4,-1.0,53.9,4.2,-8.0,0.7,-8.1,8.8,-1.9,-30.3,-2.2,2.1,3.0,7.5,-4.7,7.1,-21.2,0.4666666666666668,29.7,-1.1,-12.1,-5.9,-5.9
1982-04-01,-6.7,-38.7,-2.733333333333333,1.5,-6.1,-15.8,2.4,1.7,15.4,6.0,-12.0,1.8,6.4,1.3,0.8,-2.0333333333333328,1.5,1.8,5.666666666666667,7.0,-0.3,2.8,1.9,-2.6,-6.4,-11.6,-19.2,4.0,4.6,-4.9,7.6,-11.1,-0.7,-11.9,-11.0,13.3,-10.1,-1.4,5.8,1.2,3.3,8.0,5.3,-12.3,4.699999999999999,10.3,1.4,-12.4,-22.0,-0.9
1982-07-01,7.4,13.2,5.8999999999999995,3.3,-1.1,-7.6,-16.6,6.7,15.4,10.0,-9.2,2.5,4.2,2.9,-6.5,2.5666666666666664,3.2,-1.5,-1.2333333333333334,3.5,-3.6,2.0,2.7,-0.1,19.9,-12.0,2.9,3.0,0.2,4.8,8.7,2.3,1.7,-11.0,-0.2,-1.1,1.9,2.2,3.7,2.7,4.9,3.6,5.2,-0.4,-1.1333333333333335,0.2,0.0,-20.3,-25.8,3.2
1982-10-01,7.5,-1.5,8.833333333333334,19.5,4.4,-7.3,-17.1,9.8,17.3,25.3,0.2,6.9,3.4,8.6,-1.2,-9.866666666666665,6.3,0.2,10.033333333333333,5.8,-27.5,4.3,6.0,1.4,-14.8,-16.9,-8.5,0.3,2.6,39.7,8.8,12.1,4.2,-6.7,-10.5,4.6,-21.5,0.9,8.8,7.2,4.9,8.7,0.0,35.6,1.9000000000000001,-3.2,3.1,-8.8,31.5,8.0
1983-01-01,3.2,152.5,6.5,4.1,3.1,-2.7,6.6,6.5,19.9,20.2,9.3,-1.5,3.7,9.5,9.3,7.533333333333334,3.9,5.4,4.166666666666667,3.5,14.6,2.9,5.0,0.3,9.5,-19.7,34.4,7.6,-0.8,-9.3,3.9,12.9,1.3,-5.8,6.8,14.6,-27.4,-0.4,5.6,4.0,10.8,20.7,4.0,88.6,1.3,25.0,1.5,-15.4,-0.9,10.8
1983-04-01,13.9,81.7,5.1000000000000005,32.5,9.7,21.7,1.2,7.7,5.7,8.8,16.0,2.6,1.0,7.3,-1.7,15.766666666666667,3.3,9.4,2.9333333333333336,2.7,40.4,4.5,5.6,4.5,34.5,1.0,33.0,13.7,1.8,69.1,8.8,4.9,4.8,5.7,17.6,9.0,34.0,6.2,9.7,8.4,13.2,20.8,9.9,55.4,13.733333333333334,30.6,-0.8,-17.7,19.5,4.1
1983-07-01,5.0,71.3,12.833333333333334,16.3,13.1,24.6,6.2,10.7,19.9,10.4,24.4,5.2,5.3,16.3,8.7,18.566666666666666,7.1,8.2,13.799999999999999,1.3,27.5,0.9,5.6,6.7,35.0,19.4,20.3,14.6,-3.5,15.1,4.1,28.0,6.2,17.9,3.3,11.9,13.4,7.3,2.5,7.4,9.8,21.4,7.9,45.2,8.200000000000001,38.8,3.5,9.7,50.8,12.0
1983-10-01,15.9,29.3,-18.933333333333334,21.2,16.1,40.0,8.3,-12.3,24.4,-2.0,24.2,1.3,-0.2,12.0,4.0,15.233333333333334,-6.3,8.6,5.766666666666667,4.7,45.0,1.5,3.6,4.4,21.1,11.6,45.0,16.2,-0.5,29.1,9.3,-49.8,5.0,26.5,51.4,11.5,38.4,3.9,8.7,6.5,6.7,23.6,13.2,18.0,2.6666666666666665,25.8,0.2,11.6,69.5,12.5
1984-01-01,6.4,73.7,4.233333333333333,16.0,21.9,7.2,8.6,3.4,9.5,-8.0,13.2,-2.7,6.6,9.3,-2.8,12.933333333333335,4.3,8.1,10.500000000000002,3.1,44.6,2.5,1.5,-0.4,36.3,25.3,14.2,13.2,1.3,18.9,1.4,9.3,1.0,13.3,-4.0,9.9,4.6,5.6,2.7,3.4,5.3,22.1,7.9,12.5,32.733333333333334,21.3,5.2,24.8,-15.6,13.6
1984-04-01,14.4,74.6,19.733333333333334,9.6,6.0,21.3,10.3,12.7,17.8,1.7,16.6,7.6,-2.0,12.2,6.5,11.566666666666665,9.0,7.1,10.1,3.9,13.7,0.0,2.7,5.5,17.8,9.5,35.7,13.2,0.0,6.5,4.9,36.2,9.0,20.0,21.7,16.5,5.3,9.1,1.0,5.7,4.3,9.3,12.8,7.2,13.633333333333335,21.6,5.4,21.6,28.8,12.0
1984-07-01,-5.8,71.7,1.5,0.1,-0.3,13.1,9.1,-0.4,16.7,7.5,8.2,1.5,6.9,2.8,2.7,7.966666666666666,3.3,3.9,5.566666666666666,3.4,8.9,1.7,4.8,2.0,10.8,9.7,21.2,11.3,-0.3,-6.0,-0.5,-0.1,0.3,12.8,3.6,5.7,7.6,1.7,9.3,3.0,6.8,7.4,8.9,-4.6,6.166666666666667,30.3,7.0,13.2,9.8,9.7
1984-10-01,7.7,56.2,3.6999999999999997,13.6,-0.2,12.3,8.4,13.4,21.4,1.1,7.3,1.4,-0.1,6.7,3.3,9.366666666666667,8.7,3.3,23.299999999999997,5.4,-5.1,1.8,4.0,4.3,12.2,11.3,25.8,12.7,1.0,16.3,17.4,3.7,3.1,9.7,13.7,14.9,2.2,2.4,8.1,5.3,6.7,16.6,10.9,0.4,8.133333333333333,30.5,4.1,4.2,2.9,12.7
1985-01-01,3.4,-8.8,4.266666666666667,14.6,-10.2,-3.5,1.1,3.7,-4.5,24.7,3.7,1.5,1.0,1.8,0.3,-2.1,4.4,3.9,6.266666666666667,1.0,-10.5,3.3,7.9,7.2,-8.5,-3.0,-5.6,6.0,2.9,26.8,2.7,6.5,2.5,4.6,-3.9,1.1,1.3,4.5,6.9,7.0,8.4,14.8,7.9,1.0,7.766666666666667,15.6,5.1,18.1,-4.7,13.4
1985-04-01,5.7,45.1,6.933333333333334,4.9,2.4,9.0,-0.9,11.0,9.0,7.9,5.2,4.4,4.0,3.8,2.0,8.9,9.2,3.6,17.366666666666664,2.6,7.0,3.1,3.6,-1.8,21.2,10.0,12.2,8.5,0.9,5.5,12.6,6.7,3.2,5.9,-0.5,2.7,0.9,0.0,9.2,3.7,8.1,5.9,7.2,3.4,3.6666666666666665,17.0,7.4,-0.2,10.7,10.7
1985-07-01,5.4,-15.6,7.233333333333333,28.2,4.8,-5.4,-5.7,12.5,5.4,8.8,-1.6,4.4,-2.2,10.8,1.3,1.3999999999999997,9.4,6.3,13.033333333333333,5.8,-2.7,6.2,5.5,6.1,-3.8,-7.5,-6.0,5.5,6.0,54.8,15.6,4.6,3.3,-4.5,-1.0,13.4,-12.9,1.2,7.2,7.8,6.0,5.5,6.2,7.7,-5.0,4.0,6.5,-8.0,4.8,4.5
1985-10-01,5.3,48.5,-0.6333333333333337,-13.1,14.9,7.7,12.5,0.2,0.5,0.4,7.8,4.4,-1.2,8.5,-0.7,9.966666666666667,1.7,3.0,0.2666666666666666,5.1,15.6,5.3,3.3,5.6,16.6,12.6,17.1,11.0,6.5,-36.4,2.6,-6.0,3.6,7.4,5.4,10.8,8.8,3.4,-0.8,0.9,7.9,18.3,8.6,9.0,5.866666666666666,14.7,3.1,5.1,-10.3,4.9
1986-01-01,10.8,25.4,1.7666666666666666,8.4,13.4,-3.9,13.1,-1.1,23.6,3.2,1.1,3.8,7.5,9.6,8.6,1.1333333333333333,3.2,3.8,5.7,6.5,-0.1,2.0,1.0,-1.8,-0.4,-7.3,7.5,7.0,1.8,6.1,-2.1,1.6,5.2,-3.9,0.2,8.5,-1.4,1.2,-2.5,3.5,2.1,11.9,3.6,17.3,23.766666666666666,11.4,7.6,-9.6,-18.3,5.0
1986-04-01,13.8,20.9,9.533333333333333,14.9,15.8,5.0,4.4,13.6,29.0,2.6,0.1,-1.7,4.1,5.5,9.2,14.866666666666667,8.6,1.8,6.966666666666668,6.1,-6.8,0.4,1.7,3.0,18.1,-5.7,11.9,6.4,0.0,23.4,16.9,5.1,3.6,-7.9,8.3,7.3,-0.5,1.8,-2.0,4.4,1.7,13.9,0.0,25.0,-7.433333333333334,16.9,4.0,-32.7,11.8,0.8
1986-07-01,2.0,-25.4,8.299999999999999,38.7,5.1,-2.3,9.5,14.6,7.9,1.9,-1.8,-3.3,1.5,11.4,6.2,9.700000000000001,9.0,3.9,16.433333333333334,1.4,-10.3,2.8,3.2,3.3,11.5,6.3,-6.0,4.0,-0.5,67.6,16.0,10.9,0.8,-4.5,3.7,11.2,-13.8,4.1,4.9,7.3,4.1,32.8,2.2,5.6,14.733333333333334,7.9,3.8,-13.5,5.3,6.1
1986-10-01,0.4,15.6,0.5,-6.2,1.3,4.6,15.8,-4.6,5.6,7.2,3.1,3.1,5.5,3.5,5.1,8.2,-1.6,2.2,-0.43333333333333357,2.9,1.2,4.1,4.4,3.4,3.1,-1.5,18.4,4.2,2.2,-30.1,-9.5,10.2,3.3,3.9,19.8,45.9,9.0,5.1,4.0,2.5,9.3,26.9,2.8,1.1,3.4666666666666663,10.1,1.4,2.5,-11.5,1.2
1987-01-01,6.8,70.3,-1.2000000000000002,-21.7,-5.3,-13.1,0.3,2.6,5.8,19.2,-6.7,-2.4,7.8,3.0,-5.7,-5.566666666666667,2.4,3.0,6.2,4.3,11.2,4.8,6.7,0.7,-2.3,-9.4,-9.0,2.6,3.9,-41.0,6.8,-7.9,0.5,-9.1,-31.1,-18.6,-5.5,3.0,16.4,0.4,2.6,-2.4,1.1,-0.7,10.666666666666666,13.9,2.1,-9.0,-28.7,4.5
1987-04-01,1.7,30.5,-1.1333333333333335,17.4,-6.4,12.2,17.5,5.6,5.8,-1.1,6.3,-0.6,5.0,2.4,11.2,12.266666666666666,3.1,4.4,9.866666666666665,5.1,0.2,4.9,4.0,3.8,10.4,-5.1,8.2,3.2,4.9,36.2,9.0,-3.5,3.1,8.3,-0.8,1.6,11.2,6.3,5.5,5.6,2.8,12.5,1.0,1.4,11.299999999999999,17.6,0.9,4.8,44.3,6.8
1987-07-01,6.3,37.7,-5.499999999999999,17.6,-5.8,11.0,18.5,-0.5,10.5,-1.1,7.1,0.1,1.7,5.0,-9.4,12.633333333333333,0.4,3.5,4.5,5.7,0.1,5.6,3.4,3.5,8.0,8.4,20.3,4.7,4.3,36.6,4.6,-14.2,0.3,11.6,12.9,-4.7,20.1,0.7,4.3,4.6,4.5,10.5,3.1,-3.3,4.566666666666667,17.8,1.4,17.7,-6.8,4.2
1987-10-01,-3.1,2.6,15.4,-10.4,-1.2,-7.2,15.8,6.9,6.9,-1.1,-0.2,0.0,10.8,0.9,5.9,6.533333333333334,6.1,7.0,2.233333333333334,3.3,30.2,3.2,3.9,3.3,9.5,-3.4,-3.9,6.5,2.3,-22.7,1.1,25.6,0.5,-0.5,-6.8,4.6,2.1,1.6,4.0,0.8,7.7,-2.4,4.7,0.7,13.166666666666666,17.0,5.4,7.8,-23.9,2.3
1988-01-01,5.6,3.8,-7.033333333333334,20.3,11.8,13.1,24.2,-11.0,23.7,5.0,0.2,6.2,0.3,4.2,3.9,12.333333333333334,-3.3,2.1,-12.299999999999999,7.2,-17.9,4.8,5.0,4.5,-1.9,0.6,10.0,6.1,2.7,36.2,-5.9,-24.3,4.4,3.2,13.2,8.8,4.0,1.2,7.4,7.3,12.3,16.3,2.4,-6.9,4.566666666666666,11.0,4.5,-14.3,47.0,7.3
1988-04-01,-2.3,25.1,-2.3,0.2,-7.8,10.3,11.7,-3.0,16.7,1.1,8.1,5.0,9.5,4.6,5.8,3.3666666666666667,1.2,5.4,4.266666666666667,5.1,9.9,3.1,3.2,1.6,-4.5,17.5,20.2,7.4,1.9,-8.4,-2.2,-5.2,3.2,9.3,18.0,2.6,-2.2,3.7,-1.5,3.0,13.0,13.1,9.0,5.0,2.466666666666667,15.5,5.1,8.6,0.2,7.0
1988-07-01,9.4,15.2,0.09999999999999994,-5.1,-5.6,4.4,8.1,-1.9,17.9,6.3,1.9,0.7,10.3,1.7,-0.2,5.5,0.0,2.4,-0.5666666666666668,6.9,2.2,3.9,5.8,4.3,9.8,13.4,6.0,9.2,3.8,-14.9,-3.1,1.7,2.8,2.5,1.9,0.4,6.0,2.2,5.6,3.6,10.8,5.4,8.8,0.2,9.033333333333333,21.2,1.8,-5.3,-9.1,6.8
1988-10-01,9.4,6.4,16.166666666666668,10.8,33.7,5.2,12.8,11.5,13.2,1.8,4.8,1.7,5.6,9.9,4.7,12.066666666666668,8.0,5.4,3.8333333333333335,2.5,6.2,1.2,3.1,2.6,12.8,1.3,2.6,16.8,-0.5,11.6,8.4,21.2,4.2,5.7,1.0,5.5,2.1,4.0,3.1,4.6,7.6,13.1,9.2,2.6,5.1000000000000005,24.2,4.9,-1.0,17.9,6.4
1989-01-01,1.3,27.7,-2.0999999999999996,-1.8,-4.9,4.9,12.5,-7.1,4.3,13.3,3.6,1.6,-1.7,7.2,0.6,3.4,-1.8,4.1,1.4802973661668753e-16,1.6,14.3,1.0,2.7,2.3,1.9,14.3,10.4,11.0,0.8,-0.3,-10.5,3.2,1.8,6.6,2.9,-6.0,30.3,3.0,2.6,1.9,6.4,-11.6,7.1,-3.8,10.933333333333332,32.8,3.3,6.6,-30.9,-1.0
1989-04-01,5.4,49.3,9.799999999999999,5.4,4.1,8.9,18.7,8.4,22.5,4.9,0.5,-2.4,-0.9,6.1,-2.2,9.1,6.3,3.1,3.9,3.7,-3.8,-1.3,1.0,0.4,1.9,3.3,19.6,10.9,-1.2,1.1,7.1,11.9,0.6,5.5,7.2,4.4,10.4,2.7,4.1,1.9,3.7,14.7,3.9,-12.0,3.6,32.7,4.5,-4.4,-3.5,0.2
1989-07-01,9.2,10.7,1.3,9.4,2.8,8.1,4.1,3.3,22.6,1.4,7.2,2.8,3.6,-1.7,-0.8,2.2333333333333334,3.6,3.0,8.2,4.3,-3.5,0.1,2.1,2.5,-0.5,6.2,8.8,11.6,-0.5,19.5,4.1,1.3,4.1,10.6,8.1,2.0,17.6,4.3,3.5,3.9,3.2,7.7,5.1,-1.8,6.0,32.9,3.9,14.8,-0.9,0.8
1989-10-01,1.6,4.0,3.3666666666666667,-11.6,6.8,-10.5,6.2,-1.8,20.2,0.9,-5.1,3.7,1.4,1.1,12.6,3.6666666666666665,2.0,0.8,1.7,5.7,-2.9,3.9,3.3,6.7,7.4,-11.1,0.6,11.7,1.8,-28.3,-5.0,7.2,4.6,-4.0,-1.0,8.6,-7.7,5.0,1.4,1.7,0.6,1.3,6.7,-8.2,6.566666666666667,25.8,5.5,-2.4,-30.8,-1.0
1990-01-01,-3.3,-4.5,5.533333333333334,18.0,3.4,1.9,18.5,6.8,11.0,1.3,4.8,0.5,9.3,5.5,-11.3,12.733333333333334,6.6,4.4,14.866666666666667,5.5,4.0,5.1,1.8,-4.3,13.3,-2.7,2.9,8.6,4.0,40.1,4.8,12.4,-0.5,5.2,6.9,3.0,-10.1,5.0,3.4,3.4,7.9,4.0,8.0,3.6,11.033333333333333,13.3,6.3,9.1,24.6,0.9
1990-04-01,-6.0,-16.8,3.033333333333333,-12.6,0.2,-11.6,5.1,0.5,33.0,0.4,-7.7,6.4,3.3,-10.6,-2.0,-0.5666666666666668,0.6,1.5,0.2666666666666666,8.8,0.1,4.9,4.1,5.7,-0.7,-16.6,-6.7,7.1,2.7,-18.8,-2.3,8.4,0.4,-5.1,-1.8,-11.2,-8.6,-1.9,3.0,1.2,7.1,-2.2,7.2,-14.9,5.3,11.6,0.7,-1.9,-17.2,1.1
1990-07-01,-0.9,-19.2,1.6000000000000003,-4.0,3.6,5.8,3.1,-1.7,33.6,2.6,-3.2,0.3,2.8,-5.5,3.6,0.03333333333333336,0.6,0.3,0.9666666666666667,8.3,-7.5,3.7,2.4,2.8,-1.6,1.3,-5.3,1.7,1.9,-6.3,-4.5,5.5,0.7,2.9,1.0,1.3,-0.7,1.0,0.3,1.6,1.5,-0.8,5.0,-19.8,2.6,-5.7,2.7,-1.4,48.2,-1.6
1990-10-01,-4.8,30.2,1.4000000000000004,-10.6,5.5,-5.8,3.6,0.5,12.3,3.6,-9.9,-2.3,-5.4,-4.6,-13.4,-5.8999999999999995,2.7,-3.6,1.1333333333333335,1.3,-20.6,0.9,-1.4,0.7,-10.3,-12.0,6.0,7.6,-1.6,-20.5,2.4,-4.2,-4.0,-6.1,-2.8,-3.3,-8.3,-1.1,-10.1,-3.0,2.2,-0.9,3.3,-21.2,2.4333333333333336,18.4,4.6,-16.8,-14.3,-4.1
1991-01-01,4.4,-11.5,4.566666666666666,-10.6,-4.9,-13.6,2.5,4.6,8.1,17.7,-10.6,-0.9,-3.2,0.1,-0.5,1.5666666666666664,2.4,-1.9,-3.5,0.7,-12.7,-0.3,-0.6,0.2,-4.5,-6.2,-10.0,6.7,-1.3,-25.9,6.1,1.1,0.2,-7.8,-9.7,-3.7,-35.2,-0.9,-5.7,-1.5,-7.1,5.3,10.7,-19.5,-9.633333333333335,6.4,0.6,-8.3,-2.3,-12.5
