Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1964-01-01,14.045,0.0,43.24266666666667,6.345,17.873,5.653,5.634,51.077,3.36,13.309,13.739,40.151,25.381,10.289,51.712,8.755,40.071,21.087,38.965,14.089,13.551,15.485,20.067,24.57,4.759,29.87,0.235,3.27,21.442,15.623,69.455,25.717,27.763,8.617,1.838,8.007,24.802,19.333,25.132,18.511,10.41,0.678,7.836,47.12,11.716666666666669,0.076,31.316,46.529,15.615,19.42
1964-04-01,14.415,0.0,43.58599999999999,6.51,17.569,5.77,5.611,51.049,3.387,13.545,13.714,40.849,25.707,10.633,52.987,8.916333333333334,40.431,21.316,39.35433333333334,14.237,13.503,16.086,20.354,24.804,4.866,29.951,0.239,3.302,21.695,15.793,68.599,26.776,28.292,8.818,1.866,8.193,25.415,19.587,25.467,18.838,10.316,0.717,8.011,44.775,11.765333333333333,0.076,32.029,48.104,16.211,19.678
1964-07-01,14.627,0.0,43.373333333333335,6.725,17.769,5.974,5.786,50.764,3.381,13.926,13.937,41.448,25.917,10.754,54.604,9.152000000000001,40.48,21.649,39.385333333333335,14.313,13.818,16.632,20.634,25.119,4.997,31.53,0.24,3.363,21.883,16.539,68.45,26.321,28.845,9.102,1.861,8.552,25.392,20.139,25.455,19.186,10.405,0.741,8.211,44.059,11.942666666666668,0.074,32.374,49.683,17.379,19.973
1964-10-01,14.773,0.001,43.06133333333333,6.519,18.097,6.151,5.903,50.346,3.384,13.954,14.059,41.601,26.126,10.917,54.384,9.193666666666667,40.463,21.716,39.52433333333333,14.319,13.949,16.95,20.929,25.521,5.132,34.179,0.259,3.435,21.888,15.038,67.481,26.634,28.901,9.296,2.0,8.564,27.189,20.024,25.808,19.241,10.769,0.763,8.426,43.277,12.110333333333335,0.073,32.712,50.077,15.808,20.197
1965-01-01,14.787,0.001,43.173,7.125,19.068,6.619,5.216,49.914,3.373,14.174,14.694,42.058,26.725,10.922,54.132,9.040666666666667,40.417,22.242,38.993,14.577,15.279,17.232,21.179,25.779,4.947,34.633,0.262,3.586,22.496,18.163,66.308,27.179,29.177,9.888,2.002,8.876,27.709,20.462,25.957,19.67,10.824,0.779,8.72,43.489,12.095999999999998,0.081,33.005,52.646,19.854,20.335
1965-04-01,14.762,0.001,43.635333333333335,7.137,19.611,6.738,6.089,49.996,3.481,14.395,15.11,42.373,27.479,11.068,55.509,9.603333333333333,40.895,22.523,39.233,14.91,15.319,17.178,21.487,26.175,5.531,36.135,0.279,3.704,22.918,17.802,66.005,27.766,29.456,10.252,2.099,8.795,27.249,20.78,26.452,19.887,10.804,0.819,8.974,43.869,12.525,0.089,33.841,56.315,19.728,20.655
1965-07-01,15.071,0.001,45.27133333333334,7.381,20.165,7.099,5.954,51.849,3.63,14.65,15.519,42.957,27.876,11.399,56.804,9.683666666666667,42.252,23.024,40.70066666666667,15.269,15.853,16.864,21.76,26.516,5.554,38.238,0.293,3.827,23.272,18.399,68.016,29.369,29.897,10.624,2.197,9.166,29.043,20.944,27.303,20.229,10.819,0.852,9.209,44.077,12.592333333333334,0.101,34.794,56.907,20.516,21.001
1965-10-01,15.644,0.001,46.31199999999999,7.692,20.568,7.374,6.317,53.008,3.741,15.2,15.878,44.871,28.422,11.991,57.421,10.161333333333333,43.052,23.554,40.99366666666666,15.59,15.957,16.85,22.119,26.842,5.825,38.987,0.313,3.957,23.66,18.608,69.959,29.471,31.006,11.056,2.26,9.905,30.209,21.676,27.965,20.797,11.019,0.929,9.495,43.213,12.855666666666666,0.114,35.297,59.526,21.347,21.31
1966-01-01,15.976,0.001,46.382666666666665,8.058,21.46,7.78,6.162,54.266,3.771,15.322,16.47,44.663,28.939,12.188,57.465,10.306333333333333,43.854,24.127,43.11233333333333,15.878,17.232,17.142,22.35,27.072,5.975,40.295,0.339,4.093,24.212,19.762,72.383,29.165,31.231,11.52,2.406,10.703,31.578,22.163,28.149,21.104,11.074,0.976,9.704,44.297,12.852666666666666,0.127,35.715,60.939,22.823,21.524
1966-04-01,16.036,0.001,48.262,7.736,21.666,8.054,6.347,55.754,3.707,15.24,16.309,44.761,28.993,12.161,58.913,10.267333333333333,44.682,24.21,42.50933333333333,16.084,16.977,17.747,22.615,27.368,6.124,42.785,0.365,4.214,24.866,17.813,73.96,30.504,31.527,11.709,2.511,10.51,32.113,22.635,28.346,21.158,11.382,1.011,9.991,40.851,13.505333333333333,0.141,35.986,59.763,22.769,21.993
1966-07-01,16.219,0.002,49.27533333333333,7.99,21.708,8.09,6.271,57.925,3.639,15.083,16.327,44.888,29.164,12.54,59.703,10.480333333333334,45.9,24.415,44.292,16.122,16.852,18.234,22.821,27.693,6.467,43.349,0.385,4.328,25.155,18.346,78.386,29.651,31.754,11.864,2.564,10.599,32.192,22.837,28.42,21.4,11.646,1.069,10.293,39.494,13.558666666666667,0.155,36.403,61.095,21.967,21.975
1966-10-01,16.074,0.002,49.623,7.987,21.69,8.206,6.427,58.577,3.576,14.838,15.893,44.671,28.901,12.438,60.003,10.532,46.692,24.615,45.45633333333333,16.209,16.951,18.714,23.092,27.989,6.54,43.767,0.402,4.437,25.538,18.248,80.404,28.478,31.666,11.863,2.596,10.451,32.544,22.897,29.095,21.489,11.986,1.104,10.577,35.351,13.755,0.17,37.333,59.017,22.009,22.619
1967-01-01,16.084,0.002,53.14366666666666,7.836,21.608,7.88,6.506,62.369,3.645,15.425,15.593,45.557,28.661,12.481,59.894,10.547666666666666,48.665,24.833,46.577,16.423,16.535,18.775,23.295,28.182,6.642,44.178,0.39,4.515,25.806,17.337,84.971,31.158,32.021,11.671,2.511,10.435,30.006,23.14,29.482,21.613,12.069,1.106,10.867,34.378,14.164000000000001,0.173,37.789,59.63,20.445,22.889
1967-04-01,16.207,0.002,53.099,8.172,21.119,7.965,6.42,61.687,3.755,15.705,15.978,45.806,28.411,12.607,60.473,10.604666666666667,48.464,24.848,45.18866666666667,16.83,15.937,18.804,23.506,28.604,6.589,43.292,0.394,4.547,26.385,18.883,85.101,29.417,32.26,11.643,2.523,10.729,30.647,23.37,30.099,21.908,11.781,1.117,11.084,38.341,14.301333333333334,0.175,37.99,57.936,21.315,22.972
1967-07-01,16.279,0.002,53.37733333333333,8.107,21.41,7.856,6.368,62.707,3.918,16.254,16.17,45.557,28.721,12.62,60.334,10.563666666666666,49.002,25.083,46.160333333333334,17.261,16.404,18.781,23.804,28.91,6.676,41.246,0.387,4.625,26.866,18.334,87.063,29.162,32.23,11.623,2.479,10.631,29.806,23.456,30.378,22.021,12.269,1.146,11.341,40.38,14.558,0.172,38.131,58.548,22.225,23.324
1967-10-01,16.183,0.002,54.047,8.128,21.737,8.106,6.488,62.742,4.051,16.194,16.656,46.156,29.011,12.741,61.439,10.797000000000002,49.374,25.273,45.94166666666666,17.619,16.758,18.829,23.983,29.387,7.028,42.16,0.412,4.706,27.271,17.818,86.272,30.3,32.376,11.857,2.614,10.839,30.858,23.232,30.76,22.155,11.528,1.203,11.538,42.719,14.507,0.176,38.793,58.642,22.625,23.61
1968-01-01,16.638,0.002,55.61866666666666,8.633,21.833,8.415,6.67,63.842,4.072,16.011,17.028,46.707,30.112,12.954,62.721,11.239333333333333,50.256,25.788,45.31766666666667,17.831,17.094,19.331,24.371,29.765,7.442,42.821,0.419,4.793,27.684,20.121,88.197,30.281,33.013,12.206,2.658,11.104,29.847,23.85,30.873,22.686,12.198,1.226,11.797,42.845,14.687333333333333,0.183,39.504,59.786,25.737,24.052
1968-04-01,16.753,0.002,55.463,8.817,22.589,8.212,6.782,63.493,4.04,16.937,16.986,47.547,30.374,13.255,62.811,11.429,50.516,26.219,45.681999999999995,18.174,17.748,20.072,24.769,29.901,7.555,41.671,0.412,4.915,28.536,20.457,88.112,29.587,33.419,12.056,2.566,11.749,29.779,24.131,30.982,23.032,12.603,1.239,12.019,43.891,14.819,0.191,40.278,59.276,24.665,24.446
1968-07-01,17.041,0.003,55.761,9.213,22.798,8.415,7.264,63.13,4.03,17.049,17.25,48.388,30.706,13.689,63.477,11.902,50.667,26.422,45.429,18.26,17.264,20.548,25.097,30.364,8.01,41.072,0.423,4.998,28.757,21.698,86.61,30.741,33.951,12.222,2.599,11.924,30.734,24.47,31.108,23.463,12.768,1.296,12.223,44.778,15.278666666666666,0.199,40.862,58.891,26.093,24.919
1968-10-01,16.919,0.003,56.071,9.159,22.651,8.707,7.103,62.823,4.031,17.132,17.657,48.552,30.74,13.584,63.356,11.798333333333334,50.711,26.526,44.580000000000005,18.536,17.451,21.071,25.382,30.825,7.942,41.922,0.419,5.07,29.362,21.427,85.878,31.004,33.958,12.555,2.568,12.023,32.465,24.514,31.08,23.569,13.073,1.303,12.449,45.398,15.376333333333333,0.209,41.202,60.093,27.645,25.303
1969-01-01,17.088,0.003,55.62133333333333,9.332,21.948,9.024,6.277,62.62,4.017,16.671,18.148,49.159,30.711,13.684,64.751,11.298,50.825,26.94,45.631,18.774,18.479,21.43,25.613,31.295,7.193,43.434,0.452,5.105,29.928,21.977,85.159,31.49,34.335,12.876,2.76,12.233,33.218,24.612,31.5,23.831,13.277,1.334,12.631,46.923,15.267000000000001,0.224,41.58,61.022,28.265,25.723
1969-04-01,17.153,0.003,56.35666666666666,9.306,21.807,9.118,7.653,61.836,4.039,16.901,18.244,48.949,31.377,13.823,65.581,12.349000000000002,50.665,27.022,43.143,19.038,18.37,21.7,25.936,31.604,8.612,44.324,0.49,5.204,30.449,21.554,83.546,31.82,34.411,13.017,2.941,12.216,32.574,24.807,31.766,23.984,13.509,1.351,12.852,46.483,15.778,0.248,41.932,61.507,27.664,26.116
1969-07-01,17.248,0.004,56.52766666666667,9.28,20.705,9.237,7.525,61.949,4.098,17.01,18.505,48.907,31.155,13.563,65.8,12.247666666666667,50.767,27.201,43.03666666666667,19.223,18.743,21.832,26.14,32.105,8.5,45.66,0.522,5.242,30.686,21.805,83.536,32.095,34.54,13.313,3.115,12.061,32.446,25.085,32.003,24.101,13.361,1.346,13.036,46.115,15.912,0.277,42.024,64.407,26.96,26.511
1969-10-01,17.159,0.004,56.324666666666666,9.244,20.279,9.159,7.721,60.539,4.18,17.328,18.093,49.45,31.335,13.536,67.198,12.295000000000002,50.083,27.068,40.18566666666667,19.528,17.838,22.068,26.459,32.492,8.407,45.194,0.544,5.298,31.124,21.426,81.944,30.955,34.771,13.243,3.221,12.116,32.887,25.127,32.428,24.294,13.505,1.371,13.145,42.944,16.158666666666665,0.304,41.933,63.956,25.411,26.978
1970-01-01,16.958,0.005,55.321,9.102,19.316,9.094,7.823,59.516,4.249,17.279,18.003,50.111,32.026,13.526,68.297,12.348666666666666,49.841,27.027,40.971,19.813,17.306,22.462,26.739,32.686,8.38,46.264,0.559,5.272,31.555,20.002,79.889,31.319,35.069,13.15,3.212,12.454,33.294,25.465,32.865,24.445,13.816,1.439,13.107,42.969,16.182333333333332,0.326,42.334,63.453,23.296,26.976
1970-04-01,16.905,0.004,54.641,9.208,18.691,9.055,8.126,57.947,4.309,17.451,17.633,50.164,32.381,13.579,67.662,12.458666666666668,49.261,27.066,39.996,19.884,17.344,22.584,26.898,32.883,8.545,45.547,0.565,5.236,31.546,20.623,76.506,32.164,35.047,13.064,3.278,12.449,33.853,25.531,32.929,24.555,13.841,1.427,12.998,40.339,16.704666666666665,0.342,42.565,62.804,22.778,27.085
1970-07-01,16.859,0.004,54.550999999999995,9.241,18.265,9.111,8.159,57.233,4.426,17.713,17.931,50.552,32.428,13.607,68.702,12.501666666666665,49.469,27.315,39.99966666666666,20.272,17.626,23.017,27.188,33.264,8.526,45.478,0.544,5.2,32.068,20.42,75.429,31.945,35.299,13.109,3.221,12.946,35.178,25.801,33.148,24.771,13.935,1.45,12.972,42.666,16.832,0.342,43.535,63.033,23.288,27.48
1970-10-01,17.136,0.004,54.474333333333334,8.627,18.002,8.63,8.176,57.018,4.374,17.979,17.927,51.131,32.061,13.821,68.726,12.521,49.492,27.022,39.90133333333333,20.497,16.69,23.638,27.342,33.557,8.658,43.859,0.555,5.116,32.707,16.629,74.899,32.147,35.711,12.66,3.26,13.138,34.459,26.154,32.868,24.703,13.967,1.462,12.785,46.965,16.692333333333334,0.332,43.755,62.295,19.498,27.471
1971-01-01,17.251,0.004,54.31300000000001,9.553,17.786,8.776,8.251,55.185,4.429,18.293,18.295,51.379,31.729,13.892,70.042,12.705333333333334,48.769,27.756,37.013,20.86,18.636,23.875,27.527,33.925,8.556,41.749,0.546,5.121,33.351,21.799,71.806,32.013,35.857,12.764,3.188,12.994,33.565,25.975,32.932,25.178,14.043,1.449,12.88,49.403,16.855999999999998,0.329,43.938,62.14,23.087,27.707
1971-04-01,17.675,0.005,54.373333333333335,9.77,17.927,8.989,8.19,54.54,4.516,18.271,18.982,51.212,31.958,14.053,71.15,13.003,48.656,27.907,36.564,21.366,19.165,24.325,27.797,34.307,9.201,41.042,0.592,5.179,34.216,22.507,69.362,33.736,35.939,12.938,3.298,13.239,34.272,25.642,33.017,25.409,14.233,1.482,12.942,54.143,16.951,0.346,44.265,61.98,23.686,28.215
1971-07-01,17.771,0.006,54.153999999999996,10.031,18.405,9.052,8.599,54.303,4.628,18.237,19.309,50.744,32.27,14.303,70.84,13.325000000000001,48.629,28.136,36.952333333333335,21.8,19.397,24.842,28.045,34.658,9.404,41.216,0.605,5.246,34.854,23.478,68.036,34.928,35.866,12.995,3.29,13.494,34.5,25.806,32.966,25.612,14.357,1.496,12.95,56.632,16.942666666666668,0.364,44.414,61.757,23.645,28.615
1971-10-01,18.016,0.007,53.65133333333333,10.459,19.16,9.364,7.805,52.869,4.799,18.229,19.816,51.025,32.8,14.726,70.898,12.850999999999999,48.286,28.202,35.726333333333336,22.172,18.875,25.257,28.463,35.203,8.767,42.365,0.63,5.361,35.19,24.962,66.291,33.939,36.11,13.26,3.35,13.595,34.023,25.965,33.431,26.037,14.826,1.55,13.02,58.813,17.134666666666664,0.389,44.972,61.595,25.554,29.088
1972-01-01,18.164,0.009,54.522,10.698,19.428,9.719,8.692,53.302,4.749,18.883,20.66,50.554,33.859,15.239,72.43,13.758000000000001,48.549,28.72,35.300000000000004,22.461,20.119,25.647,28.969,35.612,10.048,42.132,0.664,5.48,35.965,25.125,65.624,35.852,36.229,13.683,3.365,13.586,35.882,26.333,33.985,26.38,14.806,1.633,13.307,62.651,17.591666666666665,0.404,45.096,63.204,26.955,29.608
1972-04-01,18.624,0.009,54.58266666666666,10.967,19.92,9.94,8.439,53.82,4.797,19.018,21.016,52.285,34.357,15.444,73.037,13.766333333333334,48.743,29.372,35.9,22.701,21.261,26.084,29.321,36.123,9.691,44.112,0.663,5.573,36.358,25.828,66.181,36.313,37.208,13.906,3.4,13.903,37.311,26.965,34.171,26.882,14.978,1.693,13.449,63.838,17.547,0.416,45.019,63.558,27.067,29.868
1972-07-01,19.206,0.009,53.44966666666667,11.249,19.817,10.178,8.947,51.352,4.749,19.497,21.254,52.542,34.988,15.911,74.381,14.182,47.814,29.649,34.300666666666665,22.793,21.563,26.448,29.741,36.509,9.893,45.906,0.679,5.619,36.694,26.301,62.111,36.083,37.721,14.11,3.462,14.131,39.347,27.319,34.643,27.297,15.204,1.76,13.569,64.12,17.650666666666666,0.429,45.381,63.698,26.543,30.191
1972-10-01,19.752,0.009,53.28266666666667,11.845,19.708,10.957,9.326,51.485,5.021,19.746,22.185,53.056,35.384,16.296,77.425,14.766333333333334,48.21,30.146,35.621,23.161,21.699,26.851,30.234,37.231,10.339,47.238,0.705,5.693,36.742,28.382,62.395,36.007,38.433,14.786,3.69,14.608,41.996,27.78,35.306,27.937,15.523,1.847,13.891,66.386,17.893333333333334,0.427,46.005,64.712,30.931,30.484
1973-01-01,20.295,0.009,53.15366666666667,12.599,18.885,11.561,10.008,52.151,4.906,20.133,23.055,52.213,36.431,17.178,79.138,15.406333333333334,48.625,30.892,37.32833333333333,23.357,22.97,27.594,30.658,37.372,10.816,49.044,0.749,5.759,37.49,30.616,63.261,36.39,38.665,15.406,3.949,15.39,45.22,28.354,35.522,28.447,16.052,1.939,14.239,68.603,18.226666666666667,0.444,46.215,66.826,32.415,30.584
1973-04-01,20.23,0.009,52.90533333333334,12.45,18.827,12.095,10.49,51.312,4.966,20.294,23.231,51.092,36.095,17.35,78.585,15.436666666666667,48.283,31.228,36.272,23.629,23.949,28.089,30.915,37.837,10.505,52.226,0.786,5.842,37.922,29.692,61.981,36.169,38.338,15.979,4.121,15.781,45.788,28.68,35.702,28.435,16.379,1.9,14.443,65.048,18.115333333333336,0.464,46.289,68.914,34.24,30.587
1973-07-01,20.266,0.009,52.239666666666665,12.34,18.802,12.244,10.526,49.497,4.789,20.395,23.162,51.109,36.525,17.428,78.927,15.385666666666665,47.715,31.064,34.983,23.234,23.081,28.356,31.163,38.392,10.214,54.082,0.811,5.907,37.55,28.669,58.852,36.207,38.518,16.225,4.292,16.097,45.592,29.154,35.535,28.535,16.473,1.926,14.546,62.259,17.87966666666667,0.486,46.774,70.473,33.919,30.569
1973-10-01,20.404,0.011,52.53900000000001,12.051,18.97,12.441,11.043,49.609,4.818,20.592,22.963,50.393,36.45,17.62,77.707,15.597666666666667,48.073,31.359,35.026666666666664,23.508,23.903,28.544,31.275,38.677,10.291,56.734,0.866,5.982,38.071,26.815,59.269,35.889,38.366,16.347,4.508,16.601,43.982,29.55,35.255,28.449,16.759,1.896,14.621,59.436,17.740666666666666,0.511,47.343,69.826,33.508,30.513
1974-01-01,20.476,0.011,53.53066666666666,11.769,19.254,12.451,11.187,50.804,4.82,20.018,22.506,50.166,35.883,17.847,69.189,15.319333333333333,48.941,31.089,36.256,23.5,22.538,28.8,31.215,38.956,9.942,57.741,0.885,5.995,38.045,24.923,60.257,37.375,37.851,16.33,4.615,16.693,44.088,29.911,34.75,28.195,16.958,1.893,14.517,55.571,18.007666666666665,0.524,47.941,69.435,32.342,30.865
1974-04-01,20.23,0.01,52.84133333333333,11.832,19.332,12.428,11.732,50.63,4.81,20.366,22.224,49.741,36.076,17.809,71.489,15.653333333333334,49.186,31.163,37.422000000000004,23.808,22.448,29.078,31.541,39.695,10.468,58.347,0.883,6.02,38.755,24.78,60.895,36.053,37.6,16.302,4.626,17.055,44.652,29.309,34.591,28.296,17.287,1.947,14.54,53.328,18.419999999999998,0.532,48.534,69.152,31.44,30.838
1974-07-01,19.887,0.015,53.71,11.901,19.176,12.488,11.1,50.955,4.754,21.113,21.859,50.847,35.968,17.396,72.906,15.389333333333333,49.284,30.869,36.879999999999995,23.738,21.285,29.178,31.726,40.198,10.285,57.364,0.944,6.078,38.762,25.504,59.77,38.422,37.681,16.136,4.66,16.917,44.285,28.428,33.974,28.418,17.712,1.978,14.594,51.542,18.259333333333334,0.565,48.445,66.155,31.095,30.701
1974-10-01,19.051,0.015,54.236,10.768,18.743,11.98,11.39,51.459,4.786,21.765,20.684,49.923,36.242,16.247,75.185,15.055333333333332,49.52,30.749,36.731,23.9,21.414,29.397,32.055,40.626,10.183,54.925,0.963,6.077,39.028,21.443,60.002,39.31,37.009,15.712,4.761,16.354,45.244,27.687,34.138,28.003,18.148,1.877,14.435,44.831,18.71466666666667,0.607,48.462,65.357,26.488,30.532
1975-01-01,19.703,0.014,54.24333333333334,10.998,18.147,11.109,11.469,50.917,4.723,22.652,19.51,49.987,36.587,16.071,73.759,14.746,50.059,30.374,37.178333333333335,24.204,17.965,30.154,32.378,40.621,9.162,49.886,0.918,6.041,39.878,22.337,59.45,38.779,37.08,14.815,4.569,16.925,40.324,27.386,34.206,28.238,18.266,1.929,14.14,42.301,18.835666666666665,0.657,49.896,62.0,25.63,30.544
1975-04-01,20.374,0.012,54.483666666666664,11.212,17.829,10.878,11.135,50.412,4.765,22.752,19.288,51.394,37.45,16.236,74.434,14.499,49.636,30.591,35.25233333333333,24.583,17.43,30.622,32.769,41.154,8.429,48.21,0.881,6.006,40.596,22.369,58.283,39.197,37.901,14.459,4.47,17.281,41.209,27.599,34.456,28.702,18.171,2.05,14.07,43.493,18.877666666666666,0.66,49.537,59.669,24.839,30.848
1975-07-01,20.719,0.012,54.53666666666667,11.912,18.475,11.014,10.947,51.712,4.836,22.796,19.76,51.774,37.416,16.549,73.835,15.034333333333334,50.564,31.115,38.21866666666667,24.507,18.781,30.48,32.912,41.404,9.129,47.957,0.875,6.093,40.225,25.213,60.444,39.292,38.272,14.613,4.468,18.127,40.931,28.141,34.735,29.11,18.467,2.101,14.308,46.36,18.31833333333333,0.649,50.17,60.01,26.726,31.398
1975-10-01,20.857,0.013,54.56133333333333,12.258,19.591,11.178,11.566,51.884,4.952,23.246,20.154,51.141,38.709,16.83,73.454,15.466333333333333,51.007,31.534,39.51233333333333,25.29,19.305,31.193,33.376,41.405,9.616,47.585,0.879,6.246,41.621,26.215,60.324,39.868,38.179,14.788,4.414,18.572,42.599,28.461,35.18,29.423,18.818,2.162,14.625,48.346,18.813666666666666,0.645,50.841,60.054,27.361,31.801
1976-01-01,21.116,0.015,54.186,12.871,21.633,11.323,11.486,51.369,5.09,23.613,20.977,52.453,39.349,17.125,75.705,15.883333333333333,51.087,32.244,40.12566666666667,25.746,21.168,31.493,33.747,41.696,10.217,48.654,0.911,6.509,42.235,28.738,59.501,39.79,38.952,15.104,4.504,19.106,41.39,28.749,35.6,30.011,19.016,2.207,15.026,52.93,19.101666666666667,0.658,51.413,61.676,28.041,32.33
1976-04-01,21.162,0.018,54.14933333333334,12.929,23.036,11.536,11.602,51.193,5.105,23.879,21.323,53.635,39.592,17.202,77.144,16.172,50.518,32.48,38.52733333333333,25.792,22.006,31.808,33.975,41.962,10.66,48.672,0.979,6.683,42.296,28.772,59.225,39.756,39.551,15.305,4.702,19.462,41.134,29.046,35.511,30.287,19.371,2.213,15.11,54.235,19.329,0.695,50.513,61.491,28.491,32.59
1976-07-01,21.451,0.02,53.931999999999995,13.076,24.298,11.851,11.939,51.271,5.114,24.21,21.563,53.895,40.223,17.464,78.198,16.499666666666666,50.37,32.658,38.58766666666667,26.068,22.082,32.103,34.398,42.449,11.096,48.491,1.047,6.854,42.873,28.957,59.298,39.84,39.854,15.64,5.018,19.739,42.445,29.174,35.92,30.606,20.015,2.245,15.257,53.388,19.736,0.726,50.177,62.115,29.105,32.692
1976-10-01,21.687,0.023,54.21866666666667,13.283,25.109,12.185,12.06,51.382,5.138,24.653,22.587,54.33,40.057,17.925,80.258,16.802333333333333,50.339,32.894,38.041333333333334,26.278,22.248,32.407,34.879,43.137,11.466,48.776,1.138,6.984,43.264,29.184,59.087,40.404,40.273,15.942,5.399,19.771,41.442,29.318,36.83,31.003,20.402,2.302,15.362,59.85,19.915333333333333,0.758,50.027,62.309,30.61,33.205
1977-01-01,21.725,0.023,54.44933333333333,13.785,26.003,12.968,11.866,51.734,5.123,25.079,23.366,54.474,41.73,18.471,78.756,17.018666666666665,50.767,33.284,38.79266666666667,26.554,23.278,32.751,35.325,43.228,12.003,49.859,1.163,7.062,43.909,31.787,59.628,40.485,40.247,16.523,5.518,18.473,45.258,29.385,37.149,31.369,20.312,2.308,15.564,61.63,20.104,0.735,50.523,62.095,34.425,34.242
1977-04-01,22.147,0.026,54.959333333333326,14.111,26.242,13.299,12.186,52.391,5.124,25.291,24.583,54.129,41.095,18.85,78.651,17.219333333333335,51.232,33.93,39.508,26.955,24.947,33.485,35.458,43.01,12.117,49.917,1.233,7.179,44.779,31.849,60.145,41.342,40.244,16.979,5.792,20.342,46.312,29.284,37.372,31.539,20.69,2.39,15.918,68.392,20.362333333333336,0.738,50.832,64.417,35.223,34.795
1977-07-01,22.501,0.029,55.51533333333333,14.319,26.481,13.63,12.28,52.914,5.171,25.715,24.897,54.008,40.413,19.114,79.552,17.268666666666665,51.438,34.542,39.184333333333335,26.922,26.21,33.835,35.839,43.709,11.95,52.274,1.29,7.252,44.58,32.003,60.469,42.147,40.443,17.318,5.988,21.268,46.978,29.45,37.802,31.837,21.176,2.437,16.141,68.189,20.434,0.736,50.779,65.392,35.032,35.487
1977-10-01,23.62,0.034,55.66400000000001,14.62,26.23,14.276,11.887,52.548,5.384,26.255,25.325,54.873,40.239,19.614,79.933,17.352,51.315,34.543,38.603,27.439,25.552,33.938,36.143,44.006,12.12,54.186,1.386,7.32,45.126,32.258,59.138,43.155,41.312,17.845,6.307,22.44,48.678,29.992,38.598,32.316,21.608,2.491,16.379,67.381,20.637,0.748,50.856,65.863,36.599,35.534
1978-01-01,23.868,0.039,55.723333333333336,14.232,25.179,14.48,12.167,52.585,5.386,26.345,25.554,54.574,41.201,19.274,80.606,17.624,51.328,34.653,38.278666666666666,27.873,26.05,34.544,36.726,44.861,12.932,54.88,1.472,7.378,46.068,30.947,59.29,43.03,41.488,18.001,6.552,21.267,48.499,30.457,39.373,32.497,21.714,2.504,16.629,68.009,21.317333333333334,0.788,50.849,65.737,36.259,35.451
1978-04-01,24.756,0.051,56.21,15.293,25.118,15.616,13.436,53.602,5.437,26.993,27.3,53.685,42.356,20.182,81.236,18.441333333333333,52.615,35.993,41.574666666666666,28.509,27.742,35.085,37.284,45.362,12.972,56.936,1.626,7.601,47.312,35.081,60.218,44.18,41.808,19.396,6.973,21.749,51.577,31.348,39.731,33.192,21.765,2.562,17.17,71.263,21.495666666666665,0.843,52.375,72.166,40.269,36.06
1978-07-01,25.13,0.06,56.27666666666667,15.087,25.821,15.918,13.583,53.952,5.418,26.905,28.039,53.857,43.286,20.165,80.298,18.519666666666666,53.101,36.355,42.77866666666667,28.587,28.55,35.149,37.564,45.73,13.141,58.717,1.723,7.806,47.536,33.88,60.52,44.603,42.132,20.054,7.201,22.07,52.022,32.024,40.028,33.331,22.156,2.559,17.442,72.085,21.845,0.902,52.979,76.925,39.557,36.094
1978-10-01,25.719,0.07,56.58133333333333,15.206,27.093,16.344,14.122,54.408,5.535,26.913,28.653,54.418,43.563,20.43,79.859,18.862,53.579,36.843,43.814,28.812,29.211,35.372,37.743,46.278,13.321,58.928,1.816,8.074,47.709,33.752,60.862,45.227,42.675,20.702,7.417,21.954,54.143,32.639,39.777,33.6,22.218,2.645,17.768,71.949,22.195333333333334,0.97,53.481,80.143,40.057,35.833
1979-01-01,25.717,0.076,56.79066666666666,15.026,29.306,16.931,14.134,54.328,5.718,26.883,28.906,54.348,44.098,20.352,81.987,18.836000000000002,53.049,36.909,41.76266666666667,29.047,29.259,35.573,38.11,46.888,13.285,61.608,1.899,8.36,47.726,33.113,60.923,44.943,42.864,21.178,7.712,20.995,53.629,32.819,39.852,33.774,22.664,2.67,18.064,70.202,22.340999999999998,1.012,52.572,79.695,42.47,36.758
1979-04-01,25.878,0.082,56.96,14.686,30.052,16.687,14.17,54.879,5.705,27.934,28.738,54.451,43.439,20.675,78.144,18.791666666666668,53.566,36.949,43.21066666666667,29.318,29.233,36.076,38.355,47.038,13.357,60.92,1.926,8.546,48.348,30.316,61.831,44.977,42.781,21.158,7.692,21.561,53.521,33.252,39.795,33.752,22.909,2.74,18.295,68.964,22.427000000000003,1.066,53.067,80.849,40.189,37.15
