Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1980-07-01,94.909,8019.796,31.150666666666666,117.981,45.362,117.24,73.091,38.269,127.78,30.663,57.948,43.319,30.613,107.308,44.469,82.79266666666668,32.137,39.77,48.71633333333333,28.154,59.534,20.79,27.485,27.588,82.137,44.22,656.814,66.949,17.788,58.634,38.523,37.644,48.167,71.908,197.679,75.175,44.04,36.292,28.953,39.364,31.306,480.027,39.966,31.392,39.60466666666667,200.109,28.208,26.221,49.299,37.765
1980-10-01,96.032,7626.048,32.026999999999994,120.003,46.069,118.993,75.557,39.421,129.783,32.226,59.188,44.74,31.304,108.949,44.981,84.91966666666667,33.054,40.825,50.03766666666667,29.009,60.798,21.437,28.277,28.353,83.572,45.423,659.962,68.168,18.411,59.858,39.838,38.473,49.209,73.413,201.972,76.452,44.69,36.911,29.564,40.338,31.71,486.442,40.892,32.114,40.336666666666666,200.875,28.976,27.041,49.936,39.056
1981-01-01,96.723,7597.104,32.89266666666666,121.527,47.013,121.348,77.448,40.209,131.894,33.139,60.75,45.325,32.162,111.087,49.638,87.17199999999998,33.932,41.907,50.955666666666666,29.853,62.552,22.099,29.049,29.068,85.722,46.479,667.099,69.45,19.02,60.519,40.484,39.544,50.663,75.432,205.257,76.858,46.252,37.703,30.307,41.384,32.364,491.486,41.685,32.849,41.06966666666667,203.919,29.917,28.201,50.513,40.474
1981-04-01,97.561,7557.993,33.592999999999996,123.818,47.129,123.659,77.789,41.144,136.679,33.057,62.092,45.437,32.8,113.103,50.187,87.71100000000001,34.689,42.694,52.15200000000001,30.549,63.933,22.573,29.626,29.807,86.244,47.334,671.07,70.658,19.388,62.241,41.516,40.283,51.165,77.253,207.408,77.1,47.492,38.581,31.099,42.078,32.611,497.039,42.727,33.349,41.60566666666667,205.684,30.562,29.181,51.993,41.136
1981-07-01,98.335,7367.75,34.20933333333333,125.649,47.821,125.111,77.911,42.046,135.104,32.738,63.126,46.036,33.375,115.037,49.469,86.858,35.299,43.524,53.264,31.246,64.963,23.324,30.309,30.667,83.997,48.094,670.538,71.756,20.035,63.592,42.498,41.02,51.568,78.64,209.053,77.533,48.587,39.201,31.919,42.772,32.954,499.081,43.472,33.743,42.13666666666666,207.741,30.977,30.007,52.574,42.142
1981-10-01,98.473,7015.919,34.777,127.285,48.586,126.61,78.165,42.852,133.667,32.653,64.39,46.105,33.828,116.562,49.824,87.04899999999999,35.915,44.243,54.07833333333334,32.05,66.169,24.105,30.976,31.445,84.176,48.757,669.475,73.198,20.777,64.566,43.481,41.45,51.908,80.284,212.158,78.228,49.793,39.954,32.815,43.427,33.503,504.488,44.552,34.287,42.846000000000004,209.558,31.466,31.022,53.379,42.705
1982-01-01,98.68,6869.195,35.423,128.355,48.67,127.588,78.635,43.536,130.542,33.439,65.271,46.572,34.254,118.258,48.676,87.18733333333334,36.505,44.877,54.699999999999996,32.615,67.001,24.755,31.586,32.13,83.926,48.944,669.188,74.034,21.407,64.982,44.108,42.253,52.15,81.363,213.436,78.325,50.867,40.684,33.308,43.979,33.973,508.264,45.246,34.779,43.29866666666667,211.285,31.997,31.694,53.928,43.015
1982-04-01,99.368,6747.347,35.967,129.354,49.188,129.125,78.58,44.399,127.897,34.176,66.054,46.996,34.69,119.901,46.029,86.51533333333333,37.159,45.473,56.1,32.956,67.762,25.243,32.114,32.664,82.452,49.939,677.068,74.915,21.832,65.647,45.095,42.834,52.146,82.279,218.015,77.643,51.303,41.46,33.797,44.402,34.35,510.43,45.923,35.306,43.46333333333334,212.009,32.511,32.009,54.264,43.752
1982-07-01,99.574,6625.98,36.409,129.816,49.807,129.938,78.016,44.771,126.85,35.594,66.458,47.184,35.203,120.13,47.953,86.005,37.61,46.104,56.425333333333334,33.656,68.18,25.937,32.788,33.293,81.469,50.32,679.412,75.721,22.491,66.064,45.434,43.283,52.819,82.744,220.247,78.099,51.615,42.154,34.151,45.103,34.916,510.036,46.499,35.587,43.651,212.711,33.021,32.097,54.801,44.468
1982-10-01,99.198,6595.034,36.84733333333333,130.192,50.138,130.5,77.564,45.3,124.04,36.842,66.637,46.963,35.575,120.991,47.212,85.44233333333334,38.07,46.571,57.077333333333335,34.134,68.325,26.532,33.442,34.057,80.844,50.54,681.805,76.579,23.059,66.121,45.983,43.765,52.849,82.931,221.564,78.639,52.017,43.172,34.701,45.601,35.333,509.357,47.248,35.753,43.98733333333333,212.879,33.441,31.954,54.9,44.443
1983-01-01,99.775,6085.916,36.89266666666666,131.121,51.051,130.385,77.893,45.385,119.756,37.672,66.449,46.976,35.918,121.709,44.576,84.72066666666667,38.244,46.943,57.17333333333334,34.519,68.168,27.191,33.979,34.561,79.144,50.8,671.736,77.287,23.641,66.962,46.239,43.464,52.702,82.519,223.49,79.486,52.394,44.104,35.287,45.978,35.673,507.216,47.769,35.945,44.371,211.813,33.681,31.407,55.192,44.285
1983-04-01,100.423,5723.334,37.303000000000004,131.608,51.684,129.876,78.177,45.735,119.71,36.569,66.266,47.509,36.278,122.369,45.783,85.08533333333334,38.601,47.291,57.48499999999999,34.94,67.925,27.62,34.281,35.019,79.144,51.018,660.332,77.732,24.017,67.32,46.487,44.049,53.362,82.161,223.614,80.329,52.585,44.54,35.706,46.398,36.079,504.299,48.116,36.038,44.512,210.753,34.051,31.091,55.204,45.292
1983-07-01,101.269,5387.787,37.699999999999996,132.328,52.301,129.27,78.615,46.242,117.105,39.333,66.286,47.603,36.54,122.947,46.53,85.50633333333333,39.002,47.794,57.992333333333335,35.349,67.9,28.223,34.936,35.337,79.294,50.993,651.156,78.483,24.539,67.949,47.044,44.442,53.764,82.046,224.899,81.363,52.567,45.006,36.111,47.008,36.159,501.369,48.802,36.241,44.810333333333325,209.483,34.381,31.025,55.281,46.15
1983-10-01,100.786,5177.382,37.86833333333333,133.151,52.67,129.105,79.386,46.544,114.513,38.923,66.429,47.783,37.02,123.423,45.644,85.72133333333333,39.278,48.151,58.262,35.762,68.106,28.807,35.334,35.775,78.789,51.033,644.783,78.998,25.077,68.765,47.526,44.303,53.74,82.046,225.584,81.614,52.861,45.355,36.528,47.318,36.676,500.814,49.321,36.55,44.93366666666666,208.334,34.642,30.979,55.484,46.618
1984-01-01,100.955,4844.699,38.481,133.19,52.737,128.866,79.488,47.147,113.966,38.892,66.572,48.739,37.496,123.442,45.867,86.12566666666667,39.818,48.626,58.739,36.242,68.31,29.358,35.809,36.157,79.024,51.23,635.779,79.657,25.551,68.847,48.077,45.043,54.365,82.112,227.396,82.002,53.174,45.806,37.405,47.83,37.05,498.881,50.061,36.77,45.03333333333333,207.456,35.145,31.015,55.725,47.347
1984-04-01,100.386,4593.022,38.97266666666667,134.017,53.67,128.763,79.998,47.617,113.875,40.39,66.897,48.727,37.931,124.079,45.797,86.548,40.205,49.063,58.94233333333333,36.717,68.686,29.841,36.37,36.702,79.463,51.564,628.545,80.116,25.994,69.567,48.508,45.611,54.399,82.416,229.003,82.638,53.551,46.175,37.718,48.293,37.51,497.686,50.265,37.078,45.389,207.443,35.479,31.327,55.796,47.472
1984-07-01,101.224,4395.67,39.541,134.283,54.688,128.485,79.186,48.325,112.255,41.455,67.165,49.031,38.293,124.083,44.419,85.64966666666668,40.691,49.506,59.345666666666666,37.041,68.943,30.269,36.833,37.297,78.052,51.617,621.685,80.719,26.408,70.095,49.295,46.129,54.522,82.595,229.976,82.553,53.823,46.671,37.824,48.666,37.947,494.79,50.712,37.43,45.17166666666666,206.133,35.81,31.529,55.903,47.084
1984-10-01,101.772,4268.226,40.077666666666666,134.53,55.013,128.286,78.336,48.92,110.517,41.391,67.38,49.08,38.61,124.787,44.558,84.88799999999999,41.144,49.852,59.48866666666667,37.374,69.095,30.745,37.173,37.695,77.098,51.711,617.065,80.767,26.847,70.232,49.995,46.472,54.72,82.691,230.712,82.491,53.851,46.985,37.992,48.966,38.331,493.836,50.766,37.782,45.114000000000004,205.069,36.166,31.716,56.038,47.641
1985-01-01,102.677,4079.923,40.233333333333334,135.215,55.903,128.162,77.48,48.725,110.218,43.603,67.618,49.39,39.015,125.055,44.518,83.78266666666667,41.304,50.363,59.636,37.744,69.286,31.211,37.782,38.147,75.254,51.738,610.426,81.323,27.216,70.891,49.505,47.008,55.102,82.95,231.942,82.706,54.131,47.505,38.277,49.544,38.794,494.238,51.104,37.962,45.23733333333333,205.059,36.593,31.958,56.458,48.137
1985-04-01,103.085,3914.293,40.54266666666667,135.529,56.351,128.297,77.172,48.84,109.314,43.344,67.746,49.306,39.545,125.864,45.677,83.66566666666667,41.556,50.66,59.54366666666667,38.134,69.383,31.691,38.2,38.687,75.58,52.07,603.332,81.544,27.648,71.157,49.551,47.298,55.441,83.095,232.448,83.43,54.421,47.922,38.839,49.945,39.2,489.482,51.362,38.052,45.891333333333336,203.514,36.953,32.032,57.114,48.16
1985-07-01,103.379,3778.934,40.78733333333333,135.299,56.978,128.646,76.55,49.101,109.739,44.387,68.061,49.296,39.946,124.909,45.32,83.01166666666667,41.84,50.997,59.840666666666664,38.489,69.666,32.097,38.707,39.169,75.514,52.565,596.689,81.871,27.949,71.407,49.849,47.467,55.553,83.405,232.435,83.613,54.936,48.421,39.424,50.337,39.498,485.251,51.641,38.333,46.78333333333333,202.459,37.259,32.199,57.748,48.385
1985-10-01,103.877,3615.591,41.146,135.649,57.229,129.294,76.37,49.423,111.416,43.413,68.496,49.713,40.375,126.007,45.514,83.425,42.171,51.262,59.81433333333333,38.942,70.102,32.504,38.993,39.637,76.988,53.17,591.142,81.866,28.247,71.742,50.269,47.537,55.991,83.768,233.903,83.53,55.259,48.971,39.898,50.688,39.856,481.331,51.751,38.81,47.59,200.58,37.604,32.385,58.893,48.601
1986-01-01,103.127,3367.265,41.235,135.68,58.4,129.515,75.976,49.298,109.306,45.232,68.85,50.014,40.691,125.907,42.61,82.80166666666666,42.206,51.515,59.70766666666666,39.258,70.423,33.018,39.602,40.167,77.132,53.993,581.932,82.061,28.705,72.063,49.995,47.797,55.71,83.982,236.113,83.723,55.492,49.576,40.454,51.047,40.429,477.105,51.929,39.299,48.71066666666667,197.637,37.76,32.519,59.632,48.435
1986-04-01,102.149,3278.052,41.297,136.305,58.723,130.709,75.578,49.175,106.51,44.738,69.372,50.159,41.152,126.502,34.986,81.08800000000001,42.248,51.695,59.717000000000006,39.424,70.884,33.523,39.978,40.652,74.743,54.597,580.092,82.183,29.088,72.723,49.733,48.037,54.38,84.53,237.843,84.538,56.221,49.869,41.018,50.993,40.688,473.115,52.164,39.708,49.04533333333333,195.731,37.927,32.686,61.054,48.684
1986-07-01,102.863,3317.632,41.495000000000005,137.443,59.32,131.925,75.148,49.245,105.5,43.93,69.952,50.927,41.56,127.14,32.646,81.08,42.462,51.941,59.821333333333335,39.764,71.437,33.987,40.227,40.989,75.26,55.148,586.429,82.347,29.5,73.767,49.763,48.211,54.521,85.082,240.302,86.004,56.807,50.388,41.423,51.263,40.986,470.078,52.295,40.227,49.42433333333333,194.536,38.255,32.832,61.38,48.681
1986-10-01,103.175,3293.538,41.764,138.221,59.77,132.585,75.738,49.3,104.891,43.718,70.402,51.258,41.988,127.572,31.884,81.78933333333333,42.758,52.25,59.88566666666666,40.225,71.95,34.555,40.563,41.236,76.193,55.348,584.557,82.553,29.997,74.51,49.771,48.391,54.64,85.471,239.958,86.889,57.124,50.666,41.749,51.573,41.325,468.114,52.432,40.678,49.73566666666667,194.148,38.741,33.002,62.554,49.418
1987-01-01,104.474,3022.686,41.797666666666665,139.386,60.13,132.549,76.016,49.217,104.736,42.142,70.668,51.749,42.444,128.251,35.413,83.325,43.033,52.554,60.01866666666666,40.637,72.26,35.057,40.731,41.603,78.156,56.418,574.633,82.903,30.41,75.004,49.817,47.968,55.859,85.537,243.128,89.052,57.54,51.398,41.714,52.061,41.775,471.108,52.675,41.142,49.544333333333334,194.496,39.295,33.011,62.51,50.044
1987-04-01,105.623,2836.338,42.154333333333334,140.478,60.88,131.901,77.123,49.45,104.087,42.191,70.829,52.16,42.799,128.697,36.231,84.90666666666667,43.402,52.911,60.20000000000001,41.112,72.451,35.665,41.137,42.046,80.203,56.973,564.486,83.368,30.926,76.306,50.042,48.225,56.473,85.511,244.01,90.195,57.825,51.935,41.988,52.564,42.244,467.235,53.003,41.498,50.035666666666664,194.25,39.776,33.151,61.942,50.372
1987-07-01,105.763,2711.156,42.58166666666667,141.483,61.895,131.275,77.351,49.808,104.642,42.359,71.036,52.345,43.243,129.206,37.805,85.43633333333332,43.821,53.32,60.51533333333333,41.681,72.651,36.249,41.555,42.408,81.022,57.083,555.97,83.941,31.431,77.369,50.389,48.613,57.01,85.541,243.741,91.994,57.858,52.453,42.273,53.062,42.67,462.365,53.369,41.889,50.573,194.153,40.252,33.33,61.934,51.151
1987-10-01,107.305,2721.243,42.793000000000006,142.059,62.887,132.426,78.63,49.912,104.539,42.783,71.711,52.489,43.588,128.98,37.928,86.72166666666668,44.0,53.72,60.568000000000005,42.203,73.264,36.803,42.02,42.849,82.284,58.064,560.91,84.834,31.948,77.791,50.445,48.853,57.367,86.345,246.531,93.139,58.152,52.788,42.669,53.52,43.074,463.838,54.145,42.299,50.947333333333326,193.686,40.491,33.654,62.094,51.926
1988-01-01,107.202,2695.131,43.29233333333334,141.812,63.392,133.106,79.544,50.593,104.376,43.389,72.338,52.796,44.131,129.488,37.084,87.52933333333334,44.407,54.135,61.28666666666667,42.844,73.816,37.536,42.555,43.288,83.451,58.791,562.307,85.784,32.591,76.946,51.097,49.623,57.553,87.149,248.565,94.794,58.746,53.512,43.132,53.943,43.405,463.597,55.063,42.608,51.689666666666675,193.725,40.699,34.181,61.856,52.329
1988-04-01,109.263,2627.584,43.775,142.597,63.487,133.449,81.2,51.09,103.797,44.044,72.802,53.231,44.661,130.625,36.999,89.14299999999999,44.841,54.676,61.74633333333333,43.537,74.262,38.361,43.126,43.632,84.935,59.611,555.491,86.33,33.329,77.265,51.57,50.196,58.132,87.617,247.038,96.075,59.296,54.107,43.773,54.539,43.809,463.587,55.728,42.997,52.18266666666667,193.082,41.096,34.52,62.34,52.977
1988-07-01,109.435,2592.257,44.073,143.612,64.223,133.676,82.179,51.382,102.97,45.124,73.172,54.258,45.124,130.883,37.48,89.53399999999999,45.162,55.345,62.08266666666666,44.184,74.562,39.149,43.724,44.104,83.995,59.678,552.138,86.626,34.053,78.251,51.864,50.483,58.899,87.992,246.39,97.715,59.675,54.825,44.137,55.211,44.156,461.759,56.077,43.306,52.336000000000006,191.455,41.443,34.859,63.027,53.629
1988-10-01,110.878,2573.274,44.314,144.68,64.601,135.223,82.025,51.796,102.03,45.495,73.863,54.683,45.556,131.482,36.913,89.85666666666667,45.606,55.854,62.698,44.831,75.293,39.935,44.276,44.57,84.676,60.731,554.307,86.783,34.792,78.823,52.448,50.414,59.332,88.814,248.642,99.59,60.492,55.465,44.673,55.769,44.905,463.652,56.437,43.724,52.721000000000004,189.342,41.918,35.232,63.98,54.07
1989-01-01,110.764,2549.479,44.905,145.413,66.165,135.744,82.804,52.18,100.48,45.846,74.276,55.47,46.086,130.901,37.964,91.12966666666667,46.083,56.392,62.99366666666666,45.485,75.725,40.838,44.849,44.954,86.03,61.191,554.813,87.16,35.607,79.779,52.677,51.234,60.145,89.278,250.049,100.189,61.024,56.452,45.031,56.41,45.568,464.341,56.922,44.012,52.870666666666665,185.986,42.469,35.532,63.937,55.3
1989-04-01,111.298,2459.825,45.355333333333334,145.53,67.009,135.904,82.927,52.563,98.068,46.282,74.756,56.464,46.637,130.211,42.862,92.01566666666668,46.574,57.002,63.44466666666667,46.033,76.206,41.695,45.388,45.395,86.975,61.429,549.797,87.416,36.414,80.178,53.052,51.644,61.731,89.67,251.036,101.223,61.565,57.158,45.445,57.17,45.971,461.545,57.362,44.546,53.15166666666667,183.513,43.046,35.952,64.467,55.592
1989-07-01,109.958,2428.773,45.633,145.858,68.416,136.662,82.431,52.825,95.322,46.236,75.132,56.972,47.186,131.331,40.887,91.041,46.916,57.425,63.913333333333334,46.544,76.598,42.593,45.884,45.891,85.487,62.079,547.029,87.672,37.243,80.072,53.299,51.951,61.679,90.175,250.705,102.429,62.388,57.94,45.768,57.507,46.558,459.946,57.693,44.699,53.40966666666666,180.97,43.45,36.232,65.117,55.563
1989-10-01,111.151,2355.762,45.93666666666667,146.336,68.742,137.382,82.169,53.014,92.302,46.448,75.547,57.399,47.69,131.593,39.925,91.03466666666667,47.319,57.817,64.02933333333333,46.999,76.998,43.482,46.421,46.43,85.931,62.788,542.719,87.73,38.068,80.453,53.561,51.952,61.965,90.623,251.483,102.38,63.006,58.399,46.086,57.959,46.942,461.834,58.093,45.022,53.97533333333333,178.395,44.011,36.512,66.227,55.914
1990-01-01,112.859,2254.457,46.348333333333336,147.115,69.371,138.143,82.249,53.386,91.763,46.788,76.005,58.711,48.273,132.157,42.983,91.84100000000001,47.834,58.447,64.49966666666667,47.605,77.456,44.293,47.002,46.866,87.26,63.745,538.29,87.928,38.766,80.554,53.983,52.197,63.532,91.133,253.556,105.945,63.799,59.262,46.599,58.799,47.727,460.456,58.437,45.356,54.917,176.769,44.634,36.818,66.913,56.779
1990-04-01,114.617,2225.785,47.25966666666667,147.129,70.512,138.434,82.405,54.303,89.354,47.117,76.304,58.87,48.823,132.293,42.213,91.193,48.477,59.101,64.946,48.116,77.727,45.241,47.652,47.398,85.722,64.336,535.555,88.305,39.606,80.123,54.816,53.329,63.895,91.49,253.032,108.271,64.006,60.022,47.263,59.333,48.389,458.884,58.796,45.539,55.47133333333333,175.593,45.094,37.076,67.236,57.577
1990-07-01,115.018,2220.91,47.39266666666666,147.194,71.47,139.431,83.168,54.376,86.957,47.361,76.77,59.7,49.337,132.591,46.118,92.62333333333333,48.865,59.612,65.42399999999999,48.71,78.207,46.254,48.278,48.014,88.21,65.141,536.356,88.709,40.56,80.14,54.969,53.201,65.238,92.119,253.744,108.58,64.646,60.852,47.637,60.087,49.242,457.59,59.136,45.714,56.71366666666666,175.0,45.707,37.382,67.753,57.867
1990-10-01,115.123,2185.126,48.067,147.491,71.638,140.839,84.372,55.023,85.668,47.546,77.181,60.078,49.755,132.299,53.784,95.28699999999999,49.551,60.067,65.79966666666667,49.404,78.524,47.21,48.809,48.327,93.108,66.127,535.719,88.676,41.491,80.698,55.72,53.59,66.928,92.725,255.027,109.03,65.378,61.448,48.197,60.882,49.784,455.745,59.039,45.778,58.37166666666667,175.084,46.427,37.61,69.298,58.645
1991-01-01,115.367,2126.624,48.63399999999999,148.753,73.497,141.972,84.586,55.517,83.405,47.022,77.824,60.919,50.394,132.563,47.617,94.01766666666667,49.866,60.651,66.23033333333333,49.883,79.221,48.074,49.308,48.808,90.259,67.013,534.181,90.003,42.336,81.92,55.93,54.782,66.596,93.634,256.938,110.246,66.054,62.588,48.918,61.202,50.443,456.807,59.752,45.931,58.666666666666664,177.555,46.622,37.945,70.589,58.564
1991-04-01,116.077,2058.1,49.071,149.127,74.721,141.645,84.103,55.79,83.045,46.786,77.964,61.526,50.858,132.902,44.877,92.96900000000001,50.143,61.088,66.35766666666667,50.513,79.32,48.841,49.705,49.05,87.773,66.837,528.649,90.625,43.074,82.331,56.008,55.536,66.706,93.721,256.657,110.848,66.351,63.405,49.405,61.536,51.151,455.087,60.417,46.153,58.166333333333334,176.258,46.904,38.009,71.006,58.84
1991-07-01,117.029,1936.068,49.674,149.68,75.292,141.239,83.527,56.508,81.195,47.543,78.042,61.21,51.264,133.688,44.427,92.02,50.659,61.557,66.654,50.975,79.456,49.67,50.25,49.305,86.456,67.062,520.041,90.99,43.857,82.967,56.859,55.928,66.767,93.673,257.134,112.647,66.767,63.976,49.946,61.954,51.675,449.159,61.082,46.429,58.554,174.097,47.29,37.999,71.366,59.753
1991-10-01,117.852,1862.294,50.191,150.001,75.379,141.424,83.679,57.079,79.47,47.733,77.792,61.157,51.504,133.203,45.077,92.27133333333335,51.131,61.915,66.774,51.47,79.205,50.552,50.762,49.767,86.86,67.681,514.304,90.522,44.668,83.342,57.608,56.089,67.104,93.395,257.348,114.069,67.112,64.484,50.547,62.404,52.019,448.36,61.082,46.249,58.988,170.737,47.703,37.631,72.135,60.048
1992-01-01,117.326,1822.202,50.37166666666667,149.995,75.005,142.024,83.546,57.163,76.807,48.327,77.674,61.374,51.651,134.508,44.247,92.28433333333334,51.367,62.162,66.65733333333333,51.876,79.03,51.502,51.311,50.134,87.271,68.112,513.402,89.46,45.551,83.275,57.795,55.947,67.22,93.318,259.179,114.1,67.511,65.222,51.166,62.795,52.147,444.094,61.16,46.088,59.46666666666667,163.528,48.043,37.631,72.96,60.9
1992-04-01,117.233,1737.827,50.72366666666667,150.404,75.364,141.532,83.628,57.371,74.893,48.833,77.824,61.497,51.948,134.784,44.714,92.457,51.792,62.533,66.97533333333332,52.316,79.173,52.35,51.784,50.453,87.615,68.395,505.624,89.451,46.377,83.924,57.967,56.239,67.555,93.243,258.967,114.361,67.804,65.905,51.61,63.212,52.827,441.703,61.769,46.55,59.93666666666667,159.689,48.617,37.78,73.095,60.617
1992-07-01,117.417,1653.732,51.202333333333335,150.528,75.838,141.339,83.621,57.872,73.744,49.05,78.011,61.881,52.276,134.54,45.58,92.77266666666667,52.205,62.833,67.24033333333334,52.806,79.361,53.146,52.194,50.713,88.73,69.135,500.4,89.552,47.143,84.535,58.515,56.64,68.041,93.311,260.948,115.563,68.255,66.391,52.123,63.615,53.212,435.551,62.236,46.891,60.87833333333333,157.337,48.975,37.961,72.605,60.42
1992-10-01,117.821,1598.708,51.609,150.763,76.349,140.523,83.468,58.235,71.808,49.925,78.285,61.939,52.476,134.833,46.073,92.51966666666665,52.549,63.275,67.74533333333333,53.209,79.634,53.997,52.765,51.126,88.014,68.905,493.41,90.072,47.968,85.064,58.711,57.366,68.239,93.329,259.581,115.611,68.503,66.514,52.375,64.059,53.474,432.478,63.047,47.509,60.79933333333333,155.952,49.31,38.247,72.453,62.005
1993-01-01,117.471,1547.222,51.82866666666666,150.687,76.36,140.344,83.566,58.381,70.705,50.531,78.549,62.049,52.63,134.291,46.045,92.36666666666667,52.781,63.652,68.16633333333333,53.581,79.873,54.682,53.251,51.493,87.481,69.092,488.05,89.99,48.606,85.756,58.691,57.859,68.442,93.399,259.3,115.366,68.72,67.175,52.846,64.441,53.877,427.601,62.492,48.021,60.97666666666667,158.199,49.597,38.524,72.988,62.915
1993-04-01,116.617,1472.454,52.13566666666667,151.481,76.605,139.895,83.796,58.637,70.776,51.536,78.816,62.463,53.052,135.266,44.765,92.49666666666667,53.059,64.027,68.42899999999999,54.031,80.171,55.298,53.808,51.962,87.785,69.442,480.534,90.202,49.112,86.92,58.867,58.282,68.354,93.472,259.34,115.559,69.182,67.392,53.404,64.874,54.406,423.527,62.694,48.542,61.51733333333333,158.261,49.889,38.855,72.958,62.93
1993-07-01,116.646,1412.892,52.52166666666667,152.219,76.863,139.436,83.741,59.062,69.909,52.265,78.966,62.573,53.272,135.459,43.511,92.12966666666667,53.309,64.349,68.728,54.353,80.359,55.91,54.251,52.262,87.008,69.707,473.942,89.998,49.652,88.121,59.213,58.869,68.071,93.422,259.016,115.812,69.412,67.038,53.865,65.155,54.829,421.0,62.463,48.965,61.528333333333336,157.807,50.031,39.17,73.03,63.207
1993-10-01,116.554,1356.484,52.90733333333333,153.224,77.489,139.136,83.712,59.591,69.986,52.352,79.212,63.057,53.485,136.505,44.517,92.05066666666666,53.665,64.727,69.22866666666667,54.728,80.557,56.383,54.586,52.558,86.662,70.061,467.509,90.853,50.076,89.266,59.816,59.248,68.391,93.709,258.649,116.434,69.524,66.88,54.352,65.531,55.326,418.775,63.639,49.125,61.81933333333333,156.767,50.283,39.515,73.468,63.41
1994-01-01,115.005,1327.666,53.314666666666675,153.578,78.347,139.639,84.095,59.865,69.759,52.194,79.65,63.101,53.625,136.854,43.946,92.17399999999999,54.022,65.058,69.42666666666666,55.064,81.029,57.004,54.948,52.958,86.62,70.267,465.039,90.519,50.518,89.789,59.964,59.772,68.197,93.965,259.192,116.951,69.8,67.11,54.91,65.766,55.684,416.462,63.56,49.769,61.99966666666668,154.127,50.694,39.821,74.814,63.575
1994-04-01,115.529,1302.23,53.67033333333333,154.494,78.635,139.897,84.429,60.367,69.851,52.701,79.91,63.292,53.969,137.757,43.326,92.75333333333333,54.384,65.369,70.03666666666668,55.437,81.26,57.532,55.333,53.286,87.438,70.72,461.178,90.436,50.94,90.785,60.548,60.112,68.344,94.164,258.377,117.212,70.387,67.477,55.299,66.133,55.639,415.728,63.739,50.088,62.242,152.52,50.975,40.066,75.395,63.886
1994-07-01,114.94,1260.016,54.047666666666665,155.583,78.97,139.593,84.824,60.713,70.267,52.783,80.257,63.936,54.133,138.217,45.742,93.64866666666667,54.793,65.717,70.403,55.981,81.557,58.12,55.665,53.551,88.908,71.211,454.974,90.693,51.496,92.165,60.896,60.458,69.051,94.366,257.212,118.292,70.678,67.772,55.903,66.607,55.736,413.823,64.27,50.602,62.97533333333333,151.314,51.421,40.558,75.463,63.971
1994-10-01,113.951,1201.208,54.50733333333333,155.849,79.551,138.687,85.356,61.212,70.943,53.186,80.58,64.001,54.441,137.056,46.267,94.02033333333333,55.253,66.083,70.98833333333333,56.457,81.902,58.649,56.033,53.858,89.247,71.775,446.545,91.281,51.917,93.575,61.375,60.998,69.123,94.457,255.932,118.113,70.619,68.007,56.388,66.92,56.044,409.664,65.089,51.238,63.346666666666664,150.509,51.857,41.13,74.904,63.788
1995-01-01,112.749,1146.948,54.87366666666667,156.472,79.987,138.117,86.267,61.728,69.853,53.407,81.085,64.369,54.693,137.165,45.848,94.85366666666668,55.625,66.46,71.74933333333333,56.766,82.427,59.385,56.472,54.285,89.985,72.257,440.145,92.896,52.516,94.623,61.865,61.566,69.101,94.869,256.188,118.836,70.988,68.157,56.82,67.247,56.4,407.058,67.006,51.845,63.306999999999995,151.084,52.146,41.622,74.388,63.993
1995-04-01,112.146,1100.572,55.25866666666667,156.301,80.614,138.362,86.949,62.139,70.064,53.797,81.385,64.926,55.211,136.731,45.895,95.493,56.027,66.785,72.269,57.124,82.725,59.76,56.933,54.649,91.279,73.322,434.202,93.23,52.895,95.28,62.263,62.007,69.359,95.177,256.29,119.068,71.615,68.467,57.395,67.639,56.839,401.346,67.241,52.11,64.40066666666667,151.276,52.542,41.895,74.868,65.204
1995-07-01,111.967,1037.897,55.528,155.798,81.551,137.964,86.731,62.461,70.42,54.242,81.635,65.117,55.541,137.64,45.341,95.11866666666667,56.281,67.084,72.68,57.467,82.957,60.066,57.293,55.028,90.707,73.854,424.586,94.0,53.226,95.179,62.554,62.388,69.507,95.437,255.517,120.127,72.007,69.064,57.68,67.915,57.142,392.485,68.137,52.326,64.62333333333333,150.816,52.758,42.352,75.697,65.803
