Date,"Automotive vehicles, engines, and parts","Capital goods, except automotive",Charges for the use of intellectual property n.e.c.,"Civilian aircraft, engines, and parts","Computers, peripherals, and parts","Consumer goods, except food and automotive",Durable goods,Exports of agricultural goods,Exports of durable goods,Exports of goods,Exports of goods and services,Exports of nonagricultural goods,Exports of nondurable goods,Exports of services,"Foods, feeds, and beverages",Government goods and services n.e.c.,Imports of durable goods,Imports of goods,Imports of goods and services,Imports of nondurable goods,Imports of nonpetroleum goods,Imports of services,Industrial supplies and materials,Nondurable goods,"Nondurable goods, excluding petroleum and products",Other,Other business services,Petroleum and products,Transport,Travel (for all purposes including education)
2008-10-01,-52.400000000000006,-28.25,-31.1,-44.3,-45.150000000000006,-27.049999999999997,-34.0,-3.5,-34.1,-28.1,-21.5,-30.3,-16.7,-3.4,-6.200000000000001,45.95,-33.6,-18.2,-13.7,4.4,-28.6,11.6,-10.5,-5.525,-29.950000000000003,-0.33333333333333304,12.350000000000001,11.349999999999998,-13.6,13.149999999999999
2009-01-01,-81.6,-34.5,5.550000000000001,46.349999999999994,-11.05,-22.75,-40.6,-23.3,-43.0,-35.6,-28.3,-36.8,-20.0,-10.0,-19.9,3.7500000000000004,-48.8,-37.6,-32.9,-19.6,-41.5,-9.7,-30.6,-16.55,-36.5,-20.0,-3.15,-7.8,-27.75,-12.05
2009-04-01,-1.45,-16.6,8.0,0.8999999999999986,5.9,-1.2999999999999998,-13.1,22.9,-11.4,-2.2,2.7,-4.6,15.7,13.0,12.05,47.8,-14.7,-18.9,-15.3,-23.8,-15.1,-0.2,-13.5,-5.100000000000001,-10.55,-13.716666666666667,7.800000000000001,-3.650000000000002,4.5,4.1499999999999995
2009-07-01,206.2,15.049999999999999,6.1,-24.75,51.65,9.2,18.15,-2.8,24.4,21.1,15.6,24.0,15.6,5.6,-2.1,72.3,36.1,21.4,17.6,5.2,28.6,4.4,22.7,14.05,39.900000000000006,-3.9499999999999997,-0.6000000000000001,28.349999999999998,9.25,10.35
2009-10-01,80.45,35.35,45.3,19.299999999999997,52.35,24.7,30.7,34.5,37.3,30.7,23.9,30.4,20.3,11.0,22.200000000000003,-40.3,41.8,24.8,20.9,6.0,33.9,6.9,9.95,13.375,21.15,17.666666666666668,7.6,-9.6,10.95,8.9
2010-01-01,7.8500000000000005,13.85,0.10000000000000053,-18.1,18.8,9.2,16.575,16.7,13.1,12.3,9.3,11.9,10.9,3.3,8.85,10.3,14.2,12.8,10.5,10.9,12.4,1.1,15.55,9.15,21.65,12.816666666666668,-3.1,3.2500000000000004,7.65,12.700000000000001
2010-04-01,34.85,29.25,-14.850000000000001,3.9499999999999997,14.700000000000001,7.45,27.275,-20.2,22.6,12.1,9.1,15.9,-3.8,2.9,-9.1,11.15,33.6,23.9,19.5,12.6,24.6,2.4,18.9,3.35,4.949999999999999,12.216666666666669,4.2,38.3,6.6,1.9500000000000002
2010-07-01,9.7,19.55,10.4,12.05,9.85,17.4,10.525,22.8,8.9,9.8,11.9,8.6,11.3,16.6,14.6,17.4,21.8,16.0,14.7,8.6,18.7,9.5,3.55,8.625,5.949999999999999,13.5,20.55,9.2,2.5999999999999996,8.55
2010-10-01,13.75,13.15,9.25,4.300000000000001,9.399999999999999,10.3,8.15,26.8,11.9,12.2,11.4,10.7,12.7,9.7,8.5,-26.799999999999997,9.4,2.1,1.5,-6.9,8.3,-1.3,0.39999999999999947,5.7749999999999995,6.25,14.266666666666666,10.399999999999999,-5.35,2.750000000000001,0.30000000000000027
2011-01-01,27.1,5.4,15.2,1.0,9.95,-3.2,5.575,-13.6,7.2,4.4,3.5,6.5,-0.1,1.5,-5.0,27.5,4.9,3.9,2.0,2.9,1.3,-6.7,9.55,1.0999999999999996,8.35,-1.0833333333333328,-3.9,8.35,-5.65,-13.05
2011-04-01,-16.150000000000002,15.25,-7.0,11.049999999999999,23.15,9.5,8.2,-11.5,11.3,6.2,6.9,8.3,-1.4,8.7,-1.85,10.350000000000001,-1.1,-0.1,1.5,1.3,2.3,9.6,0.15000000000000002,5.275,0.5999999999999996,2.466666666666667,13.850000000000001,2.8499999999999996,4.15,16.25
2011-07-01,41.15,8.0,27.45,7.4,18.75,-2.5,-1.65,-14.7,5.2,3.8,5.6,5.9,1.7,9.8,-4.25,-6.6,13.5,4.1,4.5,-6.2,8.0,6.3,-1.0,-1.95,-2.8,0.05000000000000023,9.4,12.700000000000001,2.8,6.85
2011-10-01,11.2,9.75,-2.1999999999999997,33.85,-4.35,3.35,1.95,15.1,6.3,8.9,3.1,8.3,13.3,-9.1,16.25,-1.9,10.3,7.0,5.4,2.9,8.6,-2.2,6.2,5.025,6.2,12.033333333333333,-13.45,14.700000000000001,6.449999999999999,2.8000000000000003
2012-01-01,30.6,13.25,-4.750000000000001,-0.75,11.7,-3.9,9.375,-15.4,11.9,2.0,5.0,3.9,-12.2,12.2,-12.95,1.2000000000000002,17.3,2.2,2.0,-14.7,9.0,1.2,-9.45,-12.0,-9.1,9.65,10.35,-23.65,4.3,8.149999999999999
2012-04-01,-1.9500000000000002,1.95,5.65,-1.6000000000000014,-7.25,5.35,-0.8999999999999999,36.8,-1.6,5.0,4.0,2.3,16.7,1.8,16.4,-7.4,1.9,1.4,1.5,0.5,1.3,2.2,3.9,9.174999999999999,5.0,-0.08333333333333355,3.35,9.25,1.05,2.7
2012-07-01,-3.0500000000000003,1.0000000000000002,5.050000000000001,30.15,-12.8,3.85,-1.125,23.4,0.6,2.4,2.5,0.3,5.3,2.6,16.6,6.6000000000000005,0.9,2.5,2.2,4.7,4.0,0.5,-0.95,2.3499999999999996,12.850000000000001,7.016666666666667,2.45,-1.25,2.3000000000000003,-0.7000000000000001
2012-10-01,0.4,-2.45,-3.3,19.549999999999997,5.0,1.4,0.7250000000000001,-41.6,-1.8,-4.0,0.4,1.3,-7.5,10.8,-17.049999999999997,1.6500000000000004,0.8,-3.8,-3.7,-9.8,-2.2,-3.3,-4.3,-3.5249999999999995,-13.85,3.0666666666666664,11.25,10.5,-9.5,5.25
2013-01-01,5.85,1.7000000000000002,9.25,-1.0,5.45,4.3,10.275,18.7,3.2,2.7,2.1,1.1,1.9,0.7,15.15,-12.2,5.3,2.0,-0.3,-2.5,5.5,-10.8,-2.25,-2.6,7.1,5.683333333333334,-17.55,-19.95,0.2999999999999998,16.1
2013-04-01,14.3,6.5,-6.15,23.05,-2.5,18.55,13.5,-20.8,10.2,6.4,3.7,9.6,0.4,-2.0,-10.45,-0.40000000000000013,9.2,6.7,5.9,3.4,7.4,2.1,3.8,5.925,-1.2000000000000002,5.216666666666666,6.75,20.45,-6.3999999999999995,-6.199999999999999
2013-07-01,3.7,2.3999999999999995,-3.1999999999999997,18.9,2.65,-4.95,-1.1749999999999998,32.5,-4.6,2.2,3.5,-0.5,14.1,6.3,15.500000000000002,2.1499999999999995,6.7,3.5,2.9,-1.0,4.6,0.2,6.550000000000001,4.1,5.6,-3.983333333333334,5.45,16.05,0.8999999999999999,4.85
2013-10-01,3.45,6.65,16.05,-2.6999999999999993,6.449999999999999,7.300000000000001,12.024999999999999,69.6,8.5,16.3,12.0,11.7,29.5,3.3,37.85,-28.3,7.3,2.8,3.2,-3.4,5.5,5.0,7.199999999999999,1.1749999999999998,2.6,12.25,3.05,23.25,7.65,6.95
2014-01-01,-5.5,4.95,9.1,11.15,-1.3000000000000003,7.9,6.9,3.4,0.1,-6.8,-3.8,-7.9,-16.5,3.0,2.0,14.8,4.6,5.0,5.3,5.5,5.2,6.4,-7.7,1.3499999999999994,-6.15,2.766666666666667,3.65,-22.05,12.2,-0.7999999999999998
2014-04-01,24.450000000000003,10.45,-8.8,12.8,0.1499999999999999,17.85,19.55,-26.0,9.6,10.9,8.9,16.0,13.1,4.8,2.25,-24.15,21.0,11.7,9.4,-0.9,18.0,-0.8,10.5,11.725,7.05,5.333333333333333,10.8,23.85,-16.75,11.8
2014-07-01,9.3,6.800000000000001,3.9,11.100000000000001,3.2,-3.75,-1.5,-15.2,6.4,4.0,1.7,6.2,0.5,-3.2,-10.899999999999999,8.25,2.9,1.0,0.8,-2.0,2.2,-0.3,2.45,1.6749999999999998,-0.9500000000000002,5.533333333333334,-3.9499999999999997,8.4,-5.35,2.8000000000000003
2014-10-01,-3.55,2.65,-0.9000000000000001,-12.200000000000001,13.15,10.45,15.925,50.0,0.2,3.4,3.4,-0.5,8.8,3.4,27.950000000000003,-2.0,12.5,10.6,10.9,7.4,9.1,12.7,5.75,2.275,1.15,8.483333333333333,7.85,1.0,20.0,5.65
2015-01-01,-12.95,1.1,-22.75,22.2,-11.8,11.3,-2.125,-1.3,-12.0,-7.4,-3.1,-8.0,1.1,6.2,0.9000000000000001,14.45,7.0,9.1,6.1,12.6,10.1,-6.8,0.25,13.45,-2.6,3.233333333333333,-0.6000000000000005,11.05,-5.7,14.8
2015-04-01,18.6,-0.05000000000000002,2.4,-4.449999999999999,2.75,-1.1,-5.75,3.8,1.9,2.6,1.1,2.4,3.7,-1.7,4.95,2.2,3.6,3.1,3.2,2.0,4.0,3.7,-2.65,1.35,2.75,15.333333333333334,-2.3499999999999996,-5.35,-5.3999999999999995,15.100000000000001
2015-07-01,6.15,-4.7,3.9499999999999997,-9.5,14.6,4.55,2.125,-16.1,-3.5,-3.9,-3.2,-2.6,-4.7,-1.7,-7.55,6.1,3.5,2.0,2.8,-0.8,1.7,6.2,-2.75,-0.42500000000000004,-5.45,0.4833333333333332,2.0,-1.5500000000000003,0.5499999999999998,4.15
2015-10-01,-3.35,-0.8,6.750000000000001,8.649999999999999,-5.75,-0.3500000000000001,-5.925,1.4,-4.0,-2.3,-0.5,-2.7,0.8,2.9,5.6,-23.299999999999997,-1.0,-0.8,1.1,-0.5,-1.0,10.3,-4.55,0.32499999999999996,-7.05,1.2333333333333332,7.4,4.6499999999999995,17.75,4.2
2016-01-01,-7.7,-3.45,9.3,-22.35,4.75,-4.800000000000001,-2.075,1.7,-4.0,2.0,-1.1,2.1,14.0,-6.8,5.8,-13.95,-2.0,0.0,-0.5,4.0,-0.8,-2.4,11.899999999999999,6.275,3.9,5.666666666666667,-5.449999999999999,51.6,-14.3,3.3
2016-04-01,4.8999999999999995,4.55,15.9,33.95,-1.15,0.55,2.325,-10.9,2.8,0.0,3.1,1.2,-5.1,9.1,-7.35,36.6,1.2,0.3,0.5,-1.5,0.4,1.4,0.44999999999999996,-1.05,2.25,-4.133333333333333,2.5,-1.35,10.35,1.2
2016-07-01,4.2,-0.65,47.95,-21.7,-6.949999999999999,5.5,13.6,108.5,3.1,7.4,6.7,0.0,15.5,5.2,43.699999999999996,1.1,4.1,2.1,3.0,-1.8,1.1,6.8,4.8,-1.5749999999999997,7.6499999999999995,-3.1666666666666665,3.8,-7.55,0.04999999999999982,5.0
2016-10-01,-0.19999999999999973,5.85,-28.299999999999997,-8.0,5.8,5.0,4.675,-13.5,3.0,0.4,-3.0,2.1,-4.0,-8.8,-2.05,-19.75,8.5,8.5,5.9,8.5,9.3,-4.7,1.1500000000000001,1.9250000000000003,6.25,12.300000000000002,4.45,-6.15,-27.4,0.5499999999999998
2017-01-01,13.6,7.85,6.1000000000000005,11.1,9.95,4.25,1.1749999999999998,-5.6,0.4,9.1,10.1,10.8,25.4,12.1,-1.6,37.75,9.1,5.0,6.3,-2.3,4.1,12.2,20.650000000000002,19.375,4.7,-11.233333333333334,11.799999999999999,80.6,45.15,-3.5999999999999996
2017-04-01,-3.05,4.3,15.849999999999998,-7.7,15.05,6.3,13.75,-13.5,2.7,-1.1,1.4,0.4,-6.9,6.0,-5.55,-6.6000000000000005,8.7,3.1,3.9,-6.8,5.9,7.0,-4.65,-9.075,3.15,4.633333333333333,5.699999999999999,-18.15,3.35,12.75
2017-07-01,-2.8,10.7,-6.65,22.55,16.35,-7.8,-1.3999999999999997,3.5,7.3,1.7,2.4,1.6,-6.9,3.6,4.35,-1.0999999999999996,-0.1,-1.3,1.5,-3.5,-0.6,14.1,-4.45,-8.125,-0.10000000000000009,-3.116666666666667,7.199999999999999,-14.0,34.35,6.199999999999999
2017-10-01,12.0,9.75,24.25,-13.4,18.450000000000003,21.15,16.95,-2.0,9.5,15.5,10.8,17.4,26.1,2.6,3.0500000000000003,-4.2,16.4,15.8,11.7,14.7,17.1,-4.0,20.5,21.95,12.95,8.75,-2.2,45.55,-14.25,7.65
2018-01-01,8.5,7.55,-11.75,14.6,9.45,8.649999999999999,3.8000000000000003,-7.7,6.1,1.9,2.6,2.9,-4.4,4.0,0.9499999999999993,4.25,3.9,4.2,1.7,4.8,5.8,-8.6,-2.2,4.3500000000000005,-0.10000000000000009,-9.950000000000001,-9.25,-5.6000000000000005,15.0,8.45
2018-04-01,-9.75,7.05,-25.25,13.55,10.0,-3.3000000000000003,-7.2,41.5,0.0,9.1,2.2,6.3,24.8,-9.8,27.0,21.150000000000002,-0.3,0.8,0.5,3.1,0.2,-0.9,7.6,9.9,4.0,5.6499999999999995,-2.6500000000000004,22.8,-0.09999999999999998,-6.449999999999999
2018-07-01,-0.75,0.0,-6.4,0.5499999999999998,-5.4,1.8,3.025,-10.6,-7.5,-7.8,-4.9,-7.5,-8.1,1.0,0.40000000000000036,-0.7500000000000004,8.5,7.3,5.7,5.2,6.6,-0.9,1.1,-0.40000000000000013,1.75,-7.5,2.7,0.15000000000000036,0.050000000000000266,-0.7000000000000002
2018-10-01,3.3,0.95,-1.4500000000000002,13.85,6.049999999999999,14.8,5.65,-26.8,3.7,3.8,1.7,7.2,3.9,-2.3,-18.2,5.35,4.4,2.8,4.2,-0.1,7.1,11.2,-0.25,10.0,5.3,3.7166666666666663,5.75,-0.1999999999999993,6.050000000000001,2.3000000000000003
2019-01-01,19.15,-1.3499999999999999,20.15,34.35,0.5,3.45,-4.6,9.1,1.8,3.6,3.8,3.1,6.3,4.3,8.5,-9.35,-1.9,-2.1,-0.2,-2.6,-2.4,8.5,-1.6500000000000001,3.575,-3.65,-2.25,6.5,9.950000000000001,3.35,4.6
2019-04-01,-1.3000000000000003,-6.9,9.750000000000002,-34.15,12.25,-5.85,-10.125,14.4,-11.4,-7.4,-2.0,-9.2,-1.1,8.9,6.75,10.55,-0.4,2.0,2.2,6.5,2.1,3.4,-6.550000000000001,-2.0250000000000004,-8.549999999999999,18.3,6.4,-5.3999999999999995,-0.5999999999999999,4.949999999999999
2019-07-01,-3.9000000000000004,-1.5,-1.5999999999999999,-5.25,-29.5,-0.9000000000000001,-3.375,9.1,-1.3,3.2,0.1,2.7,10.3,-5.4,8.15,23.200000000000003,-2.4,-1.5,-1.7,0.2,-1.2,-2.8,2.5999999999999996,5.85,4.65,5.816666666666667,-0.04999999999999993,3.4499999999999997,-9.15,-13.0
2019-10-01,-15.75,-0.7000000000000001,-16.45,1.6,12.5,-11.4,-6.424999999999999,-22.5,0.1,1.8,2.5,4.5,4.1,3.7,-10.35,-15.600000000000001,-9.2,-8.4,-7.3,-6.8,-8.6,-2.6,1.6500000000000004,-6.025,-9.45,5.2,4.2,24.95,-3.65,10.0
2020-01-01,-8.0,-12.100000000000001,86.25,-27.4,-10.950000000000001,-17.75,-15.724999999999998,8.5,-12.4,-5.2,-16.1,-6.3,6.1,-33.3,7.1,7.699999999999999,-14.5,-10.1,-13.7,-1.4,-10.0,-27.8,3.3,1.725,5.45,-21.0,-5.3,6.65,-33.45,-78.2
2020-04-01,-96.2,-49.75,-50.599999999999994,-91.30000000000001,32.4,-47.75,-56.45,-10.9,-78.2,-66.7,-61.3,-70.2,-40.3,-49.2,-12.15,-11.85,-59.4,-48.6,-52.8,-22.5,-48.0,-67.7,-44.0,-31.049999999999997,-15.600000000000001,-48.699999999999996,0.8500000000000001,-61.5,-90.1,-98.75
2020-07-01,2242.9,58.25,86.65,194.35,29.85,149.7,257.925,74.3,180.7,105.3,60.2,109.5,34.2,0.8,46.5,3.6500000000000004,169.9,100.9,85.7,18.4,106.5,25.1,19.6,21.325,-0.75,44.31666666666666,2.3499999999999996,23.950000000000003,69.7,208.45000000000002
2020-10-01,45.2,23.55,18.6,-6.0,27.55,39.2,55.5,14.2,29.6,28.5,26.8,30.3,27.6,22.8,13.3,-10.15,42.0,31.3,32.3,12.7,32.2,37.6,34.099999999999994,21.775,46.6,17.616666666666664,15.6,17.4,63.9,964.4000000000001
2021-01-01,-13.8,17.5,-7.050000000000001,16.8,20.9,7.45,10.5,-25.4,7.9,-1.2,0.3,2.2,-11.7,3.3,-11.25,4.300000000000001,7.1,8.0,8.3,10.7,8.0,9.9,4.95,6.4,5.25,12.75,1.95,-8.1,24.35,58.5
2021-04-01,-21.0,22.5,-3.1,47.65,-6.0,18.85,6.999999999999999,-35.4,11.0,1.2,3.2,6.6,-9.7,7.4,-6.5,-3.0500000000000003,5.4,5.3,8.3,5.6,4.5,25.5,-1.6500000000000001,12.049999999999999,-18.8,14.683333333333332,4.45,24.8,41.0,214.35
2021-07-01,-15.45,-1.9500000000000002,76.95,-7.95,2.85,18.900000000000002,5.35,-12.1,-4.9,-2.7,0.9,-1.7,0.7,8.9,-6.6000000000000005,-6.25,-3.1,0.9,8.6,8.8,-0.1,55.3,6.3500000000000005,20.924999999999997,18.65,-3.8333333333333335,11.799999999999999,-7.4,32.6,231.10000000000002
2021-10-01,28.05,10.55,-1.5,2.75,14.85,49.35,29.125,68.4,14.3,27.6,25.5,23.7,45.5,21.1,45.5,17.75,25.0,21.7,20.8,16.1,23.9,16.6,15.7,34.65,1.9000000000000004,12.5,1.6,29.3,62.0,150.25
2022-01-01,20.95,13.85,116.2,46.349999999999994,11.899999999999999,0.5,0.9499999999999993,-28.2,-0.2,-9.4,-4.6,-7.0,-18.9,6.9,-16.45,32.15,19.3,13.6,13.4,4.0,16.5,12.4,-6.199999999999999,-5.050000000000001,6.25,-11.266666666666666,-8.1,-15.100000000000001,25.95,40.55
2022-04-01,10.75,3.75,-39.2,3.9000000000000004,-15.100000000000001,10.700000000000001,11.65,18.1,7.2,10.9,12.7,10.2,14.9,16.8,23.1,-18.849999999999998,3.3,3.1,5.9,2.7,4.2,20.4,7.0,7.325,9.3,-8.166666666666666,8.9,0.10000000000000009,36.8,195.05
2022-07-01,4.7,10.0,-11.100000000000001,11.45,21.4,-14.6,-13.525,-11.8,10.8,20.3,14.5,24.4,30.8,2.6,-11.35,53.449999999999996,-6.8,-8.2,-5.4,-10.6,-10.3,8.1,16.900000000000002,10.3,15.2,23.533333333333335,6.6,31.65,-8.35,33.5
2022-10-01,18.65,-0.6499999999999999,-19.15,21.650000000000002,-14.6,-13.25,-16.475,-20.1,3.2,-5.4,-1.1,-3.8,-13.8,8.7,-12.850000000000001,52.5,-9.1,-4.0,-4.5,5.5,-4.4,-6.9,-7.6,-3.1,-5.9,8.783333333333333,-0.8500000000000001,-1.95,-9.0,37.25
2023-01-01,9.700000000000001,-3.95,-25.95,5.199999999999999,-15.0,21.650000000000002,6.1000000000000005,2.8,1.1,5.3,2.0,5.5,10.6,-4.5,0.4500000000000002,-22.4,3.6,0.1,-0.8,-5.5,-0.8,-4.8,-1.6,13.575000000000001,-10.4,11.65,-7.4,13.45,-0.1499999999999999,16.2
2023-04-01,11.5,-3.85,5.8500000000000005,4.75,6.7,-17.25,-6.074999999999999,-29.4,-4.3,-10.9,-4.8,-9.0,-18.3,8.8,-20.45,7.200000000000001,0.4,-5.0,-3.1,-14.0,-3.6,5.0,-9.600000000000001,-17.85,-13.3,0.4166666666666676,2.9499999999999997,-14.0,1.1500000000000004,28.0
2023-07-01,16.15,7.0,-0.5,26.049999999999997,5.65,9.5,-2.4,13.9,10.4,7.5,4.9,6.9,4.0,0.0,7.3999999999999995,-14.45,2.8,5.1,4.7,9.7,4.2,2.6,-2.5,8.95,-8.5,12.766666666666666,-0.30000000000000004,9.4,1.65,14.0
2023-10-01,-13.95,4.800000000000001,20.049999999999997,20.7,15.1,-8.2,-3.2,37.9,-6.0,5.3,6.2,2.6,21.1,8.0,20.05,-18.4,3.5,1.8,4.2,-1.3,1.6,14.8,10.35,2.1750000000000007,-0.15000000000000036,2.65,8.05,24.3,7.85,29.15
2024-01-01,-3.65,8.6,3.4000000000000004,-6.2,69.44999999999999,6.85,3.675,15.3,-1.6,-0.2,1.9,-1.6,1.4,6.1,13.5,-32.9,7.8,6.5,6.1,4.1,8.7,4.8,1.7499999999999996,8.075,11.100000000000001,-2.8166666666666664,3.3000000000000003,-8.2,22.549999999999997,4.45
2024-04-01,5.2,15.15,15.3,-10.85,113.6,14.9,-8.5,-23.3,5.0,0.9,1.0,3.5,-3.9,1.2,-14.85,-21.4,8.2,8.4,7.6,8.7,8.0,4.3,-5.8,16.95,-9.0,13.233333333333334,0.25,1.4499999999999993,8.25,5.9
2024-07-01,-16.049999999999997,29.4,31.05,54.3,71.0,5.6,4.625,25.7,11.8,10.3,9.6,9.0,8.4,8.4,16.05,639.1,11.7,10.7,10.7,8.7,12.0,11.0,5.4,5.725,10.45,5.333333333333333,4.6,2.8499999999999996,9.950000000000001,2.85
2024-10-01,-10.6,-17.15,4.649999999999999,-24.65,-39.8,-3.45,-2.625,15.6,-13.4,-4.6,-0.2,-6.3,7.7,8.5,13.6,-3.1500000000000004,-9.7,-4.9,-1.9,4.7,-4.8,10.9,1.5,-0.625,-7.699999999999999,4.516666666666667,3.4000000000000004,13.0,12.75,29.35
