Date,Commercial and health care,Computers and peripheral equipment,"Entertainment, literary, and artistic originals",Equipment,Industrial equipment,Information processing equipment,Intellectual property products,Manufacturing,"Mining exploration, shafts, and wells",Multifamily,Nonresidential,Nonresidential structures,Other,Other equipment,Other structures,Permanent site,Power and communication,Private fixed investment,Private fixed investment in information processing equipment and software,Private fixed investment in new structures,Private fixed investment in structures,Research and development,Residential,Residential structures,Single family,Software,Structures,Transportation equipment
1947-01-01,,,10.943,53.74250000000001,7.874,628.474,22.342,,,,19.181,,86.431,9.848,,,,14.837,409.239,,6.172,13.275,7.186,,,,6.045,14.487
1947-04-01,,,11.096,54.829499999999996,8.228,650.591,22.569,,,,19.763,,89.472,10.607,,,,15.396,423.641,,6.403,13.363,7.584,,,,6.273,14.694
1947-07-01,,,11.419,55.653,8.39,662.84,23.036,,,,20.284,,91.157,10.998,,,,15.781,431.617,,6.579,13.54,7.751,,,,6.447,14.911
1947-10-01,,,11.726,56.54299999999999,8.639,667.298,23.561,,,,20.652,,91.77,10.74,,,,16.105,434.52,,6.765,13.804,7.943,,,,6.631,15.212
1948-01-01,,,11.446,56.7595,8.559,659.381,23.622,,,,20.762,,90.681,10.644,,,,16.265,429.365,,6.911,14.154,8.085,,,,6.775,15.264
1948-04-01,,,11.644,58.065,8.723,663.381,24.015,,,,21.343,,91.231,11.349,,,,16.62,431.969,,7.03,14.388,8.173,,,,6.896,15.458
1948-07-01,,,11.905,59.674499999999995,9.164,670.144,24.361,,,,22.074,,92.161,11.829,,,,17.124,436.373,,7.201,14.508,8.36,,,,7.063000000000001,16.134
1948-10-01,,,11.791,59.919,9.457,673.278,24.254,,,,22.373,,92.592,11.781,,,,17.309,438.414,,7.254,14.512,8.405,,,,7.1135,16.685
1949-01-01,,,11.989,59.26,9.515,673.35,24.189,,,,22.22,,92.602,11.707,,,,17.278,438.461,,7.242,14.213,8.471,,,,7.0945,16.622
1949-04-01,,,11.986,58.498999999999995,9.486,669.518,24.111,,,,22.186,,92.075,11.948,,,,17.254,435.966,,7.199,14.114,8.461,,,,7.05,16.674
1949-07-01,,,11.949,57.5965,9.397,668.326,24.064,,,,22.101,,91.911,12.009,,,,17.067,435.189,,7.081,14.097,8.264,,,,6.9395,16.562
1949-10-01,,,11.895,56.9915,9.229,673.996,24.055,,,,21.972,,92.691,11.63,,,,17.005,438.881,,7.087,14.152,8.268,,,,6.9485,16.624
1950-01-01,,,11.798,56.967999999999996,9.361,683.718,24.058,,,,21.998,,94.028,11.517,,,,17.002,445.212,,7.073,14.278,8.256,,,,6.936999999999999,16.685
1950-04-01,,,11.879,57.541,9.523,676.692,24.322,,,,22.211,,93.062,11.905,,,,17.276,440.637,,7.188,14.489,8.468,,,,7.029999999999999,16.874
1950-07-01,,,12.161,58.812,9.915,684.816,24.858,,,,22.681,,94.179,12.248,,,,17.76,445.927,,7.424,14.784,8.79,,,,7.249499999999999,16.934
1950-10-01,,,12.413,60.452,10.372,697.838,25.437,,,,23.428,,95.97,12.695,,,,18.093,454.407,,7.514,15.162,8.775,,,,7.369,17.168
1951-01-01,,,12.254,62.5475,11.026,722.554,25.717,,,,24.203,,99.369,12.866,,,,18.691,470.5,,7.78,15.624,9.062,,,,7.634,17.508
1951-04-01,,,12.368,62.9585,11.065,727.207,26.119,,,,24.615,,100.009,13.117,,,,18.973,473.53,,7.91,15.945,9.167,,,,7.7655,17.781
1951-07-01,,,12.417,62.908,10.996,731.74,26.342,,,,24.836,,100.632,13.084,,,,19.121,476.482,,7.991,16.134,9.216,,,,7.846,18.12
1951-10-01,,,12.609,62.91,11.089,725.539,26.561,,,,25.101,,99.779,13.224,,,,19.316,472.444,,8.066,16.189,9.301,,,,7.919499999999999,18.545
1952-01-01,,,12.569,63.1425,10.968,730.641,26.453,,,,25.21,,100.481,13.196,,,,19.404,475.766,,8.117,16.11,9.348,,,,7.9715,18.931
1952-04-01,,,12.6,63.306,11.206,724.009,26.445,,,,25.269,,99.569,13.076,,,,19.491,471.448,,8.149,16.076,9.429,,,,7.999499999999999,19.139
1952-07-01,,,12.727,63.304500000000004,11.118,705.607,26.555,,,,25.209,,97.038,13.168,,,,19.527,459.465,,8.189,16.086,9.519,,,,8.035499999999999,19.155
1952-10-01,,,12.727,63.009,11.164,695.185,26.613,,,,25.224,,95.605,13.247,,,,19.492,452.679,,8.166,16.142,9.461,,,,8.0145,19.03
1953-01-01,,,12.918,62.945,11.246,704.192,26.859,,,,25.261,,96.844,13.205,,,,19.516,458.544,,8.179,16.242,9.467,,,,8.028500000000001,18.798
1953-04-01,,,12.982,63.119,11.431,710.722,26.969,,,,25.465,,97.742,13.383,,,,19.627,462.796,,8.231,16.3,9.478,,,,8.083,18.5
1953-07-01,,,13.062,63.3955,11.526,713.638,27.046,,,,25.656,,98.143,13.506,,,,19.781,464.695,,8.318,16.318,9.56,,,,8.169,18.451
1953-10-01,,,13.094,63.259499999999996,11.514,717.017,27.044,,,,25.618,,98.607,13.62,,,,19.735,466.895,,8.294,16.294,9.522,,,,8.145,18.189
1954-01-01,,,13.406,63.448,11.722,706.143,27.198,,,,25.721,,97.112,13.631,,,,19.75,459.814,,8.219,16.234,9.471,,,,8.071,18.864
1954-04-01,,,13.389,63.6035,11.7,714.538,27.154,,,,25.832,,98.266,13.729,,,,19.823,465.281,,8.199,16.203,9.498,,,,8.049,19.688
1954-07-01,,,13.39,62.931,11.551,715.984,27.162,,,,25.663,,98.465,13.672,,,,19.821,466.222,,8.261,16.21,9.608,,,,8.1055,19.189
1954-10-01,,,13.341,62.305499999999995,11.587,736.847,27.174,,,,25.703,,101.335,13.479,,,,19.837,479.807,,8.266,16.256,9.605,,,,8.1095,19.276
1955-01-01,,,13.859,61.974999999999994,11.773,733.712,27.625,,,,25.657,,100.904,13.562,,,,19.85,477.766,,8.299,16.318,9.648,,,,8.1405,18.385
1955-04-01,,,13.86,62.146,11.876,723.34,27.703,,,,25.799,,99.477,13.579,,,,19.981,471.013,,8.369,16.395,9.729,,,,8.2085,18.56
1955-07-01,,,13.93,62.2285,12.072,722.133,27.878,,,,26.191,,99.311,13.823,,,,20.221,470.226,,8.447,16.512,9.795,,,,8.29,19.046
1955-10-01,,,13.948,62.123000000000005,12.542,727.59,28.067,,,,26.71,,100.061,14.149,,,,20.481,473.78,,8.524,16.676,9.801,,,,8.374,19.15
1956-01-01,,,14.156,62.108000000000004,12.752,748.062,28.454,,,,27.432,,102.876,14.01,,,,20.901,487.11,,8.721,16.893,9.882,,,,8.577,19.95
1956-04-01,,,14.279,62.0695,13.233,719.339,28.755,,,,27.67,,98.926,14.131,,,,21.128,468.407,,8.789,17.085,10.033,,,,8.64,20.43
1956-07-01,,,14.454,62.6145,13.459,765.002,29.049,,,,28.333,,105.207,14.361,,,,21.479,498.141,,8.901,17.242,10.049,,,,8.751999999999999,20.896
1956-10-01,,,14.541,62.528,13.861,756.904,29.244,,,,28.699,,104.095,14.533,,,,21.638,492.868,,8.92,17.363,10.005,,,,8.7705,21.214
1957-01-01,,,14.877,62.6095,14.129,778.424,29.551,,,,29.132,,107.058,14.679,,,,21.844,506.881,,8.948,17.443,9.976,,,,8.7995,21.689
1957-04-01,,,15.037,62.34,14.126,775.479,29.733,,,,29.289,,106.652,14.748,,,,21.942,504.964,,9.012,17.512,10.0,,,,8.863,21.682
1957-07-01,,,15.198,63.364,14.384,773.577,29.905,,,,29.485,,106.385,14.959,,,,22.09,503.725,,9.066,17.57,10.068,,,,8.916,21.584
1957-10-01,,,15.234,65.52600000000001,14.655,806.638,29.984,,,,29.706,,110.922,15.424,,,,22.181,525.252,,9.033,17.619,10.03,,,,8.8825,21.241
1958-01-01,8.922,,15.707,63.47,14.577,788.708,30.337,9.053,3.195,7.668,29.429,7.805,108.44,15.279,9.905,9.074,11.905,22.005,513.576,8.751,8.902,17.659,9.984,9.563,9.605,,8.7545,21.687
1958-04-01,9.001,,15.834,63.3485,14.659,793.565,30.482,9.13,3.196,7.668,29.603,7.848,109.125,15.311,9.98,9.074,11.875,22.102,516.739,8.779,8.935,17.715,9.995,9.574,9.605,,8.786,21.896
1958-07-01,9.005,,15.85,63.548500000000004,14.695,794.732,30.573,9.128,3.196,7.669,29.671,7.876,109.303,15.303,9.9865,9.074,12.017,22.137,517.5,8.792,8.951,17.785,9.995,9.573,9.605,,8.801,21.891
1958-10-01,9.011,,15.846,63.43599999999999,14.72,793.354,30.668,9.126,3.196,7.669,29.741,7.899,109.139,15.324,10.0155,9.074,12.12,22.178,516.606,8.808,8.967,17.87,10.003,9.582,9.605,,8.8185,21.971
1959-01-01,8.924,1027770.359,15.652,65.154,14.788,793.797,30.653,9.047,3.194,7.669,29.78,7.848,109.095,15.426,9.9805,9.075,12.087,22.209,516.9,8.788,8.945,17.968,10.018,9.588,9.605,218.832,8.7935,22.282
1959-04-01,8.924,850465.377,15.9,65.461,14.927,797.071,30.91,9.047,3.293,7.669,29.967,7.894,109.586,15.541,9.987,9.074,12.182,22.304,519.031,8.812,8.968,18.05,10.025,9.595,9.605,217.977,8.8195,22.335
1959-07-01,8.884,714858.29,16.141,65.5575,15.079,802.483,31.141,9.007,3.372,7.669,30.114,7.926,110.449,15.612,9.964500000000001,9.074,12.36,22.374,522.549,8.826,8.98,18.115,10.022,9.593,9.605,217.227,8.834,22.323
1959-10-01,8.889,662894.383,16.375,65.563,15.187,805.438,31.343,9.009,3.391,7.668,30.185,7.932,111.073,15.584,9.9865,9.074,12.337,22.414,524.453,8.833,8.988,18.163,10.029,9.6,9.605,215.658,8.8405,22.331
1960-01-01,8.951,531877.598,16.436,65.3895,15.275,796.78,31.41,9.087,3.354,7.668,30.201,7.959,110.636,15.634,10.033999999999999,9.105,12.346,22.446,518.76,8.863,9.018,18.195,10.059,9.63,9.645,211.069,8.869499999999999,22.117
1960-04-01,8.909,734710.82,16.452,65.413,15.303,800.437,31.433,9.047,3.295,7.704,30.222,7.911,110.237,15.734,10.0345,9.143,12.291,22.485,520.889,8.86,9.016,18.215,10.097,9.668,9.685,207.196,8.864,22.278
1960-07-01,8.871,680841.297,16.603,65.2815,15.32,794.965,31.519,9.007,3.235,7.703,30.21,7.873,109.919,15.794,10.018,9.143,12.31,22.48,517.212,8.842,9.0,18.224,10.099,9.671,9.685,204.204,8.846499999999999,22.394
1960-10-01,8.793,609031.577,16.719,64.9935,15.282,791.245,31.576,8.931,3.213,7.738,30.129,7.82,109.968,15.878,9.991,9.15,12.297,22.447,514.684,8.822,8.98,18.221,10.111,9.685,9.685,201.987,8.826,22.341
1961-01-01,8.783,515399.183,16.783,64.757,15.245,787.364,31.598,8.929,3.213,7.669,30.089,7.82,110.167,15.795,9.9915,9.106,12.313,22.404,512.248,8.807,8.964,18.207,10.078,9.654,9.645,202.139,8.811,22.359
1961-04-01,8.821,556710.052,16.842,64.608,15.171,791.814,31.628,8.97,3.194,7.703,30.068,7.835,110.232,15.732,10.028,9.144,12.305,22.421,515.056,8.834,8.992,18.2,10.118,9.693,9.685,202.288,8.838000000000001,22.238
1961-07-01,8.856,402206.991,16.996,64.3525,15.139,779.809,31.726,9.008,3.175,7.703,30.049,7.843,110.336,15.769,10.050999999999998,9.145,12.256,22.414,507.492,8.84,8.998,18.2,10.12,9.697,9.685,202.515,8.8435,22.238
1961-10-01,8.9,414309.586,17.105,64.09649999999999,15.117,780.996,31.803,9.046,3.195,7.738,30.066,7.871,110.276,15.766,10.045,9.153,12.256,22.416,508.243,8.85,9.007,18.208,10.112,9.689,9.685,202.68,8.8545,22.102
1962-01-01,8.891,369306.926,17.099,63.9225,15.097,774.775,31.8,9.045,3.255,7.738,30.074,7.883,110.043,15.872,10.0455,9.182,12.213,22.433,503.954,8.864,9.023,18.223,10.13,9.706,9.724,198.31,8.8695,22.081
1962-04-01,8.929,381216.203,17.21,63.712,15.14,773.385,31.859,9.084,3.276,7.738,30.115,7.908,109.719,15.942,10.0635,9.181,12.198,22.453,502.89,8.877,9.035,18.226,10.128,9.706,9.724,196.004,8.8825,21.965
1962-07-01,8.925,320449.483,17.244,63.38849999999999,15.2,764.292,31.855,9.084,3.276,7.738,30.108,7.899,109.727,15.962,10.065999999999999,9.181,12.122,22.447,496.974,8.872,9.03,18.217,10.125,9.705,9.724,193.4,8.8775,22.027
1962-10-01,8.996,268723.51,17.32,63.1175,15.231,754.874,31.859,9.163,3.219,7.738,30.084,7.923,110.061,15.948,10.089500000000001,9.181,12.068,22.425,490.865,8.877,9.035,18.195,10.111,9.691,9.724,190.809,8.8825,21.907
1963-01-01,9.035,235868.584,17.235,62.8835,15.221,745.888,31.761,9.203,3.2,7.738,30.087,7.947,110.375,15.996,10.112,9.181,12.132,22.429,485.137,8.889,9.048,18.162,10.114,9.693,9.725,189.076,8.8975,21.964
1963-04-01,9.076,225081.248,17.347,62.818,15.204,742.383,31.798,9.242,3.162,7.703,30.079,7.963,110.623,15.993,10.1085,9.141,12.169,22.396,482.742,8.877,9.033,18.15,10.074,9.656,9.685,187.3,8.8855,21.909
1963-07-01,9.109,213937.283,17.542,62.772999999999996,15.205,737.111,31.912,9.281,3.123,7.6,30.113,7.984,110.599,16.055,10.1175,8.998,12.248,22.327,479.397,8.828,8.98,18.161,9.961,9.547,9.526,186.487,8.8405,21.897
1963-10-01,9.147,205017.501,17.761,62.683499999999995,15.233,732.392,32.065,9.317,3.086,7.634,30.131,7.991,110.473,16.13,10.163,9.061,12.218,22.387,476.471,8.867,9.02,18.193,10.026,9.611,9.606,186.148,8.876000000000001,21.799
1964-01-01,9.107,200755.201,17.862,62.575500000000005,15.275,732.018,32.199,9.278,3.124,7.565,30.143,7.979,110.666,16.173,10.126999999999999,8.955,12.216,22.322,476.576,8.813,8.964,18.248,9.932,9.522,9.486,187.974,8.825,21.724
1964-04-01,9.262,194404.601,18.119,62.4585,15.316,730.505,32.366,9.437,3.147,7.703,30.29,8.072,110.906,16.209,10.2425,9.135,12.175,22.516,475.779,8.942,9.094,18.272,10.092,9.682,9.685,188.693,8.9495,21.711
1964-07-01,9.266,175183.978,18.307,62.3835,15.374,722.785,32.46,9.436,3.146,7.738,30.309,8.082,111.32,16.217,10.289000000000001,9.147,12.23,22.548,471.24,8.959,9.116,18.266,10.123,9.705,9.685,189.399,8.971,21.724
1964-10-01,9.456,165709.295,18.438,62.2685,15.438,722.479,32.48,9.633,3.17,7.945,30.453,8.209,112.178,16.152,10.4185,9.409,12.293,22.774,470.983,9.138,9.292,18.23,10.342,9.931,9.963,189.075,9.1425,21.642
1965-01-01,9.451,167265.847,18.591,62.204499999999996,15.493,719.041,32.452,9.637,3.17,7.945,30.496,8.224,111.409,16.267,10.435,9.387,12.398,22.788,468.384,9.139,9.294,18.163,10.332,9.92,9.923,186.21,9.1455,21.616
1965-04-01,9.526,149103.344,18.879,61.9685,15.549,706.978,32.539,9.718,3.192,7.945,30.57,8.284,111.387,16.284,10.4555,9.416,12.463,22.832,460.885,9.18,9.329,18.125,10.341,9.941,9.963,184.976,9.1815,21.691
1965-07-01,9.525,157876.652,19.201,61.5935,15.608,711.963,32.667,9.72,3.231,7.945,30.666,8.303,111.32,16.363,10.497,9.384,12.539,22.88,463.535,9.181,9.338,18.114,10.336,9.923,9.923,183.165,9.190999999999999,21.685
1965-10-01,9.751,133959.281,19.379,61.201,15.671,693.511,32.755,9.958,3.255,8.222,30.812,8.468,111.397,16.431,10.6385,9.739,12.683,23.134,452.201,9.415,9.564,18.131,10.617,10.226,10.32,181.57,9.412500000000001,21.577
1966-01-01,9.665,123094.255,19.69,61.14,15.754,684.016,32.933,9.881,3.312,8.083,30.792,8.447,111.541,16.494,10.619499999999999,9.543,12.769,23.035,446.124,9.329,9.483,18.177,10.472,10.068,10.121,179.55,9.331,21.504
1966-04-01,9.929,110860.673,19.917,61.224000000000004,15.879,675.251,33.072,10.159,3.396,8.428,31.077,8.632,112.317,16.637,10.838000000000001,9.976,12.843,23.414,440.724,9.608,9.766,18.213,10.851,10.448,10.598,178.642,9.6115,21.579
1966-07-01,9.927,99287.932,20.04,61.3705,16.063,665.125,33.146,10.162,3.454,8.359,31.147,8.642,113.013,16.749,10.8585,9.873,12.821,23.416,434.481,9.584,9.741,18.239,10.786,10.383,10.479,177.536,9.584499999999998,21.628
1966-10-01,10.076,93065.863,20.228,61.554500000000004,16.276,660.648,33.243,10.324,3.497,8.567,31.412,8.753,113.834,16.957,11.021,10.141,12.881,23.691,431.656,9.754,9.912,18.256,11.023,10.623,10.757,176.726,9.758,21.769
1967-01-01,10.117,89190.891,20.297,61.659,16.467,660.921,33.284,10.364,3.497,8.532,31.555,8.789,115.079,17.104,11.090499999999999,10.121,12.985,23.785,431.791,9.781,9.943,18.264,11.047,10.636,10.717,176.539,9.7875,21.762
1967-04-01,10.158,87018.335,20.619,61.845,16.617,661.055,33.457,10.406,3.518,8.567,31.727,8.837,115.789,17.215,11.116,10.171,13.113,23.901,431.772,9.828,9.986,18.294,11.081,10.679,10.756,176.09,9.829,21.853
1967-07-01,10.197,86809.194,21.01,62.1395,16.76,663.62,33.681,10.442,3.538,8.601,31.94,8.898,116.421,17.315,11.1935,10.215,13.314,24.054,433.126,9.89,10.049,18.345,11.143,10.741,10.796,175.483,9.89,22.005
1967-10-01,10.357,83356.997,21.519,62.5095,16.91,661.707,33.988,10.602,3.6,8.844,32.249,9.024,117.083,17.454,11.314,10.453,13.46,24.341,431.974,10.06,10.213,18.417,11.348,10.959,11.034,175.337,10.0535,22.263
1968-01-01,10.501,78740.204,22.146,62.846000000000004,17.052,656.928,34.376,10.751,3.623,8.947,32.51,9.151,117.516,17.6,11.553,10.618,13.61,24.6,429.254,10.215,10.379,18.511,11.55,11.14,11.233,175.649,10.2165,22.31
1968-04-01,10.616,75176.17,22.375,63.302499999999995,17.285,655.611,34.616,10.865,3.683,9.05,32.826,9.267,118.436,17.812,11.6455,10.728,13.843,24.834,428.5,10.329,10.49,18.631,11.653,11.25,11.352,175.702,10.3255,22.485
1968-07-01,10.691,71371.117,22.567,63.7255,17.5,654.485,34.878,10.943,3.724,9.016,33.093,9.341,119.601,18.041,11.7405,10.686,13.979,24.983,427.981,10.368,10.531,18.776,11.659,11.247,11.312,176.205,10.366,22.64
1968-10-01,11.041,70291.423,22.923,64.2985,17.719,658.622,35.24,11.305,3.792,9.465,33.585,9.577,120.969,18.212,12.0425,11.211,14.106,25.52,430.549,10.713,10.881,18.946,12.117,11.706,11.868,176.818,10.7105,22.882
1969-01-01,11.233,69220.738,23.449,64.5785,17.804,660.451,35.694,11.507,3.798,9.603,33.86,9.711,121.832,18.353,12.3545,11.365,14.248,25.813,431.684,10.883,11.074,19.141,12.364,11.911,12.027,177.078,10.901,22.877
1969-04-01,11.433,67733.5,23.8,64.897,17.875,660.402,36.065,11.707,3.86,9.707,34.18,9.872,122.441,18.493,12.628,11.48,14.404,26.091,431.607,11.056,11.245,19.337,12.542,12.095,12.145,176.906,11.0695,23.059
1969-07-01,11.591,65886.541,24.361,65.3405,18.008,661.913,36.539,11.865,3.922,9.707,34.558,10.007,123.579,18.609,12.7915,11.477,14.599,26.329,432.769,11.146,11.34,19.534,12.593,12.131,12.145,177.908,11.163499999999999,23.448
1969-10-01,11.816,64783.688,24.74,65.7805,18.222,664.448,36.94,12.103,3.948,9.81,34.983,10.198,124.616,18.756,13.0275,11.64,14.904,26.672,434.508,11.337,11.533,19.732,12.782,12.317,12.344,178.86,11.353000000000002,23.677
1970-01-01,11.89,64499.317,25.433,66.27449999999999,18.48,669.277,37.475,12.183,4.007,9.776,35.371,10.3,125.823,18.913,13.1265,11.572,15.181,26.887,437.856,11.387,11.583,19.931,12.771,12.302,12.264,180.746,11.3985,23.962
1970-04-01,12.304,62733.678,25.727,66.8255,18.754,670.699,37.819,12.621,4.135,10.225,35.95,10.622,127.075,19.101,13.462499999999999,12.123,15.536,27.465,438.658,11.783,11.982,20.133,13.244,12.779,12.86,180.736,11.7955,24.178
1970-07-01,12.225,58486.095,26.196,67.12049999999999,19.007,666.231,38.221,12.547,4.17,9.811,36.182,10.653,128.139,19.287,13.434000000000001,11.639,15.85,27.407,436.146,11.642,11.83,20.336,12.888,12.427,12.344,180.747,11.634,24.431
1970-10-01,12.463,54672.268,26.759,67.655,19.241,663.313,38.644,12.795,4.141,9.845,36.659,10.829,129.379,19.591,13.6685,11.711,16.058,27.728,434.337,11.785,11.974,20.542,12.994,12.53,12.423,180.284,11.774999999999999,24.95
1971-01-01,12.815,51494.268,27.48,68.207,19.412,660.619,39.074,13.163,4.099,10.156,37.178,11.052,130.51,19.916,13.9735,12.072,16.26,28.21,432.088,12.065,12.26,20.751,13.341,12.87,12.781,178.102,12.06,25.477
1971-04-01,13.136,47134.558,27.658,68.56,19.637,654.542,39.33,13.485,4.203,10.398,37.613,11.303,131.663,20.121,14.2345,12.352,16.583,28.607,428.203,12.323,12.525,20.946,13.615,13.134,13.058,176.719,12.3225,25.726
1971-07-01,13.454,43509.52,27.812,68.73849999999999,19.837,648.461,39.573,13.804,4.308,10.64,37.945,11.554,132.711,20.257,14.4685,12.626,16.896,28.94,424.487,12.578,12.777,21.128,13.866,13.393,13.336,175.86,12.5735,25.628
1971-10-01,13.72,40897.874,27.868,68.6815,19.966,644.614,39.753,14.075,4.373,10.812,38.184,11.757,133.76,20.296,14.7085,12.843,17.09,29.205,421.905,12.784,12.988,21.295,14.08,13.601,13.574,174.633,12.782,25.528
1972-01-01,14.02,38547.996,28.515,68.9645,20.011,640.856,40.118,14.393,4.441,11.019,38.616,11.987,134.854,20.581,14.9185,13.068,17.334,29.565,419.417,13.001,13.203,21.45,14.278,13.803,13.813,173.534,12.997,25.942
1972-04-01,14.166,37352.333,28.894,69.149,20.078,637.309,40.445,14.547,4.54,11.054,38.912,12.136,135.055,20.798,15.045,13.124,17.585,29.764,417.28,13.101,13.307,21.632,14.345,13.861,13.892,173.101,13.106,26.176
1972-07-01,14.388,36116.345,29.16,69.1655,20.132,635.279,40.776,14.774,4.623,11.296,39.161,12.295,135.689,20.749,15.2205,13.386,17.695,30.057,416.125,13.302,13.514,21.842,14.586,14.095,14.17,173.038,13.305499999999999,26.4
1972-10-01,14.77,35620.144,29.273,69.1035,20.241,635.501,41.094,15.162,4.656,11.676,39.396,12.534,136.175,20.742,15.5785,13.85,17.789,30.482,416.278,13.653,13.874,22.08,15.034,14.538,14.686,173.124,13.6485,26.037
1973-01-01,14.975,36771.919,29.677,69.2935,20.353,642.514,41.597,15.356,4.718,11.848,39.738,12.72,136.997,20.874,15.799500000000002,14.033,18.091,30.789,420.86,13.85,14.067,22.346,15.23,14.744,14.884,175.003,13.84,25.93
1973-04-01,15.288,36548.632,29.887,69.7485,20.546,645.728,42.181,15.664,4.788,12.125,40.302,12.991,138.044,21.142,16.212,14.357,18.552,31.333,423.124,14.168,14.403,22.745,15.614,15.101,15.241,176.349,14.168,26.241
1973-07-01,15.71,34513.822,30.108,70.1215,20.787,641.134,42.905,16.096,4.879,12.608,40.927,13.352,138.616,21.347,16.624000000000002,14.914,19.136,31.994,420.788,14.616,14.86,23.277,16.145,15.628,15.837,177.106,14.614,26.629
1973-10-01,15.976,32140.28,30.37,70.345,21.036,633.613,43.79,16.371,5.019,12.885,41.414,13.679,138.788,21.276,16.89,15.218,19.945,32.422,416.746,14.921,15.163,23.942,16.426,15.913,16.155,177.7,14.918,26.888
1974-01-01,16.28,30313.08,30.846,71.1265,21.388,631.992,44.9,16.688,5.232,13.161,42.189,14.048,140.143,21.448,17.38,15.524,20.726,33.059,416.125,15.285,15.536,24.741,16.799,16.272,16.472,178.567,15.2895,27.529
1974-04-01,16.822,28848.88,31.356,72.8245,21.937,644.086,46.036,17.251,5.87,13.403,43.497,14.66,144.702,22.001,18.0455,15.819,21.603,34.009,423.976,15.786,16.043,25.484,17.196,16.645,16.789,181.64,15.7935,28.328
1974-07-01,17.52,27850.692,32.022,75.676,22.913,656.294,47.175,17.975,6.372,13.783,45.26,15.343,149.086,23.437,18.843,16.274,22.486,35.304,432.055,16.411,16.664,26.172,17.746,17.191,17.265,185.219,16.4065,29.31
1974-10-01,18.21,27271.569,32.84,78.95,24.268,670.203,48.275,18.683,6.728,14.094,47.223,15.988,153.636,25.256,19.5255,16.684,23.414,36.683,440.91,16.985,17.232,26.804,18.225,17.663,17.702,188.27,16.964,30.359
1975-01-01,18.663,27342.382,33.414,81.648,25.773,685.696,49.221,19.152,7.075,14.439,48.972,16.456,157.747,26.958,19.9835,17.112,24.18,37.937,450.474,17.451,17.706,27.382,18.69,18.107,18.139,190.876,17.427500000000002,31.159
1975-04-01,18.894,27163.078,34.701,83.447,27.018,694.732,50.139,19.393,7.302,14.751,50.226,16.754,160.371,27.854,20.244500000000002,17.5,24.748,38.831,455.417,17.769,18.021,27.869,19.016,18.436,18.536,190.832,17.737499999999997,32.039
1975-07-01,18.948,26218.848,35.142,84.5455,27.861,694.719,50.725,19.449,7.463,14.888,50.872,16.903,161.343,28.361,20.3935,17.662,25.119,39.293,455.501,17.932,18.184,28.266,19.192,18.612,18.695,191.024,17.8985,32.283
1975-10-01,19.073,24994.086,35.668,85.8255,28.424,696.497,51.26,19.582,7.715,15.2,51.568,17.102,163.207,28.845,20.648,17.98,25.437,39.874,456.782,18.195,18.458,28.573,19.539,18.941,19.013,191.792,18.1685,32.948
1976-01-01,19.114,23665.604,35.797,87.11449999999999,28.824,700.077,51.517,19.628,7.713,15.164,52.137,17.206,165.911,29.371,20.853,17.976,25.846,40.259,458.53,18.292,18.568,28.789,19.66,19.032,19.012,191.27,18.2775,33.736
1976-04-01,19.5,22438.231,36.364,88.107,29.262,701.646,52.257,20.028,7.858,15.716,52.807,17.516,168.099,29.752,21.2435,18.618,26.238,40.958,459.332,18.735,19.021,29.302,20.233,19.604,19.687,191.119,18.717,33.97
1976-07-01,19.748,21431.574,36.891,89.03999999999999,29.775,701.207,52.899,20.273,8.109,15.958,53.51,17.773,169.476,30.19,21.506500000000003,18.917,26.615,41.533,459.29,19.023,19.316,29.712,20.559,19.92,20.004,191.635,19.008000000000003,34.581
1976-10-01,19.938,20759.65,37.34,90.0435,30.353,696.328,53.573,20.461,8.361,16.167,54.292,18.019,169.027,30.96,21.861,19.209,27.027,42.182,456.809,19.316,19.635,30.175,20.935,20.255,20.322,192.214,19.3185,35.353
1977-01-01,20.257,20932.501,37.513,91.088,31.16,698.356,53.987,20.778,8.753,16.137,55.35,18.59,169.176,31.666,22.6275,19.594,28.26,43.066,458.505,19.836,20.18,30.439,21.449,20.722,20.806,193.791,19.8625,35.72
1977-04-01,20.641,20288.914,37.899,92.06649999999999,31.911,694.703,54.541,21.16,9.226,16.891,56.183,18.925,169.185,32.313,22.972,20.214,28.324,43.869,456.523,20.306,20.657,30.824,22.028,21.306,21.416,193.993,20.319000000000003,36.336
1977-07-01,21.132,18787.698,38.333,93.219,32.606,686.112,55.16,21.648,9.697,17.67,57.158,19.354,169.476,33.047,23.504,20.962,28.513,44.844,451.499,20.895,21.261,31.281,22.758,22.027,22.179,193.517,20.8965,37.418
1977-10-01,21.579,16827.867,38.725,94.554,33.26,674.394,55.785,22.089,10.072,18.29,58.15,19.76,170.098,33.829,24.0595,21.618,28.885,45.809,444.449,21.422,21.84,31.785,23.464,22.656,22.861,192.393,21.4515,38.853
1978-01-01,22.095,14897.186,39.966,95.57300000000001,34.026,667.926,56.551,22.579,10.359,18.903,59.011,20.185,172.843,34.236,24.5325,22.347,29.302,46.681,439.874,22.004,22.409,32.23,24.139,23.371,23.634,189.637,21.999499999999998,39.653
1978-04-01,22.642,13358.634,40.658,96.77950000000001,34.697,663.744,57.241,23.128,10.933,19.467,59.994,20.75,175.872,35.076,25.093,23.098,29.89,47.644,437.248,22.65,23.063,32.694,24.858,24.084,24.45,188.971,22.6405,40.073
