Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
1990-01-01,86.343,43.1765,43.314499999999995,45.44,38.846000000000004,271.056,116.59033333333332,73.46279999999999,48.662,58.661,49.9955,34.70099999999999,40.869,97.82800000000002,35.714,104.184,65.861,43.722,39.910333333333334,85.2135,40.158500000000004,43.473,73.361,42.676500000000004,43.099999999999994,62.604666666666674,45.2445,41.899,58.023,108.16966666666667,72.2814,41.50033333333334,36.5195,69.727,41.865
1991-01-01,92.274,43.7745,43.9065,46.8565,39.408,260.786,118.32333333333332,74.86019999999999,49.264,59.768,50.707,35.3245,41.945,99.88,37.089,100.632,67.26050000000001,44.121,40.779333333333334,86.1605,40.716499999999996,44.093,72.232,42.900499999999994,43.7085,64.52933333333333,45.739000000000004,41.732,61.091,110.27933333333334,73.53139999999999,42.15833333333333,38.423500000000004,72.191,41.695
1992-01-01,95.292,43.9965,44.086,47.61750000000001,39.6425,250.899,117.879,75.3776,49.673,60.292,50.995000000000005,35.3305,41.989,97.43900000000001,39.13,99.134,68.412,44.471,41.23933333333333,85.93325,40.954,44.4795,75.222,43.6015,43.9725,65.771,44.985,42.489,62.469,106.88966666666666,73.6378,42.583333333333336,38.1025,75.536,42.403
1993-01-01,99.224,45.5535,45.7215,48.4855,40.948,247.698,118.03166666666668,76.872,50.924,61.6,52.7405,35.697,42.745,98.55466666666666,41.788,102.298,70.53,46.315,42.742999999999995,86.77825,42.4095,45.846999999999994,78.698,45.1015,45.441,67.20733333333334,47.507999999999996,44.444,63.619,108.15833333333335,74.54159999999999,43.684,37.4925,76.918,44.446
1994-01-01,111.257,47.2685,47.5225,50.047,42.574,240.342,118.74733333333332,78.5866,52.213,63.036,54.724999999999994,36.6635,43.427,98.31133333333332,43.179,101.023,72.59575000000001,48.253,44.168000000000006,87.47225,44.021,47.6155,80.333,46.867000000000004,47.218500000000006,68.69266666666667,49.957499999999996,46.303,65.722,107.54166666666667,75.4468,45.11633333333333,36.644,79.693,46.264
1995-01-01,118.486,49.1565,49.304,51.7605,44.2205,229.122,118.63066666666668,80.6504,53.835,65.019,56.9405,38.629,45.334,100.25099999999999,45.078,98.294,74.9765,50.21,46.01733333333334,88.52425000000001,45.7605,49.6195,81.45,48.3535,49.064,71.41533333333334,51.9855,47.547,69.337,109.41533333333332,76.6172,46.839666666666666,38.4915,81.464,47.509
1996-01-01,123.811,50.251999999999995,50.432,53.2375,45.1885,207.25,116.63133333333333,80.9152,54.869,65.833,58.2055,40.292500000000004,46.86,99.516,46.357,94.963,75.75525,51.209,47.31366666666667,87.096,46.7855,50.931,82.901,49.278999999999996,50.2005,72.15133333333334,53.0,48.653,69.536,108.33966666666667,76.566,48.12633333333333,40.732,82.39,48.614
1997-01-01,112.699,51.8795,52.078,55.010999999999996,46.653,189.0,112.98233333333333,80.7362,55.833,66.593,60.088499999999996,41.861000000000004,48.611,98.52499999999999,47.816,90.119,75.841,52.697,48.912,86.15575000000001,48.6105,52.498000000000005,83.563,50.2205,51.7725,73.36066666666666,54.476,49.843,70.699,106.76433333333334,76.12519999999999,49.62566666666667,43.0255,82.573,49.861
1998-01-01,111.435,53.718,53.938500000000005,55.9935,48.673,170.064,108.01366666666667,80.3844,56.589,67.119,62.218500000000006,42.715,50.549,97.23899999999999,49.144,91.585,76.087,54.338,50.367999999999995,84.836,50.8665,53.269999999999996,83.778,51.2455,53.6445,74.10866666666666,55.848,50.493,70.347,105.05933333333333,75.2862,51.06433333333334,44.4345,81.409,50.521
1999-01-01,129.614,56.028499999999994,56.175,56.827,50.6075,153.447,105.08166666666666,81.2466,57.906,68.364,64.845,44.245000000000005,52.518,98.56033333333333,51.038,88.132,77.6485,56.606,52.284333333333336,84.46725,53.469,54.967,83.867,51.732,55.9385,75.35933333333334,58.411500000000004,52.249,69.773,106.59533333333333,75.373,52.83166666666667,45.934,82.126,52.263
2000-01-01,123.481,58.489,58.7455,58.7,52.6875,146.159,102.89966666666668,82.2216,59.838,70.127,67.7705,46.4625,54.89,101.34466666666667,53.198,87.444,78.84075,59.051,54.55566666666667,85.2625,55.632,57.559,84.203,53.86,58.408500000000004,77.48033333333332,61.1495,54.434,71.425,109.70866666666666,76.625,54.779666666666664,48.135,80.575,54.455
2001-01-01,115.705,61.019000000000005,61.1865,59.896,54.6185,136.318,99.46166666666666,82.233,61.03,71.043,70.7945,48.143,56.594,102.05433333333333,55.244,86.435,78.88,62.216,56.53966666666667,85.0645,57.421,60.120999999999995,84.688,55.475,60.961,78.19333333333333,64.2055,56.525,71.343,110.47333333333334,76.9466,56.498,49.128,79.2,56.55
2002-01-01,110.255,62.317499999999995,62.4225,60.7815,56.3,129.517,96.45100000000001,82.018,62.386,71.691,72.16499999999999,49.4405,58.319,101.31466666666667,56.63,85.357,78.88675,63.987,57.96633333333333,84.458,58.7525,61.73650000000001,85.244,57.2675,62.16,78.44566666666667,65.9515,57.629,71.771,109.55900000000001,76.9968,57.975,51.03,78.879,57.656
