Date,Consumption expenditures,Equipment,Federal,Government consumption expenditures and gross investment,Gross investment,Intellectual property products,National defense,Nondefense,Research and development,Software,State and local,Structures
1999-01-01,59.9042,110.4594,65.947,60.375,74.8918,80.99980000000001,65.918,66.114,74.3934,105.126,57.135,51.4378
1999-04-01,60.5902,109.62440000000001,66.503,61.082,75.2372,81.48859999999999,66.537,66.564,74.83340000000001,105.85119999999999,57.909,52.053399999999996
1999-07-01,61.3894,108.766,67.106,61.752,75.3378,81.7218,67.005,67.396,74.9842,106.51079999999999,58.604,52.47760000000001
1999-10-01,62.229200000000006,108.646,67.931,62.478,75.9422,82.5128,67.742,68.373,75.8622,106.9526,59.277,53.0336
2000-01-01,62.961400000000005,108.2758,68.593,63.209,76.3834,83.1336,68.513,68.851,76.4392,107.79580000000001,60.034,53.57039999999999
2000-04-01,63.3186,107.55760000000001,68.856,63.731,76.7556,83.7418,68.927,68.867,76.9864,108.52080000000001,60.672,54.2842
2000-07-01,63.935199999999995,107.23140000000001,69.349,64.335,77.1594,84.45320000000001,69.227,69.676,77.4352,110.2384,61.324,54.775400000000005
2000-10-01,64.43719999999999,106.86779999999999,69.662,64.962,77.46700000000001,84.7944,69.557,69.963,77.7982,110.57719999999999,62.09,55.2552
2001-01-01,64.8062,105.41659999999999,69.782,65.509,77.4092,84.7566,69.963,69.616,77.8638,110.09880000000001,62.832,55.867
2001-04-01,65.2376,105.03240000000001,70.148,65.794,77.4702,84.7978,70.13,70.307,77.833,110.5368,63.077,56.217200000000005
2001-07-01,65.69200000000001,104.481,70.597,66.051,77.4374,84.5564,70.58,70.758,77.7874,109.69200000000001,63.241,56.6722
2001-10-01,66.19200000000001,102.9278,71.055,66.282,77.35,84.638,70.785,71.623,77.8154,110.0212,63.363,57.178999999999995
2002-01-01,66.6778,102.49659999999999,71.515,66.687,77.4908,84.7526,71.373,71.88,77.928,110.2492,63.736,57.382799999999996
2002-04-01,67.477,102.061,72.191,67.299,77.547,84.584,72.043,72.565,77.985,109.0652,64.311,57.778600000000004
2002-07-01,68.1322,101.749,72.811,67.819,77.7476,84.7816,72.736,73.066,78.21860000000001,108.97319999999999,64.778,58.077
2002-10-01,69.37480000000001,101.6268,74.161,68.636,77.8366,84.7424,74.695,73.432,78.2602,108.58879999999999,65.325,58.4098
2003-01-01,70.3806,101.402,74.965,69.529,78.1532,84.7966,75.401,74.392,78.5158,108.0498,66.256,59.1392
2003-04-01,70.7858,101.07419999999999,75.499,69.746,78.39959999999999,85.2284,75.943,74.909,79.0762,107.82739999999998,66.307,59.3154
2003-07-01,71.4752,100.9876,76.182,70.272,78.68339999999999,85.59299999999999,76.617,75.607,79.6986,107.00519999999999,66.747,59.5158
2003-10-01,72.0952,100.8532,76.752,70.817,78.911,85.7824,77.307,75.974,80.225,105.68440000000001,67.273,59.846799999999995
2004-01-01,72.9302,100.7992,77.405,71.608,79.239,86.043,77.912,76.713,80.5484,105.7832,68.131,60.4412
2004-04-01,73.759,100.8964,78.077,72.481,79.8776,86.2536,78.504,77.525,80.821,105.8336,69.108,61.724599999999995
2004-07-01,74.6206,100.5256,78.792,73.459,80.63640000000001,86.4604,79.285,78.129,81.06739999999999,105.8628,70.224,63.5998
2004-10-01,75.51780000000001,100.80260000000001,79.559,74.517,81.54740000000001,86.7822,80.157,78.712,81.63759999999999,105.06700000000001,71.439,65.4058
2005-01-01,76.5188,101.08840000000001,80.606,75.308,82.0864,87.1356,81.295,79.605,81.971,105.52260000000001,72.086,66.406
2005-04-01,77.333,100.6536,81.333,76.163,82.7702,87.5734,82.081,80.232,82.47319999999999,105.61179999999999,73.01,67.9616
2005-07-01,78.325,100.3514,82.182,77.22,83.4894,87.8368,83.084,80.81,82.8006,105.61959999999999,74.18,69.7372
2005-10-01,79.1362,99.939,82.772,78.211,84.1372,88.2754,83.79,81.2,83.3256,105.52799999999999,75.391,71.2026
2006-01-01,79.8702,99.709,83.469,78.808,84.4898,88.6352,84.459,81.947,83.6692,105.7972,75.93,72.2636
2006-04-01,80.6662,99.46000000000001,84.051,79.768,85.1374,88.7732,85.143,82.352,83.7116,106.2802,77.103,74.0406
2006-07-01,81.36240000000001,99.2258,84.673,80.495,85.6898,88.9606,85.868,82.803,83.8806,106.4902,77.886,75.3698
2006-10-01,81.892,98.7524,85.114,81.18,86.4008,89.2742,86.339,83.19,84.26579999999998,106.47,78.708,77.1484
2007-01-01,82.90360000000001,98.63,85.842,82.408,87.3806,89.84819999999999,86.985,84.067,84.942,106.5006,80.214,78.80019999999999
2007-04-01,83.7424,98.076,86.528,83.212,87.8588,90.4178,87.603,84.873,85.63499999999999,106.48980000000002,81.083,79.775
2007-07-01,84.4212,97.7754,87.124,83.995,88.45439999999999,91.0034,88.391,85.131,86.35499999999999,106.4734,81.971,80.7404
2007-10-01,85.3166,97.5702,87.822,84.997,88.9976,91.4592,89.308,85.445,86.9,106.57740000000001,83.146,81.816
2008-01-01,86.32000000000001,97.51140000000001,88.563,86.117,89.704,92.3332,90.02,86.238,87.8662,107.1048,84.486,82.77860000000001
2008-04-01,87.413,97.6864,89.47,87.198,90.2986,92.99780000000001,90.999,87.017,88.5424,107.72380000000001,85.669,83.58840000000001
2008-07-01,88.2366,98.008,90.141,88.174,91.0186,93.48859999999999,91.852,87.366,89.07079999999999,108.05499999999999,86.827,84.6268
2008-10-01,87.3416,98.413,89.712,87.362,91.654,93.39840000000001,91.125,87.471,89.05940000000001,107.78099999999999,85.784,85.8432
2009-01-01,86.3194,97.95840000000001,88.959,86.392,91.601,93.0256,90.117,87.169,88.7314,107.373,84.68,86.0694
2009-04-01,86.5768,97.8202,88.975,86.518,91.18679999999999,92.8396,89.858,87.669,88.6008,107.0474,84.875,84.832
2009-07-01,87.0534,97.6072,89.247,86.895,90.8078,92.731,90.302,87.635,88.6258,106.4442,85.317,83.76079999999999
2009-10-01,87.8024,97.7334,89.933,87.538,91.04159999999999,93.274,91.129,88.076,89.2632,106.2548,85.932,83.5772
2010-01-01,88.5842,97.7638,90.506,88.282,91.35560000000001,93.7062,91.563,88.897,89.9836,105.3448,86.789,83.8178
2010-04-01,89.3066,97.8144,91.2,88.91,91.894,94.485,92.089,89.883,90.9664,105.14180000000002,87.373,84.0552
2010-07-01,89.7166,97.821,91.562,89.33,92.26820000000001,94.8916,92.365,90.395,91.52239999999999,104.92660000000001,87.834,84.45519999999999
2010-10-01,90.5136,97.93379999999999,92.307,90.072,92.8368,95.598,93.076,91.2,92.3844,104.9458,88.573,84.9516
2011-01-01,91.353,98.6122,93.136,90.945,93.5594,96.223,94.151,91.608,93.0932,105.24359999999999,89.474,85.5598
2011-04-01,92.3886,98.7234,93.979,91.933,94.0308,96.564,95.047,92.361,93.5056,105.3536,90.562,86.46459999999999
2011-07-01,92.71419999999999,98.9956,94.306,92.342,94.542,96.7262,95.442,92.568,93.7176,105.37780000000001,91.025,87.4678
2011-10-01,92.5264,98.7882,94.18,92.223,94.7294,96.6704,95.275,92.511,93.7148,105.2094,90.913,88.3164
2012-01-01,93.0974,99.1952,94.506,93.011,95.2716,97.1522,95.636,92.778,94.3134,105.11980000000001,92.015,88.86120000000001
2012-04-01,93.1772,99.3522,94.715,93.101,95.66659999999999,97.423,95.872,92.939,94.7128,104.79939999999999,92.024,89.5682
2012-07-01,93.4658,99.4112,94.897,93.501,95.9532,97.66900000000001,96.12,93.014,95.099,104.55319999999999,92.572,90.15639999999999
2012-10-01,94.0256,98.9994,95.013,94.226,95.8418,97.56620000000001,96.332,92.976,95.042,104.32239999999999,93.706,90.481
2013-01-01,94.4002,99.0066,94.947,94.844,95.9826,97.5048,96.022,93.31,94.9602,104.38119999999999,94.775,91.0242
2013-04-01,94.663,98.8754,95.102,95.2,96.324,97.94500000000001,96.04,93.691,95.5202,104.40180000000001,95.259,91.642
2013-07-01,95.158,99.0256,95.436,95.791,96.7244,98.2752,96.323,94.111,96.0552,104.1036,96.013,92.2292
2013-10-01,96.519,99.5534,96.904,96.701,97.4558,98.9464,97.452,96.122,97.0412,103.7634,96.568,93.07079999999999
2014-01-01,96.4302,99.8182,96.649,97.075,97.9442,99.48060000000001,97.456,95.454,97.77340000000001,103.76520000000001,97.34,93.75699999999999
2014-04-01,96.89500000000001,99.7364,97.057,97.417,98.061,99.52380000000001,97.724,96.078,97.99300000000001,103.3776,97.642,94.2392
2014-07-01,97.449,99.824,97.513,97.911,98.29740000000001,99.62519999999999,98.094,96.669,98.1814,103.2346,98.161,94.97200000000001
2014-10-01,97.5298,99.8416,97.642,97.908,98.34700000000001,99.5472,98.126,96.945,98.1212,103.09459999999999,98.075,95.2616
2015-01-01,96.9752,100.193,97.452,97.278,98.48060000000001,99.49539999999999,97.934,96.756,98.1466,102.64439999999999,97.174,95.389
2015-04-01,97.411,99.6532,97.641,97.728,98.38879999999999,99.28,98.127,96.94,98.0154,102.1216,97.783,95.7862
2015-07-01,97.5048,99.79560000000001,97.73,97.8,98.4682,99.09639999999999,98.162,97.108,97.6942,102.2998,97.845,96.12859999999999
2015-10-01,97.3164,99.6624,97.611,97.519,98.2548,98.68039999999999,97.988,97.068,97.2574,101.98240000000001,97.467,96.1964
2016-01-01,96.9774,99.5912,97.503,96.99,98.05699999999999,98.4726,97.753,97.145,97.122,101.688,96.685,96.07820000000001
2016-04-01,97.5968,99.7098,98.022,97.642,98.5332,98.8176,98.28,97.651,97.7658,101.274,97.416,96.9704
2016-07-01,98.01379999999999,99.8418,98.404,97.976,98.6888,98.892,98.629,98.082,98.0634,100.84259999999999,97.722,97.3806
2016-10-01,98.5272,99.769,98.891,98.456,99.108,99.4194,99.016,98.709,98.8386,100.7294,98.198,98.0578
2017-01-01,99.2252,99.95439999999999,99.36,99.2,99.3942,99.4604,99.486,99.178,99.05699999999999,100.3614,99.104,98.827
2017-04-01,99.5004,99.9606,99.682,99.432,99.74199999999999,99.90119999999999,99.69,99.67,99.6054,100.5352,99.283,99.4884
2017-07-01,100.128,99.931,100.12,100.148,100.1958,100.11179999999999,100.064,100.201,100.2718,99.75919999999999,100.164,100.4898
2017-10-01,101.1466,100.154,100.838,101.221,100.6678,100.527,100.76,100.951,101.06559999999999,99.34400000000001,101.448,101.1952
2018-01-01,102.3424,100.2266,101.798,102.399,101.30499999999999,101.1456,101.709,101.928,102.2282,98.7986,102.759,102.3974
2018-04-01,103.1778,100.506,102.497,103.315,102.0384,101.5668,102.435,102.585,102.9496,98.5908,103.807,103.93620000000001
2018-07-01,103.902,100.9164,103.027,104.095,102.46520000000001,101.692,102.986,103.085,103.35920000000002,98.1566,104.739,104.89320000000001
2018-10-01,104.6654,101.3236,103.778,104.664,102.96300000000001,101.6354,103.438,104.272,103.67960000000001,97.3604,105.197,106.0762
2019-01-01,105.2882,101.6438,104.731,104.709,103.49459999999999,102.2562,103.523,106.532,104.63579999999999,97.34,104.686,106.7396
2019-04-01,104.77380000000001,101.28479999999999,104.034,104.934,103.673,102.0904,103.931,104.17,104.28800000000001,97.4422,105.473,107.77000000000001
2019-07-01,104.96600000000001,101.1266,104.131,105.226,103.819,102.11280000000001,104.186,104.036,104.4046,97.28040000000001,105.887,108.3608
2019-10-01,105.5142,101.5438,104.51,105.752,103.9544,101.6274,104.628,104.328,104.324,96.0278,106.506,108.85059999999999
2020-01-01,106.3142,101.4358,104.826,106.725,104.1194,101.7692,104.875,104.754,104.7988,95.40700000000001,107.881,109.3662
2020-04-01,106.2622,101.4756,104.893,106.664,104.3694,102.724,104.671,105.202,106.2288,95.37480000000001,107.74,108.8982
2020-07-01,107.16099999999999,101.4558,105.466,107.675,104.80080000000001,102.87460000000002,105.415,105.554,106.64259999999999,94.93719999999999,109.033,110.2588
2020-10-01,108.2228,101.703,106.253,108.801,105.4134,103.58779999999999,106.187,106.364,107.6594,95.0098,110.37,111.0732
2021-01-01,109.7666,102.33099999999999,107.069,110.608,105.94059999999999,102.904,107.31,106.757,107.6428,93.15119999999999,112.819,113.2802
2021-04-01,111.31980000000001,103.6972,108.223,112.411,107.258,103.16159999999999,108.561,107.784,107.98020000000001,93.1948,115.044,116.6342
2021-07-01,112.7852,105.2912,109.501,114.038,108.76759999999999,103.9546,109.811,109.097,109.31980000000001,92.9528,116.893,119.4078
2021-10-01,114.33599999999998,106.79780000000001,110.856,115.974,110.8432,105.0752,111.223,110.374,111.08279999999999,92.8724,119.203,123.179
2022-01-01,116.30199999999999,109.24860000000001,112.633,118.349,113.224,106.12639999999999,113.574,111.418,113.1724,91.997,121.961,127.46959999999999
2022-04-01,119.0646,111.41480000000001,114.685,121.678,115.6374,107.21759999999999,116.175,112.763,114.7202,92.1874,126.102,132.2774
2022-07-01,120.077,112.6442,116.184,122.369,117.30160000000001,108.06300000000002,117.295,114.753,115.8392,92.5654,126.283,135.2154
2022-10-01,121.0856,113.5338,117.371,123.046,118.1242,107.97319999999999,118.4,116.043,116.6238,91.167,126.64,137.51479999999998
2023-01-01,121.7298,114.1346,118.61,123.12,118.9788,108.7118,119.444,117.532,116.83099999999999,92.7274,125.974,139.1596
2023-04-01,122.11959999999999,114.4066,119.635,122.796,119.15180000000001,108.7612,120.725,118.228,117.19859999999998,92.2594,124.8,139.5202
2023-07-01,123.477,115.25399999999999,120.759,123.992,119.59960000000001,109.1052,122.051,119.094,117.8202,92.13300000000001,126.041,139.857
2023-10-01,124.3182,115.85940000000001,121.899,124.406,120.0818,109.4064,123.507,119.824,118.42819999999999,91.9726,126.006,140.5366
2024-01-01,125.6522,116.4786,122.967,125.555,120.5088,109.47840000000001,124.662,120.782,119.37039999999999,90.4458,127.205,141.55259999999998
2024-04-01,126.4472,116.9076,123.825,126.199,121.07860000000001,110.5386,125.486,121.682,120.1,91.9388,127.72,141.9522
2024-07-01,127.20360000000001,117.04,124.576,126.953,121.8844,111.67439999999999,126.065,122.658,120.93119999999999,93.5042,128.476,142.6662
2024-10-01,127.9446,118.04940000000002,125.398,127.619,122.63879999999999,112.5572,126.791,123.607,122.127,93.89020000000001,129.044,142.8594
