Date,Agricultural,Agricultural equipment,"Agricultural foods, feeds, and beverages",Air Transport,"Apparel, footwear, and household goods",Automotive vehicles,"Automotive vehicles, engines, and parts","Building materials, excluding metals and products",Business,"Capital goods and related parts, except automotive",Charges for the use of intellectual property n.e.c.,Chemicals,"Civilian aircraft, engines, and parts",Complete civilian aircraft,"Computer accessories, peripherals, and parts",Computer services,"Computers, peripherals, and parts",Construction services,"Consumer goods, except food and automotive","Dairy, meat products, and poultry",Durable goods,Education related,Electrical equipment and parts n.e.c.,Engines and parts for civilian aircraft,"Engines, parts, bodies, and chassis","Expenditure of seasonal, border, and other short-term workers",Exports of agricultural goods,Exports of capital goods less selected parts,Exports of durable goods,Exports of goods,Exports of goods and services,Exports of nonagricultural goods,Exports of nondurable goods,Exports of services,Financial intermediation services indirectly measured,Financial services,"Financial services, excluding financial intermediation services indirectly measured","Foods, feeds, and beverages",Freight,"Fuels, fuel materials, and electric energy",Furniture and household items,Government goods and services n.e.c.,"Grains, vegetables, fruits, nuts, and preparations",Health related,Home entertainment and recreational equipment and materials,Household and kitchen appliances,Household goods,Imports of capital goods less selected parts,Imports of durable goods,Imports of goods,Imports of goods and services,Imports of nondurable goods,Imports of nonpetroleum goods,Imports of services,Industrial equipment,Industrial supplies and materials,Information services,Insurance services,Laboratory testing and control instruments,Maintenance and repair services,"Medicinal, dental, and pharmaceutical preparations, including vitamins",Metals and products,Net exports of goods under merchanting,Nonagricultural,"Nonagricultural foods, feeds, and beverages",Nondurable goods,"Nondurable goods, excluding petroleum and products","Oil drilling, mining, and construction equipment",Other,"Other agricultural foods, feeds, and beverages",Other business services,Other business travel,Other durable consumer goods,Other durable goods n.e.c.,"Other household goods, including cellular telephones",Other modes of transport,Other nondurable consumer goods,Other nondurable goods,Other nondurable goods n.e.c.,Other nonmetals,Other other business services,Other other nondurable goods n.e.c.,Other personal travel,Passenger,Personal,Personal computers and mainframes,"Personal, cultural, and recreational services",Petroleum and products,Port,"Scientific, hospital, and medical equipment and parts",Sea Transport,Semiconductors and related devices,Telecommunications equipment,Telecommunications services,"Telecommunications, computer, and information services",Transport,Transportation equipment,Travel (for all purposes including education)
2020-04-01,95.8595,90.324,105.2305,34.4065,75.723,39.8335,42.8305,80.43799999999999,12.0345,84.15899999999999,82.4095,102.18350000000001,51.0985,38.1955,91.059,116.769,107.1265,74.9825,82.7615,102.189,72.9465,76.9885,76.39699999999999,62.3005,46.5385,69.7035,95.827,73.382,66.271,78.468,78.341,76.674,99.567,77.87,114.286,112.9515,112.876,102.0295,86.28475,107.036,69.3395,103.2655,106.78999999999999,3.5985,73.5505,82.191,84.039,83.449,79.648,85.651,82.853,97.348,87.261,71.415,81.07050000000001,89.26650000000001,83.259,99.3485,87.5495,60.925,126.652,79.17750000000001,420.145,97.1385,83.866,97.7025,96.9595,72.938,82.543375,102.6285,102.16499999999999,1.7475,26.2865,89.17099999999999,88.8425,76.954,82.243,86.984,93.807,83.743,103.624,84.857,1.8385,8.525500000000001,19.075,125.658,92.887,91.5495,72.21975,104.7945,87.363,110.64150000000001,89.773,76.121,101.98349999999999,51.7755,81.08449999999999,17.749
2020-07-01,103.7515,110.328,113.9635,39.268,94.9145,94.86500000000001,92.874,89.104,15.8275,94.406,95.0315,99.117,67.5685,83.60350000000001,92.548,119.0795,113.48249999999999,73.607,102.62,109.747,92.63025,51.077,92.7675,67.0635,92.275,71.522,110.111,89.008,85.782,93.923,88.138,92.246,107.167,78.017,97.7915,103.6135,104.727,111.962,94.91275,95.8965,101.362,103.3655,114.69749999999999,10.2375,101.00649999999999,109.613,110.1625,102.05,102.085,101.969,96.723,101.555,104.602,75.529,93.629,93.4475,76.836,106.14699999999999,101.2765,56.4965,126.3955,87.4175,424.751,95.971,92.33500000000001,102.44475,96.69399999999999,75.0315,89.46375,111.129,102.764,5.4025,65.7165,101.617,112.572,105.2115,98.28999999999999,102.736,102.935,91.8515,105.337,100.681,6.12,11.738,16.490499999999997,140.663,113.7085,96.805,79.7025,114.6545,96.667,115.4185,97.44900000000001,74.363,102.815,58.9095,77.44,16.3555
2020-10-01,112.6905,123.5205,118.23599999999999,46.327,99.50899999999999,102.7875,101.513,96.6745,23.610500000000002,99.473,98.5305,105.8725,62.5245,57.885000000000005,101.0915,126.967,120.52449999999999,67.7945,111.3065,108.868,103.32724999999999,55.6475,99.632,70.548,101.225,75.74549999999999,113.832,94.172,91.535,100.004,93.523,98.56,113.903,82.135,96.566,106.57050000000001,108.392,115.51750000000001,105.23724999999999,126.988,111.154,100.4985,119.315,25.5765,114.8875,121.8785,123.502,108.922,111.444,109.148,103.731,104.64,112.171,81.796,99.18,100.663,113.1995,107.4495,108.9045,56.296499999999995,127.8865,92.8875,412.312,105.686,94.3845,107.37275,106.327,82.647,93.795125,116.9375,106.55099999999999,13.264000000000001,81.1845,103.494,126.86850000000001,96.51050000000001,105.81049999999999,104.314,105.027,101.209,109.464,102.349,15.4185,18.771,24.598,145.135,117.846,100.6615,82.074,122.4315,107.91499999999999,119.7735,104.09549999999999,79.54650000000001,111.9,66.668,75.255,24.436
2021-01-01,107.31800000000001,128.50050000000002,114.41499999999999,49.9765,101.382,101.459,97.57249999999999,92.7935,25.718,103.61,96.5955,105.889,65.2335,72.729,104.6785,128.867,126.36250000000001,100.00649999999999,113.59,106.707,105.9745,59.051500000000004,104.2325,68.4725,95.82249999999999,85.9875,105.779,97.954,93.289,99.696,93.6,99.088,110.404,82.805,87.003,103.3115,106.3455,112.11449999999999,110.281,148.8,112.2505,101.51650000000001,113.709,26.787,116.24,124.5615,130.8675,111.2,113.361,111.257,105.819,107.322,114.36,83.754,102.5495,101.4045,109.44900000000001,107.2635,112.6445,58.358000000000004,134.00650000000002,99.146,595.8,107.63550000000001,91.7985,108.78775,107.517,85.8605,94.80275,116.7275,107.0715,13.502500000000001,77.712,101.03899999999999,136.9615,100.2915,105.7285,106.844,98.746,105.5775,111.274,103.725,18.657,22.1635,27.6995,154.41,117.18299999999999,96.9575,84.1385,128.5085,111.5535,128.10750000000002,107.81,79.53899999999999,113.863,70.4205,71.8275,27.417
2021-04-01,107.731,137.0785,110.58850000000001,56.9895,102.356,94.51750000000001,91.9995,87.52000000000001,30.036,108.8575,95.8375,102.79050000000001,69.20400000000001,70.577,108.16149999999999,130.089,124.084,106.2825,117.6255,110.1125,107.733,54.588,108.5055,73.3965,91.97800000000001,85.46199999999999,94.816,101.56,95.751,99.995,94.345,100.673,107.616,84.301,83.11699999999999,101.8535,105.3965,109.7005,116.78175,120.045,113.957,100.69550000000001,105.4105,28.453,118.2095,122.3415,131.9455,112.947,114.86,112.696,107.95,108.787,115.612,88.645,107.4185,100.87100000000001,116.5875,109.673,116.43549999999999,57.4525,141.726,100.428,490.552,101.18100000000001,103.00299999999999,111.08475,101.715,95.7525,96.659625,120.532,108.229,18.8295,83.8435,102.5715,139.13549999999998,87.00399999999999,106.606,101.173,106.828,108.004,114.009,98.69,30.506,29.909,37.1335,144.9475,120.389,102.65100000000001,87.8965,137.3665,118.7945,140.7065,112.07300000000001,78.566,114.769,76.76400000000001,91.35300000000001,35.983999999999995
2021-07-01,111.959,141.7895,109.52000000000001,63.39149999999999,99.408,87.91900000000001,88.1005,94.351,36.71,108.42699999999999,109.504,107.407,67.1105,61.141999999999996,113.0675,130.3945,125.0685,120.1265,121.7465,113.031,108.399,70.86,111.7985,74.124,91.3885,93.787,91.811,99.073,94.55,99.325,94.557,100.255,107.801,86.114,85.90549999999999,102.989,106.23949999999999,108.0875,121.5835,127.98750000000001,110.071,99.0505,105.1375,29.468999999999998,112.54149999999998,120.5855,127.93900000000001,109.888,113.957,112.936,110.187,111.105,115.595,98.962,107.0595,102.01750000000001,116.1275,117.469,117.38650000000001,59.292,160.6375,100.59649999999999,762.797,105.662,100.684,116.1135,106.163,92.0695,96.870375,117.17999999999999,111.239,25.1225,94.6215,101.821,133.766,78.411,108.97149999999999,100.454,107.78,109.2585,119.0795,96.227,42.362500000000004,39.5425,50.155,141.193,118.203,99.0995,85.88175000000001,135.7115,123.4015,137.789,107.88900000000001,83.6525,115.64750000000001,82.3315,87.54050000000001,47.949
2021-10-01,111.521,134.60750000000002,118.0815,75.3135,113.5755,95.0385,93.64500000000001,96.6365,43.763000000000005,111.2145,108.26599999999999,105.843,66.80699999999999,52.6545,112.2995,131.547,129.699,119.0795,134.512,110.82849999999999,115.60775,73.7015,116.592,76.4415,94.79050000000001,94.506,104.593,100.49,97.761,105.562,100.084,105.732,118.404,90.338,85.0635,102.97,106.33250000000001,116.56450000000001,128.86624999999998,130.76749999999998,103.80799999999999,102.985,118.8545,29.913,120.9185,121.48499999999999,139.699,116.912,120.485,118.612,115.51,115.33,121.969,102.83,109.311,105.83699999999999,156.015,119.721,117.785,54.7485,177.4545,104.7025,409.542,106.1485,104.6275,125.4525,106.495,95.757,99.947125,117.7505,111.6945,33.951,100.2765,110.863,156.305,75.097,112.6345,102.941,121.122,111.39850000000001,118.13,100.987,55.107,54.714999999999996,60.612,153.61149999999998,122.382,105.956,93.20575,133.279,131.623,138.3675,114.0925,90.743,120.4905,92.8385,96.77,57.84
2022-01-01,112.826,144.0265,112.1655,79.3385,121.2285,98.0245,97.92599999999999,92.3215,48.004999999999995,115.096,126.41250000000001,110.826,72.65,67.52850000000001,117.05850000000001,135.185,133.8005,74.2905,134.08800000000002,113.5395,116.3635,76.75399999999999,124.875,79.612,99.85249999999999,112.52250000000001,96.282,102.661,97.72,102.975,98.908,103.82,112.363,91.864,80.5035,100.64349999999999,104.4255,111.588,130.88275,122.69200000000001,120.4015,109.87100000000001,107.492,41.495,127.30000000000001,124.4845,145.7235,124.784,125.918,122.448,119.193,116.466,126.724,105.871,111.962,104.149,129.893,110.655,115.982,56.4795,164.708,102.25,492.454,107.695,103.554,122.34275,108.07050000000001,102.196,97.79475,119.089,109.1325,34.7035,96.5375,102.237,159.49,73.9765,115.2775,103.46,103.878,115.5045,116.729,100.979,60.24,61.676,65.441,157.6575,120.605,101.6515,94.28575000000001,131.836,140.8935,140.82999999999998,120.8605,82.34700000000001,120.663,98.61449999999999,92.9075,62.626000000000005
2022-04-01,117.9015,161.5015,118.37950000000001,90.94049999999999,124.84550000000002,102.833,100.447,94.5975,64.675,116.1715,106.606,109.01400000000001,73.1325,62.05500000000001,116.37450000000001,139.995,128.226,82.4195,137.0075,112.52799999999999,118.72425,80.0155,128.0405,81.564,101.0185,111.804,100.364,105.031,99.443,105.678,101.903,106.372,116.337,95.493,83.318,102.866,106.443,117.583,125.0265,136.6855,122.6045,101.4015,115.932,52.852000000000004,123.0105,121.269,147.66649999999998,125.912,126.935,123.386,120.923,117.231,128.034,110.91,113.569,105.9825,141.1335,115.07249999999999,117.495,59.538,168.29399999999998,104.41399999999999,351.372,109.7035,109.12700000000001,124.726,110.1645,103.7415,97.23875,123.9145,111.48599999999999,54.682500000000005,103.10900000000001,98.7895,163.25900000000001,81.40950000000001,119.21300000000001,99.284,100.272,118.9405,117.39150000000001,97.677,83.9355,82.6015,85.974,146.08,124.3545,101.971,98.60675,133.74349999999998,140.104,143.5325,121.7385,80.508,126.38649999999998,106.31200000000001,109.0955,82.5295
2022-07-01,121.7435,172.843,116.4605,94.7345,117.66900000000001,105.17,101.629,91.4725,72.1695,118.8205,103.54050000000001,108.688,75.1215,60.868,117.57300000000001,142.57299999999998,133.556,72.509,130.65449999999998,111.9315,113.4345,79.636,132.002,86.6345,101.0395,117.61099999999999,97.265,109.794,102.037,110.683,105.41,112.333,124.42,96.099,88.952,108.0515,111.549,114.11849999999998,118.62599999999999,156.4105,107.4255,111.71549999999999,114.2005,64.618,115.7195,111.4525,136.186,131.401,124.72,120.773,119.243,114.008,124.606,113.081,115.6175,110.276,135.015,118.3765,116.7675,59.18600000000001,170.007,104.756,469.593,113.67349999999999,106.2025,126.6295,114.03,110.5145,100.23325,121.95949999999999,113.274,62.1455,95.21549999999999,107.893,153.40200000000002,73.6485,117.4235,126.137,92.309,117.053,119.0395,123.948,92.35249999999999,89.6805,92.495,154.7665,121.7415,109.8195,98.62925,136.45999999999998,126.629,136.79500000000002,130.788,81.4225,127.21000000000001,103.54050000000001,120.1445,89.245
2022-10-01,122.8305,176.463,113.123,99.0095,109.2505,111.78450000000001,105.892,90.685,74.54849999999999,118.53450000000001,98.0645,110.69550000000001,78.9115,68.589,116.1485,143.923,125.775,63.317,126.058,113.6015,107.706,88.327,135.465,89.34,102.686,116.69749999999999,91.961,112.101,102.833,109.162,105.108,111.259,119.901,98.124,97.144,104.672,105.3995,110.61099999999999,103.12374999999999,133.9925,98.767,123.78099999999999,109.5135,76.3,101.91499999999999,104.3955,126.4045,129.883,121.779,119.558,117.872,115.534,123.216,111.068,115.3145,108.03649999999999,141.236,119.72999999999999,114.53049999999999,60.1785,179.69150000000002,101.5555,369.161,111.1345,101.7065,125.31125,111.8295,121.3065,101.71275,119.99350000000001,113.0325,65.08,96.42699999999999,110.5445,141.4255,100.505,113.80850000000001,124.601,98.512,112.9675,120.03049999999999,123.043,97.96849999999999,96.465,99.1875,139.454,124.3185,109.112,96.21525,136.7705,103.6725,138.5655,133.7655,87.6155,130.13,100.1115,129.617,95.12899999999999
2023-01-01,111.618,166.6825,111.52600000000001,105.20750000000001,106.485,113.69800000000001,108.322,87.174,77.2295,117.239,89.4875,107.342,79.31800000000001,65.7885,107.6375,147.4775,120.756,50.6035,131.5635,113.9445,109.27175,91.544,139.3845,90.404,104.104,120.4305,92.593,115.671,103.111,110.58,105.619,112.763,122.952,97.004,97.824,101.9575,101.9905,109.811,102.119,135.788,95.2435,115.75150000000001,107.861,87.76350000000001,104.28899999999999,105.051,133.632,132.806,122.867,119.6,117.632,113.925,122.973,109.702,112.8535,107.6175,133.454,114.1425,116.55099999999999,59.68,192.36700000000002,100.3315,207.1,108.761,107.64150000000001,128.8525,108.7015,120.7235,102.16225,116.223,110.8775,67.7045,97.3685,115.24799999999999,155.9195,95.8615,114.44200000000001,127.367,104.115,109.7165,116.9785,126.862,101.9975,104.943,103.48400000000001,141.5795,127.9325,112.72749999999999,95.29275,138.3275,94.19200000000001,130.768,138.3295,85.1995,131.324,100.0035,123.2345,99.164
2023-04-01,104.4625,164.845,106.06,107.9445,104.0795,117.751,111.33,85.991,82.5035,116.075,90.6795,102.609,79.9595,65.75800000000001,109.3235,147.66000000000003,122.7305,47.007999999999996,125.4715,108.14699999999999,107.473,95.86,135.0555,91.634,106.0935,125.1225,84.886,113.346,101.992,107.422,104.328,110.144,116.887,99.063,91.408,99.559,100.867,104.059,96.7505,138.156,93.795,118.365,102.6445,99.7125,101.17349999999999,102.97749999999999,129.762,130.447,122.992,118.082,116.703,109.703,121.863,111.037,112.2285,104.9065,159.387,116.5535,114.2955,63.657,177.255,101.03649999999999,233.675,105.16300000000001,101.577,122.312,104.893,115.5625,99.92925,112.41499999999999,111.6705,73.14150000000001,96.1485,112.30799999999999,150.4785,98.3785,112.58800000000001,121.919,103.866,107.72399999999999,118.8115,121.209,108.6395,107.733,109.89,145.2395,128.3315,108.9005,97.39275,137.20499999999998,87.7125,123.69749999999999,130.27100000000002,87.8055,134.62099999999998,100.095,134.086,105.4195
2023-07-01,110.897,164.4255,107.423,111.9375,100.9745,124.7,115.51750000000001,87.08099999999999,83.587,117.87700000000001,90.3655,99.5815,84.7435,71.125,114.22999999999999,143.9865,124.3665,50.1515,128.3245,110.88550000000001,106.7585,109.381,134.938,96.03999999999999,107.92150000000001,126.21000000000001,87.689,116.85,104.554,109.383,105.578,112.001,118.042,99.068,93.5415,98.767,99.4175,105.628,95.93724999999999,126.0205,94.15950000000001,113.44300000000001,103.2205,109.279,100.979,106.46600000000001,134.1705,130.225,123.849,119.572,118.038,112.283,123.137,111.76,112.3945,104.30199999999999,179.5645,117.56700000000001,112.10650000000001,58.993,192.04649999999998,97.37,355.029,102.064,103.5805,125.1455,102.60499999999999,128.55,102.2615,113.88999999999999,111.6125,74.3205,91.236,116.86349999999999,156.788,90.52,112.12549999999999,122.475,113.192,108.0495,116.65,120.994,110.3945,112.4795,113.6,143.3045,133.673,110.877,97.77125000000001,137.05700000000002,83.1105,128.882,133.683,114.5095,136.349,100.418,121.33850000000001,108.637
2023-10-01,111.2635,153.418,110.833,113.5395,100.439,117.987,111.187,91.459,88.4425,119.325,94.451,96.702,88.8765,74.7745,117.7655,146.3675,128.85899999999998,57.706,125.642,114.83449999999999,105.8555,108.632,138.4345,99.82050000000001,105.36,127.69999999999999,95.033,115.617,102.939,110.793,107.174,112.727,123.829,101.002,77.35849999999999,98.38300000000001,102.91,109.47200000000001,96.154,135.4895,97.509,104.739,107.4965,112.9905,99.3115,108.8985,134.90300000000002,132.214,124.917,120.092,119.263,111.91,123.631,115.685,113.40100000000001,107.0875,180.66500000000002,120.3845,111.51750000000001,69.36449999999999,186.914,96.34649999999999,1018.746,101.9975,106.469,125.19274999999999,102.571,117.3725,102.641625,113.94749999999999,113.807,79.607,86.6495,116.607,155.7995,95.42750000000001,112.507,127.754,111.611,109.1175,121.805,122.066,120.29499999999999,114.627,121.66,150.5265,128.103,117.9185,96.58024999999999,138.8775,84.5125,126.68100000000001,136.538,90.5355,135.0525,102.29050000000001,124.5095,116.1915
2024-01-01,106.2005,156.571,113.97,119.26950000000001,104.311,115.905,110.29650000000001,93.0655,88.3545,121.995,95.101,96.806,87.4765,72.50200000000001,133.018,161.083,146.97050000000002,52.815,127.662,116.10050000000001,106.539,110.656,135.3015,100.9625,105.638,123.0385,98.486,115.807,102.526,110.724,107.684,112.263,124.263,102.52,83.273,96.537,99.4925,112.76599999999999,101.26925,139.1295,100.2085,92.3885,111.461,115.25999999999999,99.963,106.215,133.14249999999998,136.503,127.289,121.993,121.052,113.035,126.24,117.04,116.0345,107.2365,182.137,118.652,113.1895,71.595,192.36599999999999,99.39850000000001,1033.907,104.4615,114.923,127.8195,104.355,106.3765,102.897625,116.7815,114.68950000000001,80.48349999999999,84.01650000000001,111.352,151.855,93.4565,118.59550000000002,125.402,103.555,112.6745,123.9495,119.603,121.2445,122.185,123.073,170.17000000000002,121.8675,115.95599999999999,99.4795,137.02349999999998,89.5925,129.378,138.2315,77.424,142.6385,107.6065,139.6575,117.3415
2024-04-01,88.2775,148.744,109.6305,122.0575,104.47550000000001,119.1075,111.64349999999999,89.21000000000001,92.50999999999999,126.55600000000001,98.3475,98.44200000000001,84.888,79.69200000000001,156.769,151.29149999999998,177.2765,71.069,131.9575,109.106,104.25075,113.9645,136.488,95.434,105.1045,127.30199999999999,92.154,117.418,103.779,110.979,107.961,113.242,123.045,102.837,78.5025,93.6255,97.03999999999999,108.5395,105.11275,133.9095,96.9685,85.976,107.045,117.07900000000001,97.8495,104.89,130.817,141.575,129.824,124.475,123.279,115.422,128.684,118.29,115.33250000000001,105.4925,186.1865,121.8155,113.45599999999999,68.678,216.3425,95.5335,819.172,104.0235,111.2965,133.22075,101.9225,104.205,105.0475,116.016,114.7575,84.4185,82.256,118.159,150.06,89.5505,120.13,130.431,110.76,113.8545,126.9055,126.036,122.127,124.80250000000001,124.185,219.377,122.41250000000001,115.233,98.88624999999999,136.0035,90.5195,144.6,140.89600000000002,74.439,135.7805,109.74549999999999,154.1285,118.9785
2024-07-01,98.43,132.8135,114.08949999999999,124.4685,103.63499999999999,114.369,106.9035,86.652,100.3835,135.006,104.5955,98.7895,94.66550000000001,92.82249999999999,192.978,164.106,202.7505,76.394,133.679,115.37700000000001,105.6275,116.5795,148.6715,102.234,100.866,129.419,97.57,119.916,106.714,113.727,110.465,115.706,125.547,104.924,74.5965,92.397,96.3905,112.093,104.2135,137.669,99.33449999999999,123.64150000000001,110.7815,121.13900000000001,101.09649999999999,108.53550000000001,136.2165,145.857,133.469,127.669,126.465,117.867,132.372,121.43,117.6275,106.963,181.16,126.67599999999999,114.697,65.918,219.9195,97.8835,887.475,105.3155,105.9735,134.57575,104.46549999999999,95.43100000000001,106.432,119.5,116.072,92.70750000000001,77.6785,115.641,156.793,86.2795,122.4885,129.163,107.43,112.5535,127.91850000000001,124.323,120.63300000000001,130.86,123.361,224.688,123.13,116.4655,98.1375,137.6945,94.4295,167.9095,149.465,74.45400000000001,143.7285,112.40100000000001,142.7745,119.6215
2024-10-01,102.0485,118.084,117.649,127.947,107.51499999999999,108.024,103.9175,86.09649999999999,106.439,128.9785,103.4315,96.1565,88.226,73.94200000000001,170.589,156.89249999999998,178.69150000000002,73.369,132.5395,119.716,105.08250000000001,119.8735,153.0685,103.4125,100.32650000000001,130.1755,101.172,115.381,102.946,112.388,110.422,113.824,127.902,107.077,76.4725,91.578,94.9745,115.7955,106.862,132.5095,93.2595,120.43599999999999,116.413,123.1675,100.608,109.53649999999999,140.3805,141.616,130.107,126.076,125.865,119.226,130.766,124.615,116.34649999999999,107.53999999999999,178.804,132.01,111.137,79.529,213.728,96.4735,833.565,102.5895,107.8425,133.48975000000002,102.3605,88.285,106.38187500000001,118.0145,117.063,99.24549999999999,74.28800000000001,118.118,164.44549999999998,94.9075,120.5215,144.205,96.96,111.66749999999999,128.7305,139.806,130.891,135.2505,132.694,211.79450000000003,126.67599999999999,121.20100000000001,100.35175,137.6055,96.5935,152.5075,146.5375,73.5465,138.709,115.8055,140.9295,128.40449999999998
