Date,Change in private inventories,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
2019-01-01,0.5,7.0,5.9,12.0,6.6,17.7,13.633333333333333,17.5,100.0,18.2,14.8,4.9,4.0,-2.8,2.7,14.0,13.9,67.0,3.8,17.666666666666668,10.9,3.0
2019-04-01,0.4,7.1,5.9,11.9,6.6,17.9,13.633333333333333,17.6,100.0,18.2,14.8,5.0,3.9,-2.9,2.7,14.1,14.0,67.1,3.8,17.633333333333333,11.0,3.1
2019-07-01,0.3,7.1,5.7,11.7,6.6,17.8,13.4,17.6,100.0,18.1,14.4,5.0,3.9,-2.7,2.6,14.0,14.0,67.0,3.9,17.599999999999998,11.0,3.2
2019-10-01,0.1,7.1,5.5,11.6,6.6,17.6,13.233333333333334,17.6,100.0,17.7,13.9,5.0,3.9,-2.3,2.6,13.9,13.7,67.0,3.9,17.633333333333333,11.1,3.2
2020-01-01,-0.2,6.8,5.3,11.1,6.7,17.7,13.1,18.1,100.0,17.5,13.5,5.2,4.0,-2.4,2.7,14.2,13.6,66.7,4.0,17.333333333333332,11.4,3.2
2020-04-01,-1.4,7.3,5.1,9.1,7.9,17.8,12.466666666666667,20.2,100.0,16.4,11.8,5.6,4.4,-2.7,3.5,14.7,13.7,66.1,4.1,16.533333333333335,12.3,3.1
2020-07-01,0.5,8.1,5.2,9.7,7.0,17.5,13.366666666666667,18.5,100.0,18.0,12.9,5.2,4.1,-3.2,3.0,14.6,13.2,66.8,4.4,16.433333333333334,11.4,2.8
2020-10-01,0.4,8.1,5.3,10.3,7.0,18.0,13.666666666666666,18.3,100.0,18.3,13.7,5.3,4.1,-3.4,2.8,14.4,13.3,66.8,4.7,16.599999999999998,11.3,2.7
2021-01-01,-0.2,8.5,5.2,10.5,7.1,18.0,14.066666666666668,18.3,100.0,17.9,14.0,5.3,4.0,-3.5,3.1,14.7,13.2,67.4,4.8,16.6,11.2,2.7
2021-04-01,-0.7,8.8,5.1,10.7,6.8,17.9,14.366666666666667,17.8,100.0,17.2,14.3,5.3,3.9,-3.6,2.9,14.9,13.1,68.5,4.8,16.833333333333332,11.0,2.7
2021-07-01,0.0,8.2,4.9,10.7,6.6,17.7,14.066666666666668,17.6,100.0,17.7,14.5,5.3,3.8,-3.7,2.8,14.8,12.9,68.4,4.8,17.133333333333333,11.0,2.6
2021-10-01,1.0,8.2,4.8,11.2,6.5,17.5,14.333333333333334,17.3,100.0,18.6,14.9,5.3,3.7,-3.7,2.8,14.8,12.8,67.9,4.8,16.966666666666665,10.8,2.6
2022-01-01,1.0,8.3,5.0,11.3,6.4,18.0,14.6,17.2,100.0,19.0,15.6,5.4,3.6,-4.3,2.8,14.9,13.2,68.1,4.8,17.066666666666666,10.8,2.7
2022-04-01,0.5,8.1,5.0,11.9,6.3,18.1,14.799999999999999,17.2,100.0,18.5,15.9,5.5,3.6,-4.0,2.7,15.1,13.3,68.2,4.8,17.2,10.9,2.8
2022-07-01,0.3,7.9,5.1,11.8,6.2,18.0,14.4,17.1,100.0,18.3,15.2,5.5,3.5,-3.4,2.7,14.8,13.6,68.0,4.4,17.266666666666666,10.8,3.0
2022-10-01,0.6,7.7,5.1,11.4,6.3,17.8,13.933333333333332,17.1,100.0,18.4,14.6,5.5,3.6,-3.2,2.8,14.6,13.6,67.7,4.1,17.3,10.7,3.1
2023-01-01,0.1,7.9,5.1,11.3,6.4,17.8,13.833333333333334,17.0,100.0,17.8,14.3,5.5,3.6,-3.0,2.8,14.5,13.8,68.1,4.0,17.366666666666667,10.6,3.2
2023-04-01,0.0,7.8,5.2,10.9,6.3,17.9,13.5,16.9,100.0,17.9,13.8,5.5,3.6,-2.9,2.7,14.4,14.0,68.1,4.0,17.433333333333334,10.6,3.2
2023-07-01,0.3,7.7,5.1,10.9,6.4,17.8,13.433333333333332,17.0,100.0,18.1,13.7,5.5,3.6,-2.8,2.7,14.3,13.8,67.7,4.0,17.366666666666667,10.6,3.2
2023-10-01,0.2,7.6,5.1,10.9,6.3,17.8,13.333333333333334,17.0,100.0,18.0,13.7,5.5,3.6,-2.8,2.7,14.3,13.8,67.7,4.0,17.433333333333334,10.7,3.2
2024-01-01,0.1,7.4,5.1,10.9,6.3,18.0,13.233333333333334,17.1,100.0,18.0,13.9,5.5,3.6,-2.9,2.7,14.0,13.8,67.9,4.1,17.666666666666668,10.7,3.2
2024-04-01,0.3,7.4,5.2,10.9,6.3,17.9,13.233333333333333,17.0,100.0,18.3,14.0,5.5,3.6,-3.1,2.7,14.0,13.8,67.8,4.1,17.666666666666668,10.7,3.2
2024-07-01,0.3,7.4,5.3,11.0,6.4,17.9,13.233333333333334,17.1,100.0,18.2,14.2,5.6,3.7,-3.2,2.7,13.9,13.9,67.9,4.0,17.733333333333334,10.7,3.1
2024-10-01,0.0,7.5,5.1,10.8,6.5,17.7,13.133333333333333,17.2,100.0,17.8,13.9,5.5,3.7,-3.1,2.7,13.9,13.7,68.1,4.0,17.866666666666664,10.7,3.1
