Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Personal consumption expenditures (PCE),Recreation services,Recreational goods and vehicles,Services,Transportation services
1967-11-01,16.274,8.058,54.678,4.06,16.194,45.869,28.977,12.852,61.794,20.274,17.609,18.771,23.962,27.036,29.406,27.222,,,17.185,32.325,10.9,23.169,30.772,18.683,17.266,20.448,22.107,11.365,1.217,22.545,23.601
1967-12-01,16.368,8.351,55.046,4.075,16.13,46.895,29.261,12.88,62.141,20.7,17.729,18.937,24.094,27.172,29.566,27.447,,,18.801,32.808,10.957,23.483,30.902,18.909,17.502,20.558,22.402,11.495,1.211,22.668,23.705
1968-01-01,16.451,8.531,55.181,4.077,16.162,46.302,29.722,12.815,62.105,20.8,17.758,19.09,24.294,27.327,29.744,27.506,,,19.914,32.741,11.009,23.757,30.947,19.112,17.71,20.745,22.545,12.024,1.203,22.85,23.965
1968-02-01,16.641,8.486,55.544,4.065,15.793,46.293,30.016,13.014,63.122,20.836,17.786,19.296,24.301,27.329,29.7,27.604,,,19.466,32.894,10.867,23.801,30.8,19.126,17.726,20.767,22.568,12.268,1.207,22.855,24.047
1968-03-01,16.821,8.881,55.687,4.074,16.077,47.525,30.597,13.034,62.935,21.347,17.949,19.608,24.518,27.437,29.85,27.941,,,20.983,33.402,11.437,23.991,30.871,19.432,18.056,20.984,22.946,12.301,1.269,23.053,24.144
1968-04-01,16.72,8.659,55.417,4.05,16.712,47.037,30.553,13.128,63.124,21.095,18.087,19.838,24.647,27.474,29.807,28.312,,,19.789,33.195,11.651,23.915,30.896,19.389,18.002,21.156,22.861,12.375,1.234,23.166,24.284
1968-05-01,16.675,8.915,54.881,4.032,16.631,47.408,30.303,13.23,62.354,21.331,18.27,20.187,24.711,27.557,29.861,28.771,,,21.087,33.314,11.736,24.127,30.961,19.545,18.167,21.211,23.019,12.467,1.232,23.221,24.449
1968-06-01,16.863,8.877,55.398,4.037,17.469,48.195,30.266,13.407,62.956,21.499,18.165,20.19,24.949,27.704,30.034,28.525,,,20.494,33.747,11.86,24.352,31.09,19.679,18.298,21.446,23.216,12.968,1.25,23.438,24.605
1968-07-01,17.221,9.181,55.77,4.028,17.37,48.44,30.548,13.678,63.484,21.846,18.181,20.359,25.006,27.815,30.153,28.587,,,21.516,34.037,11.901,24.456,31.105,19.883,18.513,21.473,23.432,12.551,1.299,23.488,24.798
1968-08-01,17.123,9.226,56.233,4.02,16.857,48.59,30.775,13.817,63.378,21.896,18.269,20.591,25.09,27.969,30.408,28.805,,,21.553,34.078,11.972,24.582,31.137,19.927,18.541,21.485,23.496,12.664,1.303,23.563,24.888
1968-09-01,16.778,9.234,56.522,4.041,16.921,48.135,30.794,13.571,63.569,21.749,18.33,20.694,25.196,28.057,30.531,28.878,,,22.023,33.738,11.899,24.374,31.083,19.921,18.521,21.579,23.463,13.09,1.287,23.663,25.071
1968-10-01,16.918,9.208,56.126,4.038,17.141,48.111,30.925,13.54,63.117,21.753,18.4,20.864,25.28,28.205,30.641,29.045,,,21.899,33.788,11.953,24.46,31.012,19.978,18.564,21.645,23.502,12.904,1.286,23.739,25.145
1968-11-01,17.168,9.103,56.206,4.038,17.081,49.134,30.82,13.679,63.061,21.896,18.583,21.123,25.396,28.42,30.866,29.446,,,20.813,34.272,12.163,24.659,31.005,20.031,18.593,21.71,23.632,13.101,1.322,23.845,25.307
1968-12-01,16.672,9.166,56.864,4.018,17.172,48.412,30.476,13.534,63.889,21.735,18.624,21.227,25.47,28.484,30.967,29.595,,,21.568,33.815,11.954,24.422,31.224,20.009,18.56,21.761,23.574,13.215,1.301,23.908,25.458
1969-01-01,16.968,9.383,57.103,4.015,16.699,49.003,30.691,13.513,63.687,22.038,18.783,21.444,25.525,28.588,31.141,29.955,,,22.5,34.145,12.217,24.532,31.337,20.161,18.716,21.768,23.765,13.066,1.33,23.957,25.615
1969-02-01,17.174,9.413,57.745,4.02,16.842,49.382,30.876,13.812,64.638,22.196,18.75,21.411,25.67,28.763,31.324,29.868,,,22.173,34.45,12.347,24.662,31.527,20.275,18.821,21.885,23.916,13.306,1.342,24.09,25.761
1969-03-01,17.123,9.199,58.424,4.016,16.472,49.091,30.566,13.727,65.927,22.026,18.788,21.434,25.645,28.876,31.42,29.962,,,21.257,34.411,12.135,24.643,31.635,20.165,18.681,21.821,23.811,13.46,1.329,24.066,25.793
1969-04-01,17.17,9.312,57.687,4.039,16.551,48.835,31.286,13.813,65.215,22.083,18.849,21.481,25.788,29.078,31.538,30.03,,,21.542,34.358,12.361,24.802,31.657,20.314,18.82,21.964,23.908,13.47,1.351,24.202,25.935
1969-05-01,17.239,9.315,57.852,4.035,17.081,49.528,31.328,13.855,65.838,22.225,19.119,21.809,25.975,29.115,31.539,30.638,,,21.584,34.67,12.218,24.891,31.829,20.426,18.941,22.195,24.069,13.615,1.348,24.371,26.106
1969-06-01,17.05,9.292,57.903,4.043,17.07,48.484,31.518,13.803,65.69,22.0,19.146,21.81,26.045,29.298,31.735,30.677,,,21.536,34.204,12.069,24.728,31.812,20.412,18.899,22.215,23.976,13.442,1.354,24.436,26.307
1969-07-01,17.227,9.088,58.268,4.07,16.874,48.757,31.175,13.653,65.494,21.954,19.142,21.781,26.024,29.368,31.907,30.59,,,20.677,34.423,12.111,24.954,31.875,20.344,18.812,22.138,23.945,13.318,1.335,24.422,26.343
1969-08-01,17.439,9.279,58.771,4.096,17.03,49.299,31.229,13.51,65.956,22.253,19.231,21.841,26.146,29.539,32.119,30.71,,,21.841,34.786,12.112,25.194,31.97,20.524,18.991,22.223,24.165,13.3,1.346,24.537,26.509
1969-09-01,17.078,9.473,58.899,4.13,17.127,48.665,31.062,13.525,65.95,22.219,19.296,21.874,26.249,29.69,32.289,30.758,,,22.898,34.409,11.959,25.107,32.164,20.607,19.064,22.299,24.195,13.466,1.358,24.637,26.68
1969-10-01,17.242,9.315,59.474,4.152,17.305,49.732,31.276,13.414,66.941,22.323,19.479,22.027,26.398,29.772,32.372,31.096,,,22.125,34.884,12.025,25.143,32.355,20.636,19.085,22.462,24.32,13.542,1.355,24.777,26.941
1969-11-01,16.987,9.22,59.96,4.185,17.507,49.403,31.628,13.463,67.497,22.176,19.525,22.05,26.51,29.869,32.501,31.105,,,21.619,34.708,11.962,25.141,32.379,20.62,19.053,22.564,24.292,13.487,1.346,24.885,27.011
1969-12-01,17.249,9.198,59.881,4.204,17.173,49.213,31.101,13.73,67.156,22.167,19.579,22.129,26.468,29.95,32.603,31.171,,,20.535,34.721,12.362,25.098,32.55,20.614,19.036,22.484,24.27,13.485,1.413,24.85,26.984
1970-01-01,16.941,9.085,61.054,4.246,17.213,50.249,31.769,13.731,68.832,22.29,19.666,22.225,26.633,29.939,32.643,31.243,,,19.73,35.168,12.34,25.558,32.802,20.651,19.078,22.684,24.415,13.677,1.437,25.009,27.09
1970-02-01,17.077,9.242,59.975,4.236,17.323,49.86,32.214,13.492,67.156,22.298,20.083,22.784,26.866,30.038,32.709,32.188,,,20.706,34.943,12.589,25.377,32.962,20.832,19.268,22.945,24.522,14.133,1.449,25.218,26.904
1970-03-01,16.856,8.98,60.79,4.267,17.302,50.225,32.095,13.356,68.902,22.185,19.689,22.377,26.717,30.064,32.705,31.235,,,19.571,35.097,12.433,25.459,32.83,20.641,19.049,22.775,24.397,13.64,1.433,25.089,26.935
1970-04-01,16.822,9.117,59.837,4.278,17.284,49.851,32.098,13.577,66.809,22.154,19.861,22.561,26.796,30.144,32.827,31.58,,,20.236,34.817,12.248,25.387,32.869,20.721,19.128,22.832,24.416,13.869,1.422,25.162,26.754
1970-05-01,16.97,9.221,60.28,4.29,17.506,50.197,32.584,13.649,67.68,22.368,19.819,22.521,26.907,30.197,32.868,31.455,,,20.511,35.13,12.554,25.67,32.866,20.862,19.28,22.958,24.584,13.788,1.436,25.265,27.204
1970-06-01,16.923,9.284,60.749,4.359,17.563,50.443,32.46,13.511,68.498,22.441,19.973,22.671,26.99,30.286,32.953,31.602,,,21.123,35.195,12.546,25.537,33.051,20.918,19.331,23.049,24.667,13.865,1.423,25.354,27.297
1970-07-01,16.95,9.204,61.01,4.405,17.425,50.191,32.294,13.527,68.525,22.368,20.171,22.869,27.056,30.419,33.129,31.908,,,20.365,35.159,12.802,25.635,33.129,20.926,19.321,23.082,24.661,13.895,1.45,25.422,27.388
1970-08-01,16.852,9.275,61.175,4.445,17.6,50.491,32.371,13.651,68.334,22.461,20.28,22.992,27.166,30.479,33.243,32.035,,,20.548,35.254,13.001,25.799,33.21,21.009,19.406,23.189,24.765,13.944,1.449,25.53,27.504
1970-09-01,16.775,9.245,61.781,4.429,18.114,50.973,32.617,13.643,69.246,22.544,20.363,23.189,27.342,30.649,33.419,32.26,,,20.348,35.484,13.034,25.97,33.104,21.084,19.467,23.34,24.887,13.965,1.452,25.687,27.547
1970-10-01,17.18,8.923,61.305,4.39,18.051,50.332,32.226,13.844,68.585,22.311,20.384,23.39,27.294,30.74,33.482,32.415,,,18.007,35.466,13.23,26.146,32.909,20.987,19.345,23.251,24.736,13.932,1.489,25.637,27.248
1970-11-01,16.948,8.407,60.735,4.355,17.797,51.077,32.176,13.759,68.422,22.001,20.479,23.698,27.314,30.899,33.53,32.721,,,15.654,35.577,13.046,26.087,32.805,20.763,19.07,23.251,24.573,13.885,1.443,25.648,27.449
1970-12-01,17.281,8.553,61.278,4.378,18.088,51.984,31.779,13.861,69.171,22.334,20.629,23.826,27.417,31.01,33.657,32.984,,,16.227,36.09,13.137,26.228,32.888,20.921,19.233,23.339,24.802,14.085,1.456,25.746,27.717
1971-01-01,17.32,9.517,61.939,4.402,18.117,51.602,31.742,13.847,70.2,22.961,20.606,23.695,27.414,31.087,33.739,32.868,,,21.663,35.983,13.03,26.029,32.857,21.305,19.655,23.311,25.142,14.16,1.443,25.747,27.637
1971-02-01,17.388,9.461,62.36,4.436,18.368,51.519,31.699,13.867,69.893,22.923,20.879,23.865,27.559,31.224,33.981,33.372,,,21.282,35.988,12.995,26.093,32.961,21.352,19.689,23.412,25.189,14.02,1.456,25.886,27.83
1971-03-01,17.044,9.681,62.447,4.448,18.394,51.017,31.745,13.961,70.032,22.902,21.094,24.063,27.609,31.307,34.055,33.811,,,22.451,35.601,12.956,25.804,32.977,21.406,19.737,23.45,25.202,13.949,1.449,25.933,27.653
1971-04-01,17.605,9.725,63.324,4.494,18.403,51.278,31.678,13.968,71.434,23.1,21.154,24.078,27.698,31.475,34.227,33.812,,,22.478,35.971,13.136,25.716,32.938,21.524,19.847,23.512,25.353,14.184,1.469,26.023,28.125
1971-05-01,17.531,9.641,62.762,4.507,18.26,51.138,32.031,13.956,70.46,22.962,21.474,24.458,27.82,31.551,34.292,34.479,,,22.029,35.796,13.063,25.583,33.073,21.532,19.845,23.642,25.335,14.218,1.475,26.136,28.068
1971-06-01,17.89,9.945,63.272,4.547,18.151,51.221,32.164,14.235,71.557,23.29,21.47,24.437,27.872,31.695,34.402,34.357,,,23.015,36.049,13.517,25.626,33.041,21.733,20.052,23.678,25.539,14.297,1.503,26.191,28.451
1971-07-01,17.579,9.733,62.647,4.59,18.16,50.875,32.131,14.194,70.649,23.031,21.698,24.702,27.929,31.862,34.533,34.74,,,22.251,35.805,13.387,25.772,32.805,21.66,19.946,23.715,25.43,14.318,1.458,26.251,28.566
1971-08-01,17.784,9.918,62.064,4.62,18.436,50.645,32.64,14.297,70.34,23.167,21.781,24.831,28.083,32.002,34.581,34.837,,,22.707,35.82,13.526,25.834,32.952,21.854,20.145,23.895,25.575,14.314,1.515,26.396,28.569
1971-09-01,17.951,10.441,63.307,4.675,18.114,50.711,32.038,14.418,71.531,23.6,21.92,24.994,28.122,32.172,34.858,34.985,,,25.475,35.972,13.568,25.811,33.142,22.091,20.388,23.864,25.83,14.44,1.514,26.443,28.711
1971-10-01,17.639,10.469,63.047,4.729,18.097,50.931,32.46,14.532,70.334,23.558,21.948,25.026,28.3,32.386,35.142,34.895,,,25.406,35.838,13.562,25.799,33.141,22.148,20.423,24.0,25.893,14.836,1.528,26.614,28.947
1971-11-01,18.182,10.467,63.407,4.784,17.99,50.957,32.696,14.795,72.053,23.726,22.078,25.146,28.38,32.525,35.154,35.023,,,25.071,36.209,13.577,25.916,33.432,22.279,20.551,24.11,26.024,14.755,1.53,26.697,29.121
1971-12-01,18.226,10.441,62.64,4.883,18.601,51.187,33.245,14.85,70.306,23.742,22.489,25.598,28.711,32.645,35.312,35.651,,,24.41,36.282,13.645,26.18,33.72,22.464,20.743,24.486,26.192,14.886,1.591,27.016,29.196
1972-01-01,18.048,10.689,63.107,4.713,18.659,49.703,33.462,15.239,71.792,23.699,22.379,25.501,28.802,32.865,35.447,35.887,,,25.249,35.81,13.474,26.136,33.903,22.579,20.841,24.512,26.196,14.81,1.615,27.068,29.492
1972-02-01,18.001,10.563,63.809,4.739,18.894,50.421,33.631,15.141,72.466,23.739,22.343,25.567,28.891,32.931,35.582,35.733,,,24.577,36.088,13.522,26.229,33.838,22.568,20.82,24.583,26.259,14.671,1.623,27.153,29.589
1972-03-01,18.444,10.842,64.95,4.795,19.095,51.538,34.485,15.338,73.033,24.251,22.661,25.872,29.216,32.981,35.807,36.274,,,25.55,36.788,13.762,26.634,34.212,22.907,21.195,24.92,26.686,14.938,1.66,27.459,29.743
1972-04-01,18.29,10.863,65.105,4.797,19.079,51.955,34.157,15.295,72.974,24.333,22.733,26.066,29.29,33.176,36.029,36.427,,,25.578,36.938,13.812,26.893,34.291,22.953,21.219,24.938,26.764,14.953,1.676,27.527,29.801
1972-05-01,18.834,11.008,65.118,4.759,18.867,52.452,34.264,15.47,73.073,24.619,22.613,26.044,29.257,33.263,36.108,36.271,,,25.937,37.346,13.875,26.952,34.025,23.057,21.324,24.866,26.898,15.008,1.707,27.49,29.843
1972-06-01,18.75,11.031,64.95,4.836,19.107,52.449,34.65,15.567,73.065,24.633,22.759,26.142,29.417,33.422,36.233,36.375,,,25.969,37.341,14.022,27.05,34.197,23.156,21.414,25.041,26.985,14.975,1.697,27.65,29.961
1972-07-01,19.021,11.183,65.609,4.769,19.359,52.448,34.949,15.809,73.75,24.843,22.785,26.28,29.62,33.517,36.38,36.618,,,26.143,37.573,14.013,27.301,34.566,23.354,21.624,25.223,27.184,15.098,1.754,27.822,30.029
1972-08-01,19.209,11.314,66.364,4.731,19.722,52.46,34.997,15.925,75.16,24.994,22.802,26.491,29.772,33.666,36.517,36.762,,,26.668,37.707,14.075,27.214,34.559,23.491,21.758,25.354,27.33,15.222,1.761,27.953,30.158
1972-09-01,19.388,11.25,65.865,4.746,19.411,52.72,35.02,15.999,74.233,25.029,22.792,26.573,29.83,33.782,36.631,36.701,,,26.092,37.883,14.307,27.443,34.802,23.534,21.79,25.391,27.377,15.293,1.766,28.008,30.387
1972-10-01,19.998,11.726,67.94,4.976,19.384,53.281,35.191,16.385,76.203,25.643,23.157,26.761,30.057,34.032,37.064,36.856,,,27.756,38.512,14.505,27.71,35.127,23.922,22.192,25.58,27.829,15.446,1.833,28.258,30.367
1972-11-01,19.701,11.849,69.103,4.999,19.83,53.025,35.286,16.323,77.246,25.678,23.126,26.837,30.249,34.093,37.248,36.723,,,28.556,38.408,14.649,27.831,35.342,24.03,22.305,25.76,27.938,15.504,1.818,28.437,30.608
1972-12-01,19.556,11.959,70.109,5.087,20.025,52.863,35.675,16.179,78.826,25.739,23.202,26.957,30.396,34.205,37.382,36.647,,,28.833,38.38,14.669,27.799,35.449,24.133,22.405,25.917,28.045,15.619,1.889,28.587,30.476
1973-01-01,20.066,12.388,68.793,4.858,20.143,52.718,36.283,16.895,78.717,26.159,23.126,27.337,30.553,34.356,37.264,37.118,,,29.88,38.662,15.171,28.196,35.544,24.481,22.778,26.09,28.319,15.869,1.935,28.687,30.55
1973-02-01,20.387,12.597,69.184,4.87,20.172,52.421,36.466,17.383,79.908,26.379,23.295,27.566,30.673,34.509,37.35,37.454,,,30.333,38.837,15.427,28.424,35.555,24.686,22.987,26.21,28.493,16.173,1.942,28.798,30.612
1973-03-01,20.433,12.812,68.548,4.989,20.085,51.501,36.545,17.257,78.788,26.364,23.649,27.878,30.748,34.683,37.503,37.899,,,31.634,38.495,15.572,28.442,35.466,24.827,23.122,26.28,28.53,16.115,1.94,28.889,30.591
1973-04-01,20.239,12.588,68.506,4.982,20.18,51.177,36.155,17.298,79.054,26.137,23.61,27.952,30.771,34.801,37.57,37.835,,,30.424,38.333,15.685,28.471,35.657,24.736,23.002,26.283,28.418,16.044,1.921,28.908,30.566
1973-05-01,20.071,12.634,69.81,4.937,20.353,50.956,36.057,17.308,79.802,26.136,23.568,28.081,30.912,34.911,37.854,37.866,,,30.781,38.268,15.843,28.574,35.701,24.785,23.042,26.347,28.478,16.223,1.896,29.028,30.609
1973-06-01,20.38,12.129,68.386,4.978,20.351,51.143,36.073,17.444,76.898,25.868,23.71,28.233,31.064,35.124,38.087,38.063,,,27.87,38.413,15.817,28.994,35.747,24.73,22.95,26.465,28.407,16.869,1.885,29.174,30.584
1973-07-01,20.355,12.288,68.822,4.828,20.405,53.059,36.267,17.347,78.083,26.312,23.368,28.337,31.069,35.253,38.16,37.733,,,28.745,39.14,16.016,29.093,35.604,24.792,23.001,26.409,28.633,16.381,1.892,29.15,30.548
1973-08-01,19.958,12.132,69.516,4.785,20.239,49.849,36.537,17.344,78.57,25.631,23.131,28.28,31.099,35.349,38.336,37.333,,,27.714,37.899,15.912,28.976,35.5,24.677,22.858,26.377,28.278,16.38,1.921,29.169,30.556
1973-09-01,20.487,12.599,71.255,4.753,20.542,50.419,36.771,17.592,80.129,26.223,23.203,28.452,31.321,35.527,38.678,37.583,,,29.547,38.513,16.361,29.392,35.501,25.033,23.235,26.523,28.693,16.656,1.966,29.364,30.603
1973-10-01,20.269,12.183,70.18,4.78,20.685,50.274,36.661,17.517,79.432,25.862,23.386,28.486,31.308,35.701,38.695,37.909,,,27.325,38.324,16.577,29.337,35.351,24.86,23.015,26.512,28.496,16.593,1.948,29.358,30.53
1973-11-01,20.602,12.127,70.443,4.816,20.648,50.209,36.581,17.706,80.075,25.922,23.55,28.551,31.344,35.811,38.776,38.169,,,27.069,38.529,16.67,29.552,35.297,24.917,23.064,26.539,28.547,16.816,1.902,29.397,30.612
1973-12-01,20.341,11.844,65.477,4.858,20.445,50.697,36.109,17.638,73.615,25.607,23.588,28.596,31.174,35.886,38.56,38.134,,,26.052,38.245,16.555,29.761,35.117,24.756,22.872,26.417,28.305,16.867,1.838,29.251,30.397
1974-01-01,20.74,11.835,63.265,4.809,20.082,50.652,35.996,17.883,69.489,25.558,23.519,28.705,31.208,36.217,38.9,38.118,,,25.392,38.149,16.811,29.939,34.879,24.817,22.894,26.335,28.289,16.922,1.866,29.272,30.656
1974-02-01,20.346,11.606,62.494,4.821,19.855,50.236,35.781,17.704,69.441,25.282,23.505,28.838,31.174,36.378,38.868,38.053,,,24.381,37.867,16.582,29.994,34.826,24.701,22.741,26.311,28.126,16.901,1.87,29.244,30.951
1974-03-01,20.344,11.866,62.315,4.831,20.115,49.608,35.872,17.952,68.636,25.288,23.477,28.856,31.263,36.554,39.101,37.963,,,24.996,37.538,16.685,29.801,34.544,24.821,22.852,26.345,28.17,17.05,1.943,29.327,30.988
1974-04-01,20.391,11.833,64.272,4.822,20.158,49.627,36.233,17.889,70.355,25.311,23.71,28.944,31.448,36.693,39.462,38.504,,,24.789,37.629,17.071,29.617,34.645,24.858,22.874,26.447,28.264,17.217,1.932,29.493,30.902
1974-05-01,20.304,11.976,65.249,4.781,20.313,49.581,35.974,18.008,71.821,25.385,23.707,29.089,31.551,36.905,39.675,38.615,,,25.17,37.598,17.207,29.305,34.824,24.922,22.916,26.491,28.346,17.29,1.965,29.578,30.8
1974-06-01,19.996,11.687,66.271,4.828,20.626,50.014,36.02,17.53,72.291,25.193,24.008,29.199,31.624,36.985,39.949,39.146,,,24.382,37.573,16.887,29.003,34.303,24.767,22.733,26.505,28.279,17.355,1.945,29.654,30.812
1974-07-01,20.183,11.765,66.996,4.761,20.8,50.761,35.84,17.592,73.675,25.359,23.816,29.191,31.645,37.12,40.043,38.915,,,24.564,37.819,17.059,28.428,34.095,24.774,22.723,26.482,28.372,17.717,1.961,29.659,30.709
1974-08-01,19.785,12.313,65.871,4.741,21.138,51.265,36.077,17.434,71.951,25.684,23.664,29.105,31.726,37.315,40.191,38.636,,,27.534,37.782,17.13,28.666,33.923,25.006,22.955,26.526,28.584,17.738,1.999,29.728,30.769
1974-09-01,19.694,11.624,66.869,4.761,21.402,50.516,35.987,17.163,73.092,25.091,23.734,29.239,31.807,37.41,40.361,38.734,,,24.413,37.443,16.563,28.192,33.905,24.719,22.623,26.574,28.298,17.68,1.973,29.806,30.625
1974-10-01,19.468,11.162,69.439,4.767,21.512,50.306,36.104,16.697,75.638,24.778,23.817,29.359,32.017,37.51,40.731,38.899,,,22.751,37.393,16.54,27.932,34.142,24.561,22.433,26.708,28.22,17.914,1.919,29.998,30.708
1974-11-01,18.941,10.618,66.423,4.767,21.848,50.431,36.35,16.252,73.213,24.285,23.84,29.202,31.953,37.644,40.437,38.948,,,20.585,37.075,16.461,27.931,34.053,24.316,22.143,26.728,27.921,18.015,1.872,29.94,30.269
1974-12-01,18.745,10.524,69.206,4.823,21.935,49.031,36.271,15.791,76.704,23.98,24.043,29.632,32.195,37.732,40.711,39.238,,,20.994,36.558,16.063,27.197,34.22,24.296,22.108,26.943,27.867,18.515,1.839,30.171,30.619
1975-01-01,19.484,10.895,66.528,4.755,22.293,49.515,36.559,16.17,74.639,24.385,24.104,29.948,32.222,37.658,40.267,39.566,,,21.832,36.92,16.817,27.446,34.376,24.598,22.456,27.1,28.094,18.376,1.907,30.181,30.518
1975-02-01,19.784,11.256,66.932,4.727,22.948,49.811,36.773,16.118,73.866,24.665,24.262,30.299,32.433,37.715,40.542,39.994,,,23.667,37.034,16.994,27.307,34.136,24.832,22.708,27.257,28.339,18.248,1.935,30.367,30.518
1975-03-01,19.842,10.843,67.878,4.689,22.715,50.634,36.428,15.926,72.772,24.524,24.247,30.217,32.478,37.837,41.055,40.073,,,21.511,37.285,16.965,27.406,34.108,24.649,22.489,27.135,28.279,18.174,1.946,30.4,30.596
1975-04-01,19.457,10.837,70.449,4.742,22.654,50.496,36.897,15.796,75.079,24.431,24.483,30.525,32.651,37.867,41.406,40.441,,,21.49,37.099,16.794,26.882,34.174,24.609,22.44,27.242,28.311,18.004,1.978,30.568,30.293
1975-05-01,20.959,11.337,68.2,4.739,22.751,51.949,37.408,16.449,74.22,25.362,24.675,30.738,32.783,37.933,41.011,40.871,,,22.605,38.396,17.409,27.979,34.602,25.185,23.074,27.526,28.877,18.18,2.074,30.687,31.074
1975-06-01,20.707,11.461,67.991,4.813,22.852,51.737,38.046,16.464,74.002,25.351,24.592,30.603,32.873,37.998,41.046,40.475,,,23.013,38.207,17.642,27.936,34.591,25.26,23.149,27.641,28.918,18.329,2.099,30.783,31.176
1975-07-01,20.452,11.82,68.382,4.848,22.861,51.85,37.359,16.406,73.677,25.562,24.567,30.508,32.87,38.048,41.24,40.321,,,25.2,38.175,17.78,28.087,34.804,25.368,23.263,27.584,29.035,18.393,2.074,30.788,31.231
1975-08-01,20.847,11.804,69.172,4.847,22.76,51.724,37.472,16.511,74.863,25.649,24.651,30.396,32.931,38.269,41.456,40.51,,,24.61,38.379,18.082,28.155,34.713,25.436,23.31,27.586,29.11,18.495,2.111,30.843,31.699
1975-09-01,20.859,12.112,68.093,4.812,22.768,51.749,37.418,16.729,72.964,25.788,24.303,30.536,32.937,38.326,41.514,39.845,,,25.828,38.262,18.521,28.18,34.687,25.557,23.437,27.566,29.184,18.512,2.119,30.841,31.265
1975-10-01,20.445,11.897,67.684,4.922,23.204,51.186,38.281,16.558,72.941,25.482,25.008,31.059,33.279,38.397,41.467,41.083,,,25.111,37.902,18.264,28.095,35.039,25.623,23.501,28.016,29.182,18.835,2.093,31.174,31.577
1975-11-01,20.959,12.265,65.952,4.956,23.194,51.232,38.864,16.945,72.478,25.876,25.286,31.151,33.288,38.5,41.164,41.599,,,26.341,38.245,18.446,28.695,35.034,25.932,23.833,28.133,29.403,18.829,2.136,31.188,31.717
1975-12-01,21.167,12.613,68.588,4.978,23.339,51.006,38.983,16.988,74.944,26.166,25.578,31.369,33.561,38.612,41.584,42.18,,,27.192,38.389,19.007,28.592,35.466,26.176,24.089,28.329,29.684,18.789,2.256,31.441,32.111
1976-01-01,21.216,12.734,70.721,5.073,23.423,52.14,39.548,17.105,76.905,26.533,25.67,31.345,33.755,38.659,41.89,42.114,,,27.941,39.001,19.217,28.847,35.56,26.322,24.246,28.485,29.978,18.982,2.209,31.635,32.257
1976-02-01,21.195,12.93,67.786,5.106,23.825,52.285,39.073,17.159,74.699,26.574,25.726,31.406,33.643,38.765,41.54,42.145,,,29.14,38.825,19.099,28.655,35.326,26.386,24.303,28.474,29.953,18.974,2.19,31.54,32.314
1976-03-01,20.935,12.95,68.527,5.091,23.591,52.935,39.427,17.111,75.511,26.686,25.843,31.727,33.844,38.82,41.658,42.445,,,29.132,39.032,19.001,28.746,35.915,26.465,24.385,28.67,30.102,19.092,2.222,31.72,32.419
1976-04-01,21.37,13.114,69.541,5.066,23.766,53.407,39.435,17.315,76.891,27.029,25.792,31.869,33.919,38.974,41.851,42.403,,,29.615,39.534,19.378,29.051,35.519,26.627,24.544,28.69,30.317,19.254,2.226,31.783,32.648
1976-05-01,20.783,12.627,69.768,5.102,23.844,53.398,39.558,17.0,76.804,26.588,25.755,31.82,33.954,39.065,42.002,42.22,,,27.715,39.261,19.261,28.874,35.367,26.375,24.251,28.693,30.1,19.369,2.169,31.822,32.519
1976-06-01,21.332,13.046,70.098,5.145,24.026,54.1,39.783,17.291,77.736,27.138,25.829,31.735,34.053,39.163,42.032,42.264,,,28.985,39.857,19.745,29.212,35.649,26.684,24.584,28.812,30.444,19.491,2.245,31.92,32.602
1976-07-01,21.47,13.115,70.47,5.169,24.158,53.684,40.239,17.253,77.784,27.129,26.049,32.016,34.253,39.281,42.224,42.679,,,29.441,39.744,19.796,29.115,35.744,26.808,24.706,28.994,30.532,19.568,2.237,32.106,32.677
1976-08-01,21.416,13.015,71.306,5.115,24.121,54.054,40.207,17.543,77.776,27.133,26.123,32.106,34.38,39.304,42.464,42.99,,,28.373,39.889,19.854,29.258,35.908,26.805,24.699,29.055,30.586,20.056,2.261,32.211,32.542
1976-09-01,21.467,13.099,72.391,5.058,24.351,53.946,40.222,17.595,79.034,27.205,26.033,32.186,34.56,39.418,42.658,42.95,,,29.057,39.928,19.567,29.149,36.107,26.904,24.795,29.191,30.7,20.421,2.236,32.363,32.858
1976-10-01,21.735,12.969,73.054,5.135,24.319,54.365,40.068,17.789,79.229,27.248,26.134,32.133,34.597,39.467,42.844,42.96,,,27.729,40.198,19.773,29.225,36.413,26.895,24.779,29.194,30.748,20.122,2.287,32.412,32.83
1976-11-01,21.549,13.123,75.282,5.147,24.526,53.978,39.84,17.904,80.798,27.314,26.352,32.559,34.908,39.59,43.299,43.4,,,28.806,40.128,19.557,29.253,36.893,27.05,24.935,29.421,30.926,20.258,2.242,32.697,33.218
