Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Personal consumption expenditures (PCE),Recreation services,Recreational goods and vehicles,Services,Transportation services
1977-04-01,8.0,9.8,-8.4,0.1,3.4,-2.5,-5.9,8.5,-0.5,3.0,6.2,9.3,1.5,2.2,-2.0,8.2,,,0.8,0.0,47.0,-1.4,2.4,4.2,4.6,3.1,2.2,7.7,15.0,1.5,6.6
1977-07-01,6.5,6.0,13.5,3.7,6.9,-0.9,-6.5,5.7,4.7,3.3,-0.5,4.2,4.4,2.6,6.7,-1.8,,,1.9,2.0,19.5,2.3,4.7,3.8,4.1,3.2,3.8,9.7,8.1,4.3,8.2
1977-10-01,21.4,8.7,0.1,17.5,8.7,6.6,-1.7,10.9,1.9,8.8,7.9,1.2,3.4,4.0,2.7,5.0,,,3.2,8.9,23.9,7.6,8.7,6.7,7.2,4.3,6.2,8.4,9.2,3.8,0.5
1978-01-01,4.3,-10.2,7.8,0.1,1.4,-2.2,9.9,-6.8,3.4,-2.2,6.5,7.3,6.6,7.0,8.0,8.6,,,-15.3,1.7,-19.3,6.3,8.3,2.6,1.7,5.5,2.3,2.0,2.1,6.4,-0.9
1978-04-01,15.7,33.3,1.1,3.8,10.2,-6.4,11.7,20.2,3.2,12.0,9.4,6.4,6.2,6.1,4.5,11.2,,,65.1,3.1,9.4,12.2,3.7,12.5,13.9,6.8,8.8,0.9,9.6,6.1,7.1
1978-07-01,6.2,-5.3,-4.0,-1.4,-1.3,1.3,9.1,-0.3,-4.5,0.3,1.1,0.7,3.0,4.7,3.3,1.9,,,-13.0,3.1,6.0,8.9,3.0,2.3,1.8,2.7,1.7,7.4,-0.5,2.9,0.4
1978-10-01,9.7,3.2,0.4,8.9,0.1,4.2,2.6,5.4,-2.2,4.6,3.2,2.6,1.9,4.8,4.9,1.5,,,-1.5,5.3,-2.1,7.9,-2.5,3.4,3.0,0.9,3.3,1.1,14.1,2.1,-2.9
1979-01-01,0.0,-4.7,12.6,13.9,-0.4,-0.5,5.0,-1.5,11.1,-0.3,3.3,2.3,3.9,3.3,5.4,0.1,,,-7.4,1.8,-16.4,2.2,0.8,1.6,1.2,3.7,2.1,8.3,3.8,4.2,10.7
1979-04-01,2.5,-8.7,-14.5,-0.9,16.6,0.8,-5.8,6.5,-17.5,-3.3,3.8,5.8,2.6,3.6,1.3,5.3,,,-29.7,-0.8,11.2,5.4,-0.6,1.1,0.5,3.1,-0.3,4.4,10.9,2.5,4.3
1979-07-01,14.4,11.6,-8.6,-16.1,1.4,4.4,1.5,12.1,-5.9,6.8,-3.0,4.2,2.1,4.0,0.9,1.5,,,20.4,4.8,8.2,5.6,4.4,5.2,5.5,1.9,4.0,4.7,-2.5,1.5,-1.4
1979-10-01,2.3,-9.9,-1.6,12.6,-4.9,4.9,9.0,-4.5,-6.8,-1.7,6.2,3.6,3.1,3.4,4.3,4.2,,,-14.9,2.1,-11.0,3.7,2.3,0.6,0.1,3.0,1.0,3.7,-7.0,3.4,-2.0
1980-01-01,-2.4,-6.1,-4.0,6.8,4.8,4.3,-3.6,-9.1,-10.0,-2.0,2.0,0.6,0.5,4.1,4.7,0.6,,,0.3,-0.2,-11.5,1.5,-4.3,-1.0,-2.0,-1.1,-0.6,3.5,-10.9,0.7,-10.3
1980-04-01,-1.9,-36.7,-7.7,2.1,-9.3,-2.9,-5.1,-16.5,-12.6,-15.5,-1.4,-3.0,-2.6,3.6,3.3,-2.5,,,-58.7,-5.3,-30.1,-6.3,-3.0,-9.8,-12.5,-5.1,-8.7,-3.0,-12.9,-2.5,-15.0
1980-07-01,10.7,19.0,-0.9,20.6,9.8,-5.5,0.9,0.6,-6.1,4.2,12.0,10.0,4.2,2.8,3.7,9.5,,,50.5,-1.0,0.0,3.1,-2.0,7.0,8.0,5.1,4.5,5.8,11.8,4.7,1.3
1980-10-01,8.2,12.8,2.5,11.5,12.0,-4.0,6.5,13.6,-0.1,4.6,5.3,8.5,6.1,2.6,3.3,3.4,,,5.6,1.6,23.2,8.5,7.2,7.6,8.8,7.6,5.5,13.5,19.0,6.2,-3.6
1981-01-01,11.1,11.9,-9.3,2.0,-11.9,1.3,4.0,-3.0,2.7,5.9,1.5,4.0,-2.4,2.2,-4.0,1.4,,,45.3,3.6,-1.1,2.6,-8.9,2.6,2.7,-1.4,1.3,6.2,-9.6,-2.3,-1.2
1981-04-01,2.0,-14.7,7.8,-2.3,-1.9,4.5,-1.2,-5.1,-1.1,-3.2,4.5,7.3,2.9,2.4,6.3,6.7,,,-33.6,1.8,3.4,-0.8,-1.9,-1.6,-2.5,1.0,0.0,14.2,4.6,2.8,-9.1
1981-07-01,4.9,12.7,-3.0,17.9,-1.7,-0.9,-4.6,-5.5,-0.7,4.1,2.5,1.0,-0.5,1.3,-0.4,-1.8,,,34.2,0.9,2.3,2.3,-2.2,3.0,3.3,0.2,1.9,10.2,11.0,0.1,1.5
1981-10-01,-1.0,-25.8,1.7,24.1,9.8,4.7,-2.4,-12.3,-0.3,-7.0,3.9,-3.7,0.2,1.3,2.0,-1.5,,,-44.0,1.5,-11.6,-0.5,-0.6,-4.4,-5.7,0.3,-2.7,0.6,-11.5,0.9,-5.0
1982-01-01,4.3,13.4,7.5,19.8,12.6,-0.7,-0.4,-8.2,4.6,4.1,3.5,-2.5,1.6,-0.1,2.0,-1.0,,,53.9,0.7,-1.9,-2.2,2.1,3.1,3.9,2.1,3.0,7.5,-4.7,2.1,-5.9
1982-04-01,-6.7,1.5,-4.2,15.4,6.0,1.8,6.4,1.3,0.8,-0.1,7.0,2.8,1.9,-0.5,-2.6,4.6,,,-4.9,-0.7,13.3,-1.4,5.8,1.8,2.3,4.7,1.2,3.3,8.0,2.3,-0.9
1982-07-01,7.4,3.3,-6.3,15.4,10.0,2.5,4.2,2.9,-6.5,2.2,3.5,2.0,2.7,1.4,-0.1,0.2,,,4.8,1.7,-1.1,2.2,3.7,3.8,4.4,4.7,2.7,4.9,3.6,3.1,3.2
1982-10-01,7.5,19.5,-0.8,17.3,25.3,6.9,3.4,8.6,-1.2,8.3,5.8,4.3,6.0,1.6,1.4,2.6,,,39.7,4.2,4.6,0.9,8.8,8.1,9.7,8.8,7.2,4.9,8.7,6.3,8.0
1983-01-01,3.2,4.1,3.0,19.9,20.2,-1.5,3.7,9.5,9.3,2.1,3.5,2.9,5.0,1.4,0.3,-0.8,,,-9.3,1.3,14.6,-0.4,5.6,5.0,5.8,7.9,4.0,10.8,20.7,5.4,10.8
1983-04-01,13.9,32.5,7.5,5.7,8.8,2.6,1.0,7.3,-1.7,12.3,2.7,4.5,5.6,0.8,4.5,1.8,,,69.1,4.8,9.0,6.2,9.7,9.4,11.4,6.0,8.4,13.2,20.8,5.6,4.1
1983-07-01,5.0,16.3,11.4,19.9,10.4,5.2,5.3,16.3,8.7,9.2,1.3,0.9,5.6,4.9,6.7,-3.5,,,15.1,6.2,11.9,7.3,2.5,7.3,7.8,5.7,7.4,9.8,21.4,6.0,12.0
1983-10-01,15.9,21.2,3.2,24.4,-2.0,1.3,-0.2,12.0,4.0,9.8,4.7,1.5,3.6,4.9,4.4,-0.5,,,29.1,5.0,11.5,3.9,8.7,7.7,8.3,4.1,6.5,6.7,23.6,4.2,12.5
1984-01-01,6.4,16.0,-8.4,9.5,-8.0,-2.7,6.6,9.3,-2.8,5.5,3.1,2.5,1.5,3.1,-0.4,1.3,,,18.9,1.0,9.9,5.6,2.7,5.5,6.1,2.9,3.4,5.3,22.1,1.8,13.6
1984-04-01,14.4,9.6,10.6,17.8,1.7,7.6,-2.0,12.2,6.5,9.2,3.9,0.0,2.7,3.0,5.5,0.0,,,6.5,9.0,16.5,9.1,1.0,5.0,5.4,2.2,5.7,4.3,9.3,3.2,12.0
1984-07-01,-5.8,0.1,-3.6,16.7,7.5,1.5,6.9,2.8,2.7,0.2,3.4,1.7,4.8,5.2,2.0,-0.3,,,-6.0,0.3,5.7,1.7,9.3,3.9,3.6,6.6,3.0,6.8,7.4,5.1,9.7
1984-10-01,7.7,13.6,2.3,21.4,1.1,1.4,-0.1,6.7,3.3,6.4,5.4,1.8,4.0,4.9,4.3,1.0,,,16.3,3.1,14.9,2.4,8.1,6.1,6.4,4.6,5.3,6.7,16.6,4.5,12.7
1985-01-01,3.4,14.6,11.9,-4.5,24.7,1.5,1.0,1.8,0.3,6.3,1.0,3.3,7.9,2.8,7.2,2.9,,,26.8,2.5,1.1,4.5,6.9,7.3,8.3,7.6,7.0,8.4,14.8,7.4,13.4
1985-04-01,5.7,4.9,-11.1,9.0,7.9,4.4,4.0,3.8,2.0,3.7,2.6,3.1,3.6,4.2,-1.8,0.9,,,5.5,3.2,2.7,0.0,9.2,5.1,5.3,6.4,3.7,8.1,5.9,3.7,10.7
1985-07-01,5.4,28.2,6.1,5.4,8.8,4.4,-2.2,10.8,1.3,11.1,5.8,6.2,5.5,4.6,6.1,6.0,,,54.8,3.3,13.4,1.2,7.2,8.4,9.3,5.2,7.8,6.0,5.5,5.5,4.5
1985-10-01,5.3,-13.1,4.6,0.5,0.4,4.4,-1.2,8.5,-0.7,-2.4,5.1,5.3,3.3,4.2,5.6,6.5,,,-36.4,3.6,10.8,3.4,-0.8,0.1,-0.8,2.2,0.9,7.9,18.3,3.2,4.9
1986-01-01,10.8,8.4,-3.7,23.6,3.2,3.8,7.5,9.6,8.6,6.2,6.5,2.0,1.0,1.4,-1.8,1.8,,,6.1,5.2,8.5,1.2,-2.5,4.1,4.7,3.3,3.5,2.1,11.9,1.7,5.0
1986-04-01,13.8,14.9,7.6,29.0,2.6,-1.7,4.1,5.5,9.2,7.3,6.1,0.4,1.7,2.3,3.0,0.0,,,23.4,3.6,7.3,1.8,-2.0,5.0,5.6,2.2,4.4,1.7,13.9,2.4,0.8
1986-07-01,2.0,38.7,3.8,7.9,1.9,-3.3,1.5,11.4,6.2,13.0,1.4,2.8,3.2,3.5,3.3,-0.5,,,67.6,0.8,11.2,4.1,4.9,9.0,10.2,3.5,7.3,4.1,32.8,3.4,6.1
1986-10-01,0.4,-6.2,5.9,5.6,7.2,3.1,5.5,3.5,5.1,-0.3,2.9,4.1,4.4,2.7,3.4,2.2,,,-30.1,3.3,45.9,5.1,4.0,2.2,2.0,5.0,2.5,9.3,26.9,4.5,1.2
1987-01-01,6.8,-21.7,-5.3,5.8,19.2,-2.4,7.8,3.0,-5.7,-7.9,4.3,4.8,6.7,1.7,0.7,3.9,,,-41.0,0.5,-18.6,3.0,16.4,1.2,1.0,9.4,0.4,2.6,-2.4,6.6,4.5
1987-04-01,1.7,17.4,15.0,5.8,-1.1,-0.6,5.0,2.4,11.2,7.9,5.1,4.9,4.0,1.0,3.8,4.9,5.8,6.0,36.2,3.1,1.6,6.3,5.5,5.7,6.8,4.1,5.6,2.8,12.5,4.0,6.8
1987-07-01,6.3,17.6,-5.9,10.5,-1.1,0.1,1.7,5.0,-9.4,6.2,5.7,5.6,3.4,4.5,3.5,4.3,5.1,6.8,36.6,0.3,-4.7,0.7,4.3,6.0,6.4,3.7,4.6,4.5,10.5,3.6,4.2
1987-10-01,-3.1,-10.4,2.3,6.9,-1.1,0.0,10.8,0.9,5.9,-3.5,3.3,3.2,3.9,4.5,3.3,2.3,0.8,0.8,-22.7,0.5,4.6,1.6,4.0,0.9,0.1,4.2,0.8,7.7,-2.4,4.0,2.3
1988-01-01,5.6,20.3,10.5,23.7,5.0,6.2,0.3,4.2,3.9,9.8,7.2,4.8,5.0,2.1,4.5,2.7,6.8,6.6,36.2,4.4,8.8,1.2,7.4,7.2,8.3,6.0,7.3,12.3,16.3,5.6,7.3
1988-04-01,-2.3,0.2,1.4,16.7,1.1,5.0,9.5,4.6,5.8,2.1,5.1,3.1,3.2,2.5,1.6,1.9,3.2,3.1,-8.4,3.2,2.6,3.7,-1.5,2.8,2.9,4.5,3.0,13.0,13.1,3.6,7.0
1988-07-01,9.4,-5.1,3.9,17.9,6.3,0.7,10.3,1.7,-0.2,-0.1,6.9,3.9,5.8,3.5,4.3,3.8,3.4,3.7,-14.9,2.8,0.4,2.2,5.6,3.9,4.0,6.9,3.6,10.8,5.4,6.1,6.8
1988-10-01,9.4,10.8,1.3,13.2,1.8,1.7,5.6,9.9,4.7,6.5,2.5,1.2,3.1,3.5,2.6,-0.5,4.8,5.5,11.6,4.2,5.5,4.0,3.1,5.2,5.6,3.7,4.6,7.6,13.1,3.4,6.4
1989-01-01,1.3,-1.8,2.8,4.3,13.3,1.6,-1.7,7.2,0.6,0.5,1.6,1.0,2.7,1.6,2.3,0.8,1.3,1.2,-0.3,1.8,-6.0,3.0,2.6,1.8,1.9,3.0,1.9,6.4,-11.6,2.8,-1.0
1989-04-01,5.4,5.4,-5.5,22.5,4.9,-2.4,-0.9,6.1,-2.2,2.3,3.7,-1.3,1.0,2.2,0.4,-1.2,1.6,2.7,1.1,0.6,4.4,2.7,4.1,2.9,3.1,2.2,1.9,3.7,14.7,1.6,0.2
1989-07-01,9.2,9.4,1.4,22.6,1.4,2.8,3.6,-1.7,-0.8,5.9,4.3,0.1,2.1,2.2,2.5,-0.5,3.9,4.2,19.5,4.1,2.0,4.3,3.5,4.2,4.7,2.7,3.9,3.2,7.7,2.6,0.8
1989-10-01,1.6,-11.6,21.0,20.2,0.9,3.7,1.4,1.1,12.6,-1.3,5.7,3.9,3.3,2.9,6.7,1.8,1.6,0.0,-28.3,4.6,8.6,5.0,1.4,0.3,-0.2,2.6,1.7,0.6,1.3,3.8,-1.0
1990-01-01,-3.3,18.0,-24.9,11.0,1.3,0.5,9.3,5.5,-11.3,5.5,5.5,5.1,1.8,3.3,-4.3,4.0,3.1,6.1,40.1,-0.5,3.0,5.0,3.4,6.1,6.7,4.9,3.4,7.9,4.0,2.1,0.9
1990-04-01,-6.0,-12.6,11.1,33.0,0.4,6.4,3.3,-10.6,-2.0,-4.2,8.8,4.9,4.1,2.4,5.7,2.7,0.8,-0.7,-18.8,0.4,-11.2,-1.9,3.0,0.0,-0.5,4.5,1.2,7.1,-2.2,4.9,1.1
1990-07-01,-0.9,-4.0,5.1,33.6,2.6,0.3,2.8,-5.5,3.6,-0.9,8.3,3.7,2.4,2.4,2.8,1.9,1.0,0.8,-6.3,0.7,1.3,1.0,0.3,1.5,1.3,3.3,1.6,1.5,-0.8,3.2,-1.6
1990-10-01,-4.8,-10.6,-9.4,12.3,3.6,-2.3,-5.4,-4.6,-13.4,-6.2,1.3,0.9,-1.4,1.6,0.7,-1.6,-3.3,-2.9,-20.5,-4.0,-3.3,-1.1,-10.1,-2.6,-3.5,-1.6,-3.0,2.2,-0.9,-1.0,-4.1
1991-01-01,4.4,-10.6,-3.3,8.1,17.7,-0.9,-3.2,0.1,-0.5,-3.4,0.7,-0.3,-0.6,1.6,0.2,-1.3,-2.9,-3.1,-25.9,0.2,-3.7,-0.9,-5.7,-1.4,-2.1,-0.6,-1.5,-7.1,5.3,-0.3,-12.5
1991-04-01,5.9,2.0,17.6,6.6,11.3,1.7,8.0,4.0,7.2,2.3,4.0,2.4,4.0,2.3,5.9,3.4,3.3,2.5,-2.5,2.4,0.5,-1.1,-1.8,2.6,2.7,3.2,3.4,-1.9,8.9,4.0,-2.2
1991-07-01,-1.2,6.3,-1.7,15.8,4.3,0.9,-0.7,-5.3,4.9,2.4,4.7,2.8,1.3,3.4,1.4,1.8,1.7,2.0,20.8,0.7,-13.6,0.0,-0.7,2.4,2.2,1.9,2.0,1.3,9.8,1.7,-2.5
1991-10-01,-8.0,-6.4,-7.3,15.5,4.2,-4.7,0.2,-2.0,-3.5,-4.4,6.3,4.3,2.0,2.7,0.4,3.9,-0.5,0.6,-8.8,-3.4,-8.5,1.7,0.0,0.8,0.5,3.2,-0.2,5.1,-5.4,2.4,2.2
1992-01-01,17.4,16.6,0.0,30.3,15.0,1.4,10.5,10.1,6.6,9.4,6.1,3.4,6.0,2.5,0.8,0.1,7.3,8.6,24.0,6.1,16.1,5.0,8.0,9.0,10.5,9.1,7.7,14.8,11.8,6.7,8.3
1992-04-01,6.5,2.8,11.5,24.5,1.1,-1.3,-8.2,2.4,9.3,2.1,5.6,3.3,2.5,2.5,3.8,0.8,2.1,1.9,4.7,1.7,2.2,-0.4,6.6,2.7,2.7,2.8,2.7,4.5,0.1,3.1,6.8
1992-07-01,8.4,8.8,0.1,18.9,4.3,0.1,2.6,8.0,1.1,4.4,5.2,2.2,3.8,2.7,2.0,1.6,4.0,4.8,5.6,2.4,9.4,2.1,6.8,5.1,5.7,5.2,4.4,5.0,15.5,4.3,15.5
1992-10-01,5.1,8.2,7.0,16.7,6.6,2.8,14.7,5.5,2.3,5.4,2.3,-0.4,4.1,2.8,4.1,-1.4,4.4,4.5,8.2,4.1,3.8,5.7,2.2,4.9,5.4,4.7,4.9,8.7,14.2,4.5,-0.8
1993-01-01,-1.4,3.9,0.8,-1.5,13.0,-0.5,-3.7,5.7,-0.9,1.6,1.6,0.6,1.6,1.3,1.8,2.6,1.1,1.3,-5.1,0.4,2.6,3.3,-3.2,1.8,1.9,1.5,1.5,5.8,21.3,1.5,1.8
1993-04-01,7.8,13.6,-0.8,1.5,6.7,0.4,2.5,4.9,4.4,6.6,1.1,-0.6,2.1,1.9,0.8,1.0,3.4,4.1,19.9,3.2,5.7,3.4,2.0,4.3,4.9,2.6,3.7,5.9,17.3,2.0,7.1
1993-07-01,4.1,4.5,14.0,11.3,6.5,2.2,3.7,4.9,7.2,4.2,3.4,0.4,4.5,2.9,5.5,1.3,4.0,3.5,-1.4,4.0,12.0,5.0,5.8,4.2,4.5,4.4,4.5,9.3,11.2,4.7,7.4
1993-10-01,4.9,10.0,-1.2,5.3,7.3,2.0,-2.1,0.5,-1.7,5.2,0.6,0.2,2.5,3.2,2.7,-0.7,3.2,3.7,17.6,2.8,-2.2,4.2,4.0,4.0,4.2,2.6,3.6,1.1,14.4,2.6,9.5
1994-01-01,9.7,9.9,3.3,10.6,3.3,3.8,-0.1,3.3,5.3,7.0,1.8,0.7,3.1,4.6,4.0,-0.6,4.3,4.4,12.7,5.5,6.0,4.9,4.8,4.8,4.9,3.1,4.7,4.0,13.7,3.3,10.0
1994-04-01,-0.8,4.4,2.6,10.8,-4.0,4.7,5.1,9.7,-2.3,3.6,3.0,1.3,2.6,3.1,3.9,0.9,3.3,3.1,-6.6,3.2,2.4,6.2,1.6,3.0,3.0,2.5,3.1,6.8,22.6,2.9,9.5
1994-07-01,6.2,4.3,-6.3,10.9,-2.8,0.7,3.1,8.1,1.4,3.8,3.3,1.4,2.4,4.2,1.5,1.2,3.3,4.3,-2.7,3.5,5.6,6.1,5.4,4.0,3.9,3.2,3.1,7.6,12.7,2.7,9.6
1994-10-01,11.1,14.8,-6.2,4.2,2.5,3.2,0.5,11.3,-3.7,7.9,2.3,2.1,2.3,3.8,2.1,1.7,4.7,5.6,12.2,4.3,9.5,4.6,1.3,5.2,5.5,2.6,4.4,2.9,26.5,2.4,9.9
1995-01-01,-1.4,-8.0,3.4,2.2,5.8,-0.7,-2.8,-2.8,10.2,-2.0,-1.1,2.6,2.8,3.4,2.4,-2.0,0.4,0.3,-16.6,1.4,-5.4,2.8,2.4,1.0,0.6,3.0,1.0,10.0,1.7,2.8,4.9
1995-04-01,4.3,4.1,11.2,3.9,7.1,-1.9,0.6,3.6,3.3,2.7,1.4,1.9,4.0,3.4,5.5,0.7,3.6,3.8,-0.3,2.0,3.9,4.9,1.9,3.7,3.8,3.4,3.6,10.9,12.7,4.0,4.0
1995-07-01,7.4,11.8,5.3,1.9,3.8,0.0,0.5,6.0,-4.4,4.9,1.4,2.4,3.0,2.7,4.5,1.2,4.4,4.9,10.3,1.4,1.5,1.6,-1.8,4.0,4.2,2.3,3.7,6.2,26.4,3.0,8.4
1995-10-01,0.4,7.1,-4.2,7.9,1.9,1.8,-0.8,4.8,0.9,3.8,2.7,1.9,2.1,2.3,0.7,1.2,2.9,3.5,7.0,2.1,4.7,4.0,3.0,3.4,3.6,2.9,2.8,6.4,10.8,2.2,9.1
1996-01-01,2.8,4.4,12.7,13.9,7.2,1.8,0.0,-3.2,5.5,3.2,1.6,0.2,3.7,1.8,4.2,-1.8,3.2,2.8,4.2,2.6,8.1,2.4,7.1,3.4,3.8,3.9,3.7,1.1,10.3,4.0,10.7
1996-04-01,10.2,13.3,-1.7,4.5,0.9,1.9,2.0,15.2,2.6,8.0,4.5,4.0,2.2,1.8,0.8,4.5,4.9,5.7,6.4,5.2,13.3,7.2,1.2,5.0,5.7,3.0,4.4,4.3,24.0,2.3,6.2
1996-07-01,6.9,2.9,-8.8,2.5,-0.8,-0.7,0.5,0.2,0.1,2.9,2.4,1.5,2.2,1.9,-0.9,2.3,1.8,2.8,-0.9,2.9,2.7,5.9,11.2,3.5,3.8,3.5,2.4,6.3,12.1,2.2,6.7
1996-10-01,2.6,8.0,5.3,-10.9,4.0,1.3,3.6,9.0,-1.1,4.9,4.2,5.1,2.7,2.0,3.4,9.0,4.7,5.1,3.3,3.3,8.2,7.8,-6.1,3.3,3.6,1.8,3.2,0.9,15.0,2.3,8.2
1997-01-01,0.2,11.3,-3.1,-21.8,8.0,2.9,3.9,1.3,2.7,5.5,-2.9,2.2,4.6,2.8,1.1,3.1,3.9,4.5,19.1,2.4,1.8,3.2,11.5,4.9,5.3,4.6,4.3,4.0,13.3,3.6,11.9
1997-04-01,-3.5,-1.3,5.7,-3.9,4.9,-2.1,-0.2,1.6,5.7,-0.3,0.9,2.2,3.3,3.2,3.4,2.3,1.5,1.7,-12.9,0.2,-0.1,3.1,5.9,2.0,1.7,2.9,1.8,2.9,17.8,3.1,4.6
1997-07-01,14.0,19.1,-0.3,-1.1,11.8,2.4,4.3,9.2,1.8,10.8,3.5,4.2,5.1,3.3,2.4,4.7,7.2,8.3,28.8,6.6,10.1,8.8,8.3,7.9,8.9,5.8,7.0,1.5,17.6,4.9,6.1
1997-10-01,5.2,10.6,11.5,5.7,5.5,0.0,-2.8,5.4,1.9,5.6,3.9,3.8,4.4,3.4,5.6,3.5,4.7,4.8,11.2,2.8,11.0,5.0,9.1,5.0,5.3,4.0,4.9,4.0,14.4,4.5,1.4
1998-01-01,8.8,3.3,-6.0,14.3,7.3,-0.1,4.6,11.0,2.2,3.0,7.6,5.1,4.4,3.3,0.8,5.9,3.5,4.5,-11.1,2.9,9.0,3.1,8.5,5.1,5.5,6.2,4.1,4.8,20.6,4.7,4.6
1998-04-01,6.9,21.8,12.4,14.1,13.9,3.7,5.1,6.4,5.0,10.8,4.0,1.9,5.0,3.2,5.1,1.3,7.2,7.3,34.6,5.0,14.6,5.3,4.2,7.3,8.2,5.3,7.2,0.1,20.5,5.3,5.9
1998-07-01,-2.9,11.9,2.6,16.4,9.3,3.0,1.5,9.5,2.6,6.1,5.5,1.8,4.5,3.3,3.2,2.5,4.8,5.1,5.6,2.9,8.0,6.4,9.5,5.7,6.2,5.5,5.3,4.9,27.5,4.9,5.0
1998-10-01,9.6,25.8,-12.4,15.5,5.6,3.0,5.7,13.6,0.8,12.7,4.1,0.3,1.8,3.3,-0.4,0.9,6.0,7.5,42.6,5.6,8.9,7.5,0.6,7.2,8.0,3.3,5.9,3.5,19.2,2.2,5.5
1999-01-01,15.3,0.9,6.8,3.2,10.1,4.9,-1.4,12.2,2.2,5.0,2.6,0.9,3.7,3.3,4.3,2.5,4.4,4.2,-17.4,7.6,17.8,7.9,4.5,4.0,4.1,3.5,4.2,3.5,19.2,3.7,5.7
1999-04-01,3.5,20.5,9.3,3.4,10.1,4.2,2.4,9.8,8.6,9.8,2.1,1.6,4.3,3.2,3.9,1.7,6.1,6.2,31.7,3.8,5.5,2.4,5.0,6.3,7.0,4.4,6.3,6.5,20.5,4.3,4.7
1999-07-01,2.7,9.9,3.1,3.2,9.7,3.7,1.6,13.9,-5.4,4.8,3.0,3.3,4.5,3.0,4.2,3.0,4.7,5.0,1.2,1.9,12.6,1.8,0.7,4.7,5.1,4.5,4.6,8.9,21.0,4.4,8.9
1999-10-01,1.0,4.9,-8.9,5.4,15.0,6.5,9.8,13.2,1.2,7.0,4.3,3.8,5.4,2.9,-0.1,3.9,5.7,6.6,-11.3,8.4,22.2,17.1,9.0,6.8,7.6,7.5,6.0,4.5,19.6,5.4,4.7
2000-01-01,6.7,24.3,-10.2,14.4,23.0,-3.7,6.7,10.4,-14.4,6.1,3.5,2.4,5.9,2.9,1.9,0.1,5.2,7.2,38.5,-3.5,2.1,-4.6,8.0,8.1,9.2,7.8,6.2,-0.4,27.2,6.2,5.8
2000-04-01,9.0,-7.2,14.9,2.1,0.8,6.3,3.6,7.9,7.0,2.1,3.9,5.4,4.9,3.3,5.4,4.5,4.0,3.2,-25.8,8.2,13.4,10.1,8.5,3.0,3.0,4.4,3.8,3.5,5.2,4.8,4.8
2000-07-01,4.4,7.0,2.6,16.4,2.0,0.7,1.4,5.4,0.9,4.2,4.5,2.7,3.2,3.6,3.6,0.8,3.5,3.9,7.4,2.7,2.3,4.3,7.1,4.3,4.4,3.6,3.9,0.6,10.2,3.7,2.8
2000-10-01,3.4,2.8,9.8,12.8,1.3,4.2,-1.3,2.4,-3.2,3.5,5.2,4.3,3.2,4.1,6.7,2.6,3.8,3.4,1.2,3.9,-2.5,6.4,2.1,3.1,2.9,2.3,3.5,-0.9,8.6,3.5,1.2
2001-01-01,-6.3,6.7,-4.6,2.4,-7.6,-1.2,3.0,6.1,1.0,0.9,4.5,5.9,1.7,4.3,2.2,5.3,1.8,2.6,11.6,-2.4,-5.3,-2.6,2.1,2.0,1.6,1.5,1.5,3.2,6.1,1.7,0.2
2001-04-01,2.6,-0.3,-14.3,9.1,-5.1,2.9,-3.9,3.6,-5.8,1.1,4.3,4.6,0.3,3.4,-0.3,2.6,0.5,1.3,-6.5,1.9,-9.3,3.2,6.1,1.5,1.1,1.0,0.8,-4.1,11.3,0.6,-2.3
2001-07-01,-0.5,4.7,4.1,7.4,-6.0,-1.2,-2.2,3.9,6.7,2.9,5.6,6.0,0.3,1.7,1.7,4.9,1.7,1.8,4.9,1.9,-2.7,4.6,0.7,1.5,1.4,0.2,1.4,-2.2,8.7,0.6,-8.5
2001-10-01,7.1,37.7,-2.6,9.0,3.0,0.9,-0.6,12.7,0.3,15.2,5.9,6.5,1.9,0.3,-0.3,4.8,6.5,7.7,75.6,3.4,13.1,5.2,4.7,7.6,9.3,3.1,6.6,-0.3,20.7,2.1,-7.7
2002-01-01,4.6,-4.3,-5.1,7.8,-1.2,-1.3,6.5,13.3,-1.2,-0.7,7.1,8.1,1.5,-1.1,-1.9,6.9,1.1,1.6,-24.6,1.7,10.8,4.2,-3.1,1.4,1.9,3.2,0.9,2.6,14.6,1.8,2.1
2002-04-01,0.1,2.5,17.3,12.2,0.1,0.8,2.8,3.5,3.9,1.1,6.8,6.0,2.2,-1.0,2.4,4.9,2.3,1.7,-1.4,0.3,7.6,-1.1,-0.4,1.5,2.0,2.6,2.0,0.6,5.8,2.6,-3.4
2002-07-01,-2.3,12.5,5.0,17.7,1.8,1.7,0.6,-0.6,0.1,5.0,5.4,3.3,1.0,0.1,1.3,1.2,3.2,3.2,28.4,0.7,3.4,1.3,-3.3,2.8,3.4,1.8,2.8,1.0,5.2,1.6,-0.5
