Date,Aircraft,Ammunition,Civilian,Compensation of general government employees,Consumption expenditures,Consumption of general government fixed capital,Durable goods,Electronics,Equipment,Gross investment,Gross output of general government,Installation support,Intellectual property products,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Military,Missiles,National defense consumption expenditures and gross investment,Nondurable goods,Other durable goods,Other equipment,Other nondurable goods,Personnel support,Petroleum products,Research and development,Services,Ships,Software,Structures,Transportation of material,Travel of persons,Value added,Vehicles,Weapons support
2022-01-01,18487.0,4852.0,115705.0,301460.0,710923.0,188576.0,48201.0,7949.0,91488.0,192754.0,745248.0,41726.0,89070.0,255212.0,28678.0,5648.0,185755.0,5439.0,903677.0,27592.0,11944.0,35009.0,11823.0,80566.0,10917.0,67803.0,179419.0,10725.0,21268.0,12196.0,7473.0,9108.0,490036.0,3768.0,40545.0
2022-04-01,19867.5,4712.0,116555.0,301550.0,728391.0,192759.0,46610.0,8149.0,94677.0,200380.0,764070.0,43958.0,93001.0,269760.0,29462.0,6217.0,184995.0,5073.5,928771.0,31210.0,11921.0,34121.0,11892.0,88302.0,14606.0,71049.0,191940.0,10533.0,21952.0,12703.0,7691.0,9335.0,494309.0,3999.0,42654.0
2022-07-01,15431.0,4592.0,117306.0,304478.0,734169.0,195526.0,50440.0,8445.0,87130.0,196600.0,777308.0,47149.0,96369.0,277304.0,30230.0,12908.0,187172.0,6501.5,930770.0,29652.0,12042.0,34389.0,11974.0,85507.0,13086.0,73862.0,197212.0,11029.5,22507.0,13101.0,7819.0,9603.0,500003.0,4162.0,47135.0
2022-10-01,22140.5,4480.0,118886.0,308322.0,743974.0,197196.0,53030.0,8788.0,100750.0,212894.0,786358.0,47280.0,98970.0,280841.0,31002.0,11382.0,189435.0,6526.5,956868.0,28387.0,12265.0,35353.0,11840.0,86454.0,12068.0,76241.0,199423.0,11621.0,22730.0,13174.0,7850.0,10322.0,505518.0,4005.5,47517.0
2023-01-01,17569.0,4536.0,121527.0,314139.0,763864.0,198758.0,50607.0,8902.0,96811.0,213065.0,806245.0,49892.0,101691.0,293347.0,32151.0,10230.0,192612.0,5905.0,976929.0,27506.0,12431.0,38843.0,11827.0,96123.0,11143.0,78186.0,215234.0,12029.0,23505.0,14562.0,7692.0,10459.0,512898.0,3667.5,51067.0
2023-04-01,20556.5,4768.0,123596.0,319353.0,770689.0,200665.0,51545.0,8767.0,100855.0,218737.0,815482.0,51553.0,103635.0,295464.0,33006.0,11787.0,195757.0,6329.0,989426.0,26978.0,12439.0,38773.0,11736.0,95886.0,10474.0,80063.0,216941.0,11631.5,23572.0,14247.0,7331.0,10312.0,520018.0,3309.5,51859.0
2023-07-01,21219.5,5176.0,126372.0,325329.0,795507.0,203287.0,52645.0,8403.0,100947.0,221098.0,837958.0,53518.0,105781.0,309342.0,33929.0,8522.0,198957.0,6828.0,1016605.0,27327.0,12347.0,38264.0,11726.0,106055.0,10424.0,81872.0,229370.0,11718.5,23909.0,14370.0,6774.0,9905.0,528616.0,3322.0,53118.0
2023-10-01,21961.0,5764.0,128019.0,329611.0,802726.0,205136.0,52873.0,7799.5,98947.0,222690.0,844137.0,54544.0,108074.0,309390.0,34899.0,6512.0,201592.0,6073.0,1025416.0,28405.0,11984.0,37130.0,11898.0,105011.0,10743.0,83613.0,228112.0,11743.0,24461.0,15670.0,5994.0,9187.0,534747.0,3776.5,53376.0
2024-01-01,18379.0,6180.0,130773.0,333593.0,810829.0,207530.0,48400.0,7512.0,91524.0,217558.0,853299.0,55678.0,110037.0,312176.0,35912.0,6558.0,202820.0,5614.0,1028387.0,28999.0,11991.0,37329.0,11927.0,111338.0,10893.0,85286.0,234777.0,10575.5,24750.0,15997.0,5525.0,8655.0,541123.0,3221.0,53581.0
2024-04-01,20737.0,6432.0,131829.0,337503.0,823672.0,209570.0,50446.0,7540.0,99096.0,227796.0,866613.0,56993.0,112354.0,319540.0,36633.0,6308.0,205674.0,6183.0,1051468.0,28550.0,12281.0,38055.0,11956.0,115095.0,10162.0,86792.0,240544.0,11461.0,25563.0,16346.0,5342.0,8352.0,547073.0,3681.5,54763.0
2024-07-01,22872.5,6520.0,132591.0,341480.0,851169.0,211833.0,56908.0,7786.0,108140.0,240134.0,894485.0,58146.0,114422.0,341172.0,37052.0,6264.0,208889.0,7071.0,1091304.0,34106.0,18773.0,39381.0,17098.0,117399.0,10488.0,88130.0,250158.0,11704.0,26292.0,17572.0,7454.0,9307.0,553314.0,4013.5,57852.0
2024-10-01,24372.0,6444.0,134405.0,345007.0,866511.0,214563.0,62629.0,8432.0,109755.0,244039.0,910207.0,57971.0,115975.0,350637.0,37166.0,6530.0,210602.0,6896.5,1110551.0,33683.0,19617.0,42020.0,17200.0,119525.0,10039.0,89300.0,254326.0,11560.0,26675.0,18309.0,7850.0,9483.0,559570.0,4112.5,59498.0
