Date,Accommodations (104),Air transportation (64),Alcoholic beverages purchased for off-premises consumption (5),"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",Children's and infants' clothing (12),Clothing and footwear,Commercial and vocational schools (99),Communication,Dental services (45),Durable goods,Education services,Educational books (96),Electricity (27),Electricity and gas,Final consumption expenditures of nonprofit institutions serving households (NPISHs),"Financial service charges, fees, and commissions (108)",Financial services,Financial services and insurance,Financial services furnished without payment (107),Food and beverages purchased for off-premises consumption,Food and nonalcoholic beverages purchased for off-premises consumption (4),Food furnished to employees (including military) (103),Food produced and consumed on farms (6),Food services,Food services and accommodations,Foreign travel by U.S. residents (129),Fuel oil and other fuels (29),Furnishings and durable household equipment,Furniture and furnishings (parts of 31 and 32),Gambling (91),Garments,Gasoline and other energy goods,"Glassware, tableware, and household utensils (34)",Goods,Gross output of nonprofit institutions (133),Ground transportation (63),Group housing (23),Health care,Higher education (97),Hospital and nursing home services,Hospitals (51),Household appliances (part of 33),Household consumption expenditures (for services),"Household maintenance (parts of 31, 33, and 36)",Household supplies (parts of 32 and 36),Household utilities,Housing,Housing and utilities,Imputed rental of owner-occupied nonfarm housing (21),Insurance,Internet access (72),Jewelry and watches (part of 119),Less: Expenditures in the United States by nonresidents (130),Less: Receipts from sales of goods and services by nonprofit institutions (134),Life insurance (110),Luggage and similar personal items (part of 119),"Magazines, newspapers, and stationery (part of 90)","Membership clubs, sports centers, parks, theaters, and museums (82)",Men's and boys' clothing (11),"Motor vehicle fuels, lubricants, and fluids (59)",Motor vehicle maintenance and repair (60),Motor vehicle parts and accessories (58),Motor vehicle services,Motor vehicles and parts,Musical instruments (part of 80),Natural gas (28),Net health insurance (112),Net household insurance (111),Net motor vehicle and other transportation insurance (116),Net purchases of used motor vehicles (56),New motor vehicles (55),Nondurable goods,"Nursery, elementary, and secondary schools (98)",Nursing homes (52),Other clothing materials and footwear (13 and 17),Other durable goods,Other motor vehicle services (61),Other nondurable goods,"Other recreational services (81, 94, and part of 92)",Other services,Outpatient services,Paramedical services (46),Personal care and clothing services (14 and parts of 17 and 118),Personal care products (part of 118),Personal consumption expenditures,Pharmaceutical and other medical products (40 and 41),Physician services (44),Postal and delivery services (68),Professional and other services (121),Public transportation,Purchased meals and beverages (102),Recreation services,Recreational books (part of 90),Recreational goods and vehicles,"Recreational items (parts of 80, 92, and 93)",Rental of tenant-occupied nonfarm housing (20),Rental value of farm dwellings (22),Services,Social services and religious activities (120),"Sporting equipment, supplies, guns, and ammunition (part of 80)",Sports and recreational vehicles (79),Telecommunication services (71),Telephone and related communication equipment,Therapeutic appliances and equipment (42),Tobacco (127),Tools and equipment for house and garden (35),Transportation services,"Video, audio, photographic, and information processing equipment and media (75, 76, and part of 93)",Water supply and sanitation (25),Water transportation (65),Women's and girls' clothing (10)
1996-07-01,45.603,57.542,54.348,65.254,36.885,54.579,83.435,33.021,80.873,31.126,95.563,254.743,79.279,86.588,39.413,40.01,53.952,61.615,71.282,68.245,70.706,57.694,139.07,66.48,62.921,60.256,166.726,35.068,34.225,55.864,55.898,92.315,45.234,49.062,54.828,57.614,63.52,54.663,92.043,58.755,55.789,33.486,63.287,81.036,55.93,89.767,69.465,72.305,66.94,74.492,2.9,67.357,65.295,61.732,104.692,21.516,112.321,61.658,62.16,87.601,93.001,62.009,75.315,53.228,55.726,109.419,58.327,57.504,86.791,46.634,55.07,62.847,120.495,75.44,49.726,37.245,49.343,53.509,55.672,64.133,50.361,50.476,69.453,44.85,57.232,40.277,44.468,135.075,96.704,56.415,66.765,60.383,78.827,12.134,28.264,77.525,92.28,62.058,53.504,29.916,40.361,40.963,0.79,47.574,164.724,33.467,68.591,4.902,99.573,27.723,54.482
1996-10-01,46.401,59.567,54.304,65.509,36.958,54.924,81.078,33.775,81.223,31.732,96.147,259.98,81.418,89.401,38.289,41.405,55.063,62.228,71.971,68.462,70.978,57.735,131.193,66.985,63.476,61.577,158.117,35.835,34.937,56.91,56.237,92.056,46.894,49.656,55.389,57.448,63.078,55.348,93.833,59.883,57.084,34.213,63.715,81.009,56.886,92.103,69.805,72.919,67.374,74.171,3.162,67.623,75.467,63.079,102.852,22.753,113.248,60.758,62.395,87.82,92.965,63.083,76.634,53.668,59.121,114.579,58.45,56.108,87.143,44.916,56.836,63.356,120.139,75.501,50.097,37.99,52.075,54.522,56.819,63.135,50.611,50.971,69.936,46.225,57.688,41.157,44.553,135.113,97.112,57.825,67.285,60.512,82.656,12.565,29.132,77.52,92.9,62.405,54.079,29.949,41.924,41.907,0.809,48.952,164.991,33.548,69.954,5.107,100.312,29.58,54.915
1997-01-01,47.939,62.174,55.405,65.274,37.189,54.948,82.615,34.713,81.454,32.591,96.694,260.493,80.539,87.218,36.005,42.308,56.269,63.433,73.555,68.945,71.342,57.757,130.989,67.408,64.089,64.888,148.504,35.955,35.434,57.927,56.218,92.662,46.709,50.323,54.985,58.239,61.975,55.646,94.416,60.313,57.439,33.235,64.428,82.883,57.306,90.509,70.287,73.119,67.915,75.347,3.579,67.631,72.409,63.566,107.618,22.623,113.846,61.676,63.294,89.021,92.999,63.829,78.578,56.062,58.284,107.913,58.564,52.984,87.628,50.578,57.339,63.737,119.329,76.39,50.295,38.159,56.045,54.955,57.105,64.88,50.779,50.885,70.588,46.699,58.296,41.794,44.855,135.097,96.551,59.867,67.721,61.107,84.475,12.963,28.934,77.78,93.838,62.959,54.329,29.902,42.528,43.048,0.818,49.709,164.861,33.826,71.95,5.362,100.666,30.662,54.318
1997-04-01,48.588,62.567,55.51,65.501,35.594,54.458,85.407,35.42,81.791,32.487,97.127,253.982,78.996,88.438,35.646,42.939,57.292,64.194,75.077,68.584,70.897,57.776,126.026,67.235,64.058,64.614,155.897,36.094,35.408,58.829,55.569,93.952,46.923,50.282,55.11,57.639,61.345,55.946,94.425,60.596,57.615,33.59,64.95,84.404,57.501,91.539,70.837,73.735,68.531,75.605,3.595,68.003,71.698,63.921,107.434,22.487,112.121,61.833,63.147,89.947,93.273,63.787,79.784,54.155,60.226,118.877,58.992,51.169,88.181,48.129,55.417,63.765,118.517,77.33,50.456,38.152,58.229,55.38,57.786,65.814,51.095,50.892,71.325,46.679,58.558,42.807,45.341,135.55,97.954,60.002,67.543,61.539,83.827,13.505,29.288,78.103,94.187,63.435,54.603,30.433,42.095,44.019,0.815,49.761,164.683,34.501,72.757,5.761,101.05,31.321,53.485
1997-07-01,49.217,63.1,56.306,65.534,38.12,56.268,88.097,36.675,82.298,33.935,97.885,252.608,80.357,87.858,35.548,46.761,59.865,66.015,75.832,68.991,71.232,57.727,121.505,67.921,64.734,67.232,158.032,36.898,36.377,58.648,57.61,94.365,47.841,51.593,55.58,58.599,61.457,56.527,95.014,61.284,58.277,33.859,65.755,86.233,58.326,91.193,71.407,74.181,69.159,76.005,3.466,69.751,72.611,64.661,106.761,22.872,112.827,62.404,64.919,90.259,93.812,65.31,81.138,57.694,60.053,111.39,59.772,51.328,88.79,49.373,60.906,64.785,117.622,78.156,51.333,39.081,60.428,56.565,58.425,67.135,51.569,51.303,72.243,47.78,59.556,44.279,45.834,136.719,98.517,60.654,68.252,61.774,83.918,14.064,30.144,78.45,95.151,64.193,55.07,31.053,43.72,45.801,0.826,51.542,164.819,35.207,73.85,6.095,101.475,31.715,55.629
1997-10-01,49.619,62.595,56.783,66.288,39.265,56.98,90.515,37.735,82.997,34.801,98.746,259.807,85.882,92.629,36.047,47.147,60.61,66.909,77.031,68.992,71.144,57.786,120.094,67.292,64.283,67.819,157.685,37.387,37.173,58.465,58.39,94.814,47.549,52.297,56.116,59.405,62.262,57.063,95.905,61.753,58.679,33.923,66.471,88.3,58.995,94.935,71.998,75.199,69.808,77.151,3.785,72.005,71.017,65.215,108.497,24.113,114.481,63.315,65.541,90.753,94.647,65.709,81.615,59.241,63.561,113.411,60.806,53.367,89.416,49.726,63.492,65.238,116.546,79.024,51.777,40.114,60.457,57.263,59.762,68.619,52.166,52.024,73.314,47.159,60.268,45.874,46.328,139.185,99.478,60.583,67.6,62.385,86.621,14.546,30.364,78.802,96.588,64.897,55.449,31.609,44.276,47.075,0.83,51.989,165.271,35.661,74.116,6.367,101.896,32.653,56.461
1998-01-01,49.594,64.293,57.493,66.929,40.854,58.197,92.466,38.152,83.641,35.082,99.631,260.071,84.329,89.098,37.272,48.015,62.086,68.093,79.266,68.979,70.991,57.876,124.172,68.169,65.006,70.219,148.101,38.375,37.95,58.937,59.51,95.338,49.586,52.69,57.156,62.117,63.615,57.776,96.997,62.687,59.719,34.988,67.193,91.248,58.907,92.311,72.582,75.352,70.448,77.781,4.07,73.668,70.488,66.158,105.842,25.328,113.85,64.18,66.216,91.853,95.62,65.977,81.756,57.518,65.596,103.183,62.719,56.615,89.992,48.817,60.791,65.706,115.447,79.303,53.406,40.985,59.624,57.704,60.923,70.028,52.662,52.579,74.49,47.622,60.877,47.085,46.754,138.908,100.989,62.501,68.504,63.114,86.917,15.243,30.604,79.165,97.524,65.646,55.93,31.975,45.677,47.545,0.871,52.496,163.531,36.528,74.946,6.834,102.188,32.996,57.796
1998-04-01,49.319,66.551,58.191,67.916,41.355,59.176,93.382,38.446,84.273,36.855,100.187,259.314,89.599,93.407,38.52,52.86,65.222,70.342,80.019,69.601,71.597,58.008,127.006,69.203,65.814,72.057,156.677,38.978,38.331,58.346,60.534,96.505,49.684,54.06,57.713,63.487,64.716,58.05,97.781,62.916,59.86,36.513,68.018,93.852,58.846,95.654,73.163,76.297,71.095,78.414,4.263,76.11,71.391,66.368,105.309,26.963,113.673,63.839,67.286,92.587,96.556,66.306,82.316,61.955,65.539,104.065,63.791,59.34,90.522,49.782,68.383,66.505,114.759,80.041,54.206,42.408,59.705,58.448,61.566,70.748,52.978,52.718,75.552,48.66,61.949,48.578,47.122,137.333,100.828,64.419,69.568,63.137,85.917,15.971,31.547,79.501,98.074,66.495,56.601,33.942,46.774,47.924,0.922,54.156,160.47,37.535,76.029,7.27,102.549,33.121,58.856
1998-07-01,49.025,67.528,59.178,69.108,41.19,58.745,92.837,39.456,84.827,37.902,100.57,264.143,90.735,93.992,40.014,56.646,67.754,71.924,80.859,70.123,72.028,58.215,130.802,69.568,66.064,72.646,153.177,39.877,39.151,58.883,60.02,97.137,51.152,54.871,58.489,65.707,65.406,58.316,98.523,63.183,60.221,37.411,68.768,95.374,58.846,96.226,73.763,76.895,71.77,78.312,4.711,77.212,68.318,66.773,102.184,26.622,115.24,64.418,66.208,93.464,97.491,64.945,83.016,62.798,65.635,102.693,64.702,60.927,91.032,59.158,64.031,66.987,114.895,79.754,54.112,43.229,60.078,59.361,62.498,72.364,53.241,52.821,76.518,49.838,62.757,49.914,47.429,136.058,101.289,65.709,69.938,63.894,87.113,16.972,32.479,79.849,98.198,67.288,57.492,34.646,48.079,49.182,0.979,56.036,157.398,38.268,76.957,7.978,103.088,33.372,58.641
1998-10-01,49.406,68.716,60.168,70.295,40.726,60.11,94.463,39.998,85.265,40.14,101.507,266.793,84.317,87.629,41.485,58.957,69.262,72.918,81.275,70.647,72.463,58.31,134.65,70.607,66.989,71.371,153.74,41.171,40.355,60.063,61.238,97.341,53.576,56.541,59.082,67.3,65.635,58.354,99.403,63.171,60.239,38.248,69.078,95.915,59.862,91.619,74.357,76.819,72.448,78.401,5.288,80.092,70.362,66.915,100.315,25.773,115.394,64.057,66.755,93.649,98.383,65.885,83.92,68.629,66.787,96.599,65.506,61.293,91.479,65.712,70.377,67.903,115.23,79.56,56.089,44.16,60.929,60.446,63.119,72.465,53.327,52.577,77.351,50.94,63.664,51.424,47.654,138.542,101.397,66.973,71.008,64.442,89.761,17.733,33.679,80.182,97.856,67.663,57.981,35.712,49.094,49.599,1.015,57.172,154.394,39.615,78.002,8.452,103.766,33.742,60.478
1999-01-01,50.266,69.56,60.662,71.65,42.973,62.282,94.545,40.938,85.584,40.227,102.055,274.092,86.274,90.125,41.81,61.649,72.075,74.693,84.171,71.503,73.387,58.486,130.495,70.148,66.76,68.54,162.901,42.37,41.297,61.122,63.552,97.874,55.555,57.239,59.469,67.387,65.441,58.48,100.191,63.326,60.565,39.725,69.708,94.868,61.131,93.837,74.96,77.633,73.132,78.41,6.203,83.01,69.176,67.323,99.865,30.675,117.472,63.544,68.439,93.69,99.175,67.132,85.297,65.419,71.404,100.766,65.63,60.633,91.812,56.634,70.126,69.163,115.449,78.726,57.704,46.01,62.898,61.609,64.296,73.261,53.422,52.499,78.049,51.667,64.318,53.533,47.816,135.466,103.475,67.594,70.528,64.993,93.175,18.529,34.273,80.497,98.378,68.279,58.729,37.084,49.456,50.596,1.081,56.86,151.19,41.013,79.099,8.942,105.135,34.259,63.197
1999-04-01,49.658,69.175,61.752,72.698,43.75,62.819,94.687,42.652,86.022,42.151,102.457,275.189,87.892,92.276,42.162,65.725,74.815,76.515,85.047,72.241,74.06,58.713,128.544,70.763,67.162,66.438,168.729,43.374,42.235,63.256,63.995,99.923,57.091,58.59,59.785,68.208,65.239,58.712,100.808,63.44,60.805,41.227,70.453,93.907,61.26,95.662,75.554,78.387,73.815,78.711,7.057,83.815,67.973,67.613,99.398,31.799,118.299,63.88,68.744,95.522,99.96,68.331,86.744,70.075,72.215,104.718,66.342,59.983,92.041,63.957,73.694,69.819,115.38,78.11,58.635,46.628,65.032,61.974,64.903,74.152,53.765,52.841,78.893,51.735,65.303,54.401,48.137,134.925,103.572,67.601,71.156,66.022,95.189,19.412,34.689,80.762,99.256,69.004,59.111,38.483,51.444,52.637,1.184,56.798,148.871,40.863,80.01,9.47,105.993,35.061,63.686
1999-07-01,50.485,72.127,62.389,73.898,43.135,63.237,95.992,44.184,86.668,43.161,102.897,265.723,91.679,95.289,42.497,68.821,77.291,78.311,86.672,72.893,74.716,58.851,121.492,70.914,67.432,67.439,159.675,44.806,43.724,65.759,64.352,98.553,59.613,59.281,60.232,68.5,65.139,59.188,101.287,63.885,61.297,42.498,71.231,93.982,61.59,98.065,76.12,79.188,74.485,79.398,8.115,86.343,73.282,68.109,100.263,34.018,117.747,64.816,69.157,94.577,100.785,69.412,88.192,70.285,76.335,105.214,67.201,59.606,92.202,63.089,74.435,70.14,114.678,78.278,59.31,48.028,67.133,62.249,65.8,74.289,54.268,53.209,79.971,51.961,66.037,54.206,48.686,133.398,103.443,69.749,71.307,67.445,97.859,20.36,35.725,80.955,99.885,69.758,59.622,40.093,51.867,54.361,1.286,58.075,147.13,40.905,81.733,10.096,106.614,36.221,64.129
1999-10-01,51.179,73.206,64.063,74.61,43.68,63.4,96.445,45.155,87.475,43.678,103.82,285.316,86.532,90.021,43.055,74.49,81.323,81.099,88.598,74.053,75.781,59.028,114.21,72.689,69.019,68.755,151.004,46.216,45.264,67.682,64.396,98.85,62.437,60.299,60.866,69.718,65.102,59.749,102.635,64.407,61.91,42.7,72.17,94.809,62.778,94.193,76.66,79.163,75.144,80.186,9.507,90.826,70.418,68.77,101.417,35.383,120.743,64.607,68.946,95.371,101.592,70.187,89.004,68.208,81.368,99.979,68.147,59.462,92.245,54.96,75.897,71.57,114.637,78.282,59.974,50.495,67.898,64.754,67.189,75.915,54.86,53.442,81.238,53.612,67.003,58.63,49.443,133.665,103.513,70.902,73.135,68.199,100.589,21.29,37.513,81.073,100.331,70.677,60.299,42.142,53.06,55.089,1.366,60.835,146.016,42.02,82.681,10.631,106.939,37.766,64.266
2000-01-01,51.764,75.044,64.593,75.403,43.311,64.433,98.358,46.56,88.386,46.115,104.903,269.143,86.772,88.946,44.525,83.006,86.961,85.398,90.57,73.356,74.853,59.233,111.869,73.931,70.146,71.625,137.013,47.378,46.395,67.315,65.464,95.095,63.687,61.203,61.385,70.463,65.071,60.097,103.747,64.427,61.975,43.994,73.219,97.974,62.791,93.401,77.204,79.533,75.817,82.33,10.718,90.153,71.714,68.795,106.691,37.213,121.078,64.199,69.374,92.252,102.336,70.61,89.918,74.0,86.162,95.023,69.795,59.493,92.173,63.746,80.758,70.942,114.647,78.047,60.869,50.753,68.963,64.001,67.156,77.385,55.519,53.598,82.563,53.666,68.016,55.817,50.347,135.023,103.767,72.46,74.41,68.138,101.143,22.611,37.969,81.16,100.792,71.752,60.92,44.083,58.94,56.474,1.462,61.533,145.537,43.125,83.85,11.316,107.06,39.667,65.919
2000-04-01,53.241,77.02,65.798,76.059,44.751,65.829,99.787,48.599,89.337,45.263,105.872,283.44,92.39,94.299,44.757,82.47,86.819,85.574,90.916,74.48,75.963,59.469,106.204,74.359,70.762,76.576,145.149,48.289,47.589,67.612,67.111,96.718,64.521,61.522,61.972,71.291,64.951,60.891,104.924,65.216,62.761,44.764,74.094,98.247,62.318,97.418,77.83,80.594,76.565,83.016,11.918,93.199,73.687,69.554,107.224,38.762,123.321,65.009,70.322,93.486,103.048,69.697,90.493,68.682,91.832,99.657,70.801,59.587,92.248,55.071,76.828,72.35,114.348,78.853,61.237,52.376,69.337,65.558,67.451,78.974,56.311,54.211,83.487,54.56,68.651,60.243,51.204,133.93,103.695,74.13,74.845,68.72,104.968,22.901,37.679,81.352,101.402,72.592,61.656,44.666,54.274,58.844,1.514,62.686,145.069,42.672,84.843,11.693,107.081,41.645,68.029
2000-07-01,53.916,78.3,67.025,76.427,46.11,66.548,102.201,49.772,90.334,46.032,107.01,270.946,91.143,95.345,46.493,84.111,87.306,86.005,90.093,74.619,75.895,59.67,106.05,74.512,71.008,78.888,141.884,48.93,48.096,68.253,67.718,96.928,66.221,62.165,62.66,71.909,64.735,61.305,106.153,65.401,63.068,45.367,74.684,97.893,61.818,98.264,78.525,81.315,77.374,83.369,12.605,95.97,73.041,69.687,106.148,39.366,123.317,64.587,70.667,93.912,103.76,70.103,90.763,69.912,94.239,107.398,71.839,59.75,92.544,56.62,77.991,72.828,113.691,78.347,62.429,52.675,69.052,66.255,67.451,80.334,56.943,54.483,83.913,55.149,69.309,61.655,51.98,132.186,104.531,75.254,74.995,68.822,104.995,23.463,38.613,81.654,101.901,73.25,62.166,46.073,54.116,60.249,1.599,60.912,144.551,42.872,85.431,12.095,107.256,43.62,68.702
2000-10-01,53.769,78.234,68.077,77.037,47.952,67.11,102.729,50.269,91.35,46.351,107.843,262.783,94.176,101.545,47.918,85.866,87.309,86.284,88.13,75.382,76.604,59.851,101.559,74.258,70.771,78.298,140.002,49.217,47.705,67.184,68.44,96.151,68.145,62.703,63.456,72.919,64.408,61.952,106.983,65.875,63.645,46.789,75.274,96.865,62.056,103.075,79.312,82.642,78.269,84.075,12.776,94.022,72.801,70.141,106.396,39.403,124.035,64.606,71.896,93.213,104.44,68.481,91.011,70.113,92.705,121.849,72.86,59.946,93.037,62.581,74.609,73.527,114.869,78.257,62.334,52.342,68.758,67.295,67.154,80.753,57.751,55.429,83.803,55.869,69.914,63.855,52.657,132.69,104.463,75.549,74.728,68.663,105.74,23.951,39.29,82.091,102.102,73.891,63.265,46.6,54.352,60.857,1.671,61.538,143.916,43.225,85.683,12.485,107.563,45.573,68.969
2001-01-01,52.623,77.862,68.297,77.863,47.259,66.034,102.556,50.446,92.36,47.113,108.491,263.088,93.621,98.567,48.205,83.281,84.827,84.606,85.781,75.151,76.292,60.09,95.691,75.14,71.293,79.841,144.817,49.953,48.642,68.405,67.324,96.396,68.918,62.85,64.161,74.979,63.9,62.845,107.945,66.926,64.818,46.869,75.592,95.942,62.363,100.883,80.154,83.087,79.208,83.644,12.228,91.461,74.063,71.048,104.005,39.943,120.523,64.806,71.181,93.161,104.991,66.512,90.896,72.061,91.069,112.29,72.946,60.076,93.625,60.454,80.213,73.09,115.364,78.637,61.407,51.63,67.842,66.85,66.549,81.169,58.487,56.315,83.247,55.376,70.168,63.009,53.246,128.324,105.458,75.915,75.63,69.211,104.801,24.307,39.471,82.633,102.046,74.208,64.626,47.375,53.805,61.523,1.711,60.577,143.633,43.931,85.725,12.823,107.801,47.375,67.554
2001-04-01,50.964,75.902,69.155,76.399,47.345,66.465,102.339,51.252,93.469,47.072,108.907,260.996,89.654,92.105,49.263,81.447,82.915,83.515,83.805,75.687,76.772,60.239,86.879,74.643,70.588,81.174,140.627,50.402,48.88,67.974,67.613,94.978,70.201,63.02,64.841,75.875,62.989,63.557,108.693,67.492,65.498,47.159,75.652,94.839,62.669,95.982,80.836,83.016,79.958,83.805,12.183,90.142,71.116,71.514,102.428,36.515,119.32,64.276,70.532,91.922,105.212,67.667,90.696,70.857,94.824,99.517,73.848,59.889,94.062,57.661,79.593,73.434,115.359,78.575,62.428,50.39,67.144,67.38,66.209,82.382,59.334,57.283,82.858,56.13,70.309,64.07,53.964,126.772,106.067,74.908,75.113,68.497,103.857,24.965,39.823,83.096,102.314,74.327,65.322,48.718,55.568,62.752,1.755,59.175,142.716,44.956,85.218,13.229,108.103,48.759,68.441
2001-07-01,48.406,70.734,68.734,76.868,47.899,66.386,100.045,51.494,94.722,47.612,108.377,260.73,86.74,92.276,50.149,77.838,80.681,82.242,83.099,75.465,76.588,60.477,84.009,74.713,70.195,73.365,138.813,50.887,49.427,67.866,67.708,96.538,71.097,63.469,65.726,75.113,61.65,64.495,108.9,68.411,66.648,47.76,75.712,93.24,62.557,96.211,81.187,83.362,80.344,84.022,12.108,89.319,65.61,72.375,101.237,35.418,117.045,63.136,69.96,93.684,105.077,66.721,89.793,71.702,93.371,107.679,74.701,59.367,94.307,61.587,78.679,73.772,114.331,78.25,61.643,50.048,65.361,68.134,65.917,82.534,60.283,58.191,82.802,56.187,70.554,66.933,54.868,124.259,106.921,71.31,75.178,68.115,104.063,25.491,39.85,83.316,102.998,74.436,66.194,48.821,54.882,63.229,1.88,58.667,141.675,44.328,83.35,13.784,108.396,49.579,68.886
2001-10-01,46.947,66.224,68.749,76.727,48.746,67.532,99.902,51.066,96.1,51.58,107.717,263.841,87.671,90.896,51.241,80.681,81.967,82.85,82.669,75.634,76.782,60.491,92.25,74.881,70.083,58.57,136.327,52.427,50.888,68.197,69.011,96.61,73.857,65.755,66.674,74.742,59.876,65.525,107.952,69.503,67.84,49.283,76.06,91.282,62.903,95.244,81.246,83.295,80.404,83.581,12.394,90.643,46.999,73.227,97.459,37.627,115.775,63.134,70.537,93.921,104.552,67.862,88.836,82.535,96.242,99.528,75.561,58.378,94.334,57.521,101.98,74.395,114.078,78.802,62.156,51.607,63.932,68.999,64.934,83.492,61.246,58.82,83.062,57.474,71.692,68.572,55.946,119.528,106.501,68.301,75.351,68.07,104.864,26.718,40.56,83.34,104.04,74.829,66.379,50.759,57.198,62.651,2.022,61.007,140.506,44.949,81.692,14.626,108.663,49.812,70.698
2002-01-01,49.55,72.45,69.309,75.23,50.144,68.294,98.575,51.03,97.492,51.017,106.508,265.85,86.403,88.733,52.212,81.489,82.413,82.6,82.727,75.378,76.372,60.536,93.282,75.67,71.189,72.329,138.201,54.092,52.628,69.369,69.679,96.325,77.039,65.644,67.833,74.682,57.661,66.808,106.656,70.919,69.423,50.203,76.353,91.029,63.588,93.673,81.013,82.895,80.232,82.288,12.753,94.459,59.637,74.454,91.751,39.562,116.019,64.006,71.11,93.495,103.749,66.261,87.32,76.917,97.791,94.994,76.051,56.953,93.926,57.237,91.823,74.708,113.317,79.329,63.308,52.951,61.626,69.707,66.604,82.843,62.391,59.714,83.563,58.068,71.852,69.521,57.18,118.445,106.043,72.343,76.164,68.516,105.605,27.642,41.276,82.887,104.082,75.163,66.595,51.755,58.876,62.467,2.09,60.789,139.185,45.726,82.115,15.312,108.876,49.667,71.327
2002-04-01,50.871,72.566,70.021,74.692,50.254,68.314,97.403,51.491,98.381,51.337,105.845,256.465,93.154,95.642,53.74,82.789,82.892,82.612,82.309,75.536,76.421,60.667,103.778,75.994,71.688,69.096,145.962,54.556,52.836,70.339,69.91,97.241,78.106,65.827,68.963,73.507,56.134,67.781,106.102,71.792,70.463,51.123,76.763,91.513,63.481,98.977,80.811,83.398,80.162,81.599,13.457,95.423,58.834,75.356,88.988,39.619,116.171,64.001,71.851,93.988,103.258,66.615,86.338,76.645,99.479,102.619,76.5,56.659,92.75,64.437,86.084,74.759,112.87,79.303,62.473,53.926,60.09,69.507,66.442,82.764,63.453,60.48,84.033,58.036,72.215,68.752,58.434,119.678,105.886,72.099,76.493,68.622,106.028,28.037,42.059,82.228,103.767,75.639,67.009,52.091,57.025,62.742,2.209,63.661,136.993,46.186,81.407,15.796,109.231,49.993,71.26
2002-07-01,51.262,74.988,69.855,74.402,50.202,67.911,96.773,51.251,98.717,52.877,106.109,252.453,97.167,98.239,55.98,83.811,83.247,82.981,81.944,75.849,76.822,61.022,104.46,76.043,71.797,63.974,145.825,54.48,52.47,71.533,69.475,97.265,79.806,66.64,69.882,71.847,55.644,68.334,106.614,71.967,70.616,50.748,76.953,91.687,63.864,101.005,80.824,83.67,80.333,81.982,13.884,95.433,59.751,75.59,88.987,39.769,115.969,63.99,71.617,94.02,103.277,67.121,85.617,81.595,99.323,101.033,77.511,56.642,91.969,63.992,95.882,74.884,113.282,79.595,62.197,54.384,58.479,69.729,65.794,82.064,64.375,61.218,84.506,57.825,72.72,69.436,59.551,112.765,106.327,73.171,76.533,68.797,106.036,28.395,42.739,81.679,103.768,75.947,67.349,52.424,57.317,62.461,2.277,65.265,134.161,46.206,81.306,16.112,109.499,51.019,70.652
2002-10-01,51.327,76.78,70.195,74.467,50.961,70.033,95.166,51.252,98.455,52.394,105.267,252.806,97.569,101.029,57.361,83.102,83.458,83.226,83.119,76.509,77.541,61.657,105.74,75.973,71.752,69.565,149.666,55.412,53.228,72.478,71.788,96.765,82.518,66.905,70.234,70.831,56.191,68.728,106.332,71.933,70.395,51.125,77.384,91.696,65.411,103.149,81.033,84.128,80.728,82.275,14.95,98.244,59.727,75.431,87.744,40.106,116.774,64.976,74.133,93.263,103.784,66.72,85.339,77.635,98.078,110.964,78.776,57.036,91.568,57.915,92.68,75.781,111.386,80.573,63.571,55.483,57.212,70.512,66.718,83.013,65.19,61.853,84.893,58.339,73.125,70.471,60.647,112.105,107.366,74.048,76.441,69.538,106.871,28.984,43.599,81.222,104.055,76.433,68.062,53.519,56.662,61.97,2.447,65.75,130.727,47.087,81.419,16.649,109.663,52.72,73.044
2003-01-01,52.485,78.389,69.986,74.335,52.181,69.788,94.325,51.671,97.509,52.443,105.312,246.269,96.553,99.054,57.704,82.466,82.722,82.808,82.274,77.112,78.301,62.581,95.087,76.517,72.4,67.925,136.413,55.221,53.053,71.969,71.523,95.811,81.877,67.274,70.438,70.776,57.526,69.123,106.89,72.227,70.5,50.931,77.733,92.604,66.828,101.782,81.389,84.268,81.287,82.335,15.9,99.629,55.095,75.574,84.94,40.788,115.444,65.024,73.343,93.073,104.628,66.972,85.537,77.085,96.639,106.163,80.27,57.355,91.316,59.467,90.449,76.394,110.654,81.904,63.409,55.617,56.563,71.876,66.695,84.306,65.684,62.346,85.474,59.69,73.485,72.686,61.381,113.8,109.595,75.116,76.972,69.387,107.714,29.475,43.494,80.847,104.482,76.781,68.372,52.724,58.641,62.042,2.673,63.872,134.361,47.378,81.903,17.073,110.152,54.671,72.907
