Date,Consumption expenditures,Equipment,Federal,Government consumption expenditures and gross investment,Gross investment,Intellectual property products,National defense,Nondefense,Research and development,Software,State and local,Structures
1999-01-01,77.8772,52.689,71.291,81.393,71.2988,59.492,75.475,65.124,69.6768,33.5582,88.219,144.00539999999998
1999-04-01,77.6558,53.9938,71.185,81.687,72.1922,61.076800000000006,75.311,65.103,69.8702,37.9546,88.786,139.919
1999-07-01,78.59259999999999,55.403999999999996,72.3,82.671,73.3918,61.588,77.112,65.23,70.49300000000001,38.2132,89.678,137.7406
1999-10-01,79.7604,59.269000000000005,73.766,83.957,75.3172,61.50840000000001,78.789,66.393,70.5352,38.01520000000001,90.84,138.2018
2000-01-01,78.27619999999999,56.0222,71.325,83.361,74.9582,61.8158,74.717,66.299,71.0212,37.887,91.499,132.198
2000-04-01,80.4576,56.377199999999995,73.55,84.183,74.1038,62.454600000000006,77.476,67.753,71.57939999999999,38.641200000000005,91.371,124.3694
2000-07-01,79.5254,55.6182,72.158,83.828,73.65799999999999,62.79200000000001,75.483,67.228,72.2526,38.408,91.714,124.34199999999998
2000-10-01,79.5918,57.0438,72.358,84.341,74.7972,63.623599999999996,76.205,66.679,73.0528,39.078199999999995,92.436,118.89259999999999
2001-01-01,81.3558,56.3428,73.945,85.66,75.6492,64.8222,77.255,69.036,74.1866,40.1826,93.578,117.9882
2001-04-01,82.2988,57.72860000000001,75.02,87.145,78.4118,65.4474,78.134,70.39,75.54159999999999,39.39,95.338,125.2876
2001-07-01,82.9074,57.41179999999999,75.465,87.061,76.6556,66.1874,78.662,70.713,77.0346,38.7144,94.902,121.08579999999999
2001-10-01,83.5522,60.0986,76.367,88.505,79.7806,66.65799999999999,79.822,71.24,78.579,37.3152,96.71,126.1576
2002-01-01,85.49719999999999,62.516600000000004,78.877,90.056,81.83579999999999,68.119,82.571,73.401,81.0726,36.5272,97.625,134.8418
2002-04-01,86.4936,65.2752,80.409,90.746,83.19680000000001,69.675,83.955,75.144,83.1134,36.891000000000005,97.754,135.19959999999998
2002-07-01,86.7538,67.9514,81.2,91.212,85.05260000000001,71.002,84.575,76.182,84.8116,37.2314,98.005,138.272
2002-10-01,87.70540000000001,67.9726,82.587,91.882,86.25280000000001,71.92519999999999,86.288,77.098,86.6216,36.4344,98.196,140.7182
2003-01-01,88.263,67.1594,83.54,91.961,86.3486,73.08160000000001,87.75,77.31,88.0174,36.761199999999995,97.685,141.9434
2003-04-01,90.2164,68.6532,86.426,92.805,87.0004,73.98479999999999,91.866,78.397,88.98519999999999,37.369,97.152,145.841
2003-07-01,90.08099999999999,69.3312,86.404,93.015,88.339,74.9408,91.417,79.002,89.8366,38.043600000000005,97.521,146.40820000000002
2003-10-01,91.14200000000001,70.9602,88.011,93.576,88.9946,76.2182,94.047,79.106,90.7574,39.7462,97.375,137.7054
2004-01-01,91.9476,70.615,88.967,94.0,89.024,76.9244,95.403,79.474,91.8656,39.4544,97.44,138.2304
2004-04-01,92.112,73.2794,89.491,94.251,90.0808,77.7698,95.819,80.154,93.03219999999999,39.4842,97.51,136.63320000000002
2004-07-01,92.4534,74.9518,90.477,94.427,90.763,79.1434,97.885,79.558,94.23440000000001,40.9294,97.145,133.7702
2004-10-01,92.4392,77.32039999999999,90.311,94.369,90.8126,79.93679999999999,96.671,80.929,94.987,41.589600000000004,97.16,122.5384
2005-01-01,93.22380000000001,77.0178,91.314,94.836,91.0178,80.7302,98.374,80.899,96.0382,41.7526,97.271,122.7664
2005-04-01,92.8434,79.096,91.221,94.78,91.7846,81.647,98.663,80.24,96.7344,43.0164,97.24,117.58020000000002
2005-07-01,93.2972,81.1768,91.922,95.091,92.3692,82.4202,99.145,81.267,97.5332,43.7928,97.295,119.905
2005-10-01,93.4308,83.7462,91.956,95.165,92.58279999999999,82.7048,98.398,82.464,97.94340000000001,43.983,97.396,111.6454
2006-01-01,95.12039999999999,88.2548,94.347,96.372,94.7946,83.1696,100.585,85.161,98.4658,44.5118,97.834,116.97760000000001
2006-04-01,94.3528,88.33239999999999,93.703,96.338,95.82480000000001,83.9906,100.442,83.77,99.489,44.9956,98.196,120.78479999999999
2006-07-01,94.2296,87.1546,92.856,96.19,94.5636,84.846,98.417,84.684,100.41279999999999,45.7526,98.501,118.0694
2006-10-01,94.88040000000001,89.6254,94.203,96.983,96.116,85.6938,101.419,83.553,101.152,46.8986,98.936,127.3282
2007-01-01,94.6356,89.063,93.639,97.114,96.24879999999999,86.37960000000001,100.581,83.397,101.6354,48.0106,99.51,125.74000000000001
2007-04-01,95.3856,94.1028,95.174,97.998,98.6942,86.679,102.847,83.841,102.02919999999999,48.330200000000005,99.979,138.5316
2007-07-01,96.181,94.7688,96.006,98.442,98.8348,87.0412,103.496,84.948,102.338,48.9418,100.177,136.4074
2007-10-01,97.3406,98.672,97.611,99.229,100.0702,87.55539999999999,105.355,86.175,102.8122,49.5374,100.448,131.6028
2008-01-01,98.37780000000001,99.527,99.092,99.456,100.07719999999999,88.1798,107.082,87.29,102.67999999999999,51.8082,99.891,129.5464
2008-04-01,99.5336,104.553,101.21,100.312,102.846,88.269,109.016,89.692,102.66040000000001,52.231399999999994,99.965,142.4012
2008-07-01,100.41420000000001,105.6048,102.521,101.117,103.7846,88.2816,111.496,89.241,102.5744,52.583600000000004,100.457,150.51420000000002
2008-10-01,101.5712,104.86240000000001,103.858,101.816,103.96900000000001,88.2446,113.169,90.074,102.9204,51.885400000000004,100.763,157.31279999999998
2009-01-01,103.5538,103.03420000000001,105.232,102.972,103.3202,88.4486,113.516,92.996,103.4204,51.47760000000001,101.786,157.2536
2009-04-01,105.5606,105.612,107.731,104.471,105.1366,89.0178,116.443,94.863,103.8742,52.23780000000001,102.665,158.7046
2009-07-01,106.0768,106.0302,108.714,104.751,106.01859999999999,89.6418,117.332,95.988,104.346,53.1006,102.509,167.0984
2009-10-01,107.2194,106.7858,110.337,104.947,105.9386,90.08959999999999,118.659,98.054,104.26100000000001,54.6324,101.818,168.9622
2010-01-01,107.7912,107.67339999999999,111.571,104.493,105.6066,90.408,119.32,100.137,104.3602,55.675599999999996,100.315,165.2522
2010-04-01,108.4852,107.80260000000001,113.03,104.811,107.44000000000001,90.0712,120.167,102.501,103.99459999999999,55.5606,99.925,179.6832
2010-07-01,107.74560000000001,105.377,112.518,104.069,107.04159999999999,90.5752,119.93,101.581,104.03599999999999,57.21939999999999,99.039,179.707
2010-10-01,107.2328,106.5086,112.338,103.408,106.6058,90.50160000000001,120.236,100.683,103.497,58.323800000000006,98.079,174.1948
2011-01-01,105.96079999999999,102.9716,110.751,102.139,104.7062,90.4782,118.033,100.009,103.035,59.3226,97.006,173.4472
2011-04-01,105.34759999999999,103.09,110.324,101.441,103.76100000000001,90.6472,118.529,98.211,102.77080000000001,60.4784,96.139,164.6332
2011-07-01,103.03299999999999,103.005,107.925,99.993,102.7588,90.84880000000001,116.91,94.651,102.6086,61.48100000000001,95.276,151.8628
2011-10-01,103.6522,102.4684,108.327,99.926,102.1326,91.034,115.9,97.156,102.55339999999998,62.2728,94.919,138.7214
2012-01-01,103.94360000000002,101.9842,108.323,99.5,100.35600000000001,90.14959999999999,115.15,98.262,101.6728,61.5668,94.234,131.34179999999998
2012-04-01,103.19680000000001,103.70920000000001,107.46,98.975,100.1092,90.1418,113.741,98.21,101.0992,62.882799999999996,93.916,123.7852
2012-07-01,103.6054,103.09819999999999,107.685,98.824,98.727,90.1916,114.031,98.337,100.612,64.04639999999999,93.537,114.2904
2012-10-01,102.1846,98.912,105.537,97.851,97.36580000000001,91.523,110.475,98.288,100.7046,67.8646,93.277,116.2592
2013-01-01,100.9054,94.9224,103.151,96.937,94.7548,90.796,107.805,96.321,99.7572,68.1822,93.248,105.822
2013-04-01,100.576,93.7032,102.356,96.813,93.8228,89.3764,107.214,95.22,98.6708,66.4988,93.524,105.98859999999999
2013-07-01,99.402,94.6954,100.928,96.341,94.0808,89.0248,105.107,94.796,97.5906,67.998,93.62,106.59939999999999
2013-10-01,98.0388,95.5106,99.208,95.597,93.2742,88.2714,103.437,93.002,96.0058,69.349,93.457,100.973
2014-01-01,98.579,90.5228,99.122,95.187,90.646,87.7218,102.152,94.68,94.6516,70.772,92.854,101.5592
2014-04-01,97.829,94.033,98.551,95.316,92.45,88.019,101.524,94.195,94.3146,72.5128,93.396,101.54580000000001
2014-07-01,98.8962,92.9024,99.684,95.96,92.5736,88.7632,102.863,95.029,94.5004,74.6722,93.75,102.543
2014-10-01,97.8414,94.50800000000001,98.184,95.889,93.4832,89.5484,99.932,95.624,95.432,75.147,94.522,104.71099999999998
2015-01-01,98.7702,91.5996,98.578,96.468,92.6528,90.6006,99.641,97.022,96.6562,75.8254,95.212,104.18199999999999
2015-04-01,98.94879999999999,94.2018,98.884,97.414,95.036,91.5376,99.9,97.396,97.65599999999999,76.6318,96.539,107.1886
2015-07-01,99.2578,94.76,98.794,97.928,95.3352,92.3442,98.936,98.585,98.46340000000001,77.54639999999999,97.411,105.8658
2015-10-01,99.8656,96.0398,99.536,98.349,95.6818,93.3822,99.695,99.303,98.9942,79.79400000000001,97.64,106.821
2016-01-01,100.0958,96.64439999999999,99.611,99.25,97.37780000000001,94.22,99.326,100.025,98.75460000000001,83.2452,99.033,109.5788
2016-04-01,99.99080000000001,95.6422,99.112,99.173,96.53320000000001,94.51480000000001,98.334,100.24,98.0878,86.001,99.21,107.3552
2016-07-01,100.55080000000001,94.8434,99.635,99.604,96.3962,95.47200000000001,99.331,100.075,98.1558,89.15,99.586,103.6134
2016-10-01,100.5738,94.85159999999999,99.719,99.779,97.026,96.3868,99.189,100.487,98.1172,92.297,99.815,103.21880000000002
2017-01-01,99.8784,97.15119999999999,99.298,99.503,97.91120000000001,97.9866,98.765,100.068,99.0562,95.5304,99.625,101.3824
2017-04-01,99.8404,99.812,99.83,99.784,99.4906,99.3238,100.207,99.285,99.7256,98.54159999999999,99.757,100.8832
2017-07-01,99.7872,100.05879999999999,99.768,99.908,100.00019999999999,100.7366,99.799,99.723,100.3372,101.5606,99.991,96.6544
2017-10-01,100.4944,102.9786,101.104,100.805,102.5978,101.953,101.229,100.923,100.8808,104.36779999999999,100.628,101.0798
2018-01-01,101.0254,103.58840000000001,102.131,101.018,103.7258,105.056,101.595,102.905,101.57820000000001,112.92260000000002,100.359,101.4648
2018-04-01,101.561,103.79,102.864,101.742,105.05999999999999,106.26140000000001,102.521,103.359,101.654,116.6556,101.077,105.32339999999999
2018-07-01,102.53900000000002,105.6614,104.188,102.546,106.22560000000001,107.1244,104.139,104.257,101.5804,119.79180000000001,101.577,108.12460000000002
2018-10-01,102.54480000000001,108.477,104.683,102.685,106.9292,107.52799999999999,105.807,103.062,101.1058,122.5642,101.508,111.16420000000001
2019-01-01,103.21279999999999,115.4426,105.824,104.105,110.09639999999999,106.2606,108.288,102.3,99.9712,121.17760000000001,103.093,117.083
2019-04-01,105.47460000000001,106.5764,106.9,105.518,108.06980000000001,107.7202,108.047,105.247,101.2726,123.4378,104.704,118.53699999999999
2019-07-01,106.2464,112.83720000000001,108.23,106.722,111.0166,109.98740000000001,109.675,106.146,103.3516,126.0818,105.832,114.31620000000001
2019-10-01,106.74960000000002,112.282,108.823,107.585,112.32919999999999,113.82559999999998,110.346,106.624,106.8436,130.34300000000002,106.849,118.22640000000001
2020-01-01,107.4626,111.657,109.96,108.756,115.1362,118.08160000000001,111.042,108.4,111.05319999999999,134.1168,108.031,126.99980000000001
2020-04-01,114.304,120.92820000000002,118.056,111.104,118.077,118.5118,111.632,127.317,111.04939999999999,133.7036,107.058,129.6838
2020-07-01,110.0912,124.04839999999999,114.325,109.391,118.65,121.5652,111.598,118.255,114.5824,136.0618,106.51,129.82819999999998
2020-10-01,109.07539999999999,122.439,114.367,108.971,120.0172,123.7556,115.025,113.409,115.598,141.6314,105.831,122.0824
2021-01-01,114.42999999999999,115.0112,119.007,110.37,117.7086,126.44879999999998,112.693,128.141,116.40619999999998,149.40640000000002,105.398,112.33
2021-04-01,111.97,112.89659999999999,116.563,109.186,117.06300000000002,128.7078,111.896,123.303,117.3448,155.2064,104.929,107.59280000000001
2021-07-01,110.0924,112.2166,114.305,108.764,116.95719999999999,130.0828,110.58,119.676,118.00059999999999,158.684,105.535,108.33219999999999
2021-10-01,110.77740000000001,113.71099999999998,115.193,108.687,117.28099999999999,131.7042,109.531,123.386,118.6964,162.5452,104.925,107.77239999999999
2022-01-01,108.8872,110.14020000000001,112.654,107.763,116.41900000000001,134.2044,106.329,121.826,119.4334,169.3384,104.892,107.375
2022-04-01,107.6528,110.9372,111.72,107.36,116.9934,136.5398,106.844,118.754,120.5974,174.5122,104.776,105.36959999999999
2022-07-01,108.11420000000001,106.8954,111.595,107.777,116.2234,138.8722,106.056,119.613,122.3588,178.124,105.485,105.6556
2022-10-01,109.4508,114.6416,114.023,109.212,120.72359999999999,141.74259999999998,108.013,122.731,124.3628,182.78699999999998,106.371,109.8868
2023-01-01,110.69480000000001,112.7058,115.321,110.575,122.2352,144.3076,109.313,124.024,127.0654,185.01399999999998,107.765,118.64739999999999
2023-04-01,110.2286,115.0296,115.002,111.378,124.94359999999999,146.222,109.534,122.909,129.004,186.421,109.196,119.75019999999999
2023-07-01,111.7712,114.48920000000001,116.49,112.927,126.35719999999999,147.97719999999998,111.32,123.951,130.3558,188.6356,110.779,119.2328
2023-10-01,111.7752,113.3866,116.389,113.941,128.75619999999998,149.7768,110.96,124.235,131.2398,193.31599999999997,112.427,127.63820000000001
2024-01-01,112.34580000000001,109.24000000000001,116.282,114.441,127.8982,151.1424,110.251,125.025,131.3678,198.1738,113.276,127.55259999999998
2024-04-01,112.99479999999998,113.8142,117.513,115.304,130.29680000000002,152.4468,111.985,125.503,131.8068,202.501,113.927,127.9604
2024-07-01,114.62660000000001,119.89200000000001,120.055,116.753,133.1426,153.3834,115.694,126.305,132.4394,204.27100000000002,114.744,131.387
2024-10-01,115.62180000000001,119.9838,121.237,117.636,134.21359999999999,154.145,117.06,127.211,132.91660000000002,206.02100000000002,115.455,135.2
