Date,Change in private inventories,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross private domestic investment,Imports,Intellectual property products,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1947-04-01,0.03,0.32,1.04,2.26,-0.49,2.16,1.0266666666666666,-0.14,2.2,-0.85,0.03,-0.17,1.41,-0.33,1.19,1.21,2.09,0.95,0.13333333333333333,0.35,0.14
1947-07-01,0.35,0.19,0.56,1.63,-1.7,1.46,1.1666666666666667,-1.22,1.81,-0.63,0.07,-2.72,1.01,1.01,2.21,1.03,4.88,0.43,0.7933333333333334,0.48,0.41
1947-10-01,-0.61,0.46,0.24,0.81,0.1,1.26,1.5466666666666669,0.84,0.65,-0.36,0.08,-0.03,0.45,0.13,3.7,0.68,6.54,0.58,0.7866666666666667,0.74,0.37
1948-01-01,0.11,0.25,-0.14,0.27,0.29,0.57,0.7400000000000001,1.12,0.68,-0.22,0.01,0.71,0.04,-0.43,1.89,0.11,2.84,0.46,0.21666666666666665,0.84,0.25
1948-04-01,0.02,0.42,0.74,-0.07,0.32,1.34,0.52,0.83,1.36,0.03,0.05,0.46,-0.04,-0.14,1.18,1.06,2.66,0.28,0.3566666666666667,0.51,0.27
1948-07-01,0.0,1.19,1.02,-0.24,0.42,1.89,0.79,1.3,1.9,0.21,0.04,0.45,-0.04,-0.03,1.24,1.34,4.0,0.55,0.53,0.88,0.28
1948-10-01,-0.27,-0.03,0.44,-0.35,-0.01,0.58,-0.4166666666666667,0.39,0.31,0.27,-0.02,0.11,-0.08,-0.12,-1.14,0.48,-0.77,0.1,0.13333333333333333,0.39,0.06
1949-01-01,-0.02,-0.23,-0.05,-0.44,1.28,-0.25,-0.6633333333333332,1.02,-0.27,0.33,-0.02,0.58,-0.11,0.71,-1.65,-0.37,-1.93,0.13,-0.013333333333333334,-0.26,-0.31
1949-04-01,0.04,-0.24,0.12,-0.49,-0.09,-0.23,-0.66,-0.53,-0.19,0.15,-0.02,-0.12,-0.34,0.03,-1.42,-0.17,-1.41,-0.05,0.07333333333333333,-0.44,-0.27
1949-07-01,0.11,-0.35,-0.11,-0.41,-0.46,-0.83,-0.6333333333333334,-0.54,-0.72,0.06,-0.01,-0.23,-0.35,-0.23,-1.25,-0.28,-1.24,-0.55,0.10666666666666667,-0.08,-0.15
1949-10-01,0.02,0.22,-0.32,-0.28,0.69,-0.4,-0.2966666666666667,0.46,-0.37,-0.04,0.0,0.46,-0.32,0.23,-0.84,-0.39,0.12,-0.01,0.22999999999999998,-0.23,-0.07
1950-01-01,-0.02,0.29,-0.03,-0.36,0.15,-0.22,-0.3466666666666667,-0.23,-0.25,-0.26,0.0,0.06,-0.62,0.09,-0.74,-0.16,-0.01,-0.06,0.1366666666666667,-0.38,-0.13
1950-04-01,-0.01,0.54,0.33,0.0,-0.61,0.89,0.2833333333333334,-0.46,0.88,-0.3,0.03,-0.21,-0.3,-0.4,0.58,0.26,1.56,0.63,0.14,0.15,-0.1
1950-07-01,0.12,0.7,0.51,0.15,0.4,1.95,1.2299999999999998,1.19,2.07,-0.49,0.07,0.63,-0.35,-0.23,3.32,0.85,5.67,1.1,0.5499999999999999,0.79,0.27
1950-10-01,0.49,0.6,0.74,0.32,-0.28,1.39,0.9133333333333334,0.53,1.88,-0.78,0.07,0.11,-0.46,-0.39,2.61,1.42,4.6,-0.03,0.47,0.81,0.61
1951-01-01,0.69,1.28,0.83,1.11,2.23,2.46,1.9333333333333336,3.21,3.15,-1.37,0.04,1.11,-0.26,1.12,4.84,1.52,8.11,0.93,0.6833333333333332,0.99,0.66
1951-04-01,0.21,0.07,0.31,0.72,-1.06,1.03,0.27,-0.6,1.25,-0.89,0.04,-0.76,-0.17,-0.3,0.99,0.73,1.87,0.3,0.2966666666666667,0.46,0.38
1951-07-01,-0.17,-0.05,0.11,0.59,0.05,0.47,-0.06666666666666667,0.53,0.3,-0.41,0.02,0.07,0.17,-0.02,-0.23,0.35,0.3,0.13,0.22666666666666666,0.47,0.22
1951-10-01,0.01,0.38,0.26,0.32,0.9,0.54,0.6633333333333333,1.23,0.55,0.06,0.02,0.83,0.37,0.07,1.33,0.35,3.22,0.19,0.5366666666666667,0.33,0.07
1952-01-01,-0.03,0.38,0.03,-0.58,-1.0,0.13,0.25999999999999995,-0.99,0.09,0.8,-0.01,-1.26,0.23,0.25,0.09,0.02,1.16,0.11,0.20666666666666667,0.01,0.01
1952-04-01,-0.03,-0.31,0.09,-0.11,0.83,0.14,-0.18666666666666668,1.14,0.11,0.38,0.0,0.75,0.27,0.09,-0.43,-0.03,0.03,0.17,0.2866666666666667,0.31,-0.12
1952-07-01,0.01,0.43,-0.12,-0.1,0.59,0.01,0.26,1.12,0.02,0.36,0.01,0.5,0.26,0.09,0.17,-0.18,1.64,0.19,0.3766666666666667,0.53,-0.07
1952-10-01,-0.08,-0.76,-0.05,-0.1,1.04,-0.14,-0.07,0.99,-0.23,0.32,0.01,0.95,0.23,0.09,0.42,-0.02,0.42,-0.13,0.2833333333333333,-0.05,0.02
1953-01-01,-0.04,0.38,-0.05,-0.02,-0.93,0.06,0.0,-0.67,0.02,0.15,0.03,-0.94,0.13,0.01,-0.46,0.04,0.92,0.01,0.35333333333333333,0.26,0.07
1953-04-01,0.01,0.1,0.07,-0.09,0.25,0.29,-0.10666666666666669,0.15,0.3,0.18,0.01,0.18,0.09,0.07,-0.44,0.27,0.41,0.02,0.27,-0.1,0.19
1953-07-01,0.02,-0.15,0.09,-0.08,-0.33,0.41,0.02666666666666667,-0.35,0.43,0.11,0.01,-0.42,0.03,0.09,0.24,0.25,1.38,0.16,0.44333333333333336,-0.02,0.15
1953-10-01,-0.01,0.17,-0.06,-0.06,0.36,-0.23,0.049999999999999996,0.27,-0.24,0.04,0.0,0.34,-0.03,0.02,0.01,-0.14,1.18,-0.09,0.34,-0.09,-0.08
1954-01-01,0.03,0.41,0.33,-0.04,0.62,-0.07,0.2366666666666667,0.49,-0.04,-0.11,0.02,0.71,-0.15,-0.09,0.4,0.05,1.41,-0.12,0.18333333333333335,-0.12,-0.3
1954-04-01,-0.01,-0.84,0.3,-0.02,0.21,0.13,-0.15666666666666668,0.84,0.12,0.0,-0.01,0.13,-0.02,0.08,0.39,0.08,-0.22,0.05,0.07333333333333333,0.62,-0.22
1954-07-01,-0.03,-0.54,-0.3,0.02,0.41,-0.09,-0.3333333333333333,0.54,-0.12,-0.06,0.0,0.46,-0.04,-0.05,-0.41,-0.34,-0.73,0.25,0.07333333333333333,0.13,-0.04
1954-10-01,-0.01,-0.18,0.0,0.04,0.47,0.0,-0.20000000000000004,0.63,-0.01,0.05,0.0,0.45,0.1,0.02,-0.49,-0.01,-0.19,0.01,0.16666666666666666,0.17,-0.01
1955-01-01,0.01,0.11,-0.22,0.11,0.61,-0.01,0.14333333333333334,0.37,0.0,0.27,0.06,0.41,0.38,0.2,0.02,-0.14,0.77,0.13,0.24,-0.24,0.02
1955-04-01,0.02,0.17,0.06,0.11,1.27,0.41,0.006666666666666665,1.39,0.43,0.05,0.01,1.16,0.16,0.11,-0.28,0.19,0.28,0.22,0.1366666666666667,0.11,0.12
1955-07-01,0.04,0.36,0.36,0.12,0.32,0.81,0.20666666666666667,0.8,0.85,0.03,0.02,0.56,0.14,-0.24,0.13,0.62,0.98,0.19,0.17,0.48,0.23
1955-10-01,0.05,0.08,0.45,0.13,0.58,0.92,0.06999999999999999,0.92,0.97,0.0,0.03,0.52,0.13,0.05,-0.01,0.87,0.66,0.05,0.19666666666666666,0.34,0.4
1956-01-01,0.06,0.14,0.41,0.14,0.66,1.46,0.21,1.32,1.52,0.0,0.06,0.68,0.14,-0.02,0.32,1.24,1.02,0.21,0.17666666666666664,0.66,0.77
1956-04-01,0.02,0.09,0.35,0.19,0.88,0.81,0.39000000000000007,1.26,0.83,-0.09,0.05,0.74,0.1,0.13,0.96,0.46,1.63,0.35,0.18666666666666665,0.38,0.06
1956-07-01,0.03,0.52,0.55,0.22,0.26,1.17,0.5599999999999999,0.77,1.2,-0.05,0.05,0.25,0.16,0.01,0.98,1.11,2.36,0.06,0.2833333333333333,0.5,0.51
1956-10-01,0.01,0.47,0.35,0.23,0.18,0.52,0.29,0.46,0.53,-0.14,0.03,0.22,0.09,-0.04,0.31,0.59,1.41,-0.08,0.21,0.28,0.21
1957-01-01,0.03,0.32,0.44,0.29,1.25,0.63,0.48333333333333334,1.56,0.65,-0.02,0.05,1.08,0.26,0.17,0.9,0.68,2.17,-0.05,0.32666666666666666,0.31,0.19
1957-04-01,0.0,0.5,0.0,0.15,0.4,0.29,0.38000000000000006,0.87,0.29,0.03,0.03,0.27,0.18,0.14,0.51,0.23,1.52,0.05,0.18666666666666668,0.47,0.21
1957-07-01,0.01,-0.01,0.18,0.05,0.38,0.43,0.37333333333333335,0.54,0.44,0.13,0.03,0.4,0.18,-0.02,1.02,0.29,1.95,0.13,0.33666666666666667,0.16,0.08
1957-10-01,0.01,0.05,0.36,-0.04,0.7,0.25,0.16666666666666666,0.71,0.26,0.19,0.01,0.55,0.14,0.15,0.36,0.32,1.26,-0.07,0.30333333333333334,0.01,-0.05
1958-01-01,0.04,0.58,-0.03,-0.21,0.63,-0.51,0.7633333333333333,0.61,-0.47,0.41,0.06,0.58,0.21,0.05,1.56,-0.42,3.05,-0.09,0.32,-0.02,-0.45
