Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1983-10-01,133.151,129.105,79.386,46.544,66.429,85.72133333333333,39.278,48.151,68.106,78.789,78.998,47.526,44.303,53.74,82.046,47.318,36.55,44.93366666666666,34.642,30.979
1984-01-01,133.19,128.866,79.488,47.147,66.572,86.12566666666667,39.818,48.626,68.31,79.024,79.657,48.077,45.043,54.365,82.112,47.83,36.77,45.03333333333333,35.145,31.015
1984-04-01,134.017,128.763,79.998,47.617,66.897,86.548,40.205,49.063,68.686,79.463,80.116,48.508,45.611,54.399,82.416,48.293,37.078,45.389,35.479,31.327
1984-07-01,134.283,128.485,79.186,48.325,67.165,85.64966666666668,40.691,49.506,68.943,78.052,80.719,49.295,46.129,54.522,82.595,48.666,37.43,45.17166666666666,35.81,31.529
1984-10-01,134.53,128.286,78.336,48.92,67.38,84.88799999999999,41.144,49.852,69.095,77.098,80.767,49.995,46.472,54.72,82.691,48.966,37.782,45.114000000000004,36.166,31.716
1985-01-01,135.215,128.162,77.48,48.725,67.618,83.78266666666667,41.304,50.363,69.286,75.254,81.323,49.505,47.008,55.102,82.95,49.544,37.962,45.23733333333333,36.593,31.958
1985-04-01,135.529,128.297,77.172,48.84,67.746,83.66566666666667,41.556,50.66,69.383,75.58,81.544,49.551,47.298,55.441,83.095,49.945,38.052,45.891333333333336,36.953,32.032
1985-07-01,135.299,128.646,76.55,49.101,68.061,83.01166666666667,41.84,50.997,69.666,75.514,81.871,49.849,47.467,55.553,83.405,50.337,38.333,46.78333333333333,37.259,32.199
1985-10-01,135.649,129.294,76.37,49.423,68.496,83.425,42.171,51.262,70.102,76.988,81.866,50.269,47.537,55.991,83.768,50.688,38.81,47.59,37.604,32.385
1986-01-01,135.68,129.515,75.976,49.298,68.85,82.80166666666666,42.206,51.515,70.423,77.132,82.061,49.995,47.797,55.71,83.982,51.047,39.299,48.71066666666667,37.76,32.519
1986-04-01,136.305,130.709,75.578,49.175,69.372,81.08800000000001,42.248,51.695,70.884,74.743,82.183,49.733,48.037,54.38,84.53,50.993,39.708,49.04533333333333,37.927,32.686
1986-07-01,137.443,131.925,75.148,49.245,69.952,81.08,42.462,51.941,71.437,75.26,82.347,49.763,48.211,54.521,85.082,51.263,40.227,49.42433333333333,38.255,32.832
1986-10-01,138.221,132.585,75.738,49.3,70.402,81.78933333333333,42.758,52.25,71.95,76.193,82.553,49.771,48.391,54.64,85.471,51.573,40.678,49.73566666666667,38.741,33.002
1987-01-01,139.386,132.549,76.016,49.217,70.668,83.325,43.033,52.554,72.26,78.156,82.903,49.817,47.968,55.859,85.537,52.061,41.142,49.544333333333334,39.295,33.011
1987-04-01,140.478,131.901,77.123,49.45,70.829,84.90666666666667,43.402,52.911,72.451,80.203,83.368,50.042,48.225,56.473,85.511,52.564,41.498,50.035666666666664,39.776,33.151
1987-07-01,141.483,131.275,77.351,49.808,71.036,85.43633333333332,43.821,53.32,72.651,81.022,83.941,50.389,48.613,57.01,85.541,53.062,41.889,50.573,40.252,33.33
1987-10-01,142.059,132.426,78.63,49.912,71.711,86.72166666666668,44.0,53.72,73.264,82.284,84.834,50.445,48.853,57.367,86.345,53.52,42.299,50.947333333333326,40.491,33.654
1988-01-01,141.812,133.106,79.544,50.593,72.338,87.52933333333334,44.407,54.135,73.816,83.451,85.784,51.097,49.623,57.553,87.149,53.943,42.608,51.689666666666675,40.699,34.181
1988-04-01,142.597,133.449,81.2,51.09,72.802,89.14299999999999,44.841,54.676,74.262,84.935,86.33,51.57,50.196,58.132,87.617,54.539,42.997,52.18266666666667,41.096,34.52
1988-07-01,143.612,133.676,82.179,51.382,73.172,89.53399999999999,45.162,55.345,74.562,83.995,86.626,51.864,50.483,58.899,87.992,55.211,43.306,52.336000000000006,41.443,34.859
1988-10-01,144.68,135.223,82.025,51.796,73.863,89.85666666666667,45.606,55.854,75.293,84.676,86.783,52.448,50.414,59.332,88.814,55.769,43.724,52.721000000000004,41.918,35.232
1989-01-01,145.413,135.744,82.804,52.18,74.276,91.12966666666667,46.083,56.392,75.725,86.03,87.16,52.677,51.234,60.145,89.278,56.41,44.012,52.870666666666665,42.469,35.532
1989-04-01,145.53,135.904,82.927,52.563,74.756,92.01566666666668,46.574,57.002,76.206,86.975,87.416,53.052,51.644,61.731,89.67,57.17,44.546,53.15166666666667,43.046,35.952
1989-07-01,145.858,136.662,82.431,52.825,75.132,91.041,46.916,57.425,76.598,85.487,87.672,53.299,51.951,61.679,90.175,57.507,44.699,53.40966666666666,43.45,36.232
1989-10-01,146.336,137.382,82.169,53.014,75.547,91.03466666666667,47.319,57.817,76.998,85.931,87.73,53.561,51.952,61.965,90.623,57.959,45.022,53.97533333333333,44.011,36.512
1990-01-01,147.115,138.143,82.249,53.386,76.005,91.84100000000001,47.834,58.447,77.456,87.26,87.928,53.983,52.197,63.532,91.133,58.799,45.356,54.917,44.634,36.818
1990-04-01,147.129,138.434,82.405,54.303,76.304,91.193,48.477,59.101,77.727,85.722,88.305,54.816,53.329,63.895,91.49,59.333,45.539,55.47133333333333,45.094,37.076
1990-07-01,147.194,139.431,83.168,54.376,76.77,92.62333333333333,48.865,59.612,78.207,88.21,88.709,54.969,53.201,65.238,92.119,60.087,45.714,56.71366666666666,45.707,37.382
1990-10-01,147.491,140.839,84.372,55.023,77.181,95.28699999999999,49.551,60.067,78.524,93.108,88.676,55.72,53.59,66.928,92.725,60.882,45.778,58.37166666666667,46.427,37.61
1991-01-01,148.753,141.972,84.586,55.517,77.824,94.01766666666667,49.866,60.651,79.221,90.259,90.003,55.93,54.782,66.596,93.634,61.202,45.931,58.666666666666664,46.622,37.945
1991-04-01,149.127,141.645,84.103,55.79,77.964,92.96900000000001,50.143,61.088,79.32,87.773,90.625,56.008,55.536,66.706,93.721,61.536,46.153,58.166333333333334,46.904,38.009
1991-07-01,149.68,141.239,83.527,56.508,78.042,92.02,50.659,61.557,79.456,86.456,90.99,56.859,55.928,66.767,93.673,61.954,46.429,58.554,47.29,37.999
1991-10-01,150.001,141.424,83.679,57.079,77.792,92.27133333333335,51.131,61.915,79.205,86.86,90.522,57.608,56.089,67.104,93.395,62.404,46.249,58.988,47.703,37.631
1992-01-01,149.995,142.024,83.546,57.163,77.674,92.28433333333334,51.367,62.162,79.03,87.271,89.46,57.795,55.947,67.22,93.318,62.795,46.088,59.46666666666667,48.043,37.631
1992-04-01,150.404,141.532,83.628,57.371,77.824,92.457,51.792,62.533,79.173,87.615,89.451,57.967,56.239,67.555,93.243,63.212,46.55,59.93666666666667,48.617,37.78
1992-07-01,150.528,141.339,83.621,57.872,78.011,92.77266666666667,52.205,62.833,79.361,88.73,89.552,58.515,56.64,68.041,93.311,63.615,46.891,60.87833333333333,48.975,37.961
1992-10-01,150.763,140.523,83.468,58.235,78.285,92.51966666666665,52.549,63.275,79.634,88.014,90.072,58.711,57.366,68.239,93.329,64.059,47.509,60.79933333333333,49.31,38.247
1993-01-01,150.687,140.344,83.566,58.381,78.549,92.36666666666667,52.781,63.652,79.873,87.481,89.99,58.691,57.859,68.442,93.399,64.441,48.021,60.97666666666667,49.597,38.524
1993-04-01,151.481,139.895,83.796,58.637,78.816,92.49666666666667,53.059,64.027,80.171,87.785,90.202,58.867,58.282,68.354,93.472,64.874,48.542,61.51733333333333,49.889,38.855
1993-07-01,152.219,139.436,83.741,59.062,78.966,92.12966666666667,53.309,64.349,80.359,87.008,89.998,59.213,58.869,68.071,93.422,65.155,48.965,61.528333333333336,50.031,39.17
1993-10-01,153.224,139.136,83.712,59.591,79.212,92.05066666666666,53.665,64.727,80.557,86.662,90.853,59.816,59.248,68.391,93.709,65.531,49.125,61.81933333333333,50.283,39.515
1994-01-01,153.578,139.639,84.095,59.865,79.65,92.17399999999999,54.022,65.058,81.029,86.62,90.519,59.964,59.772,68.197,93.965,65.766,49.769,61.99966666666668,50.694,39.821
1994-04-01,154.494,139.897,84.429,60.367,79.91,92.75333333333333,54.384,65.369,81.26,87.438,90.436,60.548,60.112,68.344,94.164,66.133,50.088,62.242,50.975,40.066
1994-07-01,155.583,139.593,84.824,60.713,80.257,93.64866666666667,54.793,65.717,81.557,88.908,90.693,60.896,60.458,69.051,94.366,66.607,50.602,62.97533333333333,51.421,40.558
1994-10-01,155.849,138.687,85.356,61.212,80.58,94.02033333333333,55.253,66.083,81.902,89.247,91.281,61.375,60.998,69.123,94.457,66.92,51.238,63.346666666666664,51.857,41.13
1995-01-01,156.472,138.117,86.267,61.728,81.085,94.85366666666668,55.625,66.46,82.427,89.985,92.896,61.865,61.566,69.101,94.869,67.247,51.845,63.306999999999995,52.146,41.622
1995-04-01,156.301,138.362,86.949,62.139,81.385,95.493,56.027,66.785,82.725,91.279,93.23,62.263,62.007,69.359,95.177,67.639,52.11,64.40066666666667,52.542,41.895
1995-07-01,155.798,137.964,86.731,62.461,81.635,95.11866666666667,56.281,67.084,82.957,90.707,94.0,62.554,62.388,69.507,95.437,67.915,52.326,64.62333333333333,52.758,42.352
1995-10-01,155.452,137.267,86.328,63.323,81.615,94.585,56.717,67.401,82.881,89.892,93.499,63.006,64.023,69.617,95.223,68.214,52.627,64.717,52.96,42.704
1996-01-01,155.569,136.151,86.159,63.472,81.501,94.48166666666667,57.112,67.712,82.705,89.699,93.906,63.513,63.499,70.305,94.917,68.593,52.837,65.145,53.489,42.745
1996-04-01,154.543,134.898,85.886,63.132,81.359,94.202,57.038,67.988,82.56,89.234,94.029,63.151,63.196,71.04,94.545,69.052,53.078,65.527,53.561,42.905
1996-07-01,154.14,134.382,85.251,63.499,81.582,93.32633333333332,57.387,68.318,82.807,88.331,93.866,63.469,63.658,70.934,94.563,69.346,53.617,65.993,53.899,43.454
1996-10-01,153.473,133.766,84.381,63.716,81.549,92.87766666666666,57.716,68.607,82.729,88.294,93.469,63.727,63.801,71.592,94.369,69.819,53.86,66.51633333333332,54.286,43.753
1997-01-01,152.882,132.587,84.152,63.934,81.563,92.59933333333333,58.029,68.915,82.737,87.619,93.979,63.882,64.133,71.877,94.246,70.127,54.111,66.41666666666667,54.646,44.177
1997-04-01,151.408,131.564,84.101,64.354,81.623,91.585,58.29,69.258,82.757,85.795,94.562,64.336,64.496,71.658,94.187,70.303,54.376,66.697,54.823,44.58
1997-07-01,150.393,130.698,83.889,64.503,81.739,91.206,58.499,69.464,82.807,85.23,94.698,64.363,64.859,71.613,94.114,70.488,54.822,66.59733333333332,55.061,45.08
1997-10-01,149.555,129.481,83.512,64.954,81.637,90.71199999999999,58.939,69.713,82.691,84.556,94.068,64.818,65.305,71.689,93.733,70.71,55.227,66.62366666666667,55.493,45.619
1998-01-01,148.455,127.5,82.665,64.682,81.336,89.383,58.897,69.783,82.31,82.469,93.804,64.673,64.81,71.116,93.186,70.715,55.386,66.04266666666666,55.567,46.259
1998-04-01,147.348,125.834,82.222,65.099,81.168,88.563,59.201,69.964,82.122,81.465,93.665,65.083,65.236,70.976,92.72,70.843,55.769,66.379,55.813,46.753
1998-07-01,146.222,124.43,81.558,65.524,81.119,87.777,59.623,70.235,82.042,80.413,93.666,65.255,66.113,71.262,92.341,71.062,56.322,66.53066666666666,56.231,47.134
1998-10-01,145.134,123.042,81.265,65.735,81.161,87.43,60.01,70.424,82.087,80.374,94.337,65.598,66.082,71.375,92.127,71.249,56.824,67.09400000000001,56.701,47.516
1999-01-01,143.914,122.177,81.038,65.947,81.267,87.193,60.375,70.615,82.179,80.124,94.651,65.918,66.114,71.618,92.001,71.39,57.353,67.15933333333334,57.135,47.85
1999-04-01,143.198,120.879,81.215,66.503,81.333,87.72466666666666,61.082,70.934,82.222,81.141,95.289,66.537,66.564,72.655,91.77,71.796,57.972,67.845,57.909,48.162
1999-07-01,142.538,119.559,81.331,67.106,81.235,88.31633333333333,61.752,71.207,82.109,82.131,95.275,67.005,67.396,73.435,91.369,72.191,58.457,68.105,58.604,48.499
1999-10-01,141.691,118.858,81.662,67.931,81.498,89.06733333333334,62.478,71.581,82.364,83.258,96.315,67.742,68.373,74.098,91.523,72.629,58.922,68.18833333333333,59.277,48.917
2000-01-01,141.032,118.51,82.208,68.593,82.013,90.07466666666666,63.209,72.058,82.857,84.832,96.97,68.513,68.851,75.232,91.783,73.219,59.918,68.68833333333333,60.034,49.499
2000-04-01,140.734,118.037,82.839,68.856,82.348,90.53833333333334,63.731,72.491,83.165,84.906,97.786,68.927,68.867,75.888,91.98,73.568,60.519,68.706,60.672,49.949
2000-07-01,139.872,117.647,83.24,69.349,82.709,90.92833333333333,64.335,72.945,83.513,85.502,98.685,69.227,69.676,76.486,92.262,74.042,61.03,69.24266666666666,61.324,50.473
2000-10-01,139.535,116.811,83.205,69.662,82.875,91.16000000000001,64.962,73.341,83.648,85.704,98.958,69.557,69.963,76.732,92.245,74.46,61.564,69.00066666666667,62.09,51.088
2001-01-01,138.909,115.371,83.04,69.782,82.907,90.97166666666668,65.509,73.843,83.682,85.417,98.624,69.963,69.616,76.935,91.868,75.012,62.427,69.29233333333333,62.832,51.804
2001-04-01,137.923,114.664,82.526,70.148,83.161,90.23700000000001,65.794,74.335,83.914,83.696,98.397,70.13,70.307,77.458,91.835,75.363,63.246,68.934,63.077,52.578
2001-07-01,137.012,113.842,82.121,70.597,83.358,89.395,66.051,74.56,84.149,82.483,97.47,70.58,70.758,77.138,91.609,75.401,64.264,69.00166666666667,63.241,53.416
2001-10-01,136.336,113.246,81.206,71.055,83.399,87.97266666666667,66.282,74.801,84.278,80.526,97.384,70.785,71.623,76.038,91.479,75.432,64.632,68.676,63.363,53.739
2002-01-01,135.141,112.775,80.76,71.515,83.318,87.54666666666667,66.687,74.998,84.358,80.237,97.132,71.373,71.88,75.902,91.41,75.584,64.529,68.64666666666666,63.736,54.24
2002-04-01,134.462,112.412,81.249,72.191,83.4,88.54833333333333,67.299,75.295,84.124,81.999,96.584,72.043,72.565,76.996,91.324,76.145,64.899,69.404,64.311,54.828
2002-07-01,133.791,111.237,81.908,72.811,83.333,88.92266666666667,67.819,75.633,84.076,82.695,96.694,72.736,73.066,77.211,91.055,76.539,65.182,70.38033333333334,64.778,55.319
2002-10-01,132.901,111.106,82.11,74.161,83.762,89.14666666666666,68.636,76.073,84.564,83.236,96.22,74.695,73.432,77.483,91.086,76.896,66.262,70.827,65.325,55.967
2003-01-01,131.193,110.051,82.463,74.965,84.078,90.06933333333332,69.529,76.482,84.868,85.266,95.682,75.401,74.392,78.778,90.734,77.484,67.673,71.83966666666667,66.256,56.634
2003-04-01,129.766,109.316,82.589,75.499,84.005,88.94033333333334,69.746,76.746,84.801,83.919,96.035,75.943,74.909,77.561,90.553,77.562,67.789,72.81533333333333,66.307,56.669
2003-07-01,128.454,108.319,82.777,76.182,84.039,89.07233333333333,70.272,77.185,84.831,84.195,96.138,76.617,75.607,78.635,90.315,78.073,68.277,73.60000000000001,66.747,57.082
2003-10-01,127.28,108.273,83.37,76.752,84.608,89.43433333333333,70.817,77.633,85.39,84.712,95.851,77.307,75.974,78.975,90.464,78.457,69.494,74.20433333333334,67.273,57.844
2004-01-01,127.17,108.027,84.662,77.405,85.376,90.87666666666667,71.608,78.191,86.187,86.723,95.787,77.912,76.713,80.048,90.726,79.062,71.015,75.19133333333333,68.131,59.019
2004-04-01,127.063,108.428,85.592,78.077,86.287,91.88733333333333,72.481,78.825,87.093,87.773,95.644,78.504,77.525,80.804,91.272,79.594,72.434,75.43666666666667,69.108,60.34
2004-07-01,126.092,107.834,86.038,78.792,87.02,92.36633333333333,73.459,79.323,87.836,88.765,95.53,79.285,78.129,81.267,91.502,79.985,73.9,76.12033333333333,70.224,61.966
2004-10-01,126.265,108.022,86.979,79.559,87.885,93.79133333333334,74.517,79.936,88.701,90.953,95.492,80.157,78.712,82.705,92.138,80.669,75.06,77.23466666666667,71.439,63.803
2005-01-01,125.992,108.516,87.961,80.606,88.813,94.32,75.308,80.55,89.603,91.73,95.751,81.295,79.605,82.569,92.987,81.138,76.034,78.10766666666666,72.086,65.658
2005-04-01,125.814,108.397,88.529,81.333,89.675,95.03666666666668,76.163,81.137,90.464,92.687,96.177,82.081,80.232,83.113,93.579,81.65,77.263,78.411,73.01,67.374
2005-07-01,124.905,107.439,89.055,82.182,90.688,96.38566666666667,77.22,81.905,91.427,94.52,96.275,83.084,80.81,85.673,93.913,82.532,79.294,79.062,74.18,69.786
2005-10-01,124.615,106.957,89.592,82.772,91.715,97.269,78.211,82.557,92.479,96.121,96.725,83.79,81.2,85.92,94.642,83.189,80.76,79.522,75.391,72.546
2006-01-01,124.091,106.726,90.131,83.469,92.571,97.44099999999999,78.808,83.135,93.317,96.328,97.189,84.459,81.947,86.01,95.228,83.621,82.051,80.2,75.93,74.437
2006-04-01,123.514,106.452,91.357,84.051,93.146,98.505,79.768,83.871,93.895,97.493,97.325,85.143,82.352,87.266,95.7,84.355,82.804,81.253,77.103,76.3
2006-07-01,122.964,106.808,92.458,84.673,93.638,99.45066666666666,80.495,84.486,94.435,98.446,97.39,85.868,82.803,88.273,96.291,84.962,83.101,81.974,77.886,77.7
2006-10-01,122.179,107.046,92.47,85.114,94.355,98.38499999999999,81.18,84.806,95.13,97.303,97.582,86.339,83.19,86.235,97.045,84.822,83.701,82.31099999999999,78.708,79.711
2007-01-01,121.543,107.071,93.428,85.842,94.835,99.16266666666667,82.408,85.655,95.61,97.935,98.181,86.985,84.067,87.435,97.518,85.597,84.136,83.05633333333333,80.214,80.695
2007-04-01,120.962,106.978,94.65,86.528,94.894,100.55400000000002,83.212,86.201,95.641,99.576,98.542,87.603,84.873,89.145,97.7,86.324,83.916,83.96,81.083,81.079
2007-07-01,120.129,106.2,95.348,87.124,94.862,101.35300000000001,83.995,86.568,95.653,100.956,98.733,88.391,85.131,89.771,97.654,86.812,83.949,84.75099999999999,81.971,81.787
2007-10-01,119.625,105.26,96.811,87.822,94.836,103.75966666666666,84.997,86.982,95.558,104.708,98.827,89.308,85.445,91.671,97.611,87.694,84.039,85.813,83.146,82.763
2008-01-01,119.289,104.828,98.71,88.563,95.028,106.49900000000001,86.117,87.359,95.653,108.717,99.58,90.02,86.238,93.228,98.013,88.408,83.723,86.66833333333334,84.486,83.873
2008-04-01,118.511,104.459,100.763,89.47,95.156,109.80433333333333,87.198,87.678,95.76,113.896,100.143,90.999,87.017,95.272,98.31,89.269,83.395,87.87666666666667,85.669,84.733
2008-07-01,118.13,105.415,102.113,90.141,95.768,111.92033333333332,88.174,88.361,96.224,116.565,100.585,91.852,87.366,97.784,99.342,90.221,82.675,88.68233333333335,86.827,86.306
2008-10-01,117.287,108.13,95.962,89.712,96.68,102.59433333333334,87.362,88.511,97.963,103.954,100.194,91.125,87.471,91.74,100.861,88.781,81.521,86.92366666666668,85.784,88.093
2009-01-01,116.657,107.755,92.715,88.959,95.998,97.243,86.392,88.536,97.162,95.345,99.458,90.117,87.169,89.589,100.158,88.181,80.865,85.36366666666667,84.68,87.162
2009-04-01,116.352,107.067,92.67,88.975,94.734,98.399,86.518,88.418,95.639,96.64,98.713,89.858,87.669,91.16,98.832,88.532,79.798,84.78566666666667,84.875,84.68
2009-07-01,115.46,106.011,93.691,89.247,93.736,100.47433333333333,86.895,88.474,94.36,99.677,98.543,90.302,87.635,93.147,97.71,89.142,79.235,85.25933333333333,85.317,82.497
2009-10-01,115.854,104.582,94.859,89.933,93.509,102.118,87.538,88.798,94.028,102.472,98.793,91.129,88.076,94.102,97.251,89.83,79.821,86.50166666666667,85.932,82.405
2010-01-01,115.227,102.893,95.845,90.506,93.015,103.20733333333334,88.282,89.018,93.588,104.168,98.47,91.563,88.897,94.539,96.589,90.177,79.949,87.06733333333334,86.789,82.747
2010-04-01,114.202,102.481,96.972,91.2,92.933,103.17999999999999,88.91,89.431,93.585,103.696,98.728,92.089,89.883,94.119,96.645,90.317,79.388,87.699,87.373,83.232
2010-07-01,113.355,102.44,97.255,91.562,92.927,102.96033333333332,89.33,89.755,93.636,103.108,98.343,92.365,90.395,94.41,96.639,90.49,79.393,88.072,87.834,83.729
2010-10-01,113.0,102.358,99.44,92.307,93.23,105.18133333333333,90.072,90.27,93.941,105.456,98.831,93.076,91.2,96.098,96.906,91.07,79.842,88.89566666666667,88.573,84.298
2011-01-01,113.014,102.29,101.997,93.136,93.497,108.52300000000001,90.945,90.71,94.182,109.713,99.578,94.151,91.608,98.284,97.2,91.835,79.999,89.67833333333334,89.474,84.638
2011-04-01,113.299,102.637,104.012,93.979,93.973,111.18333333333334,91.933,91.363,94.61,113.011,99.918,95.047,92.361,100.577,97.721,92.738,80.289,90.70466666666668,90.562,85.742
2011-07-01,113.118,102.513,104.566,94.306,94.145,111.40533333333333,92.342,91.84,94.744,112.879,100.002,95.442,92.568,101.147,97.93,93.167,80.309,91.12599999999999,91.025,86.733
2011-10-01,112.662,102.632,103.455,94.18,94.347,110.86333333333333,92.223,91.951,94.855,112.559,99.732,95.275,92.511,101.661,98.172,93.475,80.348,90.98633333333333,90.913,87.865
2012-01-01,112.507,102.9,104.101,94.506,94.803,111.67833333333334,93.011,92.495,95.185,113.643,100.258,95.636,92.778,102.648,98.773,94.094,80.218,91.62633333333333,92.015,89.161
2012-04-01,111.846,102.845,104.29,94.715,95.082,111.16199999999999,93.101,92.881,95.632,112.755,100.263,95.872,92.939,102.445,99.046,94.321,80.536,92.06066666666668,92.024,90.342
2012-07-01,111.203,103.139,104.223,94.897,95.468,110.36,93.501,93.459,96.071,110.94,100.563,96.12,93.014,102.697,99.361,94.595,81.228,92.22033333333333,92.572,90.712
2012-10-01,110.823,103.467,104.579,95.013,95.612,111.005,94.226,93.869,96.301,112.098,100.085,96.332,92.976,103.534,99.339,95.126,82.044,92.85566666666666,93.706,90.62
2013-01-01,110.545,103.266,104.896,94.947,95.641,111.057,94.844,94.204,96.169,112.273,99.615,96.022,93.31,103.473,99.047,95.459,83.312,93.37966666666667,94.775,90.38
2013-04-01,109.812,102.983,104.205,95.102,95.946,109.70866666666666,95.2,94.474,96.518,110.845,99.842,96.04,93.691,102.402,99.143,95.508,84.41,93.72533333333332,95.259,91.024
2013-07-01,109.213,102.815,104.402,95.436,96.248,109.52866666666667,95.791,94.989,96.819,110.347,99.907,96.323,94.111,102.847,99.227,95.901,85.517,94.17533333333334,96.013,91.603
2013-10-01,108.637,102.366,104.324,96.904,96.805,109.13733333333333,96.701,95.477,97.206,110.113,100.429,97.452,96.122,102.858,99.5,96.254,87.14,94.926,96.568,92.889
2014-01-01,107.705,102.182,105.076,96.649,97.457,109.971,97.075,95.84,97.783,111.454,100.683,97.456,95.454,103.498,99.84,96.696,88.992,95.51266666666668,97.34,94.315
2014-04-01,106.981,102.199,105.117,97.057,97.659,109.54699999999998,97.417,96.343,98.066,110.759,100.29,97.724,96.078,103.981,100.039,97.129,89.203,96.17133333333334,97.642,95.585
2014-07-01,106.597,102.059,104.862,97.513,98.187,108.94466666666666,97.911,96.762,98.594,110.092,100.235,98.094,96.669,103.852,100.295,97.394,90.788,96.61266666666667,98.161,96.957
2014-10-01,105.803,102.054,103.007,97.642,98.388,106.74866666666667,97.908,96.8,98.882,107.962,100.096,98.126,96.945,102.303,100.503,97.265,90.962,96.54199999999999,98.075,97.996
2015-01-01,105.048,101.949,100.461,97.452,98.628,103.03666666666668,97.278,96.742,98.854,103.4,100.761,97.934,96.756,99.522,100.648,96.829,91.556,96.13466666666666,97.174,97.949
2015-04-01,105.107,101.731,100.257,97.641,98.599,102.46999999999998,97.728,97.302,98.756,102.037,100.936,98.127,96.94,100.271,100.487,97.312,92.017,96.46733333333333,97.783,97.475
2015-07-01,104.47,101.293,99.33,97.73,98.649,101.419,97.8,97.536,98.778,100.947,100.806,98.162,97.108,100.192,100.328,97.565,92.832,96.67866666666667,97.845,97.803
2015-10-01,103.841,101.022,97.773,97.611,98.454,99.50833333333333,97.519,97.527,98.524,98.75,100.001,97.988,97.068,98.955,99.916,97.49,93.41,96.42233333333333,97.467,97.648
2016-01-01,103.336,100.624,96.274,97.503,98.116,97.50866666666667,96.99,97.468,98.108,97.004,99.226,97.753,97.145,97.636,99.371,97.538,93.8,96.88633333333333,96.685,97.137
2016-04-01,103.017,100.277,97.285,98.022,98.435,98.28566666666666,97.642,98.108,98.46,97.52,99.507,98.28,97.651,98.442,99.434,98.157,95.002,97.38433333333334,97.416,97.696
2016-07-01,101.963,100.035,97.803,98.404,98.57,98.597,97.976,98.372,98.57,98.242,99.225,98.629,98.082,98.368,99.208,98.496,96.382,97.84499999999998,97.722,97.587
2016-10-01,101.031,99.889,98.468,98.891,99.077,98.92566666666666,98.456,98.884,99.06,98.535,99.852,99.016,98.709,99.175,99.507,98.947,97.61,98.49533333333333,98.198,98.251
2017-01-01,100.952,100.081,99.156,99.36,99.41,99.76566666666668,99.2,99.389,99.394,99.598,99.686,99.486,99.178,100.015,99.723,99.524,98.338,99.01833333333333,99.104,99.083
2017-04-01,100.353,100.036,99.245,99.682,99.914,99.46233333333333,99.432,99.656,99.925,99.691,100.083,99.69,99.67,99.387,100.019,99.724,99.553,99.75566666666667,99.283,99.883
2017-07-01,99.481,99.974,100.128,100.12,100.259,99.83800000000001,100.148,100.174,100.249,99.75,100.053,100.064,100.201,99.875,100.138,100.076,100.672,100.24466666666666,100.164,100.588
2017-10-01,99.213,99.909,101.471,100.838,100.417,100.93400000000001,101.221,100.78,100.432,100.961,100.178,100.76,100.951,100.723,100.121,100.676,101.436,100.98166666666667,101.448,100.447
2018-01-01,99.091,99.8,102.368,101.798,100.948,101.99133333333333,102.399,101.428,100.941,102.508,100.625,101.709,101.928,101.6,100.182,101.38,103.643,101.84666666666668,102.759,100.249
2018-04-01,98.844,99.749,103.626,102.497,101.451,102.64733333333334,103.315,102.14,101.405,102.793,100.842,102.435,102.585,102.132,100.335,101.912,105.421,102.51233333333333,103.807,100.691
2018-07-01,98.363,100.162,103.834,103.027,101.839,102.65899999999999,104.095,102.586,101.822,102.921,100.676,102.986,103.085,102.121,100.556,102.254,106.43,102.95366666666666,104.739,101.122
2018-10-01,98.235,99.974,103.469,103.778,102.035,102.12266666666666,104.664,103.005,101.987,102.428,100.184,103.438,104.272,101.889,100.637,102.642,107.065,103.354,105.197,102.633
2019-01-01,98.462,100.151,102.606,104.731,102.547,100.99033333333334,104.709,103.332,102.541,101.221,100.662,103.523,106.532,101.118,101.126,102.851,107.667,103.69233333333334,104.686,103.734
2019-04-01,97.95,100.197,103.427,104.034,102.968,101.55566666666668,104.934,103.855,102.945,101.725,101.065,103.931,104.17,102.114,101.552,103.426,108.065,104.33433333333333,105.473,104.953
2019-07-01,97.37,99.988,102.824,104.131,103.182,100.661,105.226,104.196,103.124,100.654,100.965,104.186,104.036,101.87,101.598,103.675,108.932,104.53466666666667,105.887,105.755
2019-10-01,96.961,99.591,102.459,104.51,103.15,100.45966666666668,105.752,104.543,103.037,100.395,100.251,104.628,104.328,102.288,101.347,104.083,109.736,104.72566666666667,106.506,106.603
2020-01-01,96.766,99.648,101.999,104.826,103.503,99.85666666666667,106.725,105.001,103.46,100.075,100.559,104.875,104.754,101.935,101.62,104.404,110.378,105.29533333333332,107.881,107.312
2020-04-01,95.906,99.812,97.144,104.893,103.869,96.17566666666666,106.664,104.651,103.562,96.884,101.739,104.671,105.202,100.203,102.043,103.988,110.553,104.06066666666668,107.74,106.869
2020-07-01,96.94,99.482,100.19,105.466,104.376,98.40033333333334,107.675,105.574,104.306,98.909,102.004,105.415,105.554,101.136,101.977,104.832,113.086,105.46033333333334,109.033,106.667
