Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Personal consumption expenditures (PCE),Recreation services,Recreational goods and vehicles,Services,Transportation services
1975-07-01,81.939,87.112,20.929,90.618,21.192,30.541,20.188,81.733,20.645,46.522,18.463,13.085,18.45,18.59,18.369,11.376,,,41.652,33.268,49.048,26.382,21.073,27.089,29.361,19.715,27.076,23.215,394.361,19.46,24.195
1975-10-01,82.267,88.451,21.459,90.997,21.604,31.008,20.59,82.907,21.039,47.153,18.752,13.457,18.823,18.926,18.759,11.599,,,42.484,33.696,49.58,26.694,21.317,27.53,29.827,20.092,27.53,23.543,398.863,19.844,24.684
1976-01-01,82.971,89.646,21.502,93.375,21.748,30.819,20.904,83.9,20.851,47.384,19.131,13.768,19.129,19.229,19.084,11.809,,,43.282,33.739,50.171,27.127,21.605,27.949,30.275,20.423,27.833,23.849,401.576,20.173,25.139
1976-04-01,83.676,90.641,21.533,93.026,21.591,30.601,21.233,84.533,20.65,47.541,19.383,14.053,19.388,19.481,19.363,12.033,,,43.97,33.737,50.589,27.47,21.92,28.284,30.631,20.675,28.066,24.083,404.898,20.435,25.536
1976-07-01,84.864,91.738,21.916,93.109,22.083,30.951,21.589,85.072,21.018,48.127,19.729,14.342,19.743,19.817,19.703,12.316,,,44.813,34.156,51.414,27.735,22.321,28.727,31.101,21.048,28.492,24.394,406.375,20.798,25.963
1976-10-01,85.644,93.29,22.579,95.206,22.392,31.237,21.883,85.676,21.58,48.811,20.049,14.623,20.081,20.216,20.156,12.49,,,46.084,34.599,52.169,28.15,22.514,29.176,31.558,21.357,28.942,24.708,410.0,21.157,26.345
1977-01-01,86.891,94.247,23.265,98.397,22.579,31.802,22.244,86.735,22.169,49.583,20.547,14.924,20.475,20.717,20.691,12.766,,,46.513,35.232,52.746,28.608,22.883,29.667,32.036,21.722,29.465,24.994,413.569,21.582,26.828
1977-04-01,87.151,94.727,23.602,98.18,23.293,32.708,22.798,87.371,22.495,50.284,20.854,15.274,20.894,21.155,21.103,13.026,,,46.693,35.878,52.962,29.007,23.128,30.121,32.487,22.151,29.969,25.271,415.599,22.009,27.337
1977-07-01,88.504,95.711,23.79,101.293,24.171,33.036,23.204,88.376,22.465,50.807,21.249,15.534,21.287,21.566,21.531,13.221,,,47.153,36.251,53.61,29.416,23.355,30.622,33.008,22.568,30.42,25.543,419.202,22.431,27.776
1977-10-01,88.999,96.992,24.269,102.506,24.781,33.342,23.563,89.207,22.975,51.429,21.493,15.786,21.63,21.941,21.918,13.371,,,48.2,36.675,53.987,29.854,23.535,31.067,33.468,22.916,30.852,25.867,420.989,22.79,28.186
1978-01-01,88.509,98.382,24.443,103.859,25.748,34.204,23.99,89.96,23.068,52.13,21.939,16.152,22.041,22.265,22.243,13.681,,,49.138,37.164,54.82,30.197,23.804,31.552,33.996,23.395,31.358,26.269,425.761,23.219,28.723
1978-04-01,89.726,99.882,24.719,105.287,26.614,35.72,24.624,91.677,23.035,53.234,22.338,16.445,22.486,22.599,22.635,13.948,,,49.801,38.056,55.59,30.491,24.23,32.096,34.599,23.887,32.002,26.717,431.82,23.682,29.058
1978-07-01,89.799,101.5,25.098,108.389,26.867,36.469,25.314,93.024,23.507,54.105,22.898,16.828,22.897,22.955,22.963,14.279,,,50.857,38.681,56.795,31.063,24.704,32.647,35.203,24.379,32.564,27.141,433.704,24.123,29.571
1978-10-01,90.156,103.276,26.013,109.114,27.502,37.019,25.908,94.823,24.641,55.035,23.369,17.285,23.373,23.416,23.42,14.635,,,51.833,39.343,57.942,31.491,25.036,33.233,35.818,24.881,33.179,27.629,437.969,24.615,30.064
1979-01-01,90.343,104.953,27.023,111.72,26.445,38.416,26.595,96.305,25.816,56.365,23.997,17.74,23.698,23.783,23.816,15.042,,,52.856,40.441,58.639,32.094,25.455,33.687,36.293,25.198,33.804,28.028,443.33,24.964,30.502
1979-04-01,91.219,106.8,29.61,114.564,28.478,39.214,27.361,97.514,29.525,57.988,24.486,18.039,24.315,24.204,24.259,15.324,,,54.049,41.813,59.686,32.503,25.958,34.427,37.124,25.936,34.728,28.578,449.974,25.614,31.294
1979-07-01,91.417,108.026,33.101,119.631,28.882,39.577,27.986,98.492,34.378,59.493,25.202,18.459,24.88,24.794,24.915,15.702,,,54.574,43.168,61.311,33.025,26.493,35.063,37.762,26.511,35.59,28.981,453.906,26.225,32.276
1979-10-01,92.218,109.973,35.305,122.475,28.906,40.289,28.671,100.22,37.237,60.944,25.94,18.976,25.479,25.497,25.648,16.188,,,55.353,44.337,64.082,33.678,26.965,35.794,38.49,27.078,36.451,29.285,459.018,26.857,33.785
1980-01-01,93.427,113.197,39.008,124.965,29.205,40.914,29.385,102.892,42.517,63.127,26.799,19.652,26.121,25.916,26.183,16.789,,,56.763,46.043,68.708,34.593,27.711,36.67,39.499,27.809,37.545,29.837,466.658,27.529,35.186
1980-04-01,94.224,115.869,40.89,129.422,29.831,41.766,30.026,105.273,44.568,64.658,27.557,20.197,26.757,26.427,26.842,17.225,,,57.647,47.168,73.232,35.496,28.169,37.49,40.405,28.487,38.464,30.706,473.473,28.209,36.4
1980-07-01,94.909,117.981,41.401,127.78,30.663,43.319,30.613,107.308,44.469,65.977,28.154,20.79,27.485,27.087,27.588,17.788,,,58.634,48.167,75.175,36.292,28.953,38.325,41.28,29.199,39.364,31.306,480.027,28.941,37.765
1980-10-01,96.032,120.003,42.061,129.783,32.226,44.74,31.304,108.949,44.981,67.321,29.009,21.437,28.277,27.876,28.353,18.411,,,59.858,49.209,76.452,36.911,29.564,39.259,42.242,30.031,40.338,31.71,486.442,29.762,39.056
1981-01-01,96.723,121.527,45.388,131.894,33.139,45.325,32.162,111.087,49.638,68.985,29.853,22.099,29.049,28.51,29.068,19.02,,,60.519,50.663,76.858,37.703,30.307,40.129,43.174,30.867,41.384,32.364,491.486,30.564,40.474
1981-04-01,97.561,123.818,46.28,136.679,33.057,45.437,32.8,113.103,50.187,69.843,30.549,22.573,29.626,29.16,29.807,19.388,,,62.241,51.165,77.1,38.581,31.099,40.888,43.952,31.428,42.078,32.611,497.039,31.187,41.136
1981-07-01,98.335,125.649,46.497,135.104,32.738,46.036,33.375,115.037,49.469,70.53,31.246,23.324,30.309,29.907,30.667,20.035,,,63.592,51.568,77.533,39.201,31.919,41.641,44.69,32.026,42.772,32.954,499.081,31.872,42.142
1981-10-01,98.473,127.285,47.162,133.667,32.653,46.105,33.828,116.562,49.824,71.122,32.05,24.105,30.976,30.656,31.445,20.777,,,64.566,51.908,78.228,39.954,32.815,42.381,45.411,32.63,43.427,33.503,504.488,32.539,42.705
1982-01-01,98.68,128.355,47.146,130.542,33.439,46.572,34.254,118.258,48.676,71.526,32.615,24.755,31.586,31.205,32.13,21.407,,,64.982,52.15,78.325,40.684,33.308,43.002,46.041,33.173,43.979,33.973,508.264,33.134,43.015
1982-04-01,99.368,129.354,46.047,127.897,34.176,46.996,34.69,119.901,46.029,71.678,32.956,25.243,32.114,31.637,32.664,21.832,,,65.647,52.146,77.643,41.46,33.797,43.584,46.661,33.677,44.402,34.35,510.43,33.648,43.752
1982-07-01,99.574,129.816,47.493,126.85,35.594,47.184,35.203,120.13,47.953,72.415,33.656,25.937,32.788,32.265,33.293,22.491,,,66.064,52.819,78.099,42.154,34.151,44.282,47.369,34.368,45.103,34.916,510.036,34.323,44.468
1982-10-01,99.198,130.192,47.878,124.04,36.842,46.963,35.575,120.991,47.212,72.504,34.134,26.532,33.442,32.859,34.057,23.059,,,66.121,52.849,78.639,43.172,34.701,44.899,47.981,34.933,45.601,35.333,509.357,34.96,44.443
1983-01-01,99.775,131.121,46.664,119.756,37.672,46.976,35.918,121.709,44.576,72.51,34.519,27.191,33.979,33.305,34.561,23.641,,,66.962,52.702,79.486,44.104,35.287,45.489,48.607,35.436,45.978,35.673,507.216,35.465,44.285
1983-04-01,100.423,131.608,47.616,119.71,36.569,47.509,36.278,122.369,45.783,73.228,34.94,27.62,34.281,33.762,35.019,24.017,,,67.32,53.362,80.329,44.54,35.706,45.837,48.914,35.666,46.398,36.079,504.299,35.77,45.292
1983-07-01,101.269,132.328,48.09,117.105,39.333,47.603,36.54,122.947,46.53,73.734,35.349,28.223,34.936,34.117,35.337,24.539,,,67.949,53.764,81.363,45.006,36.111,46.533,49.707,36.45,47.008,36.159,501.369,36.407,46.15
1983-10-01,100.786,133.151,47.956,114.513,38.923,47.783,37.02,123.423,45.644,73.852,35.762,28.807,35.334,34.472,35.775,25.077,,,68.765,53.74,81.614,45.355,36.528,46.905,50.078,36.798,47.318,36.676,500.814,36.783,46.618
1984-01-01,100.955,133.19,48.163,113.966,38.892,48.739,37.496,123.442,45.867,74.445,36.242,29.358,35.809,34.894,36.157,25.551,,,68.847,54.365,82.002,45.806,37.405,47.379,50.561,37.309,47.83,37.05,498.881,37.256,47.347
1984-04-01,100.386,134.017,48.359,113.875,40.39,48.727,37.931,124.079,45.797,74.625,36.717,29.841,36.37,35.452,36.702,25.994,,,69.567,54.399,82.638,46.175,37.718,47.934,51.106,37.876,48.293,37.51,497.686,37.821,47.472
1984-07-01,101.224,134.283,48.006,112.255,41.455,49.031,38.293,124.083,44.419,74.787,37.041,30.269,36.833,35.975,37.297,26.408,,,70.095,54.522,82.553,46.671,37.824,48.384,51.526,38.249,48.666,37.947,494.79,38.269,47.084
1984-10-01,101.772,134.53,48.198,110.517,41.391,49.08,38.61,124.787,44.558,75.016,37.374,30.745,37.173,36.404,37.695,26.847,,,70.232,54.72,82.491,46.985,37.992,48.728,51.839,38.535,48.966,38.331,493.836,38.593,47.641
1985-01-01,102.677,135.215,48.214,110.218,43.603,49.39,39.015,125.055,44.518,75.494,37.744,31.211,37.782,36.914,38.147,27.216,,,70.891,55.102,82.706,47.505,38.277,49.393,52.542,39.214,49.544,38.794,494.238,39.202,48.137
1985-04-01,103.085,135.529,49.027,109.314,43.344,49.306,39.545,125.864,45.677,75.864,38.134,31.691,38.2,37.514,38.687,27.648,,,71.157,55.441,83.43,47.922,38.839,49.821,52.912,39.559,49.945,39.2,489.482,39.612,48.16
1985-07-01,103.379,135.299,48.694,109.739,44.387,49.296,39.946,124.909,45.32,75.922,38.489,32.097,38.707,38.127,39.169,27.949,,,71.407,55.553,83.613,48.421,39.424,50.333,53.386,40.087,50.337,39.498,485.251,40.127,48.385
1985-10-01,103.877,135.649,48.825,111.416,43.413,49.713,40.375,126.007,45.514,76.386,38.942,32.504,38.993,38.692,39.637,28.247,,,71.742,55.991,83.53,48.971,39.898,50.694,53.68,40.313,50.688,39.856,481.331,40.433,48.601
1986-01-01,103.127,135.68,47.211,109.306,45.232,50.014,40.691,125.907,42.61,76.136,39.258,33.018,39.602,39.271,40.167,28.705,,,72.063,55.71,83.723,49.576,40.454,51.241,54.211,40.924,51.047,40.429,477.105,41.022,48.435
1986-04-01,102.149,136.305,42.423,106.51,44.738,50.159,41.152,126.502,34.986,75.051,39.424,33.523,39.978,39.891,40.652,29.088,,,72.723,54.38,84.538,49.869,41.018,51.592,54.477,41.203,50.993,40.688,473.115,41.365,48.684
1986-07-01,102.863,137.443,40.998,105.5,43.93,50.927,41.56,127.14,32.646,75.4,39.764,33.987,40.227,40.283,40.989,29.5,,,73.767,54.521,86.004,50.388,41.423,51.947,54.816,41.394,51.263,40.986,470.078,41.603,48.681
1986-10-01,103.175,138.221,40.021,104.891,43.718,51.258,41.988,127.572,31.884,75.66,40.225,34.555,40.563,40.754,41.236,29.997,,,74.51,54.64,86.889,50.666,41.749,52.37,55.22,41.763,51.573,41.325,468.114,41.931,49.418
1987-01-01,104.474,139.386,42.208,104.736,42.142,51.749,42.444,128.251,35.413,76.976,40.637,35.057,40.731,41.17,41.603,30.41,52.859,53.717,75.004,55.859,89.052,51.398,41.714,52.701,55.523,41.843,52.061,41.775,471.108,42.098,50.044
1987-04-01,105.623,140.478,42.707,104.087,42.191,52.16,42.799,128.697,36.231,77.738,41.112,35.665,41.137,41.682,42.046,30.926,53.39,54.268,76.306,56.473,90.195,51.935,41.988,53.213,56.029,42.222,52.564,42.244,467.235,42.497,50.372
1987-07-01,105.763,141.483,43.862,104.642,42.359,52.345,43.243,129.206,37.805,78.413,41.681,36.249,41.555,42.024,42.408,31.431,53.905,54.762,77.369,57.01,91.994,52.453,42.273,53.69,56.54,42.673,53.062,42.67,462.365,42.922,51.151
1987-10-01,107.305,142.059,43.763,104.539,42.783,52.489,43.588,128.98,37.928,78.843,42.203,36.803,42.02,42.606,42.849,31.948,54.373,55.332,77.791,57.367,93.139,52.788,42.669,54.236,57.07,43.145,53.52,43.074,463.838,43.386,51.926
1988-01-01,107.202,141.812,43.207,104.376,43.389,52.796,44.131,129.488,37.084,78.959,42.844,37.536,42.555,43.138,43.288,32.591,54.82,55.898,76.946,57.553,94.794,53.512,43.132,54.758,57.585,43.716,53.943,43.405,463.597,43.92,52.329
1988-04-01,109.263,142.597,43.235,103.797,44.044,53.231,44.661,130.625,36.999,79.626,43.537,38.361,43.126,43.501,43.632,33.329,55.413,56.569,77.265,58.132,96.075,54.107,43.773,55.422,58.33,44.372,54.539,43.809,463.587,44.483,52.977
1988-07-01,109.435,143.612,43.737,102.97,45.124,54.258,45.124,130.883,37.48,80.506,44.184,39.149,43.724,43.964,44.104,34.053,56.049,57.156,78.251,58.899,97.715,54.825,44.137,56.061,59.012,45.005,55.211,44.156,461.759,45.069,53.629
1988-10-01,110.878,144.68,43.682,102.03,45.495,54.683,45.556,131.482,36.913,81.1,44.831,39.935,44.276,44.395,44.57,34.792,56.632,57.823,78.823,59.332,99.59,55.465,44.673,56.687,59.689,45.571,55.769,44.905,463.652,45.606,54.07
1989-01-01,110.764,145.413,44.328,100.48,45.846,55.47,46.086,130.901,37.964,81.963,45.485,40.838,44.849,44.826,44.954,35.607,57.333,58.512,79.779,60.145,100.189,56.452,45.031,57.306,60.356,46.192,56.41,45.568,464.341,46.156,55.3
1989-04-01,111.298,145.53,47.43,98.068,46.282,56.464,46.637,130.211,42.862,83.388,46.033,41.695,45.388,45.282,45.395,36.414,58.175,59.097,80.178,61.731,101.223,57.158,45.445,57.827,60.89,46.718,57.17,45.971,461.545,46.658,55.592
1989-07-01,109.958,145.858,46.416,95.322,46.236,56.972,47.186,131.331,40.887,83.406,46.544,42.593,45.884,45.79,45.891,37.243,58.597,59.647,80.072,61.679,102.429,57.94,45.768,58.258,61.295,47.15,57.507,46.558,459.946,47.11,55.563
1989-10-01,111.151,146.336,45.959,92.302,46.448,57.399,47.69,131.593,39.925,83.753,46.999,43.482,46.421,46.369,46.43,38.068,59.126,60.288,80.453,61.965,102.38,58.399,46.086,58.791,61.81,47.612,57.959,46.942,461.834,47.595,55.914
1990-01-01,112.859,147.115,47.956,91.763,46.788,58.711,48.273,132.157,42.983,85.291,47.605,44.293,47.002,46.807,46.866,38.766,60.048,61.041,80.554,63.532,105.945,59.262,46.599,59.468,62.55,48.239,58.799,47.727,460.456,48.163,56.779
1990-04-01,114.617,147.129,47.46,89.354,47.117,58.87,48.823,132.293,42.213,85.615,48.116,45.241,47.652,47.43,47.398,39.606,60.649,61.808,80.123,63.895,108.271,60.022,47.263,60.132,63.219,48.87,59.333,48.389,458.884,48.766,57.577
1990-07-01,115.018,147.194,49.781,86.957,47.361,59.7,49.337,132.591,46.118,86.824,48.71,46.254,48.278,48.159,48.014,40.56,61.513,62.527,80.14,65.238,108.58,60.852,47.637,60.74,63.786,49.424,60.087,49.242,457.59,49.342,57.867
1990-10-01,115.123,147.491,54.505,85.668,47.546,60.078,49.755,132.299,53.784,88.398,49.404,47.21,48.809,48.44,48.327,41.491,62.396,63.099,80.698,66.928,109.03,61.448,48.197,61.25,64.357,50.006,60.882,49.784,455.745,49.843,58.645
1991-01-01,115.367,148.753,51.393,83.405,47.022,60.919,50.394,132.563,47.617,88.344,49.883,48.074,49.308,48.776,48.808,42.336,62.845,63.837,81.92,66.596,110.246,62.588,48.918,61.793,64.955,50.444,61.202,50.443,456.807,50.29,58.564
1991-04-01,116.077,149.127,49.651,83.045,46.786,61.526,50.858,132.902,44.877,88.518,50.513,48.841,49.705,49.063,49.05,43.074,63.255,64.429,82.331,66.706,110.848,63.405,49.405,62.27,65.482,50.9,61.536,51.151,455.087,50.675,58.84
1991-07-01,117.029,149.68,49.458,81.195,47.543,61.21,51.264,133.688,44.427,88.68,50.975,49.67,50.25,49.292,49.305,43.857,63.704,65.051,82.967,66.767,112.647,63.976,49.946,62.83,66.134,51.515,61.954,51.675,449.159,51.175,59.753
1991-10-01,117.852,150.001,50.081,79.47,47.733,61.157,51.504,133.203,45.077,89.046,51.47,50.552,50.762,49.733,49.767,44.668,64.215,65.627,83.342,67.104,114.069,64.484,50.547,63.325,66.639,51.986,62.404,52.019,448.36,51.644,60.048
1992-01-01,117.326,149.995,49.576,76.807,48.327,61.374,51.651,134.508,44.247,89.15,51.876,51.502,51.311,50.147,50.134,45.551,64.653,66.184,83.275,67.22,114.1,65.222,51.166,63.809,67.139,52.518,62.795,52.147,444.094,52.126,60.9
1992-04-01,117.233,150.404,49.995,74.893,48.833,61.497,51.948,134.784,44.714,89.528,52.316,52.35,51.784,50.445,50.453,46.377,65.095,66.669,83.924,67.555,114.361,65.905,51.61,64.26,67.63,52.988,63.212,52.827,441.703,52.548,60.617
1992-07-01,117.417,150.528,50.67,73.744,49.05,61.881,52.276,134.54,45.58,89.985,52.806,53.146,52.194,50.659,50.713,47.143,65.514,67.067,84.535,68.041,115.563,66.391,52.123,64.64,68.055,53.418,63.615,53.212,435.551,52.922,60.42
1992-10-01,117.821,150.763,51.278,71.808,49.925,61.939,52.476,134.833,46.073,90.205,53.209,53.997,52.765,51.004,51.126,47.968,65.996,67.591,85.064,68.239,115.611,66.514,52.375,65.114,68.561,53.974,64.059,53.474,432.478,53.434,62.005
1993-01-01,117.471,150.687,51.22,70.705,50.531,62.049,52.63,134.291,46.045,90.367,53.581,54.682,53.251,51.441,51.493,48.606,66.361,68.031,85.756,68.442,115.366,67.175,52.846,65.563,69.009,54.456,64.441,53.877,427.601,53.883,62.915
1993-04-01,116.617,151.481,50.874,70.776,51.536,62.463,53.052,135.266,44.765,90.446,54.031,55.298,53.808,51.83,51.962,49.112,66.747,68.482,86.92,68.354,115.559,67.392,53.404,66.061,69.533,55.033,64.874,54.406,423.527,54.431,62.93
1993-07-01,116.646,152.219,50.327,69.909,52.265,62.573,53.272,135.459,43.511,90.344,54.353,55.91,54.251,52.086,52.262,49.652,67.01,68.843,88.121,68.071,115.812,67.038,53.865,66.43,69.932,55.494,65.155,54.829,421.0,54.843,63.207
1993-10-01,116.554,153.224,50.932,69.986,52.352,63.057,53.485,136.505,44.517,90.827,54.728,56.383,54.586,52.408,52.558,50.076,67.374,69.163,89.266,68.391,116.434,66.88,54.352,66.772,70.276,55.842,65.531,55.326,418.775,55.172,63.41
1994-01-01,115.005,153.578,50.592,69.759,52.194,63.101,53.625,136.854,43.946,90.731,55.064,57.004,54.948,52.86,52.958,50.518,67.593,69.459,89.789,68.197,116.951,67.11,54.91,67.075,70.534,56.172,65.766,55.684,416.462,55.521,63.575
1994-04-01,115.529,154.494,50.156,69.851,52.701,63.292,53.969,137.757,43.326,91.048,55.437,57.532,55.333,53.255,53.286,50.94,67.968,69.935,90.785,68.344,117.212,67.477,55.299,67.526,70.998,56.573,66.133,55.639,415.728,55.899,63.886
1994-07-01,114.94,155.583,51.574,70.267,52.783,63.936,54.133,138.217,45.742,91.886,55.981,58.12,55.665,53.56,53.551,51.496,68.43,70.277,92.165,69.051,118.292,67.772,55.903,67.903,71.392,56.938,66.607,55.736,413.823,56.234,63.971
1994-10-01,113.951,155.849,51.824,70.943,53.186,64.001,54.441,137.056,46.267,92.002,56.457,58.649,56.033,53.932,53.858,51.917,68.684,70.555,93.575,69.123,118.113,68.007,56.388,68.248,71.726,57.345,66.92,56.044,409.664,56.611,63.788
1995-01-01,112.749,156.472,51.705,69.853,53.407,64.369,54.693,137.165,45.848,92.111,56.766,59.385,56.472,54.378,54.285,52.516,69.074,70.995,94.623,69.101,118.836,68.157,56.82,68.606,72.055,57.732,67.247,56.4,407.058,57.011,63.993
1995-04-01,112.146,156.301,51.648,70.064,53.797,64.926,55.211,136.731,45.895,92.3,57.124,59.76,56.933,54.83,54.649,52.895,69.457,71.395,95.28,69.359,119.068,68.467,57.395,69.013,72.447,58.223,67.639,56.839,401.346,57.467,65.204
1995-07-01,111.967,155.798,51.374,70.42,54.242,65.117,55.541,137.64,45.341,92.325,57.467,60.066,57.293,55.257,55.028,53.226,69.726,71.725,95.179,69.507,120.127,69.064,57.68,69.342,72.745,58.573,67.915,57.142,392.485,57.829,65.803
1995-10-01,111.83,155.452,51.027,70.208,54.858,65.431,55.822,137.487,44.597,92.347,57.878,60.53,57.702,55.742,55.469,53.764,70.001,72.05,95.746,69.617,120.368,69.465,57.922,69.69,73.051,58.943,68.214,57.639,385.2,58.222,65.838
1996-01-01,111.834,155.569,52.55,70.359,55.125,65.933,56.082,137.771,46.822,92.962,58.248,60.813,57.992,56.149,55.9,54.177,70.347,72.265,96.774,70.305,119.735,69.787,58.339,69.964,73.286,59.177,68.593,58.101,379.968,58.509,64.917
1996-04-01,111.358,154.543,54.297,71.222,55.715,66.599,56.596,137.528,49.447,93.372,58.73,61.175,58.449,56.522,56.31,54.562,70.807,72.576,96.819,71.04,118.977,70.025,58.773,70.296,73.605,59.679,69.052,58.646,371.403,58.978,65.555
1996-07-01,109.813,154.14,53.646,71.594,56.486,67.331,57.023,137.923,47.968,93.196,59.058,61.501,58.912,56.924,56.68,54.873,71.035,72.821,97.153,70.934,118.94,70.18,59.377,70.617,73.901,60.157,69.346,59.169,364.539,59.44,66.076
1996-10-01,110.285,153.473,54.891,72.233,57.095,67.907,57.53,137.359,49.82,93.61,59.482,61.894,59.392,57.282,57.03,55.239,71.452,73.143,97.72,71.592,117.896,70.368,59.997,71.019,74.312,60.696,69.819,59.7,357.757,59.926,66.909
1997-01-01,110.561,152.882,55.931,73.201,57.648,67.97,57.916,137.543,50.68,93.719,59.845,62.14,59.751,57.661,57.505,55.463,71.755,73.41,98.047,71.877,117.806,70.615,60.256,71.298,74.561,61.027,70.127,60.177,349.921,60.303,66.688
1997-04-01,111.886,151.408,53.614,73.255,58.412,68.079,58.284,137.914,47.407,93.213,60.159,62.525,60.184,58.087,57.777,55.818,71.889,73.766,97.475,71.658,117.347,71.016,60.779,71.67,74.916,61.513,70.303,60.683,339.501,60.728,67.273
1997-07-01,110.716,150.393,53.934,74.633,58.777,68.337,58.627,137.305,47.901,92.95,60.55,62.758,60.505,58.536,58.191,55.998,72.048,73.899,97.192,71.613,117.344,70.761,60.971,71.837,75.005,61.841,70.488,61.086,333.318,61.077,67.493
1997-10-01,110.263,149.555,54.167,76.42,59.123,68.485,59.145,137.005,48.063,92.826,60.985,62.876,60.816,58.957,58.602,56.149,72.204,74.048,97.227,71.689,116.376,70.909,61.052,72.065,75.178,62.163,70.71,61.288,327.585,61.425,68.198
1998-01-01,109.077,148.455,51.09,77.858,59.122,68.715,59.467,137.265,44.07,92.105,61.493,63.225,61.063,59.418,58.807,56.45,72.193,74.276,96.62,71.116,116.426,71.395,61.317,72.277,75.322,62.471,70.715,61.735,320.615,61.702,68.406
1998-04-01,108.559,147.348,49.88,79.419,58.577,68.886,59.846,137.931,42.132,91.739,62.09,63.628,61.341,59.904,59.218,56.828,72.277,74.46,96.049,70.976,115.557,71.952,61.909,72.498,75.472,62.742,70.843,62.105,313.906,62.014,68.299
1998-07-01,109.263,146.222,49.512,80.184,58.583,69.149,60.192,137.425,41.954,91.713,62.462,63.905,61.638,60.411,59.578,57.106,72.497,74.725,96.457,71.262,114.393,72.329,62.23,72.756,75.662,63.032,71.062,62.465,304.759,62.324,68.779
1998-10-01,108.458,145.134,48.791,80.234,58.474,69.548,60.741,136.687,41.04,91.549,62.725,64.262,61.965,60.892,59.943,57.409,72.685,74.965,96.577,71.375,113.925,72.965,62.75,72.987,75.828,63.333,71.249,62.949,297.065,62.645,68.771
1999-01-01,107.087,143.914,48.112,80.403,57.987,69.835,61.008,136.466,39.839,91.457,63.091,64.651,62.197,61.248,60.267,57.813,72.854,75.19,96.337,71.618,112.313,74.461,63.128,73.171,75.966,63.526,71.39,63.469,290.722,62.876,68.888
1999-04-01,107.739,143.198,50.942,81.494,57.919,70.024,61.41,135.864,44.537,92.114,63.584,64.947,62.479,61.623,60.58,58.161,73.278,75.439,96.327,72.655,112.778,74.775,63.34,73.425,76.188,63.826,71.796,64.057,285.589,63.181,69.418
1999-07-01,107.308,142.538,53.248,82.858,58.077,70.286,61.833,135.33,48.056,92.571,64.132,65.303,62.818,62.015,60.973,58.514,73.606,75.607,97.029,73.435,111.951,75.248,63.635,73.695,76.426,64.179,72.191,64.555,278.869,63.548,69.609
1999-10-01,107.46,141.691,55.044,84.352,58.602,70.678,62.204,134.505,50.693,92.889,64.761,65.716,63.271,62.444,61.407,58.935,74.002,75.887,97.18,74.098,111.67,75.461,64.097,74.042,76.75,64.675,72.629,65.181,273.46,64.03,70.045
2000-01-01,106.771,141.032,58.905,84.662,59.166,71.075,62.697,135.003,56.782,93.612,65.284,66.247,63.807,63.08,62.005,59.493,74.63,76.284,96.803,75.232,111.768,75.805,64.408,74.43,77.074,65.174,73.219,65.888,269.158,64.562,70.585
2000-04-01,106.075,140.734,60.393,86.976,58.519,71.563,63.086,134.757,58.602,94.047,66.082,66.568,64.062,63.564,62.539,59.924,74.918,76.456,97.229,75.888,110.521,76.64,64.508,74.689,77.276,65.397,73.568,66.351,266.944,64.874,71.311
2000-07-01,105.841,139.872,62.295,87.114,58.735,72.239,63.595,134.54,60.304,94.297,66.779,67.33,64.63,64.097,63.249,60.737,75.405,76.811,96.938,76.486,109.781,76.982,64.703,75.05,77.592,65.891,74.042,67.262,263.032,65.432,71.931
2000-10-01,105.791,139.535,63.637,88.501,58.949,72.524,63.974,133.941,61.063,94.4,67.441,67.811,65.144,64.668,63.987,61.212,75.812,77.161,97.332,76.732,110.707,77.082,65.12,75.421,77.913,66.348,74.46,67.714,258.909,65.972,72.674
2001-01-01,105.952,138.909,64.981,90.302,59.602,73.204,64.462,133.362,59.492,94.394,68.157,68.481,65.88,65.266,65.116,61.651,76.297,77.56,97.632,76.935,111.427,77.579,65.829,75.912,78.375,66.963,75.012,68.233,253.269,66.74,72.502
2001-04-01,104.423,137.923,66.19,91.017,59.555,73.677,64.957,132.511,61.826,94.547,68.801,69.034,66.297,65.981,65.674,62.268,76.653,77.842,97.485,77.458,111.183,78.138,66.316,76.199,78.553,67.335,75.363,68.876,248.475,67.167,72.236
2001-07-01,103.379,137.012,62.941,91.464,58.351,74.29,65.435,132.007,57.468,94.07,69.321,69.487,66.531,66.693,66.116,62.798,76.784,78.176,97.202,77.138,111.054,78.839,67.215,76.395,78.619,67.5,75.401,69.195,244.148,67.408,71.79
2001-10-01,102.312,136.336,57.244,90.696,59.311,74.612,65.729,131.139,49.808,93.061,69.532,69.943,67.015,67.48,66.506,63.25,76.699,78.466,97.505,76.038,110.521,79.054,67.873,76.764,78.882,67.97,75.432,69.661,240.054,67.856,71.591
