Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
1967-01-01,,150.18,120.60849999999999,175.659,411.09250000000003,,16.586000000000002,72.28099999999999,44.991,47.317,68.4015,126.01299999999999,167.148,11.156666666666666,230.666,,91.92375000000001,232.251,152.16733333333332,69.05625,129.6635,78.774,,54.227,194.0605,46.912,115.5055,59.46,,0.9076666666666666,37.4076,231.705,186.51399999999998,,77.8
1968-01-01,,129.7025,100.02600000000001,163.18400000000003,367.812,,16.482666666666667,67.8696,50.577,46.919,71.6035,116.7055,233.269,11.938666666666668,215.916,,87.43825,220.314,148.783,64.2205,115.081,70.6955,,50.929500000000004,228.81699999999998,47.62966666666666,131.3635,82.866,,1.0493333333333335,40.0382,216.4556666666667,157.094,,88.984
1969-01-01,,103.79249999999999,101.1125,145.45600000000002,299.20799999999997,,16.30966666666667,64.23519999999999,48.333,44.636,68.9975,102.223,208.637,12.238999999999999,224.735,,88.88525,195.537,144.38166666666666,56.724000000000004,104.868,77.429,,50.199,219.535,47.489000000000004,212.6365,68.246,,1.4329999999999998,38.413599999999995,207.62566666666666,113.0765,,75.473
1970-01-01,,96.1525,90.26650000000001,142.1745,296.39849999999996,,16.608333333333334,60.9326,46.999,41.742,69.5705,83.7945,169.318,11.648000000000001,172.717,,76.5495,200.432,124.476,56.34074999999999,84.482,74.3495,,45.489,253.59599999999998,44.39233333333333,168.3085,73.017,,1.9133333333333333,36.3528,215.69733333333332,92.131,,58.32
1971-01-01,,115.5125,88.0895,136.665,328.9645,,14.759333333333332,63.5672,44.862,38.297,89.588,90.095,215.468,11.598333333333334,183.215,,81.521,204.706,134.43233333333333,60.200500000000005,94.11200000000001,74.5865,,44.7835,253.357,43.498333333333335,184.159,77.643,,2.065,35.1238,218.9533333333333,108.65950000000001,,48.943
1972-01-01,17.181,118.321,98.88199999999999,130.399,340.189,3.165,18.662333333333333,63.3692,46.101,36.899,80.97749999999999,91.6815,85.887,11.878,142.901,33.427,74.4765,181.807,124.73966666666666,62.115500000000004,102.53800000000001,68.475,-25.39,46.19,267.8175,45.07933333333333,328.89099999999996,76.029,65.061,2.3343333333333334,34.5058,219.51066666666668,122.9205,61.304,49.045
1973-01-01,15.098,137.305,110.44500000000001,124.5485,376.3565,3.355,18.83066666666667,65.0942,47.631,37.517,74.795,93.51050000000001,89.783,12.032666666666666,145.271,34.928,74.42875000000001,165.312,128.04666666666665,65.29075,120.597,81.3845,-5.139,48.890499999999996,270.577,44.74433333333334,309.89300000000003,85.73,54.832,2.785,35.1622,223.40200000000002,141.39600000000002,47.099,45.384
1974-01-01,15.1,127.491,141.8275,132.9545,384.552,3.029,22.10966666666667,65.024,51.051,38.395,85.11149999999999,76.512,85.836,12.243333333333334,133.142,38.691,71.2715,147.54,126.187,64.1155,113.45949999999999,64.7145,10.838,50.0945,312.506,42.51766666666666,383.037,103.79,67.66,3.252666666666667,36.040800000000004,227.53033333333335,114.3315,47.386,50.59
1975-01-01,22.852,134.869,141.25650000000002,129.064,402.2195,3.464,21.328666666666667,66.49719999999999,49.389,38.921,90.9195,78.03999999999999,82.473,12.493,160.691,28.224,70.7305,125.942,139.20566666666667,67.16624999999999,121.43099999999998,66.9265,18.369,35.5325,380.23749999999995,42.074666666666666,461.267,98.539,60.55,3.797,35.50599999999999,239.67266666666663,106.983,38.693,60.199
1976-01-01,21.378,141.3415,156.676,127.7875,402.625,3.683,21.407,68.932,51.813,39.839,101.388,85.9075,79.175,13.076333333333332,142.143,24.079,67.443,121.632,135.165,71.9655,140.73700000000002,71.26400000000001,35.356,48.6045,371.222,43.899333333333324,396.79600000000005,104.61,62.067,4.024,35.614999999999995,272.47033333333326,127.04750000000001,55.5,55.476
