Date,Aircraft,Ammunition,Civilian,Compensation of general government employees,Consumption expenditures,Consumption of general government fixed capital,Durable goods,Electronics,Equipment,Gross investment,Gross output of general government,Installation support,Intellectual property products,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Military,Missiles,National defense consumption expenditures and gross investment,Nondurable goods,Other durable goods,Other equipment,Other nondurable goods,Personnel support,Petroleum products,Research and development,Services,Ships,Software,Structures,Transportation of material,Travel of persons,Value added,Vehicles,Weapons support
1972-01-01,39.1215,248.903,119.266,131.983,80.76,62.125,48.879,16.2985,11.072,30.164,79.472,56.135,54.361,54.319,46.872,89.669,138.856,68.954,65.624,186.062,17.786,-29.735,35.271,18.269,442.745,74.625,37.712,43.592,2.526,206.494,127.245,71.898,96.752,101.975,27.715
1972-04-01,38.943,242.898,119.921,128.874,79.982,61.542,48.495,14.5885,14.851,33.468,79.003,70.141,55.203,56.298,47.779,141.531,133.586,67.519,66.181,181.062,18.837,-11.331,35.733,18.91,421.686,75.741,41.203,54.2405,2.613,200.096,127.374,71.601,94.922,107.1605,25.806
1972-07-01,32.5355,233.129,120.089,129.059,76.186,61.018,43.398,13.145499999999998,9.574,29.12,75.255,42.519,55.822,45.802,48.355,100.842,133.781,77.0935,62.111,163.634,16.934,-42.911,24.257,16.804,404.208,76.491,30.096,48.3915,2.766,199.093,101.824,49.204,94.747,93.18,23.739
1972-10-01,32.159,237.925,119.744,129.504,75.506,60.55,42.124,15.046000000000001,12.38,31.394,74.742,40.154,56.119,44.337,49.11,123.863,134.681,62.643,62.395,151.821,16.52,-17.584,28.571,18.38,303.487,76.813,29.744,42.7755,2.887,192.414,107.097,65.165,94.727,102.387,18.541
1973-01-01,33.5115,217.515,115.186,125.899,74.889,60.132,44.863,14.629,17.256,35.309,74.068,43.634,56.161,46.004,48.268,113.439,131.644,73.764,63.261,145.406,21.386,7.753,28.685,15.961,301.797,76.718,31.633,46.668499999999995,3.078,187.971,100.686,69.22,92.738,87.1995,25.766
1973-04-01,29.847,211.394,114.911,123.456,73.816,59.731,43.911,14.179499999999999,15.236,33.669,73.523,53.755,55.853,46.945,48.146,230.602,127.951,76.2115,61.981,140.404,21.846,-1.758,31.487,17.607,271.989,76.205,33.987,48.5455,3.177,191.793,102.363,56.973,91.333,107.8795,24.495
1973-07-01,27.1395,151.862,114.045,121.769,70.734,59.331,37.921,11.468,11.367,30.6,70.562,49.647,55.215,40.381,48.069,224.854,125.791,65.952,58.852,108.002,18.245,-7.226,26.759,15.236,213.12,75.203,30.65,36.795,3.304,201.712,94.096,68.872,90.303,70.2805,17.635
1973-10-01,30.289,170.241,115.032,121.639,71.543,58.929,40.588,14.332999999999998,11.077,30.152,71.067,46.449,54.335,42.256,48.298,157.615,125.013,73.213,59.269,113.828,15.799,-19.323,28.453,19.239,213.431,73.851,31.604,36.3925,3.444,203.153,92.388,65.518,90.031,73.40299999999999,21.547
1974-01-01,24.6735,154.588,116.461,121.716,71.458,58.558,36.364,12.372,15.969,33.391,71.335,56.783,53.215,43.249,47.508,249.099,124.318,69.582,60.257,111.636,17.682,8.62,31.558,18.4,210.792,72.162,35.331,39.8315,3.586,193.625,87.3,71.647,89.876,79.967,26.246
1974-04-01,27.502000000000002,140.737,117.303,121.497,71.878,58.234,39.53,15.8795,17.644,34.456,71.79,52.184,52.322,44.941,47.513,260.846,123.498,69.854,60.895,122.355,18.815,2.819,33.316,16.982,264.138,70.784,35.09,45.688,3.742,195.336,106.127,73.669,89.6,94.5165,27.247
1974-07-01,21.065,109.627,118.395,120.899,69.646,57.934,31.437,10.5725,20.483,35.766,69.54,54.862,51.452,39.69,47.149,236.143,121.948,67.341,59.77,105.162,24.067,17.965,32.682,17.033,226.161,69.512,32.894,45.028,3.804,168.054,80.242,70.106,89.152,56.365,22.15
1974-10-01,27.389499999999998,108.476,118.959,121.528,69.911,57.646,37.558,12.1705,21.209,35.917,69.642,47.854,50.728,39.724,46.465,209.921,122.611,72.50450000000001,60.002,100.192,21.6,13.949,31.704,15.766,210.451,68.445,31.093,48.6445,3.867,160.781,94.883,70.943,89.297,78.6565,20.031
1975-01-01,28.5225,103.168,118.263,120.861,69.64,57.383,38.36,13.5495,19.724,34.766,69.718,52.43,50.299,40.65,46.152,285.841,121.962,66.934,59.45,101.497,21.273,9.768,34.225,16.792,212.877,67.596,31.987,43.912,4.185,165.537,87.257,60.194,88.835,93.1365,21.435
1975-04-01,23.9105,102.603,117.257,119.779,69.158,57.166,36.761,14.9185,16.258,32.136,68.922,51.608,50.1,39.597,45.325,220.771,120.839,73.656,58.283,100.39,22.858,-5.681,34.926,15.913,207.079,67.196,31.153,48.2535,4.346,164.926,77.566,60.586,88.2,97.37549999999999,22.325
1975-07-01,29.5325,73.286,117.878,119.379,69.031,56.977,39.098,9.9365,25.489,39.294,67.964,52.055,50.222,37.593,45.186,37.766,119.844,70.85,60.444,73.46,25.631,34.443,29.482,16.257,143.764,67.296,31.234,41.634,4.441,184.914,75.443,72.601,87.906,113.5945,19.821
1975-10-01,28.634999999999998,78.389,117.692,118.831,68.828,56.805,39.371,12.0075,25.406,39.358,67.879,49.344,50.729,37.931,45.446,58.663,119.084,77.0745,60.324,88.637,22.163,34.947,26.049,13.366,204.016,67.878,29.195,43.9005,4.617,182.528,90.064,52.16,87.551,117.4215,18.16
1976-01-01,24.375999999999998,48.916,117.505,118.306,67.913,56.651,33.756,10.762500000000001,24.321,38.755,66.928,55.437,51.408,35.991,45.57,40.529,118.362,57.9715,59.501,77.488,25.946,34.543,29.042,13.808,178.426,68.877,30.339,44.513999999999996,4.557,180.018,67.04,54.156,87.217,105.5325,21.231
1976-04-01,24.2945,43.079,116.436,117.525,68.255,56.521,36.035,11.2275,22.876,37.11,67.314,54.815,51.751,37.673,45.152,57.728,117.752,72.3525,59.225,71.961,24.168,33.805,31.995,16.263,155.719,69.348,32.94,42.821,4.572,145.967,90.96,56.371,86.776,100.0205,23.277
1976-07-01,22.380000000000003,45.14,115.947,116.889,67.218,56.42,33.313,9.3115,26.238,39.637,66.317,49.97,52.232,35.681,44.86,58.613,117.032,78.27250000000001,59.298,75.587,26.207,36.922,32.045,14.887,168.211,69.981,30.357,44.6495,4.63,139.117,74.438,56.059,86.42,99.8415,23.878
1976-10-01,26.0935,42.429,115.677,116.623,66.968,56.343,35.935,8.8455,25.541,39.517,66.007,51.154,52.585,35.158,44.86,42.553,116.769,63.5775,59.087,64.698,25.299,36.153,30.669,14.167,132.131,70.444,30.149,57.834999999999994,4.676,152.014,82.504,59.877,86.252,115.67099999999999,19.574
1977-01-01,30.271,65.176,114.754,116.203,67.38,56.295,41.317,10.3855,25.858,40.331,66.452,50.311,53.188,36.629,44.325,59.176,116.655,63.2315,59.628,67.577,23.751,34.096,29.893,12.776,126.813,71.278,29.716,80.99100000000001,4.694,170.056,81.271,56.027,86.03,105.6745,21.745
1977-04-01,33.0535,62.01,114.775,116.136,67.949,56.246,47.127,11.5965,26.235,40.72,67.222,53.524,53.492,38.664,44.129,112.458,116.536,68.3045,60.145,61.395,27.155,38.5,30.166,15.432,105.776,71.705,31.446,80.8205,4.693,170.971,79.742,58.324,85.971,133.5375,21.894
1977-07-01,32.8685,52.051,115.363,116.405,68.842,56.195,42.767,10.432,25.651,39.77,67.93,58.819,53.713,40.3,43.513,86.796,116.61,62.3505,60.469,76.931,24.921,33.536,31.51,16.83,167.928,71.933,33.395,60.397,4.805,144.437,78.111,63.175,86.067,129.502,21.656
1977-10-01,31.565,65.94,116.085,116.399,67.533,56.14,43.179,13.1755,23.992,38.432,66.509,45.849,53.81,36.772,43.58,47.154,116.162,50.431,59.138,70.772,23.011,30.089,28.205,15.799,142.516,71.989,28.619,73.1985,4.917,138.09,79.071,56.255,86.033,140.03300000000002,18.569
1978-01-01,28.482,64.399,118.249,116.977,68.138,56.087,47.215,14.0165,22.695,37.56,67.101,48.109,53.999,37.899,43.802,48.602,115.778,64.904,59.29,66.183,24.102,30.636,26.739,15.467,130.152,72.049,29.405,86.3385,5.204,139.764,73.647,64.371,86.272,150.23850000000002,19.416
1978-04-01,30.520000000000003,71.551,119.367,117.135,68.503,56.047,48.323,14.0275,24.415,39.716,67.545,50.568,54.342,38.944,44.334,64.722,115.354,75.316,60.218,68.544,23.088,29.401,28.917,15.4,127.97,72.345,30.221,88.3395,5.469,175.271,75.206,62.988,86.321,149.0585,20.089
1978-07-01,30.7445,90.244,119.808,117.337,68.748,56.019,48.775,14.9815,25.252,40.132,67.849,48.55,54.739,39.589,44.678,77.064,115.412,65.3165,60.52,78.587,26.34,34.028,31.821,15.173,143.619,72.762,29.512,73.9005,5.671,159.137,67.075,61.211,86.398,189.008,22.158
1978-10-01,37.3095,57.28,119.895,117.039,67.906,56.009,47.135,11.886,29.079,43.128,67.222,47.58,55.219,38.232,45.055,112.12,114.884,63.872,60.862,67.481,22.931,28.125,28.115,14.17,137.073,73.279,29.797,89.0345,5.9,157.289,79.414,64.486,86.255,167.255,22.236
1979-01-01,35.028999999999996,70.379,120.039,116.564,68.701,56.001,48.713,13.0625,27.227,41.509,67.843,52.667,56.041,40.101,45.886,73.907,114.038,63.224000000000004,60.923,68.221,26.638,32.984,27.596,14.334,131.34,74.111,31.991,84.4295,6.372,134.156,78.813,61.204,86.031,169.1285,26.562
1979-04-01,39.991,79.609,119.774,116.068,69.608,56.02,53.376,13.723,28.251,42.392,68.683,60.066,56.71,42.495,46.322,64.369,113.408,65.642,61.831,72.042,30.132,37.312,29.227,14.542,134.741,74.913,33.21,92.70150000000001,6.569,130.27,72.588,57.403,85.815,118.2105,25.251
1979-07-01,38.5285,85.476,119.92,115.965,67.845,56.073,50.375,13.036999999999999,33.419,46.567,66.927,43.62,57.37,38.226,46.549,46.0,113.159,67.0915,61.865,75.299,28.018,35.963,29.492,12.479,141.37,75.699,27.051,103.981,6.775,138.026,65.255,58.272,85.798,169.5405,22.062
1979-10-01,45.176,79.712,119.784,116.153,68.915,56.164,56.125,14.9685,31.876,45.582,68.171,47.677,58.09,41.015,46.507,95.423,113.538,70.997,62.318,73.534,28.151,33.003,28.603,12.251,140.06,76.579,29.501,88.994,6.963,133.887,73.726,56.761,85.937,182.1915,26.587
1980-01-01,46.0015,71.93,119.338,115.958,69.962,56.293,55.377,14.959999999999999,34.471,48.046,69.06,53.285,58.486,43.129,46.587,70.159,113.492,74.962,63.791,82.506,31.953,38.949,30.169,11.927,167.287,77.065,31.381,85.284,7.065,153.399,70.517,54.164,85.922,163.4125,30.236
1980-04-01,42.595,74.086,119.477,116.461,70.454,56.465,54.571,16.76,31.69,46.358,69.552,61.353,59.473,43.834,46.774,73.439,114.208,73.6135,63.634,73.55,24.894,30.477,33.543,13.756,136.801,78.233,34.907,85.2695,7.387,153.102,78.004,55.223,86.253,196.706,31.675
1980-07-01,43.775,84.672,119.734,117.165,70.765,56.67,57.938,18.7385,29.936,46.059,69.986,52.741,60.894,44.245,47.312,98.797,115.171,77.2325,63.765,79.827,24.322,27.76,33.458,12.033,150.119,79.955,32.735,80.5155,7.792,173.758,82.134,61.376,86.696,193.1145,31.86
1980-10-01,45.945,85.215,120.319,117.904,71.058,56.91,51.774,16.782,33.302,48.35,70.416,63.655,62.576,44.59,47.755,128.038,115.992,69.1135,64.652,80.521,25.61,31.368,32.859,14.935,152.563,81.989,35.605,59.893,8.281,144.939,73.41,51.994,87.175,170.6205,32.811
1981-01-01,52.6875,89.845,121.653,119.144,72.834,57.19,61.033,18.57,33.343,48.971,72.104,68.567,64.588,47.46,47.953,124.228,117.172,74.5445,66.098,80.49,30.542,36.802,39.794,15.22,142.835,84.553,36.74,64.5275,8.661,141.016,79.746,53.153,87.909,153.8715,30.033
1981-04-01,54.003,88.008,122.6,119.969,73.865,57.505,65.8,20.465500000000002,36.091,51.956,72.895,59.603,66.311,48.51,48.225,79.072,117.92,83.3895,67.709,84.983,32.683,39.424,48.569,15.042,146.142,86.811,35.572,81.9025,8.892,159.136,75.034,58.382,88.471,174.45000000000002,34.937
1981-07-01,52.209500000000006,86.877,123.61,120.974,73.78,57.849,61.71,19.561,37.676,53.193,73.069,65.321,68.429,48.021,48.884,129.638,118.913,87.842,68.012,82.675,31.388,37.692,40.668,14.677,149.087,89.54,36.963,90.262,9.247,132.614,75.123,63.721,89.134,150.8305,33.895
1981-10-01,62.574,92.238,124.519,121.819,75.331,58.224,69.701,19.637999999999998,39.078,55.483,74.404,57.282,70.132,50.268,49.427,92.04,119.715,87.229,69.784,88.304,30.641,38.144,44.322,13.867,158.629,91.743,36.26,82.6935,9.518,163.3,78.737,66.399,89.741,174.447,39.372
1982-01-01,56.6075,96.083,125.141,122.155,76.284,58.739,64.842,20.709,38.122,55.609,75.507,77.711,72.205,52.211,50.299,126.942,119.897,85.42,70.501,81.53,30.425,37.747,42.048,15.56,141.193,94.605,42.994,70.941,9.556,167.859,77.682,71.301,90.19,165.74349999999998,42.685
1982-04-01,60.58500000000001,109.981,127.418,123.284,76.864,59.276,68.727,21.619999999999997,41.501,58.697,76.019,69.887,74.467,52.261,51.72,105.091,120.422,101.952,71.812,83.635,32.78,39.991,44.709,15.155,138.502,97.558,41.027,84.94300000000001,9.873,163.714,78.15,70.496,91.02,141.546,43.476
1982-07-01,62.643,102.705,127.365,123.448,78.706,59.873,72.164,22.502000000000002,40.899,59.361,77.629,77.589,76.951,55.445,53.433,56.2,120.696,94.01050000000001,73.318,84.071,32.074,41.573,42.816,19.589,144.953,100.883,44.826,89.8715,10.084,175.403,83.175,89.813,91.437,162.348,39.605
1982-10-01,66.65,130.918,128.41,124.084,79.526,60.523,78.0,24.3915,43.809,62.721,78.976,80.74,79.333,57.675,55.288,163.366,121.116,102.1055,74.883,85.761,33.0,41.796,43.702,19.171,137.306,104.023,45.732,100.6105,10.367,195.78,86.059,70.686,92.102,197.961,44.376
1983-01-01,68.207,117.317,128.728,124.908,79.979,61.233,82.63,25.327,43.996,64.083,79.039,72.065,82.124,56.743,57.275,64.887,122.197,99.43299999999999,75.603,78.385,32.185,41.329,38.957,19.404,127.482,107.674,43.659,110.6255,10.744,208.403,84.439,69.931,92.889,236.24650000000003,45.207
1983-04-01,72.411,137.11,128.409,125.03,81.296,62.003,85.196,26.876,45.888,66.414,80.328,72.971,85.004,59.077,59.453,51.803,122.548,106.23400000000001,77.222,94.687,30.471,38.992,38.879,19.284,167.649,111.388,43.183,117.05250000000001,11.224,208.124,86.605,65.988,93.385,232.0485,42.755
1983-07-01,76.2415,135.534,128.676,125.238,81.373,62.834,84.462,27.2285,48.297,68.885,80.329,70.12,87.269,58.284,61.195,20.464,122.726,106.67750000000001,78.002,92.508,30.857,38.541,36.049,17.895,165.924,114.206,42.575,113.8115,11.777,206.723,98.563,65.457,93.96,226.776,42.509
1983-10-01,77.4665,125.778,128.749,125.389,82.192,63.719,86.254,27.639,52.572,72.873,81.409,77.408,89.662,60.028,62.577,73.776,122.916,127.5685,79.753,83.611,31.272,39.541,38.005,19.599,140.118,117.068,46.439,106.255,12.562,211.26,97.574,69.798,94.54,252.713,47.837
1984-01-01,75.2055,67.762,129.411,125.972,82.413,64.668,88.309,28.8185,52.713,73.295,81.661,79.558,91.688,59.48,64.05,69.671,123.456,117.38050000000001,80.033,74.274,36.023,43.246,34.97,17.578,144.171,119.303,46.372,123.4295,13.561,195.525,96.4,84.821,95.356,297.0395,44.777
1984-04-01,71.096,121.292,130.613,126.803,83.043,65.716,88.443,31.256500000000003,53.478,75.064,82.267,76.082,95.053,59.533,65.821,55.043,124.089,113.6465,80.997,83.618,39.616,49.188,35.692,17.35,146.036,123.318,44.605,114.38499999999999,14.695,199.094,94.862,72.612,96.339,333.106,44.514
1984-07-01,67.536,85.346,131.049,127.091,82.966,66.828,79.169,27.7055,51.259,74.916,82.516,85.655,98.704,59.031,67.601,109.721,124.298,99.554,80.899,84.147,35.027,42.366,35.122,19.167,167.055,127.702,47.967,115.9805,15.879,207.24,88.262,76.216,97.107,297.6385,46.475
1984-10-01,75.3035,162.113,132.13,127.673,84.128,67.947,87.608,34.0335,61.123,83.558,83.409,75.384,103.484,59.863,69.118,48.582,124.616,137.7295,84.205,88.398,40.38,52.419,34.341,16.683,142.184,133.718,44.676,97.643,16.949,207.07,105.095,71.128,98.021,302.609,44.722
