Date,Compensation of general government employees,Consumption of general government fixed capital,Defense consumption expenditures,Durable goods,Federal consumption expenditures,Government consumption expenditures,Gross output of general government,Health and hospital charges,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Nondefense consumption expenditures,Nondurable goods,Other nondurable goods,Other sales,Services,State and local consumption expenditures,Tuition and related educational charges,Value added
1947-01-01,4.1034,11.7974,7.963,19.840600000000002,7.87,6.108,6.6494,2.485,10.6616,10.2596,6.3546,6.973,11.77975,13.75,8.924,7.7366,4.423,1.999,5.5148
1947-04-01,4.1078,11.9648,7.923,19.9844,7.769,6.083,6.691800000000001,2.577,10.715399999999999,10.2506,7.606999999999999,6.6,12.512,12.903,9.057,7.539,4.492,2.017,5.5506
1947-07-01,3.7412,12.5924,7.223,22.177799999999998,7.366,5.903,6.558199999999999,2.668,11.3928,10.2668,7.159000000000001,7.34,12.35875,12.688,9.202,8.4366,4.573,2.052,5.3662
1947-10-01,3.7644000000000006,12.644,7.2,21.3782,7.381,5.975,6.652200000000001,2.729,11.618,10.253,7.5146,7.58,12.70325,12.434,9.429,8.43,4.72,2.088,5.430400000000001
1948-01-01,3.7728,12.6378,7.397,21.253999999999998,7.445,6.089,6.6372,2.789,11.9608,10.1238,7.331999999999999,7.027,14.305250000000001,14.345,9.745,8.5334,4.9,2.124,5.3888
1948-04-01,3.8262,12.7634,7.518,21.2498,7.501,6.163,6.6806,2.819,11.817,10.1306,7.5428,6.864,13.5835,12.146,9.655,8.5506,5.002,2.142,5.4414
1948-07-01,3.8262,13.1476,7.615,22.400600000000004,7.549,6.271,6.7518,2.849,11.9886,10.232800000000001,7.719199999999999,6.784,13.294,12.406,9.918,8.918000000000001,5.192,2.16,5.4824
1948-10-01,3.8518,13.146600000000001,7.649,21.9334,7.559,6.319,6.7694,2.849,11.801400000000001,10.3854,7.408799999999999,6.734,13.00975,12.792,9.845,8.857800000000001,5.292,2.177,5.5136
1949-01-01,4.0134,13.3708,7.795,22.8696,7.824,6.438,6.9858,2.849,11.966,10.677800000000001,7.755799999999999,7.303,13.118,12.727,9.738,9.0252,5.239,2.177,5.724200000000001
1949-04-01,4.0372,13.2176,7.8,22.074199999999998,7.836,6.413,6.9768,2.879,11.907399999999999,10.7618,7.680200000000001,7.336,12.953499999999998,14.502,9.585,9.016,5.168,2.177,5.7216000000000005
1949-07-01,4.0592,12.8376,7.757,21.6974,7.79,6.395,6.9482,2.879,11.894,10.8214,7.436,7.298,12.8625,12.354,9.603,8.904,5.183,2.177,5.714
1949-10-01,4.1854,12.885,7.913,21.6008,7.971,6.475,7.073600000000001,2.909,12.1376,10.834999999999999,7.4066,7.543,12.9425,12.469,9.648,8.814,5.158,2.177,5.851
1950-01-01,4.1868,12.712399999999999,7.934,21.907,7.991,6.488,7.094799999999999,2.909,12.6446,10.7424,7.5550000000000015,7.584,12.99225,13.45,9.666,8.9596,5.166,2.195,5.840999999999999
1950-04-01,4.0988,12.7708,7.877,22.201999999999998,7.908,6.473,7.0524000000000004,2.97,13.1082,10.703,7.619400000000001,7.459,13.21325,15.464,9.739,9.1732,5.222,2.213,5.7504
1950-07-01,4.1816,12.9702,8.063,22.351599999999998,8.008,6.587,7.113200000000001,3.03,10.863,10.817400000000001,7.7700000000000005,7.219,12.67525,15.099,10.01,9.0998,5.354,2.231,5.859
1950-10-01,4.0098,13.530199999999999,8.019,23.636000000000003,7.866,6.569,6.9848,3.091,11.6978,10.9364,7.885800000000001,6.629,13.63425,13.724,10.257,9.3702,5.468,2.267,5.735
1951-01-01,4.3198,14.120999999999999,8.243,24.416800000000002,8.307,6.862,7.494,3.153,12.645199999999999,11.4426,8.2766,8.114,13.348,13.75,10.559,10.2468,5.604,2.302,6.1548
1951-04-01,4.1726,14.234800000000002,8.025,23.8626,8.069,6.752,7.3214,3.214,12.3254,11.5444,8.2698,7.699,13.5225,13.974,10.586,9.7848,5.668,2.32,5.993
1951-07-01,4.157,14.318800000000001,8.023,23.8568,8.067,6.783,7.3336,3.275,12.496,11.679599999999999,8.217,7.642,13.55075,13.711,10.603,9.9638,5.765,2.338,5.9792000000000005
1951-10-01,4.2274,14.380199999999999,8.14,23.482999999999997,8.195,6.887,7.4552,3.306,12.830400000000001,11.8266,8.2146,7.832,13.659749999999999,14.119,10.699,10.2132,5.851,2.338,6.0656
1952-01-01,4.3347999999999995,14.327000000000002,7.945,23.9754,8.054,6.815,7.445400000000001,3.337,12.3112,12.0176,8.1958,8.148,12.81325,14.32,10.767,9.2928,5.894,2.338,6.186999999999999
1952-04-01,4.3915999999999995,14.3798,8.09,23.93,8.19,6.92,7.550800000000001,3.367,12.5434,12.155000000000001,8.3828,8.214,12.780249999999999,15.535,10.795,9.7136,5.962,2.338,6.2528
1952-07-01,4.4342,14.6762,8.155,24.062,8.257,6.997,7.627599999999999,3.429,12.656,12.2276,8.3322,8.302,12.80775,15.558,10.848,9.812999999999999,6.078,2.338,6.3216
1952-10-01,4.5092,14.624,8.307,24.2462,8.412,7.108,7.751399999999999,3.459,12.8844,12.3598,8.2452,8.47,12.7675,15.487,10.859,10.2942,6.124,2.338,6.4048
1953-01-01,4.5222,14.703,8.193,24.4284,8.315,7.067,7.722199999999999,3.49,12.6782,12.4238,8.318200000000001,8.515,12.467,14.443,10.869,10.0442,6.186,2.338,6.4238
1953-04-01,4.5729999999999995,14.6834,8.238,24.202800000000003,8.371,7.104,7.776999999999999,3.521,12.7316,12.4984,8.407,8.64,12.47275,15.491,10.933,10.096599999999999,6.193,2.338,6.486
1953-07-01,4.5822,14.504,8.185,24.555,8.337,7.081,7.771600000000001,3.552,12.7578,12.4572,8.369800000000001,8.723,12.52475,15.591,11.059,10.150200000000002,6.188,2.356,6.4788
1953-10-01,4.6415999999999995,14.3326,8.275,24.6768,8.431,7.153,7.8524,3.552,12.943000000000001,12.534,8.251999999999999,8.831,12.567,16.333,11.071,10.4144,6.237,2.374,6.5298
1954-01-01,4.6666,14.245600000000001,8.417,24.4812,8.537,7.229,7.9054,3.582,13.0714,12.527,8.559000000000001,8.717,13.47775,16.719,11.082,10.302,6.272,2.392,6.5489999999999995
1954-04-01,4.743,14.428,8.451,24.389000000000003,8.592,7.301,7.9848,3.583,13.085199999999997,12.6258,8.4374,8.889,13.46725,17.252,11.064,10.102599999999999,6.391,2.409,6.645999999999999
1954-07-01,4.7562,14.5552,8.507,24.953200000000002,8.63,7.353,8.015,3.613,13.1096,12.6754,8.459399999999999,8.812,13.395,16.748,11.044,10.113,6.475,2.409,6.671600000000001
1954-10-01,4.7888,14.649600000000001,8.582,25.2,8.707,7.411,8.0808,3.644,13.2334,12.759,8.6084,8.891,13.441,15.523,11.071,10.1782,6.511,2.427,6.7206
1955-01-01,4.865,14.5654,8.71,25.246,8.86,7.508,8.2186,3.675,13.603200000000001,12.8824,8.7256,9.177,14.262,18.29,11.13,10.4968,6.528,2.445,6.7989999999999995
1955-04-01,5.0586,14.6334,8.975,25.466,9.112,7.666,8.3894,3.736,13.6368,13.006799999999998,8.8352,9.344,14.25075,18.8,11.149,10.6122,6.558,2.463,7.0084
1955-07-01,5.0284,14.9144,9.081,25.8822,9.159,7.709,8.383199999999999,3.737,13.622399999999999,13.0238,8.6918,9.075,14.246749999999999,16.12,11.201,10.6244,6.6,2.499,6.999
1955-10-01,5.0564,15.15,9.177,26.0708,9.247,7.786,8.455400000000001,3.737,13.7316,13.078400000000002,8.784600000000001,9.109,14.3955,16.334,11.259,10.6172,6.673,2.499,7.0572
1956-01-01,5.1238,15.431000000000001,9.28,26.3248,9.335,7.886,8.536,3.768,13.675999999999998,13.157999999999998,8.806999999999999,9.101,14.422,16.359,11.367,10.6232,6.806,2.534,7.1624
1956-04-01,5.2408,15.6184,9.44,26.4216,9.501,7.999,8.671600000000002,3.798,13.747200000000001,13.2404,8.9768,9.283,14.456,16.476,11.475,10.7568,6.856,2.552,7.3086
1956-07-01,5.2344,15.755799999999999,9.47,26.501799999999996,9.521,8.047,8.7026,3.829,13.9506,13.320400000000001,9.0098,9.238,14.5595,16.481,11.578,10.833400000000001,6.953,2.588,7.312
1956-10-01,5.2598,15.819999999999999,9.507,26.617199999999997,9.544,8.088,8.7284,3.891,13.8844,13.394,9.18,9.174,14.34975,16.332,11.653,10.8876,7.024,2.588,7.35
1957-01-01,5.3466000000000005,16.0838,9.729,26.985000000000003,9.766,8.247,8.9072,3.923,14.2734,13.491800000000001,9.3442,9.388,14.994250000000001,16.37,11.826,11.174000000000001,7.112,2.606,7.4766
1957-04-01,5.4262,16.202199999999998,9.785,27.011199999999995,9.841,8.327,9.0028,3.984,14.366200000000001,13.630199999999999,9.3424,9.588,15.07,16.86,11.879,11.208400000000001,7.211,2.624,7.5732
1957-07-01,5.465,16.3022,9.854,27.169400000000003,9.899,8.381,9.047,4.046,14.306000000000001,13.7974,9.3712,9.552,14.77975,16.727,11.914,11.2044,7.266,2.624,7.6274
1957-10-01,5.5686,16.3816,9.973,27.3034,10.039,8.478,9.1754,4.107,14.4592,14.0126,9.3474,9.814,14.78825,17.291,11.945,11.2604,7.313,2.641,7.7501999999999995
1958-01-01,5.7741999999999996,16.214599999999997,10.143,27.339999999999996,10.221,8.606,9.342400000000001,4.137,14.467400000000001,14.3494,9.6112,10.07,14.55875,17.586,11.985,11.3994,7.383,2.641,7.9412
1958-04-01,5.8778,16.356,10.235,27.3644,10.331,8.692,9.4558,4.167,14.531799999999999,14.5668,9.607,10.306,14.31475,18.316,12.002,11.516,7.444,2.659,8.0624
1958-07-01,5.9134,16.494999999999997,10.345,27.8106,10.41,8.745,9.4826,4.227,14.4174,14.6674,9.584,10.166,14.35525,17.645,12.117,11.436,7.47,2.659,8.114799999999999
1958-10-01,5.9548000000000005,16.6066,10.396,28.6928,10.474,8.793,9.5532,4.257,14.565000000000001,14.7088,9.6194,10.338,14.32375,17.464,12.159,11.5542,7.502,2.677,8.175799999999999
1959-01-01,6.0656,16.5916,10.317,29.928199999999997,10.452,8.827,9.6152,4.229,14.478,14.744400000000002,9.5916,10.651,14.47125,17.556,12.152,10.9234,7.612,2.729,8.2894
1959-04-01,6.0922,16.6072,10.304,30.9762,10.418,8.828,9.594,4.256,14.2634,14.764,9.6806,10.525,14.1725,17.432,12.211,10.7788,7.657,2.764,8.318999999999999
1959-07-01,6.107,16.6794,10.322,31.2416,10.399,8.825,9.5656,4.325,14.0552,14.7938,9.6996,10.351,13.83625,17.442,12.216,10.8002,7.675,2.823,8.3428
1959-10-01,6.1198,16.6816,10.328,31.927,10.402,8.841,9.5802,4.495,14.0596,14.850200000000001,9.8164,10.341,13.77725,17.63,12.237,10.863600000000002,7.707,2.86,8.3582
