Date,Aircraft,Ammunition,Civilian,Compensation of general government employees,Consumption expenditures,Consumption of general government fixed capital,Durable goods,Electronics,Equipment,Gross investment,Gross output of general government,Installation support,Intellectual property products,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Military,Missiles,National defense consumption expenditures and gross investment,Nondurable goods,Other durable goods,Other equipment,Other nondurable goods,Personnel support,Petroleum products,Research and development,Services,Ships,Software,Structures,Transportation of material,Travel of persons,Value added,Vehicles,Weapons support
1992-04-01,68.9,1092.8,3.1,-0.9,-3.6,-0.4,-16.2,-27.6,12.0,3.7,-2.6,-22.9,-7.1,-7.1,-5.8,295.3,-3.1,39.9,-1.9,83.5,-38.9,-25.6,-27.2,-48.6,16.1,-8.1,-13.1,-18.35,-0.4,20.6,556.9,-2.2,-0.7,-1.6,-46.5
1992-07-01,-25.450000000000003,-70.1,-6.2,-5.1,9.4,-0.7,15.2,94.3,11.1,-0.3,8.3,10.1,-6.7,41.4,-5.1,-38.1,-4.5,17.9,7.0,-18.5,67.2,30.2,32.6,207.2,15.6,-8.0,72.3,16.35,2.0,-42.9,6.6,245.3,-3.2,199.64999999999998,122.0
1992-10-01,-21.8,-13.5,0.3,-1.9,-2.8,-0.9,1.2,-23.8,-12.5,-8.3,-4.5,35.5,-8.7,-11.2,-9.4,-91.0,-3.1,-30.65,-4.2,-38.0,46.1,39.5,-29.6,106.1,-56.6,-10.0,-11.8,23.449999999999996,-0.4,53.4,-94.7,-74.2,-1.5,0.0,-19.8
1993-01-01,-0.8499999999999979,10.8,3.0,-3.3,-10.8,-1.2,-33.7,37.5,-39.8,-26.9,-9.3,15.2,-6.4,-23.9,-0.6,605.4,-6.9,-23.35,-14.8,-6.5,-63.2,-75.7,-49.5,-52.9,45.3,-4.9,-21.1,-31.4,-15.0,-34.0,-36.9,10.8,-2.4,-35.05,-37.5
1993-04-01,63.95,30.8,-8.6,-7.0,-5.7,-1.4,84.4,46.849999999999994,-2.8,-3.5,-5.5,-17.3,-6.3,-7.7,-3.0,12.1,-6.0,-36.650000000000006,-5.2,9.9,42.0,67.4,2.1,-65.6,1.8,-7.2,-38.0,503.79999999999995,-0.5,13.3,56.8,-65.7,-4.5,-2.3000000000000043,-38.7
1993-07-01,1.2999999999999972,10.6,-5.1,-5.1,2.6,-1.7,-62.2,-42.95,-29.0,-15.6,3.5,21.4,-4.7,22.6,-4.5,236.3,-5.0,7.699999999999999,-1.9,18.4,-26.0,-33.3,57.9,336.0,-3.7,-4.6,119.2,-62.2,-5.3,39.0,784.0,130.6,-3.5,-70.25,80.9
1993-10-01,73.9,-56.3,-10.1,-7.0,-2.4,-1.9,-4.9,-35.45,45.1,14.1,-4.7,8.5,-8.2,-4.8,-7.2,-93.6,-4.9,31.099999999999998,1.1,-36.0,47.6,37.2,-48.0,22.1,4.5,-9.3,0.5,12.55,-1.1,-22.3,-65.4,-15.6,-4.7,-30.200000000000003,19.7
1994-01-01,-55.1,-41.9,-3.9,-3.9,-14.3,-2.1,-19.3,38.400000000000006,-47.6,-29.7,-11.3,16.4,-4.0,-28.5,-7.8,2743.9,-4.0,-27.45,-18.0,-25.2,-27.2,-29.8,-17.1,-59.4,-18.7,-3.3,-32.3,-30.05,-8.1,-20.0,-66.0,-45.4,-3.1,-42.05,-50.1
1994-04-01,33.1,-53.9,-5.3,-4.6,-2.5,-2.2,-6.4,-14.45,15.5,8.5,-1.2,-22.3,-2.4,4.9,-3.4,137.7,-4.1,-37.0,-0.1,-8.2,20.1,15.6,-34.2,95.3,80.2,-3.3,11.5,20.25,3.2,42.5,8.9,-19.6,-3.5,15.4,49.7
1994-07-01,98.95,-72.9,-4.4,-5.0,11.7,-2.3,31.3,1.9000000000000001,38.1,19.0,8.4,13.6,-2.1,43.3,0.7,-85.9,-5.3,40.4,13.3,21.5,38.1,33.6,288.6,68.4,-11.6,-3.5,51.0,0.19999999999999973,6.9,38.6,9.3,269.1,-3.7,-46.25,98.7
1994-10-01,-20.7,1407.6,-2.1,-5.0,-16.5,-2.4,-33.0,-45.95,-39.3,-24.0,-13.7,-34.1,-3.1,-33.1,-3.0,628.9,-6.8,-59.05,-18.3,47.5,-34.8,-30.9,-15.9,-50.1,-28.2,-3.6,-39.6,-48.75,0.2,-20.0,-33.9,-41.8,-3.8,101.45,-34.1
1995-01-01,-14.200000000000001,-94.2,-8.2,-6.0,-3.2,-2.5,2.5,20.799999999999997,15.0,7.8,-6.2,8.8,-6.4,-10.7,1.3,-93.0,-4.5,-48.6,-0.8,-67.4,26.0,94.1,-69.9,-20.3,-4.7,-6.8,-3.7,24.4,-3.8,64.6,22.3,-9.1,-4.4,54.150000000000006,-10.4
1995-04-01,-48.449999999999996,77.9,-6.7,-4.8,0.4,-2.5,-34.3,-38.0,-4.0,-4.3,-1.1,1.9,-1.7,5.8,-6.0,-81.4,-3.5,234.25,-0.7,13.7,-2.1,-11.1,44.5,93.9,-25.2,-0.1,23.8,40.0,-10.5,-19.0,73.9,-63.4,-3.7,-6.949999999999999,41.3
1995-07-01,145.25,-45.5,-4.6,-6.2,-2.9,-2.4,99.1,71.5,-26.6,-14.0,-3.1,-20.1,-2.4,0.3,-2.1,-27.9,-7.2,4.049999999999997,-5.5,-6.8,-23.4,-29.2,-32.1,-24.4,54.6,-3.2,-20.7,26.6,2.5,9.5,6.3,1.6,-4.4,46.5,-32.4
1995-10-01,-5.25,-47.5,-11.3,-7.1,-12.5,-2.4,-64.1,-44.45,-25.0,-12.5,-11.3,-1.8,2.2,-25.5,-5.9,408.4,-4.2,-67.65,-12.6,-34.6,-33.4,-32.4,5.1,1.8,-52.3,3.0,-2.4,-58.25,-2.7,-12.5,18.0,43.2,-4.9,-60.15,-31.9
1996-01-01,105.7,297.4,-4.9,-3.5,-0.5,-2.3,42.3,12.3,114.4,41.8,-1.1,8.8,-1.2,3.7,-4.7,-47.8,-2.6,33.3,8.0,75.1,141.9,208.7,5.0,-34.5,88.3,-2.9,-11.9,-4.799999999999999,10.3,-6.9,22.4,22.2,-2.9,85.1,-40.8
1996-04-01,-12.399999999999999,25.9,2.7,-0.5,9.3,-2.3,48.8,145.75,-17.0,-8.8,9.3,21.9,0.5,40.0,-2.8,62.7,-2.5,51.1,4.8,40.4,5.9,-25.2,170.2,110.3,-13.7,-0.8,36.9,579.9000000000001,8.9,-2.2,-9.9,-38.0,-1.3,-12.75,51.5
1996-07-01,-28.599999999999998,-66.7,-5.9,-4.4,-5.0,-2.3,-7.7,-4.8,-22.2,-12.4,-4.0,-13.6,1.4,-5.3,0.6,145.6,-3.5,-1.6,-6.7,-1.1,-14.4,14.7,1.8,28.0,42.9,0.2,-4.9,-54.4,8.7,-23.7,-42.5,-45.5,-3.4,21.299999999999997,5.6
1996-10-01,-48.1,195.7,-10.7,-5.8,1.3,-2.2,-34.0,-44.2,-43.5,-22.0,0.6,14.7,2.8,12.2,-3.7,-40.9,-2.4,-46.15,-4.3,-31.6,-26.3,-32.4,-21.0,21.5,-65.6,1.3,40.7,-45.9,12.7,-11.3,6.0,204.3,-4.1,15.600000000000001,174.5
1997-01-01,-9.0,179.9,3.0,-0.7,-10.9,-2.1,17.7,37.65,-31.0,-15.7,-11.4,-28.5,-2.5,-31.0,3.8,-77.4,-2.9,-35.949999999999996,-11.9,37.5,-34.8,-26.8,0.6,-56.6,24.1,-3.5,-46.5,70.55,3.8,-6.8,-43.3,-35.5,-1.4,50.45,-65.3
1997-04-01,0.45000000000000284,-62.5,-8.6,-5.2,13.1,-2.2,39.7,18.35,25.9,7.5,13.0,22.9,-4.7,63.3,-6.3,123.9,-2.9,11.600000000000001,11.9,-24.1,43.6,43.8,-26.7,231.0,14.4,-3.8,88.9,43.1,-9.4,1.0,6.1,12.5,-3.8,57.099999999999994,169.0
1997-07-01,665.75,50.2,-9.7,-5.0,-9.9,-2.2,-29.4,19.55,58.1,22.4,-10.1,-11.7,-3.4,-23.0,-8.3,-42.8,-1.8,12.55,-3.8,30.4,25.8,5.5,77.7,-42.5,-12.1,-2.7,-25.3,-3.7,-7.4,31.9,-1.7,-9.0,-3.7,-21.8,-26.6
1997-10-01,90.94999999999999,6.1,-3.6,-2.6,2.9,-2.2,11.6,-30.8,1.8,-0.2,2.6,1.2,2.8,14.7,-4.1,-14.5,-1.9,9.5,2.2,-0.7,-13.7,-10.8,-6.2,34.7,3.2,1.0,17.6,-31.95,14.8,-26.3,3.2,-4.7,-2.4,-12.950000000000001,43.9
1998-01-01,-46.55,-19.9,-4.9,-3.3,-19.1,-2.3,-7.4,28.3,-38.5,-19.6,-17.8,-36.2,1.2,-45.0,5.4,108.2,-2.3,-17.950000000000003,-19.2,-8.3,-20.6,-16.6,-4.4,-75.1,-2.5,-0.3,-56.7,30.5,10.3,-19.7,-0.6,1.0,-2.8,-30.5,-75.7
1998-04-01,42.050000000000004,-30.8,-4.4,-3.3,14.0,-2.2,-0.6,-1.0,9.7,5.5,11.0,38.5,0.1,53.2,6.2,-99.5,-2.6,-42.75,12.1,-7.6,29.6,14.2,5.5,191.7,-5.5,-2.9,88.4,-37.099999999999994,19.2,21.1,17.6,-7.4,-2.8,117.2,194.3
1998-07-01,131.1,837.2,0.3,-1.0,0.7,-2.1,44.9,-0.9500000000000002,95.6,33.4,3.4,1.7,-1.6,15.6,-6.4,37637.3,-1.9,748.25,7.0,68.5,39.6,49.8,-19.8,11.3,1.8,-2.2,3.1,56.949999999999996,1.8,5.6,0.2,10.3,-1.5,-24.25,-10.3
1998-10-01,21.65,-56.4,-2.6,-2.8,-0.1,-2.0,-21.8,-5.7,-39.1,-25.8,-2.8,-18.3,-5.8,-3.8,-12.7,-97.7,-2.9,-81.1,-6.4,-18.4,-55.0,-61.2,24.5,20.6,-14.9,-5.7,4.7,13.25,-6.8,-49.3,-2.2,15.5,-2.4,-30.15,33.1
1999-01-01,-48.4,-52.1,-6.2,-4.3,-3.8,-2.4,0.3,43.6,14.6,4.3,-4.4,-4.9,-6.7,-6.6,-13.9,-62.0,-3.2,5.1499999999999995,-2.1,-19.2,49.0,125.7,-2.3,-2.7,-5.1,-0.8,-7.4,70.45,-35.4,26.1,54.5,15.4,-3.4,-12.0,-42.6
1999-04-01,52.25,32.3,-3.4,-2.0,-1.8,-1.8,35.1,91.9,1.8,2.8,0.1,2.6,5.5,4.7,34.6,928.2,-1.1,-1.85,-0.9,48.2,7.9,-26.5,43.5,-15.5,67.7,-3.1,-7.5,51.15,74.3,-9.8,-26.0,-2.6,-1.9,50.05,-3.6
1999-07-01,102.65,171.7,-3.1,-0.3,9.6,-1.7,23.1,30.55,29.4,11.0,10.9,12.8,0.6,41.6,-0.2,837.0,1.4,13.05,9.9,123.3,44.2,12.4,67.5,81.0,178.4,0.7,40.2,15.15,0.4,-20.0,-16.3,4.6,-1.0,-35.3,77.5
1999-10-01,-55.1,-61.6,-3.2,-1.1,12.4,-1.7,-29.2,-35.95,2.9,-2.8,10.4,64.4,-4.1,37.7,-0.6,-84.6,0.1,35.75,9.0,-49.5,-0.7,48.8,40.5,117.4,-84.0,-4.6,89.6,-5.349999999999998,-1.6,-28.6,16.2,10.9,-1.4,93.69999999999999,163.9
2000-01-01,190.35,-35.2,-3.6,-1.5,-23.6,-1.7,23.6,48.55,3.3,0.1,-21.5,-55.5,-3.4,-50.8,-5.2,998.7,-0.2,-38.45,-19.1,78.4,-10.1,-22.7,133.7,-76.5,114.6,-0.7,-69.0,10.599999999999998,-17.1,5.3,-3.2,-10.6,-1.6,-47.8,-89.2
2000-04-01,-54.9,-14.3,-2.7,-0.5,20.0,-1.6,-10.8,26.25,-0.5,0.8,16.7,68.4,1.1,65.1,9.7,-96.7,0.8,22.5,15.6,-13.0,14.4,32.6,8.8,169.2,-34.1,0.5,123.5,31.65,4.6,8.9,-9.3,-8.6,-1.0,142.45,492.3
2000-07-01,56.55,219.2,-5.1,0.7,-10.6,-1.6,-15.2,-31.799999999999997,-21.6,-7.3,-8.9,-3.5,1.2,-24.1,13.4,530.0,4.4,-26.0,-9.9,-39.6,-43.1,-53.1,-81.8,-45.1,11.1,2.4,-24.2,-12.6,-5.3,48.2,-2.5,6.0,-0.3,-21.8,-24.6
2000-10-01,-41.900000000000006,-27.9,-1.0,0.4,1.0,-1.5,-1.1,44.95,38.4,15.4,0.0,-9.3,4.1,0.9,14.9,-94.2,1.3,561.0,3.9,-2.7,55.5,88.1,34.3,16.8,-14.8,4.1,1.9,-9.15,4.5,-27.8,-22.3,-12.6,-0.5,-35.65,13.0
2001-01-01,16.7,-12.5,-1.4,1.7,7.5,-1.4,3.4,-13.1,-3.2,-1.1,10.7,16.4,5.2,35.0,25.2,5562.9,3.5,-5.15,5.6,5.1,-17.1,-22.7,-26.9,81.6,54.6,7.8,49.8,11.9,-8.9,-29.4,3.8,-7.1,0.2,66.75,109.2
2001-04-01,8.65,62.3,-1.6,-0.2,2.2,-1.1,19.7,28.799999999999997,20.5,14.2,0.4,-4.9,5.3,2.3,6.9,-94.6,0.6,-12.3,4.6,60.4,56.3,39.2,130.4,-9.6,14.2,9.8,-7.5,31.200000000000003,-18.8,46.0,17.1,-4.1,-0.6,19.9,-14.4
2001-07-01,272.65,9.2,-0.2,-0.8,2.3,-0.7,13.1,-7.65,3.3,4.2,2.9,19.1,9.7,10.4,11.5,87.0,-1.1,-25.3,2.7,-14.1,-34.5,-41.5,-51.8,21.3,33.3,11.1,13.1,-16.25,1.4,-26.3,30.2,31.8,-0.7,2.0500000000000007,-19.5
2001-10-01,-33.25,-6.6,0.1,3.4,3.4,-0.3,-29.8,8.25,22.9,16.2,4.1,3.8,10.1,8.7,16.6,47.1,5.3,-5.15,6.0,58.4,16.1,55.8,81.8,17.4,84.2,11.4,16.4,-17.450000000000003,1.8,17.1,126.6,55.2,1.7,65.7,-0.4
2002-01-01,-17.750000000000004,73.5,1.3,7.1,15.4,0.1,30.4,34.5,5.1,11.0,14.9,30.1,16.2,37.8,13.0,-48.7,10.5,24.05,14.5,6.7,42.3,37.1,-5.9,67.9,-6.4,21.9,43.9,67.15,-17.1,15.9,-4.1,-39.6,4.0,25.05,90.1
2002-04-01,76.7,8.4,0.9,1.6,2.1,0.5,1.6,9.25,39.5,26.2,1.9,1.0,15.7,3.3,6.5,-57.0,2.0,-29.5,6.9,23.7,25.2,30.8,25.2,5.4,32.9,16.1,1.6,10.65,12.7,17.9,-28.9,11.7,1.1,19.950000000000003,3.3
2002-07-01,26.7,-1.7,1.8,1.3,-1.6,0.9,15.0,22.45,29.5,21.0,1.4,-1.3,12.3,2.0,5.6,6456.9,1.0,32.65,3.0,-29.3,18.9,26.5,-16.4,14.8,-50.6,12.7,3.4,8.6,9.2,29.2,-33.9,-18.0,1.1,65.8,7.5
2002-10-01,30.6,-12.8,1.7,-2.1,9.0,1.3,0.1,11.55,3.2,6.4,6.4,16.2,10.7,20.3,5.0,-94.6,-4.0,34.55,8.4,64.1,-17.6,-22.0,27.4,18.0,180.5,13.1,21.1,1.0,-6.1,-1.5,-66.8,-18.9,-0.7,1.1000000000000014,107.0
2003-01-01,-21.1,3.0,1.5,10.2,8.5,2.6,1.6,49.5,-8.2,1.9,9.0,10.9,8.7,12.4,4.1,243.5,15.2,-53.95,7.0,-42.0,6.0,9.3,27.3,-1.0,-77.9,9.7,24.1,-8.0,0.9,33.3,2555.6,52.0,7.1,102.65,-8.1
2003-04-01,29.4,19.3,-7.6,7.6,24.2,1.9,36.0,-16.5,6.1,6.3,23.0,18.1,6.5,58.9,3.0,-20.4,16.2,7.4,20.1,186.2,24.9,24.4,92.6,35.8,498.7,7.1,53.5,28.0,2.4,5.4,506.1,104.4,5.3,-20.4,35.5
2003-07-01,-20.75,33.9,1.3,-1.0,-3.8,2.1,-0.7,43.95,4.0,5.4,-3.8,15.2,6.6,-9.9,-1.8,-13.6,-2.0,65.3,-1.9,-27.9,16.5,11.4,-17.5,0.7,-53.3,6.8,-9.5,-0.2999999999999998,4.3,6.6,-84.8,10.2,0.2,-22.099999999999998,15.3
2003-10-01,51.5,48.2,2.1,-2.1,11.6,2.4,21.9,8.149999999999999,24.4,13.5,11.1,16.1,9.0,32.0,0.5,-8.4,-4.1,161.5,12.0,1.7,18.1,8.0,30.3,95.6,-40.0,8.0,37.7,6.15,18.0,-20.5,-28.8,6.4,-0.4,14.65,14.2
2004-01-01,-15.75,28.7,3.8,4.3,7.1,2.6,4.3,-4.800000000000001,-6.1,1.3,6.5,-6.9,8.0,11.0,-7.2,-12.9,4.6,-44.5,5.9,66.6,22.0,20.4,2.1,14.0,214.7,10.0,7.5,15.4,-7.9,6.6,38.7,-0.4,3.6,-16.35,8.6
2004-04-01,33.3,18.7,7.5,1.9,-0.4,2.8,1.0,89.0,17.6,10.4,-0.2,-20.6,8.6,-3.9,2.1,22.2,-0.8,-20.400000000000002,1.8,-9.6,13.3,13.9,33.8,17.8,-45.2,9.7,-4.2,-18.3,-0.7,-21.9,10.9,14.9,2.3,12.65,-32.7
2004-07-01,67.2,16.4,5.5,1.9,6.1,3.0,18.2,-9.15,32.9,20.0,6.0,0.4,9.5,11.8,2.0,22.9,0.1,85.69999999999999,8.9,31.8,2.7,-0.7,6.8,10.8,69.3,9.1,8.3,73.05,13.0,14.4,-23.1,17.7,2.4,15.450000000000003,27.5
2004-10-01,27.1,4.6,2.8,3.8,-6.6,3.2,-9.2,27.5,5.0,1.9,-6.1,-18.5,5.5,-19.2,3.9,36.6,4.4,-6.55,-4.9,-59.1,-1.8,-2.4,0.4,-16.5,-88.7,5.5,-14.0,-28.049999999999997,5.4,-41.3,-16.6,61.9,3.6,47.05,-17.6
2005-01-01,-20.35,1.5,1.6,0.3,8.4,3.4,10.5,37.75,-3.0,3.1,8.2,-20.1,6.2,19.3,3.2,-2.9,-0.3,-5.800000000000001,7.2,43.9,12.7,18.9,15.4,20.0,130.4,7.0,18.6,2.4499999999999997,-0.5,34.3,73.4,85.0,1.5,47.95,48.0
2005-04-01,10.850000000000001,6.8,1.2,-2.8,-1.3,3.5,-4.1,7.8,21.4,10.7,-0.8,11.7,4.2,-1.4,5.6,43.0,-4.8,175.45,1.2,56.6,-5.0,-4.8,-18.2,-6.9,214.0,3.7,-6.9,-12.75,9.5,-14.1,-21.3,-50.6,-0.5,130.4,-2.7
2005-07-01,5.3500000000000005,6.2,-0.2,-2.4,1.3,3.5,-4.6,15.85,3.7,4.3,1.7,16.6,4.0,4.7,5.7,47.6,-3.5,-51.9,2.0,-11.3,-1.8,-2.5,13.2,20.9,-28.2,3.6,9.3,17.45,7.8,13.6,-63.4,-30.8,-0.2,49.85,27.0
2005-10-01,-1.4000000000000001,0.6,0.1,1.0,-3.7,3.6,17.0,22.65,2.8,-0.2,-3.2,3.2,0.3,-10.7,4.8,41.6,1.4,226.05,-3.0,-9.6,4.0,6.2,-16.0,1.8,-9.2,0.3,-15.6,-23.0,0.3,-26.0,-92.1,-64.0,2.0,3.049999999999997,-18.9
2006-01-01,2.5999999999999996,-8.6,0.5,-3.5,10.5,3.6,19.8,36.9,8.8,4.5,10.4,8.2,0.8,30.0,3.7,31.3,-5.5,5.549999999999999,9.2,-11.9,0.8,1.9,-2.4,23.9,-19.4,0.4,39.9,17.0,5.1,1.6,1690.9,176.2,-0.8,99.9,33.5
2006-04-01,29.2,-12.0,-0.7,-2.2,-4.5,3.7,-4.6,11.8,25.9,14.9,-4.0,-0.6,4.1,-9.7,6.3,13.7,-3.0,18.8,-0.6,-8.5,-0.2,-3.5,-6.0,8.1,-9.5,4.2,-10.9,37.35,2.7,21.7,-86.0,-82.8,0.0,23.8,3.7
2006-07-01,-29.1,-6.4,0.7,1.9,-6.7,3.7,0.5,21.0,-25.1,-11.7,-6.2,-31.1,4.7,-18.4,8.3,-4.5,2.5,-61.55,-7.8,28.5,3.3,2.9,4.3,-43.4,61.2,4.5,-27.3,-2.0500000000000007,6.7,-15.7,1174.3,429.1,2.6,37.9,-57.9
2006-10-01,89.25,0.1,0.3,-2.1,10.6,3.7,30.2,21.950000000000003,36.2,21.0,10.2,38.3,4.5,27.8,9.8,-23.9,-3.3,231.25,12.8,-7.2,9.6,9.3,-2.3,31.8,-11.9,4.0,33.6,-4.6,8.7,55.0,-67.5,-38.3,0.1,0.5499999999999989,161.2
2007-01-01,-38.1,2.2,1.2,-1.6,-3.7,3.7,-2.5,32.7,-7.0,-1.6,-3.8,-19.3,3.8,-9.8,10.9,-52.1,-3.1,17.5,-3.3,9.7,12.1,10.8,37.1,-23.0,-1.0,3.0,-14.0,-19.15,11.3,1.1,177.4,38.3,0.4,10.3,-23.3
2007-04-01,44.35,-2.4,0.1,0.0,5.9,3.8,22.4,45.5,31.1,22.2,5.6,1.6,1.7,12.2,6.1,-31.2,0.0,-25.15,9.3,3.2,18.0,17.9,18.7,8.6,-3.3,1.7,11.4,0.6000000000000001,1.3,163.6,75.8,9.0,1.5,157.6,14.5
2007-07-01,1.049999999999999,1.2,-0.4,2.3,4.3,3.9,19.5,36.45,-1.9,-3.4,4.2,-5.3,1.1,6.1,3.9,-16.6,3.6,-30.65,2.5,-9.1,12.0,8.3,0.2,5.3,-17.9,0.7,5.7,-2.05,4.3,-34.0,99.9,38.3,2.9,21.1,-12.5
2007-10-01,-9.6,-5.1,2.6,1.4,7.2,4.0,26.7,45.95,21.3,7.8,7.1,14.4,1.3,14.4,0.5,18.9,0.8,9.2,7.4,-12.5,35.2,41.8,-24.1,25.7,-7.7,1.0,16.3,23.3,3.9,-29.9,3.6,-28.8,2.4,34.7,18.9
2008-01-01,-32.65,-4.6,2.4,3.6,8.0,4.1,14.8,35.150000000000006,0.7,2.2,7.9,1.1,-0.6,14.0,1.2,27.6,4.2,56.1,6.7,12.8,16.7,20.1,16.6,33.6,15.7,-3.0,14.2,-14.25,23.2,39.7,-18.6,-24.8,3.8,62.75,15.4
2008-04-01,299.7,-10.2,4.3,5.3,3.1,4.0,9.6,12.05,39.2,24.1,3.0,-5.8,-2.1,0.6,-1.4,19.9,5.9,8.200000000000001,7.4,18.0,6.8,6.7,39.9,6.4,16.5,-2.7,-4.2,19.400000000000002,3.1,137.1,-27.5,34.8,4.8,-3.700000000000001,-24.7
2008-07-01,12.4,-10.4,3.7,6.8,10.6,3.9,10.5,9.5,6.6,5.3,10.2,24.8,-2.8,16.8,-1.7,10.5,8.4,-3.25,9.4,-12.9,1.2,3.1,-0.9,34.2,-17.7,-3.4,25.0,12.8,1.9,48.2,-33.2,-22.6,5.7,8.75,49.4
2008-10-01,13.8,1.5,2.7,7.6,6.6,3.9,3.0,2.9,4.1,4.6,6.3,9.5,-1.8,6.6,-0.4,4.3,10.1,-29.650000000000002,6.1,16.8,1.8,0.0,31.1,14.2,14.8,-1.3,5.9,3.6499999999999995,-6.2,44.0,-15.8,6.1,6.1,74.3,-11.2
2009-01-01,-9.5,11.8,2.2,6.7,3.4,3.8,3.7,12.850000000000001,-13.0,-6.0,3.2,10.0,-1.0,0.1,-0.3,-6.8,8.9,11.100000000000001,1.2,-11.9,6.0,9.2,-9.0,-10.5,-20.9,-0.8,0.6,-5.05,-2.0,12.0,63.1,30.2,5.5,-39.4,-3.4
2009-04-01,72.85,0.0,5.3,7.0,10.5,3.6,21.3,15.649999999999999,21.4,11.6,10.0,1.0,-0.4,16.3,-0.2,-13.8,8.0,29.900000000000002,10.7,42.4,5.8,7.4,99.1,13.1,18.3,-1.4,12.2,1.9,8.6,16.4,72.0,27.4,5.7,174.35,3.3
2009-07-01,-20.5,5.7,6.8,5.2,3.4,3.4,15.5,3.6500000000000004,0.2,2.2,3.3,-6.1,-0.5,1.6,0.0,7.5,4.4,188.60000000000002,3.1,23.7,3.3,7.3,26.1,-7.8,30.0,-1.5,-4.3,0.9,8.6,25.2,21.9,9.7,4.5,20.6,-4.4
2009-10-01,49.2,4.0,7.2,3.8,6.4,3.2,-9.7,-10.350000000000001,1.2,-1.5,6.0,16.6,-3.1,9.6,-0.4,-17.5,2.0,-63.55,4.6,-36.8,-9.0,-10.3,-64.6,21.7,-14.6,-5.1,23.6,19.5,14.4,-8.5,11.2,5.3,3.5,2.6,52.4
2010-01-01,-6.3,-3.9,7.1,4.0,3.2,3.0,-6.2,1.55,4.2,-1.1,3.1,-4.0,0.1,2.4,3.2,-12.3,2.4,37.8,2.2,-0.6,0.2,1.7,14.3,11.0,-9.2,-1.4,4.8,-15.1,12.5,-28.1,5.1,18.2,3.6,13.5,-3.5
2010-04-01,47.35,-4.9,5.9,1.9,2.6,2.7,7.2,-13.45,5.6,3.7,2.6,4.9,-2.3,3.2,2.1,-3.5,-0.2,40.9,2.9,19.4,-1.7,0.5,-2.8,-5.4,47.4,-2.9,0.3,-4.05,2.5,21.1,-8.3,-14.2,2.2,-22.75,20.6
2010-07-01,-7.9,-3.4,5.9,0.7,0.2,2.5,-6.8,-12.8,-12.1,-4.4,0.4,5.7,2.5,-0.9,7.6,5.0,-1.9,-16.05,-0.8,-10.1,-4.0,-7.6,-13.0,-4.2,-10.1,1.0,1.9,8.75,15.0,11.7,-1.6,0.0,1.4,-38.85,16.1
2010-10-01,62.15,-12.4,4.9,0.7,0.7,2.3,10.9,-19.950000000000003,9.7,2.3,1.0,-8.0,-2.2,0.5,8.4,11.2,-1.5,-8.25,1.0,-20.9,-3.9,-5.9,5.7,7.9,-35.9,-3.7,1.5,15.25,9.9,-14.7,9.3,4.2,1.3,12.549999999999999,-6.0
2011-01-01,-19.9,-10.0,5.0,2.4,-5.4,2.0,-20.6,-19.7,-18.1,-13.2,-4.9,-17.1,-2.0,-14.2,11.2,5.8,1.0,-28.349999999999998,-7.1,16.6,-0.1,-2.4,15.5,-13.6,26.9,-3.0,-16.2,-26.7,5.7,-30.4,-2.7,-22.8,2.3,-19.299999999999997,-24.8
2011-04-01,41.25,-4.4,0.6,0.1,2.6,1.7,5.4,-16.25,2.6,-1.7,2.7,-9.3,-1.1,5.7,6.6,5.6,-0.1,0.3500000000000014,1.7,10.5,-0.7,-2.5,2.9,18.4,18.9,-2.4,5.1,2.6500000000000004,9.0,-25.8,-16.4,-14.4,0.7,-26.799999999999997,6.2
2011-07-01,25.5,2.3,0.2,-0.5,-5.4,1.3,-1.6,-11.65,-0.9,-5.3,-5.1,-11.0,-1.4,-12.1,2.6,3.9,-0.9,-18.9,-5.4,26.6,-1.1,-4.3,6.4,-26.4,43.5,-2.3,-19.5,-4.8500000000000005,5.0,-43.2,-9.1,-9.1,0.2,-27.0,-16.3
2011-10-01,-2.55,17.2,3.5,1.4,-3.0,1.0,0.1,-6.0,-1.0,-5.1,-2.9,-4.5,-1.0,-8.7,-0.3,-2.2,0.3,-23.400000000000002,-3.4,-28.3,0.7,-0.1,-1.1,-3.7,-45.1,-1.7,-6.8,30.650000000000002,3.7,-45.9,-19.6,5.6,1.3,-8.950000000000001,-15.2
2012-01-01,-7.1,2.4,-1.2,-3.6,-0.5,0.7,-1.9,-11.15,-9.4,-10.2,-0.8,0.6,-5.4,1.0,-3.0,-29.2,-4.9,180.75,-2.6,0.7,-4.7,-6.7,-19.0,7.9,12.1,-5.9,1.7,-22.0,-1.5,-41.5,-55.6,-9.5,-2.0,-34.05,22.2
2012-04-01,4.35,-3.1,-1.6,-3.3,-6.0,0.5,-9.0,-12.8,9.4,0.1,-5.8,-13.9,-2.9,-11.6,-0.6,-4.5,-4.2,2.1500000000000004,-4.8,10.4,-5.0,-2.6,-1.7,-9.0,20.3,-4.2,-15.4,21.45,6.3,-45.8,-40.4,-15.8,-1.8,21.45,-24.1
