Date,Commercial and health care,Computers and peripheral equipment,"Entertainment, literary, and artistic originals",Equipment,Industrial equipment,Information processing equipment,Intellectual property products,Manufacturing,"Mining exploration, shafts, and wells",Multifamily,Nonresidential,Nonresidential structures,Other,Other equipment,Other structures,Permanent site,Power and communication,Private fixed investment,Private fixed investment in information processing equipment and software,Private fixed investment in new structures,Private fixed investment in structures,Research and development,Residential,Residential structures,Single family,Software,Structures,Transportation equipment
1947-01-01,,,993.0,7612.5,4718.0,1709.0,2002.0,,,,24818.0,,1709.0,3815.0,,,,35359.0,1709.0,,18132.0,1009.0,10541.0,,,,9066.0,4684.0
1947-04-01,,,966.0,7754.5,4585.0,1664.0,1998.0,,,,25171.0,,1664.0,4116.0,,,,35744.0,1664.0,,18237.0,1032.0,10573.0,,,,9118.5,4861.0
1947-07-01,,,977.0,7682.0,4709.0,1770.0,2037.0,,,,25361.0,,1770.0,3890.0,,,,37827.0,1770.0,,20426.0,1060.0,12466.0,,,,10213.0,4675.0
1947-10-01,,,937.0,8185.0,4383.0,1749.0,2041.0,,,,26540.0,,1749.0,4491.0,,,,41794.0,1749.0,,23383.0,1104.0,15254.0,,,,11691.5,5444.0
1948-01-01,,,921.0,8829.5,4714.0,1831.0,2064.0,,,,28231.0,,1831.0,5099.0,,,,43576.0,1831.0,,23853.0,1143.0,15345.0,,,,11926.5,5690.0
1948-04-01,,,919.0,8485.5,4504.0,1759.0,2065.0,,,,28050.0,,1759.0,5069.0,,,,44477.0,1759.0,,25441.0,1147.0,16427.0,,,,12720.5,5326.0
1948-07-01,,,941.0,8728.5,4396.0,1738.0,2097.0,,,,29081.0,,1738.0,5499.0,,,,45365.0,1738.0,,25810.0,1156.0,16283.0,,,,12905.0,5497.0
1948-10-01,,,963.0,9176.5,4825.0,1909.0,2072.0,,,,30160.0,,1909.0,5849.0,,,,45337.0,1909.0,,24912.0,1109.0,15177.0,,,,12456.0,5415.0
1949-01-01,,,1006.0,8571.5,4426.0,1809.0,2021.0,,,,28583.0,,1809.0,5059.0,,,,42752.0,1809.0,,23588.0,1015.0,14169.0,,,,11794.0,5531.0
1949-04-01,,,1045.0,8201.5,3761.0,1634.0,2008.0,,,,27476.0,,1634.0,4941.0,,,,41389.0,1634.0,,22977.0,964.0,13913.0,,,,11488.5,5754.0
1949-07-01,,,1069.0,7729.0,3469.0,1544.0,2021.0,,,,26112.0,,1544.0,4451.0,,,,40856.0,1544.0,,23377.0,952.0,14744.0,,,,11688.5,5713.0
1949-10-01,,,1132.0,7560.0,3236.0,1525.0,2108.0,,,,25628.0,,1525.0,4261.0,,,,42167.0,1525.0,,24938.0,976.0,16538.0,,,,12469.0,5814.0
1950-01-01,,,1110.0,7719.0,3544.0,1607.0,2181.0,,,,26386.0,,1607.0,4418.0,,,,44725.0,1607.0,,27106.0,1071.0,18339.0,,,,13553.0,5560.0
1950-04-01,,,1075.0,8742.0,4292.0,1822.0,2239.0,,,,28855.0,,1822.0,5082.0,,,,49458.0,1822.0,,29735.0,1164.0,20603.0,,,,14867.5,5918.0
1950-07-01,,,1051.0,9862.0,4566.0,1878.0,2298.0,,,,31910.0,,1878.0,5498.0,,,,54465.0,1878.0,,32443.0,1247.0,22555.0,,,,16221.5,7401.0
1950-10-01,,,1038.0,10025.0,5506.0,2056.0,2328.0,,,,32919.0,,2056.0,5226.0,,,,54397.0,2056.0,,32019.0,1289.0,21478.0,,,,16009.5,6821.0
1951-01-01,,,993.0,9885.0,5073.0,1979.0,2289.0,,,,33139.0,,1979.0,5396.0,,,,54196.0,1979.0,,32137.0,1296.0,21057.0,,,,16068.5,6935.0
1951-04-01,,,969.0,10015.5,5550.0,2106.0,2301.0,,,,34124.0,,2106.0,5387.0,,,,52591.0,2106.0,,30259.0,1332.0,18467.0,,,,15129.5,6629.0
1951-07-01,,,979.0,10287.5,6089.0,2251.0,2365.0,,,,34843.0,,2251.0,5341.0,,,,52241.0,2251.0,,29301.0,1385.0,17398.0,,,,14650.5,6518.0
1951-10-01,,,989.0,10301.5,5964.0,2261.0,2482.0,,,,34642.0,,2261.0,5847.0,,,,52365.0,2261.0,,29280.0,1493.0,17723.0,,,,14640.0,6170.0
1952-01-01,,,1015.0,10383.5,5965.0,2399.0,2684.0,,,,35131.0,,2399.0,5776.0,,,,53400.0,2399.0,,29949.0,1668.0,18269.0,,,,14974.5,6279.0
1952-04-01,,,1071.0,10601.5,6538.0,2641.0,2869.0,,,,35765.0,,2641.0,5829.0,,,,54528.0,2641.0,,30456.0,1798.0,18763.0,,,,15228.0,5813.0
1952-07-01,,,1124.0,9001.5,5517.0,2241.0,3071.0,,,,32892.0,,2241.0,5069.0,,,,51646.0,2241.0,,30572.0,1948.0,18754.0,,,,15286.0,4844.0
1952-10-01,,,1171.0,10138.0,5696.0,2439.0,3307.0,,,,35816.0,,2439.0,5699.0,,,,55463.0,2439.0,,31880.0,2136.0,19647.0,,,,15940.0,6033.0
1953-01-01,,,1221.0,10826.5,6262.0,2625.0,3486.0,,,,37791.0,,2625.0,5896.0,,,,57773.0,2625.0,,32635.0,2264.0,19982.0,,,,16317.5,6462.0
1953-04-01,,,1276.0,10854.5,6655.0,2681.0,3660.0,,,,38465.0,,2681.0,5404.0,,,,58538.0,2681.0,,33169.0,2384.0,20073.0,,,,16584.5,6566.0
1953-07-01,,,1279.0,11249.5,6944.0,2811.0,3740.0,,,,39614.0,,2811.0,5671.0,,,,59104.0,2811.0,,32865.0,2460.0,19490.0,,,,16432.5,6699.0
1953-10-01,,,1278.0,10902.5,6999.0,2547.0,3783.0,,,,39200.0,,2547.0,5321.0,,,,58452.0,2547.0,,32863.0,2506.0,19251.0,,,,16431.5,6579.0
1954-01-01,,,1311.0,10460.5,6984.0,2457.0,3842.0,,,,38332.0,,2457.0,4943.0,,,,57683.0,2457.0,,32920.0,2532.0,19351.0,,,,16460.0,6187.0
1954-04-01,,,1315.0,10400.5,6956.0,2349.0,3859.0,,,,38159.0,,2349.0,5243.0,,,,58827.0,2349.0,,34168.0,2544.0,20668.0,,,,17084.0,5875.0
1954-07-01,,,1363.0,10771.0,7326.0,2402.0,3896.0,,,,38879.0,,2402.0,5526.0,,,,61062.0,2402.0,,35624.0,2532.0,22183.0,,,,17812.0,5877.0
1954-10-01,,,1415.0,10774.0,6934.0,2488.0,3956.0,,,,38890.0,,2488.0,5588.0,,,,62455.0,2488.0,,36951.0,2542.0,23565.0,,,,18475.5,6113.0
1955-01-01,,,1572.0,10777.5,6466.0,2396.0,4062.0,,,,39480.0,,2396.0,5632.0,,,,64899.0,2396.0,,39282.0,2489.0,25419.0,,,,19641.0,6650.0
1955-04-01,,,1626.0,11782.0,6891.0,2619.0,4201.0,,,,42063.0,,2619.0,6155.0,,,,68068.0,2619.0,,40304.0,2575.0,26005.0,,,,20152.0,7454.0
1955-07-01,,,1659.0,12720.5,7391.0,3025.0,4378.0,,,,44826.0,,3025.0,6459.0,,,,70452.0,3025.0,,40633.0,2719.0,25626.0,,,,20316.5,8135.0
1955-10-01,,,1671.0,13360.5,8261.0,3232.0,4633.0,,,,47085.0,,3232.0,7013.0,,,,71650.0,3232.0,,40296.0,2962.0,24565.0,,,,20148.0,7774.0
1956-01-01,,,1622.0,12959.5,8088.0,3123.0,4915.0,,,,47772.0,,3123.0,6832.0,,,,71904.0,3123.0,,41070.0,3294.0,24132.0,,,,20535.0,7399.0
1956-04-01,,,1614.0,13194.5,8551.0,3390.0,5160.0,,,,49062.0,,3390.0,6577.0,,,,73435.0,3390.0,,41887.0,3546.0,24374.0,,,,20943.5,7402.0
1956-07-01,,,1657.0,13650.5,9363.0,3432.0,5334.0,,,,50746.0,,3432.0,6922.0,,,,74698.0,3432.0,,42063.0,3677.0,23952.0,,,,21031.5,7106.0
1956-10-01,,,1720.0,13797.5,9374.0,3476.0,5489.0,,,,51410.0,,3476.0,6641.0,,,,74902.0,3476.0,,41817.0,3770.0,23491.0,,,,20908.5,7697.0
1957-01-01,,,1781.0,14334.5,9581.0,3644.0,5492.0,,,,52465.0,,3644.0,6848.0,,,,75566.0,3644.0,,41405.0,3711.0,23101.0,,,,20702.5,8130.0
1957-04-01,,,1852.0,14281.0,9544.0,3968.0,5536.0,,,,52640.0,,3968.0,6491.0,,,,75250.0,3968.0,,41152.0,3684.0,22610.0,,,,20576.0,8109.0
1957-07-01,,,1909.0,14891.5,9791.0,4285.0,5636.0,,,,54066.0,,4285.0,6644.0,,,,76530.0,4285.0,,41111.0,3727.0,22464.0,,,,20555.5,8614.0
1957-10-01,,,1905.0,14525.0,9584.0,4031.0,5678.0,,,,53215.0,,4031.0,6773.0,,,,75563.0,4031.0,,40836.0,3773.0,22349.0,,,,20418.0,8207.0
1958-01-01,4140.0,,1920.0,12925.0,8675.0,3696.0,5760.0,2982.0,2499.0,2196.0,49369.0,18037.0,3688.0,6557.0,5216.5,14676.0,4400.0,70739.0,3696.0,38475.0,39130.0,3839.0,21370.0,20438.0,12480.0,,19565.0,6598.0
1958-04-01,4222.0,,1966.0,12402.5,8200.0,3475.0,5871.0,2461.0,2383.0,2174.0,47830.0,17550.0,3468.0,6856.0,5322.5,14526.0,4386.0,69300.0,3475.0,37793.0,38624.0,3906.0,21469.0,20243.0,12352.0,,19311.5,5834.0
1958-07-01,4278.0,,1990.0,12332.5,7838.0,3564.0,6040.0,2103.0,2259.0,2318.0,47435.0,17219.0,3557.0,7149.0,5646.5,15471.0,4343.0,70452.0,3564.0,38746.0,39747.0,4050.0,23017.0,21527.0,13153.0,,19873.5,5584.0
1958-10-01,4308.0,,2100.0,13046.5,8132.0,3691.0,6272.0,1982.0,2335.0,2568.0,49332.0,17546.0,3681.0,7215.0,6107.5,17107.0,4455.0,74766.0,3691.0,41286.0,42402.0,4171.0,25434.0,23740.0,14539.0,,21201.0,6444.0
1959-01-01,4274.0,5.0,2215.0,13848.5,8404.0,3752.0,6469.0,1884.0,2452.0,2942.0,50942.0,17421.0,3747.0,7357.0,6276.0,19623.0,4340.0,79290.0,3759.0,43739.0,45124.0,4247.0,28348.0,26318.0,16681.0,7.0,22562.5,7563.0
1959-04-01,4631.0,2.0,2267.0,14338.5,8295.0,3831.0,6640.0,1985.0,2537.0,3067.0,52735.0,18083.0,3829.0,7537.0,6538.5,20266.0,4281.0,82093.0,3837.0,45281.0,46776.0,4367.0,29358.0,27198.0,17199.0,5.0,23388.5,8396.0
1959-07-01,4744.0,17.0,2248.0,14827.0,8407.0,3949.0,6659.0,2212.0,2541.0,3009.0,54421.0,18712.0,3932.0,7668.0,6660.5,19788.0,4303.0,83222.0,3960.0,45403.0,46909.0,4400.0,28801.0,26691.0,16779.0,11.0,23454.5,9094.0
1959-10-01,4576.0,56.0,2204.0,14816.5,8992.0,4363.0,6752.0,2343.0,2554.0,2890.0,54398.0,18609.0,4307.0,7734.0,6613.5,19015.0,4304.0,82404.0,4395.0,44538.0,46019.0,4517.0,28006.0,25929.0,16125.0,32.0,23009.5,8038.0
1960-01-01,4762.0,118.0,2062.0,15314.5,9234.0,4516.0,6874.0,2682.0,2431.0,2780.0,56322.0,19438.0,4398.0,7346.0,7004.0,19492.0,4399.0,85276.0,4592.0,46142.0,47773.0,4736.0,28954.0,26704.0,16712.0,76.0,23887.0,8992.0
1960-04-01,4724.0,176.0,1988.0,15636.0,9935.0,4821.0,6967.0,2762.0,2350.0,2551.0,57188.0,19553.0,4645.0,7346.0,6943.0,17457.0,4455.0,83872.0,4940.0,44202.0,45634.0,4860.0,26684.0,24649.0,14906.0,119.0,22817.0,8647.0
1960-07-01,4720.0,215.0,2207.0,15005.0,9339.0,4668.0,7276.0,2918.0,2311.0,2536.0,56165.0,19512.0,4453.0,6776.0,6938.0,16660.0,4286.0,82057.0,4817.0,43425.0,44771.0,4920.0,25892.0,23913.0,14124.0,149.0,22385.5,8688.0
1960-10-01,5139.0,259.0,2337.0,14460.5,8993.0,4965.0,7452.0,3042.0,2264.0,2657.0,55882.0,20130.0,4706.0,6741.0,7116.5,16379.0,4344.0,81775.0,5129.0,44092.0,45401.0,4951.0,25893.0,23962.0,13722.0,164.0,22700.5,7709.0
1961-01-01,5406.0,225.0,2524.0,13955.5,8397.0,4675.0,7675.0,2985.0,2250.0,2834.0,55012.0,20050.0,4450.0,6923.0,7102.5,16369.0,4125.0,80926.0,4833.0,44060.0,45340.0,4993.0,25914.0,24010.0,13535.0,158.0,22670.0,7413.0
1961-04-01,5388.0,260.0,2669.0,14578.0,8686.0,5177.0,7928.0,2808.0,2274.0,3109.0,56198.0,19780.0,4917.0,7086.0,6993.0,16671.0,4104.0,82316.0,5338.0,43957.0,45231.0,5099.0,26118.0,24177.0,13562.0,161.0,22615.5,7687.0
1961-07-01,5544.0,273.0,2727.0,14739.5,8735.0,5187.0,8102.0,2676.0,2345.0,3470.0,56712.0,19840.0,4914.0,6998.0,7106.5,17795.0,4107.0,84261.0,5352.0,45292.0,46680.0,5209.0,27550.0,25452.0,14325.0,166.0,23340.0,8025.0
1961-10-01,5630.0,286.0,2691.0,15576.5,9386.0,5337.0,8212.0,2651.0,2427.0,3851.0,58473.0,19838.0,5051.0,6927.0,7036.0,18785.0,4004.0,86935.0,5520.0,46079.0,47570.0,5338.0,28462.0,26241.0,14934.0,183.0,23784.5,8978.0
1962-01-01,5543.0,293.0,2598.0,15954.5,9404.0,5667.0,8225.0,2684.0,2533.0,4283.0,59656.0,20261.0,5374.0,7039.0,7210.0,19237.0,4115.0,88666.0,5855.0,47032.0,48532.0,5438.0,29010.0,26771.0,14954.0,188.0,24266.0,9291.0
1962-04-01,5897.0,298.0,2562.0,16365.0,9529.0,5522.0,8330.0,3041.0,2567.0,4734.0,61356.0,21071.0,5224.0,7500.0,7329.5,20003.0,4034.0,91262.0,5723.0,48623.0,50201.0,5567.0,29906.0,27552.0,15269.0,201.0,25100.5,9647.0
1962-07-01,6969.0,350.0,2560.0,16437.5,9182.0,5329.0,8425.0,2669.0,2493.0,5080.0,62101.0,21607.0,4979.0,7693.0,7108.0,20298.0,4027.0,91972.0,5554.0,49030.0,50672.0,5640.0,29871.0,27423.0,15218.0,225.0,25336.0,10117.0
1962-10-01,6336.0,447.0,2627.0,16434.5,8895.0,5424.0,8615.0,2974.0,2347.0,5271.0,61819.0,21166.0,4977.0,7884.0,7064.5,20246.0,4088.0,91604.0,5694.0,48440.0,50120.0,5719.0,29785.0,27274.0,14975.0,270.0,25060.0,10100.0
1963-01-01,6049.0,576.0,2724.0,16723.0,9386.0,5722.0,8867.0,2591.0,2308.0,5795.0,61973.0,20506.0,5146.0,8279.0,7245.0,20951.0,4118.0,92821.0,6043.0,48734.0,50507.0,5823.0,30848.0,28228.0,15156.0,321.0,25253.5,9486.0
1963-04-01,6261.0,717.0,2844.0,17029.0,9834.0,6058.0,9183.0,2800.0,2284.0,6413.0,63883.0,21488.0,5341.0,8584.0,7748.5,22311.0,4419.0,96814.0,6459.0,51599.0,53572.0,5938.0,32930.0,30111.0,15898.0,402.0,26786.0,8991.0
1963-07-01,6150.0,806.0,2857.0,17747.5,10288.0,6288.0,9381.0,3011.0,2254.0,6649.0,65712.0,21685.0,5482.0,9005.0,7775.5,22695.0,4358.0,98896.0,6767.0,51958.0,54019.0,6045.0,33184.0,30273.0,16046.0,479.0,27009.5,9313.0
1963-10-01,5921.0,841.0,2867.0,18420.0,10599.0,6312.0,9540.0,3222.0,2158.0,6895.0,67669.0,22134.0,5472.0,9389.0,8110.0,23699.0,4525.0,102125.0,6843.0,53534.0,55746.0,6143.0,34456.0,31400.0,16804.0,531.0,27872.5,9938.0
1964-01-01,6023.0,950.0,2740.0,18882.5,10827.0,6647.0,9542.0,3142.0,2266.0,6837.0,69113.0,22678.0,5698.0,9498.0,8357.0,25270.0,4628.0,105350.0,7194.0,55802.0,58043.0,6255.0,36237.0,33124.0,18433.0,547.0,29021.5,10173.0
1964-04-01,6669.0,947.0,2732.0,19283.0,10885.0,6745.0,9686.0,3348.0,2432.0,6495.0,71075.0,23696.0,5799.0,9755.0,8342.0,23960.0,4718.0,106062.0,7295.0,55695.0,57810.0,6404.0,34988.0,31999.0,17465.0,550.0,28905.5,10554.0
1964-07-01,7075.0,888.0,2792.0,19950.5,11501.0,6690.0,9892.0,3731.0,2426.0,6327.0,73406.0,24471.0,5803.0,9751.0,8299.0,23530.0,4786.0,107939.0,7230.0,56061.0,58146.0,6561.0,34533.0,31590.0,17203.0,539.0,29073.0,11321.0
1964-10-01,7265.0,927.0,2863.0,20509.5,12520.0,7212.0,10111.0,4039.0,2536.0,6137.0,75324.0,25011.0,6286.0,10398.0,8241.0,23632.0,4884.0,109968.0,7740.0,56766.0,58838.0,6720.0,34644.0,31755.0,17495.0,528.0,29419.0,10259.0
1965-01-01,7731.0,1020.0,3041.0,22108.5,12732.0,7268.0,10546.0,4491.0,2403.0,6158.0,80230.0,26283.0,6248.0,10671.0,8568.5,23381.0,5092.0,114998.0,7844.0,57979.0,60235.0,6929.0,34768.0,31696.0,17223.0,576.0,30117.5,12870.0
1965-04-01,7987.0,1076.0,3176.0,22487.0,13332.0,7626.0,10920.0,5056.0,2610.0,6093.0,83382.0,28249.0,6550.0,10505.0,9011.5,23642.0,5272.0,118484.0,8255.0,60253.0,62590.0,7115.0,35102.0,32004.0,17549.0,629.0,31295.0,12833.0
1965-07-01,8131.0,1219.0,3321.0,23752.0,14162.0,8070.0,11327.0,5031.0,2379.0,5945.0,86686.0,28571.0,6851.0,11250.0,9034.5,24066.0,5438.0,121945.0,8778.0,60716.0,63114.0,7298.0,35258.0,32145.0,18121.0,708.0,31557.0,13342.0
1965-10-01,8832.0,1341.0,3420.0,24586.5,14496.0,8395.0,11746.0,5790.0,2348.0,5832.0,90645.0,30414.0,7054.0,11751.0,9123.0,24295.0,5738.0,126168.0,9190.0,62809.0,65250.0,7531.0,35523.0,32395.0,18463.0,795.0,32624.5,13814.0
1966-01-01,8522.0,1439.0,3626.0,25890.0,15060.0,8959.0,12215.0,6170.0,2458.0,5940.0,94382.0,31062.0,7520.0,12331.0,9250.0,24652.0,6031.0,130328.0,9832.0,63766.0,66332.0,7716.0,35946.0,32704.0,18712.0,873.0,33166.5,14720.0
1966-04-01,7986.0,1621.0,3703.0,26852.0,16117.0,9523.0,12628.0,6682.0,2396.0,5579.0,96823.0,31121.0,7902.0,12648.0,9111.5,23310.0,6257.0,131185.0,10487.0,62359.0,64854.0,7960.0,34362.0,31238.0,17731.0,964.0,32427.0,14736.0
1966-07-01,8339.0,1766.0,3734.0,27063.0,16520.0,9883.0,13000.0,6877.0,2543.0,5050.0,98325.0,31819.0,8118.0,12766.0,9541.5,20889.0,6485.0,131342.0,10937.0,62008.0,64216.0,8213.0,33018.0,30189.0,15839.0,1054.0,32108.0,14248.0
1966-10-01,8179.0,1966.0,3766.0,27624.5,16903.0,10244.0,13366.0,6535.0,2415.0,4403.0,99163.0,31104.0,8278.0,13066.0,9412.0,18393.0,6391.0,129351.0,11397.0,58865.0,60737.0,8447.0,30188.0,27761.0,13990.0,1153.0,30368.5,14368.0
1967-01-01,8373.0,1860.0,3764.0,26690.0,17266.0,9954.0,13618.0,6434.0,2385.0,4094.0,97999.0,31523.0,8094.0,12153.0,9100.5,18380.0,6617.0,127388.0,11125.0,58418.0,60391.0,8682.0,29389.0,26895.0,14286.0,1171.0,30195.0,13340.0
1967-04-01,8099.0,1859.0,3737.0,27127.5,17077.0,10043.0,13786.0,5696.0,2479.0,4226.0,98297.0,30780.0,8184.0,12493.0,9892.0,20060.0,6995.0,131154.0,11222.0,60807.0,63113.0,8870.0,32857.0,30027.0,15834.0,1179.0,31556.5,13965.0
1967-07-01,7959.0,1818.0,3860.0,26952.0,16410.0,9903.0,14116.0,6026.0,2428.0,4863.0,98785.0,31288.0,8085.0,12219.0,9587.5,22764.0,7199.0,133571.0,11058.0,62842.0,65551.0,9101.0,34786.0,31554.0,17901.0,1155.0,32775.5,14660.0
1967-10-01,8313.0,1935.0,4014.0,28037.0,16925.0,10512.0,14492.0,5668.0,2428.0,5713.0,101744.0,31761.0,8577.0,12750.0,9862.0,24960.0,7561.0,139220.0,11695.0,65745.0,68654.0,9295.0,37476.0,33984.0,19247.0,1183.0,34327.0,15099.0
1968-01-01,9020.0,1871.0,4148.0,29210.5,17332.0,10625.0,14930.0,6000.0,2537.0,6347.0,105582.0,32845.0,8753.0,12433.0,9857.0,25340.0,7888.0,143850.0,11854.0,67696.0,70499.0,9553.0,38268.0,34851.0,18993.0,1229.0,35249.5,17211.0
1968-04-01,9418.0,1908.0,4337.0,28765.5,17096.0,10426.0,15417.0,5851.0,2465.0,6934.0,105299.0,32990.0,8518.0,12552.0,9799.0,26509.0,8073.0,144862.0,11711.0,69093.0,71914.0,9795.0,39563.0,36103.0,19575.0,1285.0,35957.0,16625.0
1968-07-01,9386.0,1979.0,4415.0,29740.5,17059.0,10690.0,15796.0,5762.0,2571.0,7491.0,107609.0,33061.0,8711.0,13122.0,9871.0,26772.0,8493.0,148003.0,12033.0,69628.0,72726.0,10038.0,40394.0,36567.0,19281.0,1343.0,36363.0,17711.0
1968-10-01,9789.0,1938.0,4457.0,31072.5,17628.0,10643.0,16187.0,6471.0,2667.0,8040.0,112182.0,34589.0,8705.0,13995.0,10277.0,28271.0,8670.0,154754.0,12057.0,73048.0,76422.0,10316.0,42572.0,38459.0,20231.0,1414.0,38211.0,18968.0
1969-01-01,10590.0,2096.0,4419.0,32319.0,18348.0,11515.0,16510.0,6741.0,2591.0,9030.0,115993.0,35609.0,9419.0,14434.0,10644.5,30057.0,8483.0,160899.0,13031.0,76347.0,79751.0,10574.0,44906.0,40738.0,21027.0,1516.0,39875.5,19393.0
1969-04-01,11143.0,2408.0,4457.0,32848.5,18798.0,12492.0,17006.0,6636.0,2761.0,9749.0,118368.0,36489.0,10084.0,14265.0,10886.0,29971.0,8512.0,163499.0,14170.0,77344.0,80795.0,10870.0,45130.0,40855.0,20222.0,1679.0,40397.5,19136.0
1969-07-01,12324.0,2564.0,4332.0,33573.5,19512.0,13342.0,17355.0,6931.0,2926.0,9666.0,122408.0,38748.0,10778.0,14300.0,11576.5,28894.0,8640.0,167370.0,15227.0,79441.0,82868.0,11138.0,44962.0,40693.0,19228.0,1885.0,41434.0,18969.0
1969-10-01,12606.0,2696.0,4309.0,33604.5,19545.0,13939.0,17736.0,6920.0,2902.0,9667.0,123284.0,39237.0,11243.0,14608.0,10697.5,27974.0,9045.0,165787.0,16019.0,77296.0,80841.0,11346.0,42503.0,38059.0,18307.0,2080.0,40421.0,18058.0
1970-01-01,12853.0,3113.0,4219.0,33738.5,20296.0,14436.0,17905.0,6696.0,2796.0,9413.0,123796.0,39354.0,11323.0,14910.0,11405.0,26379.0,9373.0,166289.0,16693.0,77595.0,80907.0,11429.0,42493.0,38241.0,16966.0,2257.0,40453.5,16758.0
1970-04-01,12554.0,2950.0,4129.0,33922.0,20281.0,14622.0,17948.0,7188.0,2827.0,9175.0,125008.0,40203.0,11672.0,15310.0,11155.5,25676.0,10026.0,166374.0,16991.0,76972.0,80582.0,11450.0,41365.0,36769.0,16501.0,2369.0,40291.0,16535.0
1970-07-01,12351.0,2429.0,4108.0,34395.0,20523.0,13993.0,18016.0,7158.0,2686.0,9419.0,126255.0,40504.0,11564.0,16063.0,11115.0,26866.0,10724.0,168821.0,16360.0,77977.0,82014.0,11542.0,42566.0,37473.0,17447.0,2366.0,41007.5,17081.0
1970-10-01,12398.0,2396.0,4135.0,33008.5,20034.0,14215.0,17918.0,6902.0,2835.0,10065.0,123520.0,40727.0,11818.0,15982.0,12307.5,29315.0,10737.0,170738.0,16506.0,82648.0,86802.0,11491.0,47218.0,41921.0,19250.0,2292.0,43401.0,14603.0
1971-01-01,13139.0,2272.0,4195.0,33927.0,19235.0,13928.0,18133.0,6850.0,2712.0,11025.0,126281.0,41484.0,11656.0,15827.0,12298.5,33070.0,10886.0,177241.0,16173.0,86719.0,91254.0,11693.0,50961.0,45235.0,22045.0,2245.0,45627.0,17653.0
1971-04-01,14386.0,2793.0,4255.0,34975.0,19125.0,14957.0,18456.0,6437.0,2507.0,12182.0,129481.0,42333.0,12164.0,16327.0,13030.5,37514.0,11144.0,186455.0,17299.0,93303.0,98050.0,11859.0,56974.0,50970.0,25332.0,2342.0,49024.5,18280.0
1971-07-01,15794.0,2912.0,4392.0,35272.0,19400.0,15144.0,18812.0,5809.0,2666.0,13667.0,131190.0,43129.0,12231.0,16547.0,13208.5,40815.0,11013.0,191870.0,17595.0,97794.0,102514.0,11968.0,60680.0,54665.0,27148.0,2451.0,51257.0,18169.0
1971-10-01,16236.0,3119.0,4582.0,36500.0,20072.0,15672.0,19312.0,5944.0,2759.0,14582.0,134711.0,43781.0,12553.0,16349.0,13629.0,43281.0,10917.0,198706.0,18274.0,101319.0,106395.0,12129.0,63995.0,57538.0,28699.0,2602.0,53197.5,19549.0
1972-01-01,16892.0,3717.0,4754.0,38168.0,20009.0,16428.0,19923.0,5800.0,2936.0,16174.0,140585.0,45803.0,12711.0,17483.0,14216.0,47553.0,11868.0,209741.0,19111.0,108154.0,113481.0,12486.0,69156.0,62351.0,31379.0,2683.0,56740.5,20961.0
1972-04-01,17380.0,3446.0,4940.0,39219.0,21019.0,16308.0,20424.0,5923.0,3037.0,17082.0,143976.0,46628.0,12862.0,18371.0,14239.0,49246.0,11875.0,214800.0,19067.0,110506.0,115939.0,12726.0,70824.0,63878.0,32164.0,2759.0,57969.5,21248.0
1972-07-01,17608.0,3498.0,4959.0,40253.5,21929.0,16658.0,20763.0,5947.0,3054.0,17244.0,147015.0,47334.0,13160.0,19329.0,14584.5,50211.0,12116.0,219375.0,19498.0,112082.0,118105.0,12964.0,72360.0,64748.0,32967.0,2840.0,59052.5,21023.0
1972-10-01,18336.0,3231.0,4951.0,43204.0,22682.0,17309.0,21197.0,5986.0,3249.0,18488.0,154967.0,49003.0,14078.0,20625.0,15622.0,53370.0,12433.0,232224.0,20140.0,118086.0,124618.0,13415.0,77257.0,69083.0,34882.0,2831.0,62309.0,24165.0
1973-01-01,18973.0,3430.0,4810.0,45759.5,23671.0,18588.0,21704.0,6975.0,3221.0,19308.0,162839.0,51297.0,15158.0,22351.0,16157.0,56208.0,12850.0,243763.0,21567.0,123578.0,130541.0,13915.0,80925.0,72281.0,36900.0,2979.0,65270.5,25197.0
1973-04-01,19814.0,3666.0,4829.0,48314.0,25444.0,19602.0,22326.0,7425.0,3322.0,19608.0,171283.0,54003.0,15936.0,22923.0,15209.0,56485.0,13573.0,249990.0,22732.0,124336.0,131037.0,14367.0,78707.0,70333.0,36877.0,3130.0,65518.5,26928.0
1973-07-01,20329.0,3398.0,4858.0,49294.5,26662.0,20064.0,22961.0,8440.0,3592.0,20126.0,176642.0,56750.0,16666.0,23046.0,15573.0,55237.0,14279.0,254574.0,23358.0,126555.0,133023.0,14809.0,77932.0,69805.0,35111.0,3294.0,66511.5,27079.0
1973-10-01,20156.0,3662.0,4945.0,50234.0,28318.0,21184.0,23735.0,8836.0,3797.0,18710.0,180142.0,57618.0,17522.0,22155.0,16880.0,50546.0,14566.0,255865.0,24662.0,125103.0,131661.0,15312.0,75723.0,67485.0,31836.0,3478.0,65830.5,27036.0
1974-01-01,20501.0,3455.0,5099.0,50943.0,29323.0,21567.0,24388.0,9380.0,4075.0,16831.0,183404.0,58876.0,18112.0,22385.0,17094.0,46524.0,14900.0,255842.0,25144.0,121986.0,129568.0,15712.0,72438.0,63110.0,29693.0,3578.0,64784.0,26758.0
